Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2016-2017,1,2016-07-23,Rapid Wien,Ried,5,0,1.0
2016-2017,1,2016-07-23,SCR Altach,Wolfsberger AC,1,0,1.0
2016-2017,1,2016-07-23,Sturm Graz,RB Salzburg,3,1,1.0
2016-2017,1,2016-07-24,St. Pölten,Austria Wien,1,2,0.0
2016-2017,1,2016-07-24,Mattersburg,Admira,0,1,0.0
2016-2017,2,2016-07-30,RB Salzburg,Wolfsberger AC,1,1,0.5
2016-2017,2,2016-07-30,Ried,Sturm Graz,1,0,1.0
2016-2017,2,2016-07-31,SCR Altach,Rapid Wien,1,0,1.0
2016-2017,2,2016-07-31,Austria Wien,Mattersburg,3,1,1.0
2016-2017,2,2016-07-31,St. Pölten,Admira,2,1,1.0
2016-2017,3,2016-08-06,Mattersburg,Sturm Graz,0,2,0.0
2016-2017,3,2016-08-06,Admira,SCR Altach,1,2,0.0
2016-2017,3,2016-08-06,RB Salzburg,St. Pölten,2,0,1.0
2016-2017,3,2016-08-06,Wolfsberger AC,Ried,1,0,1.0
2016-2017,3,2016-08-07,Austria Wien,Rapid Wien,1,4,0.0
2016-2017,4,2016-08-13,Ried,RB Salzburg,0,2,0.0
2016-2017,4,2016-08-13,SCR Altach,St. Pölten,3,1,1.0
2016-2017,4,2016-08-13,Mattersburg,Wolfsberger AC,3,1,1.0
2016-2017,4,2016-08-13,Rapid Wien,Admira,4,0,1.0
2016-2017,4,2016-08-14,Sturm Graz,Austria Wien,3,1,1.0
2016-2017,5,2016-08-20,St. Pölten,Sturm Graz,1,3,0.0
2016-2017,5,2016-08-20,Admira,Ried,1,0,1.0
2016-2017,5,2016-08-20,RB Salzburg,Mattersburg,3,1,1.0
2016-2017,5,2016-08-21,Wolfsberger AC,Rapid Wien,1,1,0.5
2016-2017,5,2016-08-21,Austria Wien,SCR Altach,3,1,1.0
2016-2017,6,2016-08-27,Sturm Graz,SCR Altach,3,1,1.0
2016-2017,6,2016-08-27,Mattersburg,St. Pölten,1,1,0.5
2016-2017,6,2016-08-27,Wolfsberger AC,Admira,5,0,1.0
2016-2017,6,2016-08-28,Rapid Wien,RB Salzburg,0,0,0.5
2016-2017,6,2016-08-28,Ried,Austria Wien,1,1,0.5
2016-2017,7,2016-09-10,Sturm Graz,Rapid Wien,1,1,0.5
2016-2017,7,2016-09-10,St. Pölten,Ried,2,3,0.0
2016-2017,7,2016-09-10,Austria Wien,Wolfsberger AC,4,1,1.0
2016-2017,7,2016-09-10,SCR Altach,Mattersburg,2,1,1.0
2016-2017,7,2016-09-11,Admira,RB Salzburg,0,4,0.0
2016-2017,8,2016-09-17,Ried,SCR Altach,2,1,1.0
2016-2017,8,2016-09-17,Wolfsberger AC,St. Pölten,1,1,0.5
2016-2017,8,2016-09-17,Admira,Sturm Graz,0,3,0.0
2016-2017,8,2016-09-18,RB Salzburg,Austria Wien,4,1,1.0
2016-2017,8,2016-09-18,Rapid Wien,Mattersburg,3,0,1.0
2016-2017,9,2016-09-24,St. Pölten,Rapid Wien,1,1,0.5
2016-2017,9,2016-09-24,Austria Wien,Admira,1,2,0.0
2016-2017,9,2016-09-24,Mattersburg,Ried,1,1,0.5
2016-2017,9,2016-09-24,Sturm Graz,Wolfsberger AC,3,0,1.0
2016-2017,9,2016-09-25,SCR Altach,RB Salzburg,0,0,0.5
2016-2017,10,2016-10-01,Wolfsberger AC,SCR Altach,1,2,0.0
2016-2017,10,2016-10-01,Admira,Mattersburg,1,0,1.0
2016-2017,10,2016-10-02,RB Salzburg,Sturm Graz,0,1,0.0
2016-2017,10,2016-10-02,Ried,Rapid Wien,4,2,1.0
2016-2017,10,2016-10-02,Austria Wien,St. Pölten,2,1,1.0
2016-2017,11,2016-10-15,Wolfsberger AC,RB Salzburg,2,2,0.5
2016-2017,11,2016-10-15,Sturm Graz,Ried,1,0,1.0
2016-2017,11,2016-10-15,Rapid Wien,SCR Altach,1,1,0.5
2016-2017,11,2016-10-15,Admira,St. Pölten,1,1,0.5
2016-2017,11,2016-10-16,Mattersburg,Austria Wien,0,2,0.0
2016-2017,12,2016-10-22,Sturm Graz,Mattersburg,2,2,0.5
2016-2017,12,2016-10-22,SCR Altach,Admira,2,0,1.0
2016-2017,12,2016-10-22,Ried,Wolfsberger AC,0,1,0.0
2016-2017,12,2016-10-23,St. Pölten,RB Salzburg,1,5,0.0
2016-2017,12,2016-10-23,Rapid Wien,Austria Wien,0,2,0.0
2016-2017,13,2016-10-29,Admira,Rapid Wien,1,2,0.0
2016-2017,13,2016-10-29,RB Salzburg,Ried,1,0,1.0
