Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2022-2023,Regular season,1,2022-07-22,RB Salzburg,Austria Wien,3,0,1.0
2022-2023,Regular season,1,2022-07-23,LASK,SK Austria Klagenfurt,3,1,1.0
2022-2023,Regular season,1,2022-07-23,Wolfsberger AC,Sturm Graz,1,1,0.5
2022-2023,Regular season,1,2022-07-24,Hartberg,SCR Altach,2,1,1.0
2022-2023,Regular season,1,2022-07-24,Rapid Wien,Ried,1,0,1.0
2022-2023,Regular season,1,2022-07-24,SC Austria Lustenau,WSG Tirol,2,1,1.0
2022-2023,Regular season,2,2022-07-30,SCR Altach,Wolfsberger AC,2,2,0.5
2022-2023,Regular season,2,2022-07-30,Ried,SC Austria Lustenau,1,0,1.0
2022-2023,Regular season,2,2022-07-30,Sturm Graz,RB Salzburg,2,1,1.0
2022-2023,Regular season,2,2022-07-31,SK Austria Klagenfurt,Rapid Wien,0,1,0.0
2022-2023,Regular season,2,2022-07-31,Austria Wien,LASK,1,1,0.5
2022-2023,Regular season,2,2022-07-31,WSG Tirol,Hartberg,2,1,1.0
2022-2023,Regular season,3,2022-08-06,Wolfsberger AC,LASK,1,5,0.0
2022-2023,Regular season,3,2022-08-06,Ried,Sturm Graz,1,1,0.5
2022-2023,Regular season,3,2022-08-06,Hartberg,RB Salzburg,0,2,0.0
2022-2023,Regular season,3,2022-08-07,WSG Tirol,SK Austria Klagenfurt,2,2,0.5
2022-2023,Regular season,3,2022-08-07,Rapid Wien,SC Austria Lustenau,1,1,0.5
2022-2023,Regular season,3,2022-08-07,SCR Altach,Austria Wien,3,2,1.0
2022-2023,Regular season,4,2022-08-13,SK Austria Klagenfurt,Ried,1,0,1.0
2022-2023,Regular season,4,2022-08-13,Austria Wien,WSG Tirol,2,1,1.0
2022-2023,Regular season,4,2022-08-13,Sturm Graz,SCR Altach,4,0,1.0
2022-2023,Regular season,4,2022-08-14,LASK,Rapid Wien,2,1,1.0
2022-2023,Regular season,4,2022-08-14,SC Austria Lustenau,Hartberg,4,1,1.0
2022-2023,Regular season,4,2022-08-14,RB Salzburg,Wolfsberger AC,2,1,1.0
2022-2023,Regular season,5,2022-08-20,SCR Altach,SC Austria Lustenau,1,2,0.0
2022-2023,Regular season,5,2022-08-20,RB Salzburg,SK Austria Klagenfurt,2,0,1.0
2022-2023,Regular season,5,2022-08-20,Sturm Graz,LASK,0,1,0.0
2022-2023,Regular season,5,2022-08-21,Ried,WSG Tirol,1,2,0.0
2022-2023,Regular season,5,2022-08-21,Wolfsberger AC,Austria Wien,1,2,0.0
2022-2023,Regular season,6,2022-08-27,Hartberg,Ried,2,0,1.0
2022-2023,Regular season,6,2022-08-27,SC Austria Lustenau,RB Salzburg,0,6,0.0
2022-2023,Regular season,6,2022-08-27,LASK,SCR Altach,4,1,1.0
2022-2023,Regular season,6,2022-08-28,WSG Tirol,Wolfsberger AC,1,3,0.0
2022-2023,Regular season,6,2022-08-28,SK Austria Klagenfurt,Austria Wien,3,3,0.5
2022-2023,Regular season,6,2022-08-28,Rapid Wien,Sturm Graz,1,2,0.0
2022-2023,Regular season,7,2022-09-03,Austria Wien,SC Austria Lustenau,2,2,0.5
2022-2023,Regular season,7,2022-09-03,Sturm Graz,Hartberg,0,0,0.5
2022-2023,Regular season,7,2022-09-03,RB Salzburg,WSG Tirol,2,0,1.0
2022-2023,Regular season,7,2022-09-04,SCR Altach,Rapid Wien,0,1,0.0
2022-2023,Regular season,7,2022-09-04,Wolfsberger AC,SK Austria Klagenfurt,3,4,0.0
2022-2023,Regular season,7,2022-09-04,LASK,Ried,1,1,0.5
2022-2023,Regular season,8,2022-09-10,WSG Tirol,SCR Altach,0,0,0.5
2022-2023,Regular season,8,2022-09-10,Rapid Wien,Wolfsberger AC,1,3,0.0
2022-2023,Regular season,8,2022-09-10,Ried,RB Salzburg,0,3,0.0
2022-2023,Regular season,8,2022-09-11,Hartberg,Austria Wien,0,3,0.0
2022-2023,Regular season,8,2022-09-11,SC Austria Lustenau,LASK,1,1,0.5
2022-2023,Regular season,8,2022-09-11,SK Austria Klagenfurt,Sturm Graz,0,2,0.0
2022-2023,Regular season,9,2022-09-17,Wolfsberger AC,Hartberg,3,1,1.0
2022-2023,Regular season,9,2022-09-17,SCR Altach,SK Austria Klagenfurt,1,4,0.0
2022-2023,Regular season,9,2022-09-17,LASK,WSG Tirol,1,4,0.0
2022-2023,Regular season,9,2022-09-18,Sturm Graz,SC Austria Lustenau,2,0,1.0
2022-2023,Regular season,9,2022-09-18,Austria Wien,Ried,3,0,1.0
2022-2023,Regular season,9,2022-09-18,RB Salzburg,Rapid Wien,1,1,0.5
2022-2023,Regular season,10,2022-10-01,WSG Tirol,Rapid Wien,0,5,0.0
2022-2023,Regular season,10,2022-10-01,RB Salzburg,LASK,1,1,0.5
2022-2023,Regular season,10,2022-10-01,SC Austria Lustenau,Wolfsberger AC,1,3,0.0
2022-2023,Regular season,10,2022-10-02,Hartberg,SK Austria Klagenfurt,2,3,0.0
2022-2023,Regular season,10,2022-10-02,Ried,SCR Altach,2,3,0.0
2022-2023,Regular season,10,2022-10-02,Austria Wien,Sturm Graz,0,3,0.0
2022-2023,Regular season,11,2022-10-08,SK Austria Klagenfurt,SC Austria Lustenau,2,1,1.0
2022-2023,Regular season,11,2022-10-08,SCR Altach,RB Salzburg,2,3,0.0
2022-2023,Regular season,11,2022-10-08,LASK,Hartberg,0,3,0.0
2022-2023,Regular season,11,2022-10-09,Sturm Graz,WSG Tirol,2,1,1.0
2022-2023,Regular season,11,2022-10-09,Wolfsberger AC,Ried,1,2,0.0
2022-2023,Regular season,11,2022-10-09,Rapid Wien,Austria Wien,1,2,0.0
2022-2023,Regular season,12,2022-10-15,Ried,Rapid Wien,1,0,1.0
2022-2023,Regular season,12,2022-10-15,WSG Tirol,SC Austria Lustenau,3,2,1.0
2022-2023,Regular season,12,2022-10-15,SK Austria Klagenfurt,LASK,1,3,0.0
2022-2023,Regular season,12,2022-10-16,SCR Altach,Hartberg,1,0,1.0
2022-2023,Regular season,12,2022-10-16,Sturm Graz,Wolfsberger AC,3,2,1.0
2022-2023,Regular season,12,2022-10-16,Austria Wien,RB Salzburg,1,3,0.0
2022-2023,Regular season,13,2022-10-22,Rapid Wien,SK Austria Klagenfurt,0,1,0.0
2022-2023,Regular season,13,2022-10-22,Hartberg,WSG Tirol,1,5,0.0
2022-2023,Regular season,13,2022-10-22,RB Salzburg,Sturm Graz,0,0,0.5
