Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2023-2024,Group stage,2,2023-10-05,Aston Villa,Zrinjski Mostar,eng,ba,1,0,1.0
2023-2024,Group stage,2,2023-10-05,Aberdeen,HJK,sct,fi,1,1,0.5
2023-2024,Group stage,2,2023-10-05,Astana FK,Viktoria Plzeň,kz,cz,1,2,0.0
2023-2024,Group stage,2,2023-10-05,Nordsjælland,Ludogorets,dk,bg,7,1,1.0
2023-2024,Group stage,2,2023-10-05,AZ Alkmaar,Legia Warsaw,nl,pl,1,0,1.0
2023-2024,Group stage,2,2023-10-05,Fiorentina,Ferencváros,it,hu,2,2,0.5
2023-2024,Group stage,2,2023-10-05,Spartak Trnava,Fenerbahçe,sk,tr,1,2,0.0
2023-2024,Group stage,2,2023-10-05,Čukarički,Genk,rs,be,0,2,0.0
2023-2024,Group stage,2,2023-10-05,PAOK,Eint Frankfurt,gr,de,2,1,1.0
2023-2024,Group stage,3,2023-10-26,KÍ,Olimpija,fo,si,3,0,1.0
2023-2024,Group stage,3,2023-10-26,Lille,Slovan Bratislava,fr,sk,2,1,1.0
2023-2024,Group stage,3,2023-10-26,Lugano,Club Brugge,ch,be,1,3,0.0
2023-2024,Group stage,3,2023-10-26,AZ Alkmaar,Aston Villa,nl,eng,1,4,0.0
2023-2024,Group stage,3,2023-10-26,KF Ballkani Therandë,Astana FK,xk,kz,1,2,0.0
2023-2024,Group stage,3,2023-10-26,Gent,Breiðablik,be,is,5,0,1.0
2023-2024,Group stage,3,2023-10-26,Fenerbahçe,Ludogorets,tr,bg,3,1,1.0
2023-2024,Group stage,3,2023-10-26,Aberdeen,PAOK,sct,gr,2,3,0.0
2023-2024,Group stage,3,2023-10-26,Genk,Ferencváros,be,hu,0,0,0.5
2023-2024,Group stage,3,2023-10-26,Eint Frankfurt,HJK,de,fi,6,0,1.0
2023-2024,Group stage,3,2023-10-26,Dinamo Zagreb,Viktoria Plzeň,hr,cz,0,1,0.0
2023-2024,Group stage,3,2023-10-26,Bodø/Glimt,Beşiktaş,no,tr,3,1,1.0
2023-2024,Group stage,3,2023-10-26,Spartak Trnava,Nordsjælland,sk,dk,0,2,0.0
2023-2024,Group stage,3,2023-10-26,Fiorentina,Čukarički,it,rs,6,0,1.0
2023-2024,Group stage,3,2023-10-26,Zrinjski Mostar,Legia Warsaw,ba,pl,1,2,0.0
2023-2024,Group stage,4,2023-11-09,Viktoria Plzeň,Dinamo Zagreb,cz,hr,1,0,1.0
2023-2024,Group stage,4,2023-11-09,Legia Warsaw,Zrinjski Mostar,pl,ba,2,0,1.0
2023-2024,Group stage,4,2023-11-09,Ferencváros,Genk,hu,be,1,1,0.5
2023-2024,Group stage,4,2023-11-09,Nordsjælland,Spartak Trnava,dk,sk,1,1,0.5
2023-2024,Group stage,4,2023-11-09,Čukarički,Fiorentina,rs,it,0,1,0.0
2023-2024,Group stage,4,2023-11-09,HJK,Eint Frankfurt,fi,de,0,1,0.0
2023-2024,Group stage,4,2023-11-09,PAOK,Aberdeen,gr,sct,2,2,0.5
2023-2024,Group stage,4,2023-11-09,Aston Villa,AZ Alkmaar,eng,nl,2,1,1.0
2023-2024,Group stage,4,2023-11-09,Breiðablik,Gent,is,be,2,3,0.0
2023-2024,Group stage,4,2023-11-09,Beşiktaş,Bodø/Glimt,tr,no,1,2,0.0
2023-2024,Group stage,4,2023-11-09,Slovan Bratislava,Lille,sk,fr,1,1,0.5
2023-2024,Group stage,4,2023-11-09,Olimpija,KÍ,si,fo,2,0,1.0
2023-2024,Group stage,4,2023-11-09,Club Brugge,Lugano,be,ch,2,0,1.0
2023-2024,Group stage,4,2023-11-09,Astana FK,KF Ballkani Therandë,kz,xk,0,0,0.5
2023-2024,Group stage,4,2023-11-09,Zorya Luhansk,Maccabi Tel Aviv,ua,il,1,3,0.0
2023-2024,Group stage,4,2023-11-09,Ludogorets,Fenerbahçe,bg,tr,2,0,1.0
2023-2024,Group stage,3,2023-11-25,Maccabi Tel Aviv,Zorya Luhansk,il,ua,3,2,1.0
2023-2024,Group stage,5,2023-11-30,Breiðablik,Maccabi Tel Aviv,is,il,1,2,0.0
2023-2024,Group stage,5,2023-11-30,KÍ,Slovan Bratislava,fo,sk,1,2,0.0
2023-2024,Group stage,5,2023-11-30,Bodø/Glimt,Lugano,no,ch,5,2,1.0
2023-2024,Group stage,5,2023-11-30,KF Ballkani Therandë,Viktoria Plzeň,xk,cz,0,1,0.0
2023-2024,Group stage,5,2023-11-30,Gent,Zorya Luhansk,be,ua,4,1,1.0
2023-2024,Group stage,5,2023-11-30,Olimpija,Lille,si,fr,0,2,0.0
2023-2024,Group stage,5,2023-11-30,AZ Alkmaar,Zrinjski Mostar,nl,ba,1,0,1.0
2023-2024,Group stage,5,2023-11-30,HJK,Aberdeen,fi,sct,2,2,0.5
2023-2024,Group stage,5,2023-11-30,Aston Villa,Legia Warsaw,eng,pl,2,1,1.0
2023-2024,Group stage,5,2023-11-30,Beşiktaş,Club Brugge,tr,be,0,5,0.0
2023-2024,Group stage,5,2023-11-30,Spartak Trnava,Ludogorets,sk,bg,1,2,0.0
2023-2024,Group stage,5,2023-11-30,Fiorentina,Genk,it,be,2,1,1.0
2023-2024,Group stage,5,2023-11-30,Čukarički,Ferencváros,rs,hu,1,2,0.0
2023-2024,Group stage,5,2023-11-30,Nordsjælland,Fenerbahçe,dk,tr,6,1,1.0
2023-2024,Group stage,5,2023-11-30,Eint Frankfurt,PAOK,de,gr,1,2,0.0
2023-2024,Group stage,5,2023-11-30,Astana FK,Dinamo Zagreb,kz,hr,0,2,0.0
2023-2024,Group stage,6,2023-12-14,Aberdeen,Eint Frankfurt,sct,de,2,0,1.0
2023-2024,Group stage,6,2023-12-14,Genk,Čukarički,be,rs,2,0,1.0
2023-2024,Group stage,6,2023-12-14,Zrinjski Mostar,Aston Villa,ba,eng,1,1,0.5
2023-2024,Group stage,6,2023-12-14,Legia Warsaw,AZ Alkmaar,pl,nl,2,0,1.0
2023-2024,Group stage,6,2023-12-14,Ferencváros,Fiorentina,hu,it,1,1,0.5
2023-2024,Group stage,6,2023-12-14,PAOK,HJK,gr,fi,4,2,1.0
2023-2024,Group stage,6,2023-12-14,Ludogorets,Nordsjælland,bg,dk,1,0,1.0
2023-2024,Group stage,6,2023-12-14,Fenerbahçe,Spartak Trnava,tr,sk,4,0,1.0
2023-2024,Group stage,6,2023-12-14,Club Brugge,Bodø/Glimt,be,no,3,1,1.0
2023-2024,Group stage,6,2023-12-14,Lugano,Beşiktaş,ch,tr,0,2,0.0
2023-2024,Group stage,6,2023-12-14,Lille,KÍ,fr,fo,3,0,1.0
2023-2024,Group stage,6,2023-12-14,Viktoria Plzeň,Astana FK,cz,kz,3,0,1.0
2023-2024,Group stage,6,2023-12-14,Dinamo Zagreb,KF Ballkani Therandë,hr,xk,3,0,1.0
2023-2024,Group stage,6,2023-12-14,Slovan Bratislava,Olimpija,sk,si,1,2,0.0
2023-2024,Group stage,6,2023-12-14,Maccabi Tel Aviv,Gent,il,be,3,1,1.0
2023-2024,Group stage,6,2023-12-14,Zorya Luhansk,Breiðablik,ua,is,4,0,1.0
2023-2024,Knockout round play-offs,,2024-02-15,Union SG,Eint Frankfurt,be,de,2,2,0.5
2023-2024,Knockout round play-offs,,2024-02-15,Sturm Graz,Slovan Bratislava,at,sk,4,1,1.0
2023-2024,Knockout round play-offs,,2024-02-15,Molde,Legia Warsaw,no,pl,3,2,1.0
2023-2024,Knockout round play-offs,,2024-02-15,Olympiacos,Ferencváros,gr,hu,1,0,1.0
2023-2024,Knockout round play-offs,,2024-02-15,Betis,Dinamo Zagreb,es,hr,0,1,0.0
2023-2024,Knockout round play-offs,,2024-02-15,Servette FC,Ludogorets,ch,bg,0,0,0.5
2023-2024,Knockout round play-offs,,2024-02-15,Ajax,Bodø/Glimt,nl,no,2,2,0.5
2023-2024,Knockout round play-offs,,2024-02-15,Maccabi Haifa,Gent,il,be,1,0,1.0
2023-2024,Knockout round play-offs,,2024-02-21,Gent,Maccabi Haifa,be,il,1,1,0.5
2023-2024,Knockout round play-offs,,2024-02-22,Dinamo Zagreb,Betis,hr,es,1,1,0.5
2023-2024,Knockout round play-offs,,2024-02-22,Bodø/Glimt,Ajax,no,nl,1,2,0.0
2023-2024,Knockout round play-offs,,2024-02-22,Ludogorets,Servette FC,bg,ch,0,1,0.0
2023-2024,Knockout round play-offs,,2024-02-22,Slovan Bratislava,Sturm Graz,sk,at,0,1,0.0
2023-2024,Knockout round play-offs,,2024-02-22,Legia Warsaw,Molde,pl,no,0,3,0.0
2023-2024,Knockout round play-offs,,2024-02-22,Eint Frankfurt,Union SG,de,be,1,2,0.0
2023-2024,Knockout round play-offs,,2024-02-22,Ferencváros,Olympiacos,hu,gr,0,1,0.0
2023-2024,Round of 16,,2024-03-07,Sturm Graz,Lille,at,fr,0,3,0.0
2023-2024,Round of 16,,2024-03-07,Molde,Club Brugge,no,be,2,1,1.0
2023-2024,Round of 16,,2024-03-07,Ajax,Aston Villa,nl,eng,0,0,0.5
2023-2024,Round of 16,,2024-03-07,Olympiacos,Maccabi Tel Aviv,gr,il,1,4,0.0
2023-2024,Round of 16,,2024-03-07,Dinamo Zagreb,PAOK,hr,gr,2,0,1.0
2023-2024,Round of 16,,2024-03-07,Servette FC,Viktoria Plzeň,ch,cz,0,0,0.5
2023-2024,Round of 16,,2024-03-07,Maccabi Haifa,Fiorentina,il,it,3,4,0.0
2023-2024,Round of 16,,2024-03-07,Union SG,Fenerbahçe,be,tr,0,3,0.0
2023-2024,Round of 16,,2024-03-14,Viktoria Plzeň,Servette FC,cz,ch,0,0,0.5
2023-2024,Round of 16,,2024-03-14,Fiorentina,Maccabi Haifa,it,il,1,1,0.5
2023-2024,Round of 16,,2024-03-14,PAOK,Dinamo Zagreb,gr,hr,5,1,1.0
2023-2024,Round of 16,,2024-03-14,Aston Villa,Ajax,eng,nl,4,0,1.0
2023-2024,Round of 16,,2024-03-14,Fenerbahçe,Union SG,tr,be,0,1,0.0
2023-2024,Round of 16,,2024-03-14,Lille,Sturm Graz,fr,at,1,1,0.5
2023-2024,Round of 16,,2024-03-14,Club Brugge,Molde,be,no,3,0,1.0
2023-2024,Round of 16,,2024-03-14,Maccabi Tel Aviv,Olympiacos,il,gr,1,6,0.0
2023-2024,Quarter-finals,,2024-04-11,Viktoria Plzeň,Fiorentina,cz,it,0,0,0.5
2023-2024,Quarter-finals,,2024-04-11,Olympiacos,Fenerbahçe,gr,tr,3,2,1.0
2023-2024,Quarter-finals,,2024-04-11,Aston Villa,Lille,eng,fr,2,1,1.0
2023-2024,Quarter-finals,,2024-04-11,Club Brugge,PAOK,be,gr,1,0,1.0
2023-2024,Quarter-finals,,2024-04-18,Fiorentina,Viktoria Plzeň,it,cz,2,0,1.0
2023-2024,Quarter-finals,,2024-04-18,Lille,Aston Villa,fr,eng,2,1,1.0
2023-2024,Quarter-finals,,2024-04-18,Fenerbahçe,Olympiacos,tr,gr,1,0,1.0
2023-2024,Quarter-finals,,2024-04-18,PAOK,Club Brugge,gr,be,0,2,0.0
2023-2024,Semi-finals,,2024-05-02,Aston Villa,Olympiacos,eng,gr,2,4,0.0
2023-2024,Semi-finals,,2024-05-02,Fiorentina,Club Brugge,it,be,3,2,1.0
2023-2024,Semi-finals,,2024-05-08,Club Brugge,Fiorentina,be,it,1,1,0.5
2023-2024,Semi-finals,,2024-05-09,Olympiacos,Aston Villa,gr,eng,2,0,1.0
2023-2024,Final,,2024-05-29,Olympiacos,Fiorentina,gr,it,1,0,1.0
