Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2018,1,2018-03-11,Strømsgodset,Stabæk,2,2,0.5
2018,1,2018-03-11,Odd,Haugesund,1,2,0.0
2018,1,2018-03-11,Molde,Sandefjord,5,0,1.0
2018,1,2018-03-11,Start,Tromsø,4,1,1.0
2018,1,2018-03-11,Bodø/Glimt,Lillestrøm,3,1,1.0
2018,1,2018-03-11,Sarpsborg 08,Rosenborg,1,0,1.0
2018,1,2018-03-12,Kristiansund,Vålerenga,0,1,0.0
2018,2,2018-03-17,Lillestrøm,Sarpsborg 08,2,2,0.5
2018,2,2018-03-17,Rosenborg,Kristiansund,2,2,0.5
2018,2,2018-03-18,Brann,Bodø/Glimt,2,0,1.0
2018,2,2018-03-18,Haugesund,Molde,0,1,0.0
2018,2,2018-03-18,Vålerenga,Odd,2,1,1.0
2018,3,2018-04-02,Ranheim,Stabæk,4,1,1.0
2018,3,2018-04-02,Kristiansund,Lillestrøm,2,1,1.0
2018,3,2018-04-02,Sarpsborg 08,Vålerenga,3,0,1.0
2018,3,2018-04-02,Bodø/Glimt,Haugesund,0,3,0.0
2018,3,2018-04-02,Molde,Tromsø,2,1,1.0
2018,3,2018-04-02,Start,Sandefjord,1,4,0.0
2018,3,2018-04-02,Strømsgodset,Brann,1,1,0.5
2018,3,2018-04-02,Odd,Rosenborg,1,1,0.5
2018,4,2018-04-07,Vålerenga,Strømsgodset,1,4,0.0
2018,4,2018-04-08,Haugesund,Sarpsborg 08,1,1,0.5
2018,4,2018-04-08,Odd,Bodø/Glimt,1,0,1.0
2018,4,2018-04-08,Tromsø,Ranheim,4,0,1.0
2018,4,2018-04-08,Brann,Kristiansund,1,0,1.0
2018,4,2018-04-08,Sandefjord,Stabæk,1,1,0.5
2018,4,2018-04-08,Rosenborg,Molde,4,0,1.0
2018,4,2018-04-09,Lillestrøm,Start,1,0,1.0
2018,2,2018-04-11,Sandefjord,Ranheim,1,2,0.0
2018,2,2018-04-11,Tromsø,Strømsgodset,3,1,1.0
2018,5,2018-04-14,Start,Vålerenga,1,6,0.0
2018,5,2018-04-15,Ranheim,Haugesund,4,2,1.0
2018,5,2018-04-15,Molde,Lillestrøm,2,1,1.0
2018,5,2018-04-15,Stabæk,Tromsø,1,1,0.5
2018,5,2018-04-15,Strømsgodset,Odd,3,0,1.0
2018,5,2018-04-15,Sandefjord,Kristiansund,3,3,0.5
2018,5,2018-04-15,Sarpsborg 08,Brann,1,2,0.0
2018,5,2018-04-16,Bodø/Glimt,Rosenborg,0,1,0.0
2018,6,2018-04-21,Brann,Stabæk,3,0,1.0
2018,6,2018-04-22,Tromsø,Sandefjord,4,1,1.0
2018,6,2018-04-22,Haugesund,Strømsgodset,1,0,1.0
2018,6,2018-04-22,Kristiansund,Bodø/Glimt,1,1,0.5
2018,6,2018-04-22,Rosenborg,Start,2,0,1.0
2018,6,2018-04-22,Lillestrøm,Ranheim,0,1,0.0
2018,6,2018-04-22,Vålerenga,Molde,0,0,0.5
2018,6,2018-04-23,Odd,Sarpsborg 08,3,1,1.0
2018,1,2018-04-25,Ranheim,Brann,0,2,0.0
2018,2,2018-04-25,Stabæk,Start,1,1,0.5
2018,7,2018-04-28,Ranheim,Vålerenga,2,2,0.5
2018,7,2018-04-29,Molde,Odd,0,1,0.0
2018,7,2018-04-29,Tromsø,Kristiansund,0,0,0.5
2018,7,2018-04-29,Sandefjord,Brann,0,1,0.0
2018,7,2018-04-29,Start,Haugesund,0,1,0.0
2018,7,2018-04-29,Sarpsborg 08,Bodø/Glimt,0,0,0.5
2018,7,2018-04-29,Strømsgodset,Rosenborg,0,1,0.0
2018,7,2018-04-30,Stabæk,Lillestrøm,3,2,1.0
2018,8,2018-05-05,Rosenborg,Ranheim,1,1,0.5
2018,8,2018-05-06,Odd,Start,3,0,1.0
2018,8,2018-05-06,Kristiansund,Stabæk,1,0,1.0
2018,8,2018-05-06,Bodø/Glimt,Strømsgodset,2,2,0.5
2018,8,2018-05-06,Vålerenga,Haugesund,2,2,0.5
2018,8,2018-05-06,Lillestrøm,Sandefjord,1,0,1.0
2018,8,2018-05-06,Brann,Tromsø,3,0,1.0
2018,8,2018-05-07,Sarpsborg 08,Molde,2,2,0.5
2018,9,2018-05-12,Sandefjord,Vålerenga,0,1,0.0
2018,9,2018-05-12,Start,Brann,0,1,0.0
2018,9,2018-05-13,Molde,Bodø/Glimt,1,2,0.0
2018,9,2018-05-13,Ranheim,Odd,3,1,1.0
2018,9,2018-05-13,Tromsø,Lillestrøm,1,2,0.0
2018,9,2018-05-13,Haugesund,Kristiansund,3,2,1.0
2018,9,2018-05-13,Strømsgodset,Sarpsborg 08,1,2,0.0
2018,9,2018-05-13,Stabæk,Rosenborg,0,1,0.0
2018,10,2018-05-16,Bodø/Glimt,Tromsø,0,1,0.0
2018,10,2018-05-16,Brann,Haugesund,1,1,0.5
2018,10,2018-05-16,Molde,Strømsgodset,2,0,1.0
