Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2022,Eliteserien,1,2022-04-02,HamKam,Lillestrøm,2,2,0.5
2022,Eliteserien,1,2022-04-02,Molde,Vålerenga,1,0,1.0
2022,Eliteserien,1,2022-04-03,Sarpsborg 08,Viking,0,1,0.0
2022,Eliteserien,1,2022-04-03,Jerv,Strømsgodset,1,0,1.0
2022,Eliteserien,1,2022-04-03,Aalesund,Kristiansund,1,0,1.0
2022,Eliteserien,1,2022-04-03,Haugesund,Sandefjord,1,3,0.0
2022,Eliteserien,1,2022-04-03,Odd,Tromsø,2,0,1.0
2022,Eliteserien,1,2022-04-03,Bodø/Glimt,Rosenborg,2,2,0.5
2022,Eliteserien,2,2022-04-09,Lillestrøm,Jerv,4,0,1.0
2022,Eliteserien,2,2022-04-10,Rosenborg,Odd,1,0,1.0
2022,Eliteserien,2,2022-04-10,Sandefjord,Bodø/Glimt,1,2,0.0
2022,Eliteserien,2,2022-04-10,Tromsø,HamKam,2,1,1.0
2022,Eliteserien,2,2022-04-10,Vålerenga,Haugesund,2,1,1.0
2022,Eliteserien,2,2022-04-10,Kristiansund,Sarpsborg 08,2,3,0.0
2022,Eliteserien,2,2022-04-10,Strømsgodset,Molde,1,3,0.0
2022,Eliteserien,2,2022-04-10,Viking,Aalesund,1,0,1.0
2022,Eliteserien,3,2022-04-18,Aalesund,Tromsø,2,2,0.5
2022,Eliteserien,3,2022-04-18,Jerv,Kristiansund,1,0,1.0
2022,Eliteserien,3,2022-04-18,HamKam,Sandefjord,3,0,1.0
2022,Eliteserien,3,2022-04-18,Molde,Lillestrøm,1,2,0.0
2022,Eliteserien,3,2022-04-18,Haugesund,Strømsgodset,0,1,0.0
2022,Eliteserien,3,2022-04-18,Sarpsborg 08,Rosenborg,1,1,0.5
2022,Eliteserien,3,2022-04-18,Odd,Viking,2,1,1.0
2022,Eliteserien,3,2022-04-18,Bodø/Glimt,Vålerenga,5,1,1.0
2022,Eliteserien,4,2022-04-23,Odd,Aalesund,2,3,0.0
2022,Eliteserien,4,2022-04-23,Strømsgodset,Sandefjord,0,5,0.0
2022,Eliteserien,4,2022-04-24,Vålerenga,Jerv,1,0,1.0
2022,Eliteserien,4,2022-04-24,Viking,Bodø/Glimt,2,0,1.0
2022,Eliteserien,4,2022-04-24,Kristiansund,HamKam,2,2,0.5
2022,Eliteserien,4,2022-04-24,Lillestrøm,Haugesund,1,0,1.0
2022,Eliteserien,4,2022-04-24,Tromsø,Sarpsborg 08,2,5,0.0
2022,Eliteserien,4,2022-04-24,Rosenborg,Molde,0,0,0.5
2022,Eliteserien,15,2022-04-28,Lillestrøm,Aalesund,2,0,1.0
2022,Eliteserien,16,2022-04-30,Viking,Haugesund,5,1,1.0
2022,Eliteserien,5,2022-05-07,Sarpsborg 08,Odd,1,0,1.0
2022,Eliteserien,5,2022-05-07,Molde,Viking,3,4,0.0
2022,Eliteserien,5,2022-05-08,Jerv,Tromsø,1,1,0.5
2022,Eliteserien,5,2022-05-08,Strømsgodset,Rosenborg,3,0,1.0
2022,Eliteserien,5,2022-05-08,Sandefjord,Vålerenga,1,3,0.0
2022,Eliteserien,5,2022-05-08,Haugesund,Kristiansund,2,0,1.0
2022,Eliteserien,5,2022-05-08,Bodø/Glimt,Lillestrøm,1,1,0.5
2022,Eliteserien,5,2022-05-08,HamKam,Aalesund,0,0,0.5
2022,Eliteserien,18,2022-05-11,Molde,Odd,3,0,1.0
