Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1932-1933,1,1932-08-27,Middlesbrough,Aston Villa,0,2,0.0
1932-1933,1,1932-08-27,Portsmouth,Huddersfield,1,0,1.0
1932-1933,1,1932-08-27,West Brom,Everton,3,1,1.0
1932-1933,1,1932-08-27,Liverpool,Wolves,5,1,1.0
1932-1933,1,1932-08-27,Chelsea,Blackburn,2,2,0.5
1932-1933,1,1932-08-27,Leicester City,Sheffield Utd,1,1,0.5
1932-1933,1,1932-08-27,Birmingham,Arsenal,0,1,0.0
1932-1933,1,1932-08-27,Leeds United,Derby County,0,2,0.0
1932-1933,1,1932-08-27,Sunderland,Manchester City,3,2,1.0
1932-1933,1,1932-08-27,Bolton,Newcastle Utd,2,2,0.5
1932-1933,1,1932-08-27,Sheffield Weds,Blackpool,4,1,1.0
1932-1933,2,1932-08-29,Blackpool,Leeds United,2,1,1.0
1932-1933,2,1932-08-29,Sheffield Utd,Liverpool,6,2,1.0
1932-1933,2,1932-08-29,Aston Villa,Sunderland,1,0,1.0
1932-1933,2,1932-08-29,Huddersfield,Leicester City,4,1,1.0
1932-1933,2,1932-08-29,Wolves,Bolton,4,1,1.0
1932-1933,2,1932-08-31,Newcastle Utd,Middlesbrough,5,1,1.0
1932-1933,2,1932-08-31,Portsmouth,Chelsea,2,0,1.0
1932-1933,2,1932-08-31,Everton,Sheffield Weds,2,1,1.0
1932-1933,2,1932-08-31,Manchester City,Birmingham,1,0,1.0
1932-1933,2,1932-08-31,Derby County,Blackburn,2,1,1.0
1932-1933,2,1932-08-31,Arsenal,West Brom,1,2,0.0
1932-1933,3,1932-09-03,Blackburn,Leeds United,1,1,0.5
1932-1933,3,1932-09-03,Everton,Birmingham,4,1,1.0
1932-1933,3,1932-09-03,Newcastle Utd,Liverpool,4,3,1.0
1932-1933,3,1932-09-03,Wolves,Leicester City,1,1,0.5
1932-1933,3,1932-09-03,Derby County,Sheffield Weds,2,0,1.0
1932-1933,3,1932-09-03,Sheffield Utd,Portsmouth,2,3,0.0
1932-1933,3,1932-09-03,Aston Villa,Bolton,6,1,1.0
