Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1946-1947,1,1946-08-31,Wolves,Arsenal,6,1,1.0
1946-1947,1,1946-08-31,Preston,Leeds United,3,2,1.0
1946-1947,1,1946-08-31,Stoke City,Charlton Ath,2,2,0.5
1946-1947,1,1946-08-31,Huddersfield,Blackpool,1,3,0.0
1946-1947,1,1946-08-31,Sheffield Utd,Liverpool,0,1,0.0
1946-1947,1,1946-08-31,Aston Villa,Middlesbrough,0,1,0.0
1946-1947,1,1946-08-31,Chelsea,Bolton,4,3,1.0
1946-1947,1,1946-08-31,Everton,Brentford,0,2,0.0
1946-1947,1,1946-08-31,Sunderland,Derby County,3,2,1.0
1946-1947,1,1946-08-31,Portsmouth,Blackburn,3,1,1.0
1946-1947,1,1946-08-31,Manchester Utd,Grimsby Town,2,1,1.0
1946-1947,2,1946-09-02,Stoke City,Bolton,1,2,0.0
1946-1947,2,1946-09-02,Blackpool,Brentford,4,2,1.0
1946-1947,2,1946-09-02,Aston Villa,Everton,0,1,0.0
1946-1947,2,1946-09-03,Grimsby Town,Wolves,0,0,0.5
1946-1947,2,1946-09-04,Liverpool,Middlesbrough,0,1,0.0
1946-1947,2,1946-09-04,Chelsea,Manchester Utd,0,3,0.0
1946-1947,2,1946-09-04,Sunderland,Huddersfield,3,0,1.0
1946-1947,2,1946-09-04,Leeds United,Charlton Ath,0,2,0.0
1946-1947,2,1946-09-04,Arsenal,Blackburn,1,3,0.0
1946-1947,2,1946-09-04,Preston,Sheffield Utd,1,2,0.0
1946-1947,2,1946-09-04,Derby County,Portsmouth,2,0,1.0
1946-1947,3,1946-09-07,Blackpool,Wolves,2,0,1.0
1946-1947,3,1946-09-07,Liverpool,Chelsea,7,4,1.0
1946-1947,3,1946-09-07,Arsenal,Sunderland,2,2,0.5
1946-1947,3,1946-09-07,Charlton Ath,Manchester Utd,1,3,0.0
1946-1947,3,1946-09-07,Derby County,Aston Villa,1,2,0.0
1946-1947,3,1946-09-07,Blackburn,Everton,4,1,1.0
1946-1947,3,1946-09-07,Leeds United,Sheffield Utd,2,2,0.5
1946-1947,3,1946-09-07,Bolton,Portsmouth,1,0,1.0
1946-1947,3,1946-09-07,Brentford,Huddersfield,2,0,1.0
1946-1947,3,1946-09-07,Grimsby Town,Preston,2,3,0.0
1946-1947,3,1946-09-07,Middlesbrough,Stoke City,5,4,1.0
