Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1960-1961,1,1960-08-20,Tottenham,Everton,2,0,1.0
1960-1961,1,1960-08-20,Sheffield Weds,West Brom,1,0,1.0
1960-1961,1,1960-08-20,Burnley,Arsenal,3,2,1.0
1960-1961,1,1960-08-20,Fulham,Cardiff City,2,2,0.5
1960-1961,1,1960-08-20,Aston Villa,Chelsea,3,2,1.0
1960-1961,1,1960-08-20,Nott'ham Forest,Manchester City,2,2,0.5
1960-1961,1,1960-08-20,Preston,Newcastle Utd,2,3,0.0
1960-1961,1,1960-08-20,Manchester Utd,Blackburn,1,3,0.0
1960-1961,1,1960-08-20,Wolves,West Ham,4,2,1.0
1960-1961,1,1960-08-20,Leicester City,Blackpool,1,1,0.5
1960-1961,1,1960-08-20,Bolton,Birmingham City,2,2,0.5
1960-1961,2,1960-08-22,Blackpool,Tottenham,1,3,0.0
1960-1961,2,1960-08-22,West Ham,Aston Villa,5,2,1.0
1960-1961,2,1960-08-23,Arsenal,Preston,1,0,1.0
1960-1961,2,1960-08-24,Chelsea,Leicester City,1,3,0.0
1960-1961,2,1960-08-24,West Brom,Birmingham City,1,2,0.0
1960-1961,2,1960-08-24,Bolton,Wolves,0,2,0.0
1960-1961,2,1960-08-24,Cardiff City,Sheffield Weds,0,1,0.0
1960-1961,2,1960-08-24,Manchester City,Burnley,2,1,1.0
1960-1961,2,1960-08-24,Newcastle Utd,Fulham,7,2,1.0
1960-1961,2,1960-08-24,Everton,Manchester Utd,4,0,1.0
1960-1961,2,1960-08-24,Blackburn,Nott'ham Forest,4,1,1.0
1960-1961,3,1960-08-27,West Brom,Fulham,2,4,0.0
1960-1961,3,1960-08-27,Arsenal,Nott'ham Forest,3,0,1.0
1960-1961,3,1960-08-27,Newcastle Utd,Burnley,0,1,0.0
1960-1961,3,1960-08-27,Blackburn,Tottenham,1,4,0.0
1960-1961,3,1960-08-27,Blackpool,Aston Villa,5,3,1.0
1960-1961,3,1960-08-27,Birmingham City,Sheffield Weds,1,1,0.5
1960-1961,3,1960-08-27,Everton,Leicester City,3,1,1.0
1960-1961,3,1960-08-27,Cardiff City,Preston,2,0,1.0
1960-1961,3,1960-08-27,West Ham,Bolton,2,1,1.0
