Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1923-1924,1,1923-08-25,Tottenham,Preston,2,0,1.0
1923-1924,1,1923-08-25,Notts County,Burnley,2,1,1.0
1923-1924,1,1923-08-25,Birmingham,Aston Villa,3,0,1.0
1923-1924,1,1923-08-25,Cardiff City,Bolton,3,2,1.0
1923-1924,1,1923-08-25,Everton,Nott'ham Forest,2,1,1.0
1923-1924,1,1923-08-25,Manchester City,Sheffield Utd,2,1,1.0
1923-1924,1,1923-08-25,Arsenal,Newcastle Utd,1,4,0.0
1923-1924,1,1923-08-25,Huddersfield,Middlesbrough,1,0,1.0
1923-1924,1,1923-08-25,West Brom,Liverpool,2,0,1.0
1923-1924,1,1923-08-25,Sunderland,West Ham,0,0,0.5
1923-1924,1,1923-08-25,Blackburn,Chelsea,3,0,1.0
1923-1924,2,1923-08-27,West Ham,Arsenal,1,0,1.0
1923-1924,2,1923-08-27,Chelsea,Tottenham,0,1,0.0
1923-1924,2,1923-08-27,Cardiff City,Sunderland,2,1,1.0
1923-1924,2,1923-08-27,Sheffield Utd,Bolton,0,0,0.5
1923-1924,2,1923-08-27,Nott'ham Forest,West Brom,1,1,0.5
1923-1924,2,1923-08-27,Preston,Huddersfield,1,3,0.0
1923-1924,2,1923-08-27,Burnley,Everton,2,2,0.5
1923-1924,2,1923-08-29,Aston Villa,Manchester City,2,0,1.0
1923-1924,2,1923-08-29,Middlesbrough,Notts County,2,3,0.0
1923-1924,2,1923-08-29,Liverpool,Birmingham,6,2,1.0
1923-1924,2,1923-08-29,Newcastle Utd,Blackburn,2,1,1.0
1923-1924,3,1923-09-01,Preston,Tottenham,2,2,0.5
1923-1924,3,1923-09-01,Middlesbrough,Huddersfield,2,0,1.0
1923-1924,3,1923-09-01,West Ham,Sunderland,0,1,0.0
1923-1924,3,1923-09-01,Bolton,Cardiff City,2,2,0.5
1923-1924,3,1923-09-01,Nott'ham Forest,Everton,1,0,1.0
1923-1924,3,1923-09-01,Newcastle Utd,Arsenal,1,0,1.0
1923-1924,3,1923-09-01,Liverpool,West Brom,0,0,0.5
1923-1924,3,1923-09-01,Aston Villa,Birmingham,0,0,0.5
1923-1924,3,1923-09-01,Burnley,Notts County,1,1,0.5
1923-1924,3,1923-09-01,Sheffield Utd,Manchester City,3,0,1.0
1923-1924,3,1923-09-01,Chelsea,Blackburn,2,0,1.0
1923-1924,4,1923-09-03,Tottenham,Chelsea,0,1,0.0
1923-1924,4,1923-09-03,Everton,Burnley,3,3,0.5
1923-1924,4,1923-09-03,West Brom,Nott'ham Forest,3,2,1.0
1923-1924,4,1923-09-03,Bolton,Sheffield Utd,4,2,1.0
1923-1924,4,1923-09-04,Huddersfield,Preston,4,0,1.0
1923-1924,4,1923-09-05,Sunderland,Cardiff City,0,3,0.0
