Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1926-1927,1,1926-08-28,Liverpool,Manchester Utd,4,2,1.0
1926-1927,1,1926-08-28,Burnley,Cardiff City,4,3,1.0
1926-1927,1,1926-08-28,Arsenal,Derby County,2,1,1.0
1926-1927,1,1926-08-28,West Brom,Sunderland,3,0,1.0
1926-1927,1,1926-08-28,Bury,Huddersfield,2,2,0.5
1926-1927,1,1926-08-28,Tottenham,Everton,2,1,1.0
1926-1927,1,1926-08-28,Birmingham,Blackburn,3,1,1.0
1926-1927,1,1926-08-28,Leeds United,Bolton,2,5,0.0
1926-1927,1,1926-08-28,West Ham,Leicester City,3,3,0.5
1926-1927,1,1926-08-28,The Wednesday,Sheffield Utd,2,3,0.0
1926-1927,1,1926-08-28,Newcastle Utd,Aston Villa,4,0,1.0
1926-1927,2,1926-08-30,Tottenham,The Wednesday,7,3,1.0
1926-1927,2,1926-08-30,Aston Villa,Liverpool,1,1,0.5
1926-1927,2,1926-08-30,Sheffield Utd,Manchester Utd,2,2,0.5
1926-1927,2,1926-08-30,Huddersfield,West Brom,4,1,1.0
1926-1927,2,1926-08-30,Leicester City,Birmingham,5,2,1.0
1926-1927,2,1926-08-30,Leeds United,Cardiff City,0,0,0.5
1926-1927,2,1926-09-01,Newcastle Utd,Burnley,1,5,0.0
1926-1927,2,1926-09-01,Arsenal,Bolton,2,1,1.0
1926-1927,2,1926-09-01,Bury,Everton,5,2,1.0
1926-1927,2,1926-09-04,Everton,West Ham,0,3,0.0
1926-1927,3,1926-09-04,Leicester City,The Wednesday,5,3,1.0
1926-1927,3,1926-09-04,Blackburn,Tottenham,1,0,1.0
1926-1927,3,1926-09-04,Aston Villa,Burnley,1,1,0.5
1926-1927,3,1926-09-04,Manchester Utd,Leeds United,2,2,0.5
1926-1927,3,1926-09-04,Huddersfield,Birmingham,0,2,0.0
1926-1927,3,1926-09-04,Cardiff City,West Brom,1,1,0.5
1926-1927,3,1926-09-04,Derby County,Liverpool,2,1,1.0
1926-1927,3,1926-09-04,Sunderland,Bury,3,0,1.0
1926-1927,3,1926-09-04,Bolton,Newcastle Utd,2,1,1.0
1926-1927,3,1926-09-04,Sheffield Utd,Arsenal,4,0,1.0
1926-1927,4,1926-09-06,West Brom,Everton,3,2,1.0
1926-1927,4,1926-09-06,Burnley,Newcastle Utd,3,3,0.5
