Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1931-1932,1,1931-08-29,Arsenal,West Brom,0,1,0.0
1931-1932,1,1931-08-29,Middlesbrough,Chelsea,0,2,0.0
1931-1932,1,1931-08-29,Blackpool,Derby County,2,1,1.0
1931-1932,1,1931-08-29,Newcastle Utd,Liverpool,0,1,0.0
1931-1932,1,1931-08-29,Bolton,West Ham,0,1,0.0
1931-1932,1,1931-08-29,Huddersfield,Grimsby Town,1,1,0.5
1931-1932,1,1931-08-29,Sheffield Utd,Portsmouth,1,2,0.0
1931-1932,1,1931-08-29,Blackburn,Sheffield Weds,1,6,0.0
1931-1932,1,1931-08-29,Aston Villa,Leicester City,3,2,1.0
1931-1932,1,1931-08-29,Everton,Birmingham,3,2,1.0
1931-1932,1,1931-08-29,Manchester City,Sunderland,1,1,0.5
1931-1932,2,1931-08-31,Huddersfield,Aston Villa,1,1,0.5
1931-1932,2,1931-08-31,Leicester City,Middlesbrough,2,2,0.5
1931-1932,2,1931-08-31,Blackburn,Arsenal,1,1,0.5
1931-1932,2,1931-08-31,West Ham,Chelsea,3,1,1.0
1931-1932,2,1931-08-31,Sheffield Weds,Grimsby Town,4,1,1.0
1931-1932,2,1931-08-31,Blackpool,Sheffield Utd,2,0,1.0
1931-1932,2,1931-09-02,Liverpool,Bolton,2,2,0.5
1931-1932,2,1931-09-02,Portsmouth,Everton,0,3,0.0
1931-1932,2,1931-09-02,Birmingham,Newcastle Utd,4,1,1.0
1931-1932,2,1931-09-02,Derby County,Manchester City,2,1,1.0
1931-1932,2,1931-09-02,Sunderland,West Brom,2,1,1.0
1931-1932,3,1931-09-05,Portsmouth,Blackburn,2,0,1.0
1931-1932,3,1931-09-05,Leicester City,Manchester City,4,0,1.0
1931-1932,3,1931-09-05,Grimsby Town,Newcastle Utd,1,2,0.0
1931-1932,3,1931-09-05,West Brom,Blackpool,4,0,1.0
1931-1932,3,1931-09-05,West Ham,Middlesbrough,0,2,0.0
1931-1932,3,1931-09-05,Chelsea,Huddersfield,0,1,0.0
1931-1932,3,1931-09-05,Sunderland,Everton,2,3,0.0
1931-1932,3,1931-09-05,Sheffield Weds,Bolton,7,1,1.0
1931-1932,3,1931-09-05,Liverpool,Aston Villa,2,0,1.0
1931-1932,3,1931-09-05,Birmingham,Arsenal,2,2,0.5
1931-1932,3,1931-09-05,Derby County,Sheffield Utd,1,3,0.0
1931-1932,4,1931-09-07,Sheffield Utd,West Ham,6,0,1.0
1931-1932,4,1931-09-07,Huddersfield,Leicester City,2,1,1.0
1931-1932,42,1931-09-07,West Brom,Sunderland,1,0,1.0
1931-1932,4,1931-09-09,Middlesbrough,Liverpool,4,1,1.0
1931-1932,4,1931-09-09,Chelsea,Sheffield Weds,2,3,0.0
1931-1932,4,1931-09-09,Blackpool,Blackburn,2,1,1.0
1931-1932,4,1931-09-09,Arsenal,Portsmouth,3,3,0.5
1931-1932,4,1931-09-09,Bolton,Grimsby Town,5,3,1.0
1931-1932,42,1931-09-09,Manchester City,Derby County,3,0,1.0
1931-1932,5,1931-09-12,Arsenal,Sunderland,2,0,1.0
1931-1932,5,1931-09-12,Newcastle Utd,Chelsea,4,1,1.0
1931-1932,5,1931-09-12,Everton,Manchester City,0,1,0.0
1931-1932,5,1931-09-12,Bolton,Portsmouth,4,0,1.0
1931-1932,5,1931-09-12,Leicester City,Liverpool,2,1,1.0
1931-1932,5,1931-09-12,Huddersfield,West Ham,3,1,1.0
1931-1932,5,1931-09-12,Middlesbrough,Sheffield Weds,4,0,1.0
1931-1932,5,1931-09-12,Aston Villa,Grimsby Town,7,0,1.0
1931-1932,5,1931-09-12,Blackburn,Derby County,3,2,1.0
1931-1932,5,1931-09-12,Blackpool,Birmingham,1,1,0.5
1931-1932,5,1931-09-12,Sheffield Utd,West Brom,1,0,1.0
1931-1932,6,1931-09-14,West Brom,Manchester City,1,1,0.5
1931-1932,6,1931-09-15,Grimsby Town,Bolton,2,0,1.0
1931-1932,6,1931-09-16,Derby County,Everton,3,0,1.0
1931-1932,6,1931-09-16,Liverpool,Middlesbrough,7,2,1.0
1931-1932,6,1931-09-16,Portsmouth,Arsenal,0,3,0.0
1931-1932,6,1931-09-16,Sunderland,Birmingham,2,3,0.0
1931-1932,7,1931-09-19,Liverpool,Everton,1,3,0.0
1931-1932,7,1931-09-19,Chelsea,Aston Villa,3,6,0.0
1931-1932,7,1931-09-19,Birmingham,Sheffield Utd,1,3,0.0
1931-1932,7,1931-09-19,West Ham,Newcastle Utd,2,1,1.0
1931-1932,7,1931-09-19,Manchester City,Arsenal,1,3,0.0
1931-1932,7,1931-09-19,Sunderland,Blackpool,4,0,1.0
1931-1932,7,1931-09-19,Grimsby Town,Leicester City,3,0,1.0
1931-1932,7,1931-09-19,West Brom,Blackburn,4,1,1.0
1931-1932,7,1931-09-19,Derby County,Portsmouth,2,1,1.0
1931-1932,7,1931-09-19,Bolton,Middlesbrough,4,2,1.0
1931-1932,7,1931-09-19,Sheffield Weds,Huddersfield,4,1,1.0
1931-1932,6,1931-09-21,Sheffield Weds,Chelsea,2,2,0.5
1931-1932,6,1931-09-21,Blackburn,Blackpool,5,1,1.0
1931-1932,6,1931-09-21,West Ham,Sheffield Utd,1,2,0.0
1931-1932,4,1931-09-23,Manchester City,West Brom,2,5,0.0
1931-1932,4,1931-09-23,Birmingham,Sunderland,0,0,0.5
1931-1932,4,1931-09-23,Everton,Derby County,2,1,1.0
1931-1932,8,1931-09-26,Huddersfield,Bolton,2,0,1.0
1931-1932,8,1931-09-26,Leicester City,Chelsea,1,0,1.0
1931-1932,8,1931-09-26,Middlesbrough,Derby County,5,2,1.0
1931-1932,8,1931-09-26,Newcastle Utd,Sheffield Weds,4,1,1.0
1931-1932,8,1931-09-26,Liverpool,Grimsby Town,4,0,1.0
1931-1932,8,1931-09-26,Portsmouth,West Brom,0,1,0.0
1931-1932,8,1931-09-26,Aston Villa,West Ham,5,2,1.0
1931-1932,8,1931-09-26,Arsenal,Everton,3,2,1.0
1931-1932,8,1931-09-26,Blackpool,Manchester City,2,2,0.5
1931-1932,8,1931-09-26,Sheffield Utd,Sunderland,1,1,0.5
1931-1932,8,1931-09-26,Blackburn,Birmingham,1,2,0.0
1931-1932,9,1931-10-03,Sheffield Weds,Aston Villa,1,0,1.0
1931-1932,9,1931-10-03,Grimsby Town,Arsenal,3,1,1.0
1931-1932,9,1931-10-03,West Ham,Leicester City,1,4,0.0
1931-1932,9,1931-10-03,Sunderland,Blackburn,2,2,0.5
1931-1932,9,1931-10-03,Chelsea,Liverpool,2,0,1.0
1931-1932,9,1931-10-03,West Brom,Derby County,4,0,1.0
1931-1932,9,1931-10-03,Manchester City,Sheffield Utd,1,1,0.5
