Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1900-1901,1,1900-09-01,Preston,Everton,1,2,0.0
1900-1901,1,1900-09-01,Sheffield Utd,Bury,0,3,0.0
1900-1901,1,1900-09-01,Manchester City,The Wednesday,2,2,0.5
1900-1901,1,1900-09-01,Notts County,Sunderland,2,2,0.5
1900-1901,1,1900-09-01,Liverpool,Blackburn,3,0,1.0
1900-1901,1,1900-09-01,Aston Villa,Stoke,2,0,1.0
1900-1901,1,1900-09-01,Wolves,West Brom,0,0,0.5
1900-1901,1,1900-09-01,Bolton,Derby County,0,1,0.0
1900-1901,1,1900-09-01,Newcastle Utd,Nott'ham Forest,0,0,0.5
1900-1901,2,1900-09-03,Wolves,Notts County,3,2,1.0
1900-1901,2,1900-09-03,Aston Villa,Preston,4,0,1.0
1900-1901,2,1900-09-03,West Brom,Derby County,1,1,0.5
1900-1901,2,1900-09-08,Nott'ham Forest,Sheffield Utd,2,0,1.0
1900-1901,2,1900-09-08,The Wednesday,Bolton,1,0,1.0
1900-1901,2,1900-09-08,Bury,Manchester City,4,0,1.0
1900-1901,2,1900-09-08,Blackburn,Newcastle Utd,0,0,0.5
1900-1901,2,1900-09-08,Stoke,Liverpool,1,2,0.0
1900-1901,3,1900-09-08,Derby County,Notts County,2,1,1.0
1900-1901,3,1900-09-08,Everton,Wolves,5,1,1.0
1900-1901,3,1900-09-08,West Brom,Aston Villa,0,1,0.0
1900-1901,3,1900-09-08,Sunderland,Preston,3,1,1.0
1900-1901,4,1900-09-10,Aston Villa,Bury,1,0,1.0
1900-1901,4,1900-09-10,Stoke,Notts County,1,1,0.5
1900-1901,3,1900-09-15,Notts County,Bolton,3,1,1.0
1900-1901,3,1900-09-15,Liverpool,West Brom,5,0,1.0
1900-1901,3,1900-09-15,Manchester City,Nott'ham Forest,1,0,1.0
1900-1901,3,1900-09-15,Newcastle Utd,Stoke,2,1,1.0
1900-1901,3,1900-09-15,Sheffield Utd,Blackburn,2,1,1.0
1900-1901,4,1900-09-15,Wolves,Sunderland,2,2,0.5
1900-1901,4,1900-09-15,Preston,Derby County,3,2,1.0
1900-1901,4,1900-09-15,Bury,The Wednesday,2,0,1.0
1900-1901,5,1900-09-15,Aston Villa,Everton,1,2,0.0
1900-1901,4,1900-09-22,Stoke,Sheffield Utd,0,1,0.0
1900-1901,4,1900-09-22,West Brom,Newcastle Utd,0,1,0.0
1900-1901,4,1900-09-22,Blackburn,Manchester City,1,0,1.0
1900-1901,4,1900-09-22,Bolton,Preston,1,1,0.5
