Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1949-1950,1,1949-08-20,Arsenal,Burnley,0,1,0.0
1949-1950,1,1949-08-20,Bolton,Stoke City,4,0,1.0
1949-1950,1,1949-08-20,Birmingham City,Chelsea,0,3,0.0
1949-1950,1,1949-08-20,Newcastle Utd,Portsmouth,1,3,0.0
1949-1950,1,1949-08-20,Liverpool,Sunderland,4,2,1.0
1949-1950,1,1949-08-20,Fulham,Wolves,1,2,0.0
1949-1950,1,1949-08-20,Derby County,Manchester Utd,0,1,0.0
1949-1950,1,1949-08-20,Middlesbrough,Everton,0,1,0.0
1949-1950,1,1949-08-20,Blackpool,Huddersfield,4,1,1.0
1949-1950,1,1949-08-20,Manchester City,Aston Villa,3,3,0.5
1949-1950,1,1949-08-20,West Brom,Charlton Ath,1,0,1.0
1949-1950,2,1949-08-22,Blackpool,Middlesbrough,1,1,0.5
1949-1950,2,1949-08-22,Stoke City,Liverpool,0,0,0.5
1949-1950,2,1949-08-23,Aston Villa,Derby County,1,1,0.5
1949-1950,2,1949-08-23,Burnley,Sunderland,2,2,0.5
1949-1950,2,1949-08-24,Manchester Utd,Bolton,3,0,1.0
1949-1950,2,1949-08-24,Chelsea,Arsenal,1,2,0.0
1949-1950,2,1949-08-24,Portsmouth,Manchester City,1,1,0.5
1949-1950,2,1949-08-24,Everton,Newcastle Utd,2,1,1.0
1949-1950,2,1949-08-24,Birmingham City,West Brom,2,0,1.0
1949-1950,2,1949-08-24,Huddersfield,Fulham,2,2,0.5
1949-1950,2,1949-08-24,Charlton Ath,Wolves,2,3,0.0
1949-1950,3,1949-08-27,Sunderland,Arsenal,4,2,1.0
1949-1950,3,1949-08-27,Portsmouth,Blackpool,2,3,0.0
1949-1950,3,1949-08-27,Wolves,Newcastle Utd,2,1,1.0
1949-1950,3,1949-08-27,Manchester Utd,West Brom,1,1,0.5
1949-1950,3,1949-08-27,Burnley,Bolton,2,1,1.0
1949-1950,3,1949-08-27,Everton,Liverpool,0,0,0.5
1949-1950,3,1949-08-27,Stoke City,Birmingham City,3,1,1.0
1949-1950,3,1949-08-27,Huddersfield,Middlesbrough,2,2,0.5
1949-1950,3,1949-08-27,Aston Villa,Fulham,3,1,1.0
1949-1950,3,1949-08-27,Charlton Ath,Manchester City,3,1,1.0
1949-1950,3,1949-08-27,Chelsea,Derby County,1,2,0.0
1949-1950,4,1949-08-29,Wolves,Charlton Ath,2,1,1.0
1949-1950,4,1949-08-31,Sunderland,Burnley,2,1,1.0
1949-1950,4,1949-08-31,Liverpool,Stoke City,1,1,0.5
1949-1950,4,1949-08-31,Derby County,Aston Villa,3,2,1.0
1949-1950,4,1949-08-31,Bolton,Manchester Utd,1,2,0.0
1949-1950,4,1949-08-31,West Brom,Birmingham City,3,0,1.0
1949-1950,4,1949-08-31,Middlesbrough,Blackpool,2,0,1.0
1949-1950,4,1949-08-31,Arsenal,Chelsea,2,3,0.0
1949-1950,4,1949-08-31,Fulham,Huddersfield,4,1,1.0
1949-1950,4,1949-08-31,Manchester City,Portsmouth,1,0,1.0
1949-1950,4,1949-08-31,Newcastle Utd,Everton,4,0,1.0
1949-1950,5,1949-09-03,Manchester Utd,Manchester City,2,1,1.0
1949-1950,5,1949-09-03,Blackpool,Wolves,1,2,0.0
1949-1950,5,1949-09-03,Bolton,Sunderland,2,1,1.0
1949-1950,5,1949-09-03,Middlesbrough,Portsmouth,1,5,0.0
1949-1950,5,1949-09-03,Fulham,Charlton Ath,1,2,0.0
1949-1950,5,1949-09-03,Arsenal,Liverpool,1,2,0.0
1949-1950,5,1949-09-03,Derby County,Stoke City,2,3,0.0
1949-1950,5,1949-09-03,Everton,Huddersfield,3,0,1.0
1949-1950,5,1949-09-03,Birmingham City,Burnley,0,1,0.0
1949-1950,5,1949-09-03,Newcastle Utd,Aston Villa,3,2,1.0
1949-1950,5,1949-09-03,West Brom,Chelsea,1,1,0.5
1949-1950,6,1949-09-05,Burnley,Stoke City,2,1,1.0
1949-1950,6,1949-09-05,Bolton,Derby County,0,0,0.5
1949-1950,6,1949-09-05,Blackpool,Newcastle Utd,0,0,0.5
1949-1950,6,1949-09-05,Aston Villa,Portsmouth,1,0,1.0
1949-1950,6,1949-09-07,Liverpool,Manchester Utd,1,1,0.5
1949-1950,6,1949-09-07,Middlesbrough,Fulham,1,2,0.0
1949-1950,6,1949-09-07,West Brom,Arsenal,1,2,0.0
1949-1950,6,1949-09-07,Chelsea,Sunderland,3,1,1.0
1949-1950,6,1949-09-07,Huddersfield,Charlton Ath,2,1,1.0
1949-1950,6,1949-09-07,Manchester City,Everton,0,0,0.5
1949-1950,7,1949-09-10,Manchester City,Fulham,2,0,1.0
1949-1950,7,1949-09-10,Aston Villa,Blackpool,0,0,0.5
1949-1950,7,1949-09-10,Chelsea,Manchester Utd,1,1,0.5
1949-1950,7,1949-09-10,Huddersfield,Arsenal,2,2,0.5
1949-1950,7,1949-09-10,Portsmouth,Everton,7,0,1.0
1949-1950,7,1949-09-10,Wolves,Middlesbrough,3,1,1.0
1949-1950,7,1949-09-10,Charlton Ath,Newcastle Utd,6,3,1.0
1949-1950,7,1949-09-10,Sunderland,Birmingham City,1,1,0.5
1949-1950,7,1949-09-10,Burnley,Derby County,0,1,0.0
1949-1950,7,1949-09-10,Stoke City,West Brom,1,3,0.0
1949-1950,7,1949-09-10,Liverpool,Bolton,1,1,0.5
1949-1950,8,1949-09-12,Stoke City,Burnley,1,1,0.5
1949-1950,8,1949-09-14,Charlton Ath,Huddersfield,2,2,0.5
1949-1950,8,1949-09-14,Arsenal,West Brom,4,1,1.0
1949-1950,8,1949-09-14,Birmingham City,Wolves,1,1,0.5
1949-1950,9,1949-09-17,West Brom,Burnley,3,0,1.0
1949-1950,9,1949-09-17,Fulham,Chelsea,1,1,0.5
1949-1950,9,1949-09-17,Birmingham City,Liverpool,2,3,0.0
1949-1950,9,1949-09-17,Middlesbrough,Aston Villa,0,2,0.0
1949-1950,9,1949-09-17,Bolton,Arsenal,2,2,0.5
1949-1950,9,1949-09-17,Derby County,Sunderland,3,2,1.0
1949-1950,9,1949-09-17,Huddersfield,Portsmouth,0,1,0.0
1949-1950,9,1949-09-17,Manchester Utd,Stoke City,2,2,0.5
1949-1950,9,1949-09-17,Newcastle Utd,Manchester City,4,2,1.0
1949-1950,9,1949-09-17,Blackpool,Charlton Ath,2,0,1.0
1949-1950,9,1949-09-17,Everton,Wolves,1,2,0.0
1949-1950,10,1949-09-24,Charlton Ath,Middlesbrough,0,3,0.0
1949-1950,10,1949-09-24,Burnley,Manchester Utd,1,0,1.0
1949-1950,10,1949-09-24,Aston Villa,Everton,2,2,0.5
1949-1950,10,1949-09-24,Manchester City,Blackpool,0,3,0.0
1949-1950,10,1949-09-24,Stoke City,Chelsea,2,3,0.0
1949-1950,10,1949-09-24,Wolves,Huddersfield,7,1,1.0
1949-1950,10,1949-09-24,Arsenal,Birmingham City,4,2,1.0
1949-1950,10,1949-09-24,Fulham,Newcastle Utd,2,1,1.0
1949-1950,10,1949-09-24,Sunderland,West Brom,2,1,1.0
1949-1950,10,1949-09-24,Liverpool,Derby County,3,1,1.0
1949-1950,10,1949-09-24,Portsmouth,Bolton,1,1,0.5
1949-1950,11,1949-10-01,Blackpool,Fulham,0,0,0.5
1949-1950,11,1949-10-01,Huddersfield,Aston Villa,1,0,1.0
1949-1950,11,1949-10-01,Birmingham City,Bolton,0,0,0.5
1949-1950,11,1949-10-01,West Brom,Liverpool,0,1,0.0
1949-1950,11,1949-10-01,Manchester Utd,Sunderland,1,3,0.0
1949-1950,11,1949-10-01,Everton,Charlton Ath,0,1,0.0
1949-1950,11,1949-10-01,Portsmouth,Wolves,1,1,0.5
1949-1950,11,1949-10-01,Chelsea,Burnley,0,1,0.0
1949-1950,11,1949-10-01,Newcastle Utd,Stoke City,4,1,1.0
1949-1950,11,1949-10-01,Derby County,Arsenal,1,2,0.0
1949-1950,11,1949-10-01,Middlesbrough,Manchester City,0,0,0.5
1949-1950,12,1949-10-08,Bolton,Huddersfield,1,2,0.0
1949-1950,12,1949-10-08,Chelsea,Manchester City,3,0,1.0
1949-1950,12,1949-10-08,Sunderland,Blackpool,1,1,0.5
1949-1950,12,1949-10-08,Stoke City,Fulham,0,2,0.0
1949-1950,12,1949-10-08,West Brom,Aston Villa,1,1,0.5
1949-1950,12,1949-10-08,Derby County,Wolves,1,2,0.0
1949-1950,12,1949-10-08,Birmingham City,Portsmouth,0,3,0.0
1949-1950,12,1949-10-08,Manchester Utd,Charlton Ath,3,2,1.0
1949-1950,12,1949-10-08,Arsenal,Everton,5,2,1.0
1949-1950,12,1949-10-08,Burnley,Newcastle Utd,1,2,0.0
1949-1950,12,1949-10-08,Liverpool,Middlesbrough,2,0,1.0
1949-1950,13,1949-10-15,Charlton Ath,Chelsea,1,0,1.0
1949-1950,13,1949-10-15,Wolves,West Brom,1,1,0.5
1949-1950,13,1949-10-15,Newcastle Utd,Sunderland,2,2,0.5
1949-1950,13,1949-10-15,Manchester City,Stoke City,1,1,0.5
1949-1950,13,1949-10-15,Everton,Bolton,0,0,0.5
1949-1950,13,1949-10-15,Fulham,Burnley,1,0,1.0
1949-1950,13,1949-10-15,Portsmouth,Derby County,3,1,1.0
1949-1950,13,1949-10-15,Blackpool,Liverpool,0,0,0.5
1949-1950,13,1949-10-15,Aston Villa,Manchester Utd,0,4,0.0
1949-1950,13,1949-10-15,Middlesbrough,Arsenal,1,1,0.5
1949-1950,13,1949-10-15,Huddersfield,Birmingham City,1,0,1.0
1949-1950,14,1949-10-22,Derby County,Huddersfield,4,2,1.0
1949-1950,14,1949-10-22,Manchester Utd,Wolves,3,0,1.0
1949-1950,14,1949-10-22,Bolton,Middlesbrough,1,2,0.0
1949-1950,14,1949-10-22,Liverpool,Newcastle Utd,2,2,0.5
1949-1950,14,1949-10-22,Sunderland,Fulham,2,0,1.0
1949-1950,14,1949-10-22,West Brom,Portsmouth,3,0,1.0
1949-1950,14,1949-10-22,Birmingham City,Everton,0,0,0.5
1949-1950,14,1949-10-22,Stoke City,Charlton Ath,0,3,0.0
1949-1950,14,1949-10-22,Chelsea,Aston Villa,1,3,0.0
1949-1950,14,1949-10-22,Burnley,Manchester City,0,0,0.5
1949-1950,14,1949-10-22,Arsenal,Blackpool,1,0,1.0
1949-1950,15,1949-10-29,Huddersfield,West Brom,1,1,0.5
1949-1950,15,1949-10-29,Middlesbrough,Birmingham City,1,0,1.0
1949-1950,15,1949-10-29,Wolves,Chelsea,2,2,0.5
1949-1950,15,1949-10-29,Portsmouth,Manchester Utd,0,0,0.5
1949-1950,15,1949-10-29,Newcastle Utd,Arsenal,0,3,0.0
1949-1950,15,1949-10-29,Aston Villa,Stoke City,1,1,0.5
1949-1950,15,1949-10-29,Manchester City,Sunderland,2,1,1.0
1949-1950,15,1949-10-29,Blackpool,Bolton,2,0,1.0
1949-1950,15,1949-10-29,Everton,Derby County,1,2,0.0
1949-1950,15,1949-10-29,Fulham,Liverpool,0,1,0.0
1949-1950,15,1949-10-29,Charlton Ath,Burnley,1,1,0.5
1949-1950,16,1949-11-05,Derby County,Middlesbrough,1,0,1.0
1949-1950,16,1949-11-05,Burnley,Aston Villa,1,0,1.0
1949-1950,16,1949-11-05,Manchester Utd,Huddersfield,6,0,1.0
1949-1950,16,1949-11-05,Sunderland,Charlton Ath,2,1,1.0
1949-1950,16,1949-11-05,Birmingham City,Blackpool,0,2,0.0
1949-1950,16,1949-11-05,Chelsea,Portsmouth,1,4,0.0
1949-1950,16,1949-11-05,Liverpool,Manchester City,4,0,1.0
1949-1950,16,1949-11-05,Bolton,Newcastle Utd,2,2,0.5
1949-1950,16,1949-11-05,West Brom,Everton,4,0,1.0
1949-1950,16,1949-11-05,Arsenal,Fulham,2,1,1.0
1949-1950,16,1949-11-05,Stoke City,Wolves,2,1,1.0
1949-1950,17,1949-11-12,Blackpool,Derby County,1,0,1.0
1949-1950,17,1949-11-12,Wolves,Burnley,0,0,0.5
1949-1950,17,1949-11-12,Everton,Manchester Utd,0,0,0.5
1949-1950,17,1949-11-12,Aston Villa,Sunderland,2,0,1.0
1949-1950,17,1949-11-12,Portsmouth,Stoke City,0,0,0.5
1949-1950,17,1949-11-12,Fulham,Bolton,3,0,1.0
1949-1950,17,1949-11-12,Huddersfield,Chelsea,1,2,0.0
1949-1950,17,1949-11-12,Manchester City,Arsenal,0,2,0.0
1949-1950,17,1949-11-12,Middlesbrough,West Brom,3,0,1.0
1949-1950,17,1949-11-12,Newcastle Utd,Birmingham City,3,1,1.0
1949-1950,17,1949-11-12,Charlton Ath,Liverpool,1,3,0.0
1949-1950,18,1949-11-19,Stoke City,Huddersfield,0,0,0.5
1949-1950,18,1949-11-19,Manchester Utd,Middlesbrough,2,0,1.0
1949-1950,18,1949-11-19,Birmingham City,Fulham,1,1,0.5
1949-1950,18,1949-11-19,Burnley,Portsmouth,2,1,1.0
1949-1950,18,1949-11-19,Sunderland,Wolves,3,1,1.0
1949-1950,18,1949-11-19,Bolton,Manchester City,3,0,1.0
1949-1950,18,1949-11-19,Chelsea,Everton,3,2,1.0
1949-1950,18,1949-11-19,Arsenal,Charlton Ath,2,3,0.0
1949-1950,18,1949-11-19,Liverpool,Aston Villa,2,1,1.0
1949-1950,19,1949-11-26,Portsmouth,Sunderland,2,2,0.5
1949-1950,19,1949-11-26,Huddersfield,Burnley,1,2,0.0
1949-1950,19,1949-11-26,Wolves,Liverpool,1,1,0.5
1949-1950,19,1949-11-26,Fulham,Derby County,0,0,0.5
1949-1950,19,1949-11-26,Charlton Ath,Bolton,0,0,0.5
1949-1950,19,1949-11-26,Blackpool,Manchester Utd,3,3,0.5
1949-1950,19,1949-11-26,Newcastle Utd,West Brom,5,1,1.0
1949-1950,19,1949-11-26,Everton,Stoke City,2,1,1.0
1949-1950,19,1949-11-26,Aston Villa,Arsenal,1,1,0.5
1949-1950,19,1949-11-26,Manchester City,Birmingham City,4,0,1.0
1949-1950,19,1949-11-26,Middlesbrough,Chelsea,2,1,1.0
1949-1950,20,1949-12-03,West Brom,Fulham,4,1,1.0
1949-1950,20,1949-12-03,Burnley,Everton,5,1,1.0
1949-1950,20,1949-12-03,Arsenal,Wolves,1,1,0.5
1949-1950,20,1949-12-03,Chelsea,Blackpool,1,1,0.5
1949-1950,20,1949-12-03,Liverpool,Portsmouth,2,2,0.5
1949-1950,20,1949-12-03,Derby County,Manchester City,7,0,1.0
1949-1950,20,1949-12-03,Bolton,Aston Villa,1,1,0.5
1949-1950,20,1949-12-03,Sunderland,Huddersfield,1,1,0.5
1949-1950,20,1949-12-03,Manchester Utd,Newcastle Utd,1,1,0.5
1949-1950,20,1949-12-03,Stoke City,Middlesbrough,1,0,1.0
1949-1950,20,1949-12-03,Birmingham City,Charlton Ath,2,0,1.0
1949-1950,21,1949-12-10,Portsmouth,Arsenal,2,1,1.0
1949-1950,21,1949-12-10,Manchester City,West Brom,1,1,0.5
1949-1950,21,1949-12-10,Middlesbrough,Burnley,4,1,1.0
1949-1950,21,1949-12-10,Blackpool,Stoke City,4,2,1.0
1949-1950,21,1949-12-10,Aston Villa,Birmingham City,1,1,0.5
1949-1950,21,1949-12-10,Huddersfield,Liverpool,3,2,1.0
1949-1950,21,1949-12-10,Wolves,Bolton,1,1,0.5
1949-1950,21,1949-12-10,Newcastle Utd,Chelsea,2,2,0.5
1949-1950,21,1949-12-10,Everton,Sunderland,0,2,0.0
1949-1950,21,1949-12-10,Charlton Ath,Derby County,1,3,0.0
1949-1950,21,1949-12-10,Fulham,Manchester Utd,1,0,1.0
1949-1950,22,1949-12-17,Aston Villa,Manchester City,1,0,1.0
1949-1950,22,1949-12-17,Charlton Ath,West Brom,1,2,0.0
1949-1950,22,1949-12-17,Sunderland,Liverpool,3,2,1.0
1949-1950,22,1949-12-17,Chelsea,Birmingham City,3,0,1.0
1949-1950,22,1949-12-17,Burnley,Arsenal,0,0,0.5
1949-1950,22,1949-12-17,Huddersfield,Blackpool,0,1,0.0
1949-1950,22,1949-12-17,Portsmouth,Newcastle Utd,1,0,1.0
1949-1950,22,1949-12-17,Stoke City,Bolton,3,2,1.0
1949-1950,22,1949-12-17,Everton,Middlesbrough,3,1,1.0
1949-1950,22,1949-12-17,Manchester Utd,Derby County,0,1,0.0
1949-1950,22,1949-12-17,Wolves,Fulham,1,1,0.5
1949-1950,23,1949-12-24,West Brom,Manchester Utd,1,2,0.0
1949-1950,23,1949-12-24,Fulham,Aston Villa,3,0,1.0
1949-1950,23,1949-12-24,Newcastle Utd,Wolves,2,0,1.0
