Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1952-1953,1,1952-08-23,Wolves,Cardiff City,1,0,1.0
1952-1953,1,1952-08-23,Stoke City,Manchester City,2,1,1.0
1952-1953,1,1952-08-23,Aston Villa,Arsenal,1,2,0.0
1952-1953,1,1952-08-23,Sheffield Weds,Newcastle Utd,2,2,0.5
1952-1953,1,1952-08-23,Sunderland,Charlton Ath,2,1,1.0
1952-1953,1,1952-08-23,Bolton,Derby County,2,0,1.0
1952-1953,1,1952-08-23,Portsmouth,Blackpool,0,2,0.0
1952-1953,1,1952-08-23,Tottenham,West Brom,3,4,0.0
1952-1953,1,1952-08-23,Manchester Utd,Chelsea,2,0,1.0
1952-1953,1,1952-08-23,Preston,Liverpool,1,1,0.5
1952-1953,1,1952-08-23,Burnley,Middlesbrough,0,1,0.0
1952-1953,2,1952-08-25,Blackpool,Preston,1,1,0.5
1952-1953,2,1952-08-25,Wolves,Bolton,3,1,1.0
1952-1953,2,1952-08-26,Burnley,Stoke City,3,2,1.0
1952-1953,2,1952-08-27,Charlton Ath,Portsmouth,2,2,0.5
1952-1953,2,1952-08-27,Manchester City,Tottenham,0,1,0.0
1952-1953,2,1952-08-27,Middlesbrough,Cardiff City,3,0,1.0
1952-1953,2,1952-08-27,Chelsea,Derby County,1,1,0.5
1952-1953,2,1952-08-27,Liverpool,Sheffield Weds,1,0,1.0
1952-1953,2,1952-08-27,Arsenal,Manchester Utd,2,1,1.0
1952-1953,2,1952-08-27,West Brom,Newcastle Utd,1,0,1.0
1952-1953,3,1952-08-30,Liverpool,Stoke City,3,2,1.0
1952-1953,3,1952-08-30,West Brom,Burnley,1,2,0.0
1952-1953,3,1952-08-30,Cardiff City,Sheffield Weds,4,0,1.0
1952-1953,3,1952-08-30,Blackpool,Bolton,3,0,1.0
1952-1953,3,1952-08-30,Chelsea,Portsmouth,2,0,1.0
1952-1953,3,1952-08-30,Arsenal,Sunderland,1,2,0.0
1952-1953,3,1952-08-30,Middlesbrough,Preston,1,1,0.5
1952-1953,3,1952-08-30,Newcastle Utd,Tottenham,1,1,0.5
1952-1953,3,1952-08-30,Manchester City,Manchester Utd,2,1,1.0
1952-1953,3,1952-08-30,Derby County,Aston Villa,0,1,0.0
1952-1953,3,1952-08-30,Charlton Ath,Wolves,2,2,0.5
1952-1953,4,1952-09-01,Bolton,Wolves,2,1,1.0
1952-1953,4,1952-09-01,Aston Villa,Sunderland,3,0,1.0
