Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1895-1896,1,1895-09-02,Stoke,Bolton,2,0,1.0
1895-1896,1,1895-09-02,Sheffield Utd,Small Heath,2,0,1.0
1895-1896,1,1895-09-02,Everton,The Wednesday,2,2,0.5
1895-1896,1,1895-09-02,Wolves,Burnley,5,1,1.0
1895-1896,1,1895-09-02,Aston Villa,West Brom,1,0,1.0
1895-1896,1,1895-09-02,Sunderland,Preston,4,1,1.0
1895-1896,1,1895-09-05,Nott'ham Forest,Bury,5,0,1.0
1895-1896,2,1895-09-07,The Wednesday,Sheffield Utd,1,0,1.0
1895-1896,2,1895-09-07,Everton,Nott'ham Forest,6,2,1.0
1895-1896,2,1895-09-07,Preston,Wolves,4,3,1.0
1895-1896,2,1895-09-07,Aston Villa,Small Heath,7,3,1.0
1895-1896,2,1895-09-07,West Brom,Burnley,0,2,0.0
1895-1896,2,1895-09-07,Bury,Bolton,0,3,0.0
1895-1896,2,1895-09-07,Stoke,Derby County,2,1,1.0
1895-1896,2,1895-09-07,Sunderland,Blackburn,2,1,1.0
1895-1896,3,1895-09-09,Burnley,Sunderland,0,0,0.5
1895-1896,3,1895-09-09,Everton,Bury,3,2,1.0
1895-1896,3,1895-09-14,Small Heath,Stoke,1,2,0.0
1895-1896,3,1895-09-14,Wolves,The Wednesday,4,0,1.0
1895-1896,3,1895-09-14,Blackburn,Nott'ham Forest,2,0,1.0
1895-1896,3,1895-09-14,West Brom,Preston,1,2,0.0
1895-1896,3,1895-09-14,Sheffield Utd,Aston Villa,2,1,1.0
1895-1896,4,1895-09-14,Burnley,Bury,3,0,1.0
1895-1896,4,1895-09-14,Derby County,Sunderland,2,0,1.0
1895-1896,4,1895-09-14,Bolton,Everton,3,1,1.0
1895-1896,4,1895-09-21,Nott'ham Forest,Small Heath,3,0,1.0
1895-1896,4,1895-09-21,Stoke,West Brom,3,1,1.0
1895-1896,4,1895-09-21,Bury,Sheffield Utd,1,0,1.0
1895-1896,4,1895-09-21,Aston Villa,Derby County,4,1,1.0
1895-1896,5,1895-09-21,Bolton,Burnley,1,0,1.0
