Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1936-1937,1,1936-08-29,Sheffield Weds,Sunderland,2,0,1.0
1936-1937,1,1936-08-29,Manchester Utd,Wolves,1,1,0.5
1936-1937,1,1936-08-29,Preston,Huddersfield,1,1,0.5
1936-1937,1,1936-08-29,Leeds United,Chelsea,2,3,0.0
1936-1937,1,1936-08-29,Grimsby Town,Charlton Ath,0,1,0.0
1936-1937,1,1936-08-29,Birmingham,Portsmouth,2,1,1.0
1936-1937,1,1936-08-29,Brentford,Bolton,2,2,0.5
1936-1937,1,1936-08-29,Liverpool,Stoke City,2,1,1.0
1936-1937,1,1936-08-29,West Brom,Derby County,1,3,0.0
1936-1937,1,1936-08-29,Arsenal,Everton,3,2,1.0
1936-1937,1,1936-08-29,Middlesbrough,Manchester City,2,0,1.0
1936-1937,2,1936-08-31,Preston,Bolton,1,2,0.0
1936-1937,2,1936-08-31,Wolves,Middlesbrough,0,1,0.0
1936-1937,2,1936-08-31,Stoke City,Charlton Ath,1,1,0.5
1936-1937,2,1936-09-02,Everton,Sheffield Weds,3,1,1.0
1936-1937,2,1936-09-02,West Brom,Birmingham,3,2,1.0
1936-1937,2,1936-09-02,Manchester City,Leeds United,4,0,1.0
1936-1937,2,1936-09-02,Huddersfield,Manchester Utd,3,1,1.0
1936-1937,2,1936-09-02,Chelsea,Grimsby Town,3,2,1.0
1936-1937,2,1936-09-02,Sunderland,Derby County,3,2,1.0
1936-1937,2,1936-09-02,Portsmouth,Liverpool,6,2,1.0
1936-1937,2,1936-09-03,Brentford,Arsenal,2,0,1.0
1936-1937,3,1936-09-05,Sunderland,Preston,3,0,1.0
1936-1937,3,1936-09-05,Everton,Brentford,3,0,1.0
1936-1937,3,1936-09-05,Huddersfield,Arsenal,0,0,0.5
1936-1937,3,1936-09-05,Manchester City,West Brom,6,2,1.0
1936-1937,3,1936-09-05,Stoke City,Leeds United,2,1,1.0
1936-1937,3,1936-09-05,Derby County,Manchester Utd,5,4,1.0
1936-1937,3,1936-09-05,Portsmouth,Middlesbrough,2,1,1.0
1936-1937,3,1936-09-05,Bolton,Grimsby Town,1,2,0.0
1936-1937,3,1936-09-05,Wolves,Sheffield Weds,4,3,1.0
1936-1937,3,1936-09-05,Chelsea,Birmingham,1,3,0.0
1936-1937,3,1936-09-05,Charlton Ath,Liverpool,1,1,0.5
1936-1937,4,1936-09-07,Bolton,Preston,0,0,0.5
1936-1937,4,1936-09-07,Charlton Ath,Stoke City,2,0,1.0
1936-1937,4,1936-09-08,Grimsby Town,Chelsea,3,0,1.0
1936-1937,4,1936-09-09,Derby County,Sunderland,3,0,1.0
1936-1937,4,1936-09-09,Leeds United,Manchester City,1,1,0.5
1936-1937,4,1936-09-09,Middlesbrough,Wolves,1,0,1.0
1936-1937,4,1936-09-09,Birmingham,West Brom,1,1,0.5
1936-1937,4,1936-09-09,Liverpool,Portsmouth,0,0,0.5
1936-1937,4,1936-09-09,Arsenal,Brentford,1,1,0.5
1936-1937,4,1936-09-09,Manchester Utd,Huddersfield,3,1,1.0
1936-1937,4,1936-09-10,Sheffield Weds,Everton,6,4,1.0
1936-1937,5,1936-09-12,West Brom,Portsmouth,3,1,1.0
1936-1937,5,1936-09-12,Birmingham,Stoke City,2,4,0.0
1936-1937,5,1936-09-12,Manchester Utd,Manchester City,3,2,1.0
1936-1937,5,1936-09-12,Bolton,Everton,1,2,0.0
1936-1937,5,1936-09-12,Middlesbrough,Chelsea,2,0,1.0
