Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1968-1969,1,1968-08-10,Tottenham,Arsenal,1,2,0.0
1968-1969,1,1968-08-10,QPR,Leicester City,1,1,0.5
1968-1969,1,1968-08-10,Liverpool,Manchester City,2,1,1.0
1968-1969,1,1968-08-10,Newcastle Utd,West Ham,1,1,0.5
1968-1969,1,1968-08-10,Nott'ham Forest,Burnley,2,2,0.5
1968-1969,1,1968-08-10,Manchester Utd,Everton,2,1,1.0
1968-1969,1,1968-08-10,West Brom,Sheffield Weds,0,0,0.5
1968-1969,1,1968-08-10,Southampton,Leeds United,1,3,0.0
1968-1969,1,1968-08-10,Ipswich Town,Wolves,1,0,1.0
1968-1969,1,1968-08-10,Stoke City,Sunderland,2,1,1.0
1968-1969,2,1968-08-13,Arsenal,Leicester City,3,0,1.0
1968-1969,2,1968-08-13,Everton,Burnley,3,0,1.0
1968-1969,2,1968-08-14,Sunderland,Ipswich Town,3,0,1.0
1968-1969,2,1968-08-14,Stoke City,West Ham,0,2,0.0
1968-1969,2,1968-08-14,Sheffield Weds,Newcastle Utd,1,1,0.5
1968-1969,2,1968-08-14,Southampton,Liverpool,2,0,1.0
1968-1969,2,1968-08-14,West Brom,Manchester Utd,3,1,1.0
1968-1969,2,1968-08-14,Manchester City,Wolves,3,2,1.0
1968-1969,2,1968-08-14,Leeds United,QPR,4,1,1.0
1968-1969,2,1968-08-14,Chelsea,Nott'ham Forest,1,1,0.5
1968-1969,3,1968-08-17,Leicester City,Ipswich Town,1,3,0.0
1968-1969,3,1968-08-17,Sheffield Weds,Coventry City,3,0,1.0
1968-1969,3,1968-08-17,Chelsea,West Brom,3,1,1.0
1968-1969,3,1968-08-17,Leeds United,Stoke City,2,0,1.0
1968-1969,3,1968-08-17,Wolves,QPR,3,1,1.0
1968-1969,3,1968-08-17,West Ham,Nott'ham Forest,1,0,1.0
1968-1969,3,1968-08-17,Manchester City,Manchester Utd,0,0,0.5
1968-1969,3,1968-08-17,Burnley,Newcastle Utd,1,0,1.0
1968-1969,3,1968-08-17,Everton,Tottenham,0,2,0.0
1968-1969,3,1968-08-17,Arsenal,Liverpool,1,1,0.5
1968-1969,3,1968-08-17,Sunderland,Southampton,1,0,1.0
1968-1969,4,1968-08-19,West Ham,Everton,1,4,0.0
1968-1969,4,1968-08-20,QPR,Sunderland,2,2,0.5
1968-1969,4,1968-08-20,Burnley,Southampton,3,1,1.0
1968-1969,4,1968-08-20,Ipswich Town,Leeds United,2,3,0.0
1968-1969,4,1968-08-20,Nott'ham Forest,Sheffield Weds,0,0,0.5
1968-1969,4,1968-08-20,Liverpool,Stoke City,2,1,1.0
1968-1969,4,1968-08-21,Wolves,Arsenal,0,0,0.5
1968-1969,4,1968-08-21,Tottenham,West Brom,1,1,0.5
1968-1969,4,1968-08-21,Leicester City,Manchester City,3,0,1.0
1968-1969,4,1968-08-21,Newcastle Utd,Chelsea,3,2,1.0
1968-1969,4,1968-08-21,Manchester Utd,Coventry City,1,0,1.0
1968-1969,5,1968-08-24,Newcastle Utd,Everton,0,0,0.5
1968-1969,5,1968-08-24,Manchester Utd,Chelsea,0,4,0.0
1968-1969,5,1968-08-24,Stoke City,Leicester City,1,0,1.0
1968-1969,5,1968-08-24,Coventry City,West Ham,1,2,0.0
1968-1969,5,1968-08-24,Tottenham,Sheffield Weds,1,2,0.0
1968-1969,5,1968-08-24,Ipswich Town,Arsenal,1,2,0.0
1968-1969,5,1968-08-24,Southampton,Wolves,2,1,1.0
1968-1969,5,1968-08-24,Liverpool,Sunderland,4,1,1.0
1968-1969,5,1968-08-24,QPR,Manchester City,1,1,0.5
1968-1969,5,1968-08-24,West Brom,Burnley,3,2,1.0
1968-1969,6,1968-08-26,West Ham,Burnley,5,0,1.0
1968-1969,6,1968-08-27,Everton,Liverpool,0,0,0.5
1968-1969,6,1968-08-27,Arsenal,Manchester City,4,1,1.0
1968-1969,6,1968-08-27,Ipswich Town,QPR,3,0,1.0
1968-1969,6,1968-08-27,Coventry City,West Brom,4,2,1.0
1968-1969,6,1968-08-28,Wolves,Leicester City,1,0,1.0
1968-1969,6,1968-08-28,Chelsea,Sheffield Weds,1,0,1.0
1968-1969,6,1968-08-28,Southampton,Stoke City,2,0,1.0
1968-1969,6,1968-08-28,Manchester Utd,Tottenham,3,1,1.0
1968-1969,6,1968-08-28,Leeds United,Sunderland,1,1,0.5
1968-1969,6,1968-08-28,Newcastle Utd,Nott'ham Forest,1,1,0.5
1968-1969,7,1968-08-31,Arsenal,QPR,2,1,1.0
1968-1969,7,1968-08-31,Sunderland,Newcastle Utd,1,1,0.5
1968-1969,7,1968-08-31,Manchester City,Ipswich Town,1,1,0.5
1968-1969,7,1968-08-31,Everton,Nott'ham Forest,2,1,1.0
1968-1969,7,1968-08-31,Leeds United,Liverpool,1,0,1.0
1968-1969,7,1968-08-31,Leicester City,Southampton,3,1,1.0
1968-1969,7,1968-08-31,Chelsea,Tottenham,2,2,0.5
1968-1969,7,1968-08-31,West Ham,West Brom,4,0,1.0
1968-1969,7,1968-08-31,Burnley,Coventry City,1,1,0.5
1968-1969,7,1968-08-31,Sheffield Weds,Manchester Utd,5,4,1.0
1968-1969,7,1968-08-31,Wolves,Stoke City,1,1,0.5
1968-1969,8,1968-09-07,Sheffield Weds,Ipswich Town,2,1,1.0
1968-1969,8,1968-09-07,Coventry City,Newcastle Utd,2,1,1.0
1968-1969,8,1968-09-07,Chelsea,Everton,1,1,0.5
1968-1969,8,1968-09-07,Liverpool,QPR,2,0,1.0
1968-1969,8,1968-09-07,West Brom,Nott'ham Forest,2,5,0.0
1968-1969,8,1968-09-07,Stoke City,Manchester City,1,0,1.0
1968-1969,8,1968-09-07,Sunderland,Leicester City,2,0,1.0
1968-1969,8,1968-09-07,Tottenham,Burnley,7,0,1.0
1968-1969,8,1968-09-07,Southampton,Arsenal,1,2,0.0
1968-1969,8,1968-09-07,Manchester Utd,West Ham,1,1,0.5
1968-1969,8,1968-09-07,Leeds United,Wolves,2,1,1.0
1968-1969,1,1968-09-10,Coventry City,Chelsea,0,1,0.0
1968-1969,9,1968-09-14,Ipswich Town,Liverpool,0,2,0.0
1968-1969,9,1968-09-14,West Ham,Tottenham,2,2,0.5
1968-1969,9,1968-09-14,Burnley,Manchester Utd,1,0,1.0
1968-1969,9,1968-09-14,Leicester City,Leeds United,1,1,0.5
1968-1969,9,1968-09-14,Newcastle Utd,West Brom,2,3,0.0
1968-1969,9,1968-09-14,Arsenal,Stoke City,1,0,1.0
