Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1973-1974,1,1973-08-25,Arsenal,Manchester Utd,3,0,1.0
1973-1974,1,1973-08-25,Wolves,Norwich City,3,1,1.0
1973-1974,1,1973-08-25,Leeds United,Everton,3,1,1.0
1973-1974,1,1973-08-25,Derby County,Chelsea,1,0,1.0
1973-1974,1,1973-08-25,Sheffield Utd,Burnley,0,2,0.0
1973-1974,1,1973-08-25,Liverpool,Stoke City,1,0,1.0
1973-1974,1,1973-08-25,Coventry City,Tottenham,1,0,1.0
1973-1974,1,1973-08-25,West Ham,Newcastle Utd,1,2,0.0
1973-1974,1,1973-08-25,QPR,Southampton,1,1,0.5
1973-1974,1,1973-08-25,Ipswich Town,Leicester City,1,1,0.5
1973-1974,1,1973-08-25,Manchester City,Birmingham City,3,1,1.0
1973-1974,2,1973-08-27,West Ham,Ipswich Town,3,3,0.5
1973-1974,2,1973-08-28,Birmingham City,Tottenham,1,2,0.0
1973-1974,2,1973-08-28,Burnley,Chelsea,1,0,1.0
1973-1974,2,1973-08-28,Wolves,Sheffield Utd,2,0,1.0
1973-1974,2,1973-08-28,Everton,Leicester City,1,1,0.5
1973-1974,2,1973-08-28,Arsenal,Leeds United,1,2,0.0
1973-1974,2,1973-08-28,Coventry City,Liverpool,1,0,1.0
1973-1974,2,1973-08-29,Norwich City,QPR,0,0,0.5
1973-1974,2,1973-08-29,Manchester Utd,Stoke City,1,0,1.0
1973-1974,2,1973-08-29,Newcastle Utd,Southampton,0,1,0.0
1973-1974,2,1973-08-29,Derby County,Manchester City,1,0,1.0
1973-1974,3,1973-09-01,Tottenham,Leeds United,0,3,0.0
1973-1974,3,1973-09-01,Leicester City,Liverpool,1,1,0.5
1973-1974,3,1973-09-01,Everton,Ipswich Town,3,0,1.0
1973-1974,3,1973-09-01,Newcastle Utd,Arsenal,1,1,0.5
1973-1974,3,1973-09-01,Southampton,Wolves,2,1,1.0
1973-1974,3,1973-09-01,Stoke City,Manchester City,1,1,0.5
1973-1974,3,1973-09-01,Burnley,Coventry City,2,2,0.5
1973-1974,3,1973-09-01,Chelsea,Sheffield Utd,1,2,0.0
1973-1974,3,1973-09-01,Birmingham City,Derby County,0,0,0.5
1973-1974,3,1973-09-01,Manchester Utd,QPR,2,1,1.0
1973-1974,3,1973-09-01,Norwich City,West Ham,2,2,0.5
1973-1974,4,1973-09-04,Liverpool,Derby County,2,0,1.0
1973-1974,4,1973-09-04,Sheffield Utd,Arsenal,5,0,1.0
1973-1974,4,1973-09-04,Ipswich Town,Newcastle Utd,1,3,0.0
1973-1974,4,1973-09-04,Southampton,Norwich City,2,2,0.5
1973-1974,4,1973-09-04,QPR,West Ham,0,0,0.5
1973-1974,4,1973-09-05,Stoke City,Everton,0,0,0.5
1973-1974,4,1973-09-05,Leicester City,Manchester Utd,1,0,1.0
1973-1974,4,1973-09-05,Tottenham,Burnley,2,3,0.0
1973-1974,4,1973-09-05,Manchester City,Coventry City,1,0,1.0
1973-1974,4,1973-09-05,Leeds United,Wolves,4,1,1.0
1973-1974,4,1973-09-05,Chelsea,Birmingham City,3,1,1.0
1973-1974,5,1973-09-08,Wolves,Burnley,0,2,0.0
1973-1974,5,1973-09-08,Arsenal,Leicester City,0,2,0.0
1973-1974,5,1973-09-08,Coventry City,Southampton,2,0,1.0
1973-1974,5,1973-09-08,West Ham,Tottenham,0,1,0.0
1973-1974,5,1973-09-08,Sheffield Utd,Newcastle Utd,1,1,0.5
1973-1974,5,1973-09-08,Liverpool,Chelsea,1,0,1.0
1973-1974,5,1973-09-08,QPR,Stoke City,3,3,0.5
1973-1974,5,1973-09-08,Derby County,Everton,2,1,1.0
1973-1974,5,1973-09-08,Manchester City,Norwich City,2,1,1.0
1973-1974,5,1973-09-08,Ipswich Town,Manchester Utd,2,1,1.0
1973-1974,5,1973-09-08,Leeds United,Birmingham City,3,0,1.0
1973-1974,6,1973-09-10,West Ham,QPR,2,3,0.0
1973-1974,6,1973-09-11,Arsenal,Sheffield Utd,1,0,1.0
1973-1974,6,1973-09-11,Coventry City,Manchester City,2,1,1.0
1973-1974,6,1973-09-11,Wolves,Leeds United,0,2,0.0
1973-1974,6,1973-09-11,Birmingham City,Chelsea,2,4,0.0
1973-1974,6,1973-09-11,Burnley,Tottenham,2,2,0.5
1973-1974,6,1973-09-11,Everton,Stoke City,1,1,0.5
1973-1974,6,1973-09-12,Norwich City,Southampton,2,0,1.0
1973-1974,6,1973-09-12,Manchester Utd,Leicester City,1,2,0.0
1973-1974,6,1973-09-12,Newcastle Utd,Ipswich Town,3,1,1.0
1973-1974,6,1973-09-12,Derby County,Liverpool,3,1,1.0
1973-1974,7,1973-09-15,Stoke City,Ipswich Town,1,1,0.5
1973-1974,7,1973-09-15,Norwich City,Arsenal,0,4,0.0
1973-1974,7,1973-09-15,Tottenham,Sheffield Utd,1,2,0.0
1973-1974,7,1973-09-15,Everton,QPR,1,0,1.0
1973-1974,7,1973-09-15,Newcastle Utd,Wolves,2,0,1.0
1973-1974,7,1973-09-15,Southampton,Leeds United,1,2,0.0
1973-1974,7,1973-09-15,Burnley,Derby County,1,1,0.5
1973-1974,7,1973-09-15,Chelsea,Coventry City,1,0,1.0
1973-1974,7,1973-09-15,Leicester City,Manchester City,1,1,0.5
1973-1974,7,1973-09-15,Birmingham City,Liverpool,1,1,0.5
1973-1974,7,1973-09-15,Manchester Utd,West Ham,3,1,1.0
1973-1974,38,1973-09-18,Coventry City,Derby County,1,0,1.0
1973-1974,8,1973-09-22,Liverpool,Tottenham,3,2,1.0
1973-1974,8,1973-09-22,Ipswich Town,Burnley,3,2,1.0
1973-1974,8,1973-09-22,QPR,Birmingham City,2,2,0.5
1973-1974,8,1973-09-22,Wolves,Everton,1,1,0.5
1973-1974,8,1973-09-22,Derby County,Southampton,6,2,1.0
1973-1974,8,1973-09-22,Leeds United,Manchester Utd,0,0,0.5
1973-1974,8,1973-09-22,Manchester City,Chelsea,3,2,1.0
1973-1974,8,1973-09-22,Coventry City,Newcastle Utd,2,2,0.5
1973-1974,8,1973-09-22,Arsenal,Stoke City,2,1,1.0
1973-1974,8,1973-09-22,West Ham,Leicester City,1,1,0.5
1973-1974,8,1973-09-22,Sheffield Utd,Norwich City,1,0,1.0
1973-1974,9,1973-09-29,Chelsea,Wolves,2,2,0.5
1973-1974,9,1973-09-29,Birmingham City,Ipswich Town,0,3,0.0
1973-1974,9,1973-09-29,Manchester Utd,Liverpool,0,0,0.5
1973-1974,9,1973-09-29,Norwich City,Leeds United,0,1,0.0
1973-1974,9,1973-09-29,Tottenham,Derby County,1,0,1.0
1973-1974,9,1973-09-29,Newcastle Utd,QPR,2,3,0.0
1973-1974,9,1973-09-29,Southampton,Sheffield Utd,3,0,1.0
1973-1974,9,1973-09-29,Leicester City,Coventry City,0,2,0.0
1973-1974,9,1973-09-29,Stoke City,West Ham,2,0,1.0
1973-1974,9,1973-09-29,Burnley,Manchester City,3,0,1.0
1973-1974,9,1973-09-29,Everton,Arsenal,1,0,1.0
1973-1974,10,1973-10-06,Sheffield Utd,Leicester City,1,1,0.5
1973-1974,10,1973-10-06,Leeds United,Stoke City,1,1,0.5
1973-1974,10,1973-10-06,Liverpool,Newcastle Utd,2,1,1.0
1973-1974,10,1973-10-06,Derby County,Norwich City,1,1,0.5
1973-1974,10,1973-10-06,Ipswich Town,Tottenham,0,0,0.5
1973-1974,10,1973-10-06,Coventry City,Everton,1,2,0.0
1973-1974,10,1973-10-06,Manchester City,Southampton,1,1,0.5
1973-1974,10,1973-10-06,Arsenal,Birmingham City,1,0,1.0
1973-1974,10,1973-10-06,Wolves,Manchester Utd,2,1,1.0
1973-1974,10,1973-10-06,West Ham,Burnley,0,1,0.0
1973-1974,10,1973-10-06,QPR,Chelsea,1,1,0.5
1973-1974,11,1973-10-13,Tottenham,Arsenal,2,0,1.0
1973-1974,11,1973-10-13,Burnley,QPR,2,1,1.0
1973-1974,11,1973-10-13,Leicester City,Leeds United,2,2,0.5
1973-1974,11,1973-10-13,Chelsea,Ipswich Town,2,3,0.0
1973-1974,11,1973-10-13,Manchester Utd,Derby County,0,1,0.0
1973-1974,11,1973-10-13,Everton,West Ham,1,0,1.0
1973-1974,11,1973-10-13,Newcastle Utd,Manchester City,1,0,1.0
1973-1974,11,1973-10-13,Stoke City,Sheffield Utd,1,2,0.0
1973-1974,11,1973-10-13,Southampton,Liverpool,1,0,1.0
1973-1974,11,1973-10-13,Norwich City,Coventry City,0,0,0.5
1973-1974,11,1973-10-13,Birmingham City,Wolves,2,1,1.0
1973-1974,12,1973-10-20,Sheffield Utd,Manchester City,1,2,0.0
1973-1974,12,1973-10-20,Everton,Burnley,1,0,1.0
1973-1974,12,1973-10-20,Wolves,QPR,2,4,0.0
1973-1974,12,1973-10-20,Coventry City,West Ham,0,1,0.0
1973-1974,12,1973-10-20,Southampton,Stoke City,3,0,1.0
1973-1974,12,1973-10-20,Derby County,Leicester City,2,1,1.0
1973-1974,12,1973-10-20,Manchester Utd,Birmingham City,1,0,1.0
1973-1974,12,1973-10-20,Leeds United,Liverpool,1,0,1.0
1973-1974,12,1973-10-20,Newcastle Utd,Chelsea,2,0,1.0
1973-1974,12,1973-10-20,Arsenal,Ipswich Town,1,1,0.5
1973-1974,12,1973-10-20,Norwich City,Tottenham,1,1,0.5
1973-1974,13,1973-10-26,Chelsea,Norwich City,3,0,1.0
1973-1974,13,1973-10-27,Tottenham,Newcastle Utd,0,2,0.0
1973-1974,13,1973-10-27,West Ham,Derby County,0,0,0.5
1973-1974,13,1973-10-27,Burnley,Manchester Utd,0,0,0.5
1973-1974,13,1973-10-27,QPR,Arsenal,2,0,1.0
1973-1974,13,1973-10-27,Stoke City,Coventry City,3,0,1.0
1973-1974,13,1973-10-27,Ipswich Town,Wolves,2,0,1.0
1973-1974,13,1973-10-27,Liverpool,Sheffield Utd,1,0,1.0
1973-1974,13,1973-10-27,Leicester City,Southampton,0,1,0.0
1973-1974,13,1973-10-27,Manchester City,Leeds United,0,1,0.0
1973-1974,13,1973-10-27,Birmingham City,Everton,0,2,0.0
1973-1974,14,1973-11-03,Everton,Tottenham,1,1,0.5
1973-1974,14,1973-11-03,Derby County,QPR,1,2,0.0
1973-1974,14,1973-11-03,Manchester Utd,Chelsea,2,2,0.5
1973-1974,14,1973-11-03,Wolves,Manchester City,0,0,0.5
1973-1974,14,1973-11-03,Coventry City,Ipswich Town,0,1,0.0
1973-1974,14,1973-11-03,Arsenal,Liverpool,0,2,0.0
1973-1974,14,1973-11-03,Newcastle Utd,Stoke City,2,1,1.0
1973-1974,14,1973-11-03,Leeds United,West Ham,4,1,1.0
1973-1974,14,1973-11-03,Southampton,Burnley,2,2,0.5
1973-1974,14,1973-11-03,Norwich City,Leicester City,1,0,1.0
1973-1974,14,1973-11-03,Sheffield Utd,Birmingham City,1,1,0.5
1973-1974,15,1973-11-10,Ipswich Town,Derby County,3,0,1.0
1973-1974,15,1973-11-10,Chelsea,Everton,3,1,1.0
1973-1974,15,1973-11-10,Leicester City,Newcastle Utd,1,0,1.0
1973-1974,15,1973-11-10,Tottenham,Manchester Utd,2,1,1.0
1973-1974,15,1973-11-10,Manchester City,Arsenal,1,2,0.0
1973-1974,15,1973-11-10,QPR,Coventry City,3,0,1.0
1973-1974,15,1973-11-10,Birmingham City,Southampton,1,1,0.5
1973-1974,15,1973-11-10,Stoke City,Norwich City,2,0,1.0
