Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1938-1939,1,1938-08-27,Middlesbrough,Manchester Utd,3,1,1.0
1938-1939,1,1938-08-27,Leeds United,Preston,2,1,1.0
1938-1939,1,1938-08-27,Brentford,Huddersfield,2,1,1.0
1938-1939,1,1938-08-27,Arsenal,Portsmouth,2,0,1.0
1938-1939,1,1938-08-27,Liverpool,Chelsea,2,1,1.0
1938-1939,1,1938-08-27,Blackpool,Everton,0,2,0.0
1938-1939,1,1938-08-27,Bolton,Charlton Ath,2,1,1.0
1938-1939,1,1938-08-27,Birmingham,Sunderland,1,2,0.0
1938-1939,1,1938-08-27,Grimsby Town,Aston Villa,1,2,0.0
1938-1939,1,1938-08-27,Leicester City,Stoke City,2,2,0.5
1938-1939,1,1938-08-27,Derby County,Wolves,2,2,0.5
1938-1939,2,1938-08-29,Charlton Ath,Stoke City,4,2,1.0
1938-1939,2,1938-08-29,Wolves,Leicester City,0,0,0.5
1938-1939,2,1938-08-31,Chelsea,Preston,3,1,1.0
1938-1939,2,1938-08-31,Leeds United,Birmingham,2,0,1.0
1938-1939,2,1938-08-31,Manchester Utd,Bolton,2,2,0.5
1938-1939,4,1938-08-31,Everton,Grimsby Town,3,0,1.0
1938-1939,4,1938-08-31,Middlesbrough,Aston Villa,1,1,0.5
1938-1939,4,1938-08-31,Derby County,Huddersfield,1,0,1.0
1938-1939,4,1938-08-31,Portsmouth,Blackpool,1,0,1.0
1938-1939,3,1938-09-03,Huddersfield,Arsenal,1,1,0.5
1938-1939,3,1938-09-03,Wolves,Blackpool,1,1,0.5
1938-1939,3,1938-09-03,Preston,Liverpool,1,0,1.0
1938-1939,3,1938-09-03,Manchester Utd,Birmingham,4,1,1.0
1938-1939,3,1938-09-03,Portsmouth,Bolton,2,1,1.0
1938-1939,3,1938-09-03,Chelsea,Leicester City,3,0,1.0
1938-1939,3,1938-09-03,Everton,Brentford,2,1,1.0
1938-1939,3,1938-09-03,Charlton Ath,Leeds United,2,0,1.0
1938-1939,3,1938-09-03,Aston Villa,Derby County,0,1,0.0
1938-1939,3,1938-09-03,Stoke City,Middlesbrough,1,3,0.0
1938-1939,3,1938-09-03,Sunderland,Grimsby Town,1,1,0.5
1938-1939,2,1938-09-05,Aston Villa,Everton,0,3,0.0
1938-1939,4,1938-09-05,Stoke City,Leeds United,1,1,0.5
1938-1939,4,1938-09-05,Bolton,Chelsea,0,2,0.0
1938-1939,4,1938-09-05,Preston,Charlton Ath,2,0,1.0
1938-1939,2,1938-09-06,Grimsby Town,Portsmouth,2,1,1.0
1938-1939,4,1938-09-07,Liverpool,Manchester Utd,1,0,1.0
1938-1939,4,1938-09-07,Sunderland,Wolves,1,1,0.5
1938-1939,42,1938-09-07,Huddersfield,Derby County,3,0,1.0
1938-1939,42,1938-09-07,Birmingham,Leicester City,2,1,1.0
1938-1939,4,1938-09-08,Brentford,Arsenal,1,0,1.0
1938-1939,5,1938-09-10,Leeds United,Bolton,1,2,0.0
1938-1939,5,1938-09-10,Middlesbrough,Chelsea,1,1,0.5
1938-1939,5,1938-09-10,Brentford,Wolves,0,1,0.0
1938-1939,5,1938-09-10,Blackpool,Aston Villa,2,4,0.0
1938-1939,5,1938-09-10,Derby County,Sunderland,1,0,1.0
1938-1939,5,1938-09-10,Grimsby Town,Manchester Utd,1,0,1.0
1938-1939,5,1938-09-10,Arsenal,Everton,1,2,0.0
1938-1939,5,1938-09-10,Leicester City,Preston,2,1,1.0
1938-1939,5,1938-09-10,Birmingham,Stoke City,1,2,0.0
1938-1939,5,1938-09-10,Liverpool,Charlton Ath,1,0,1.0
1938-1939,5,1938-09-10,Portsmouth,Huddersfield,4,0,1.0
1938-1939,4,1938-09-12,Leicester City,Birmingham,2,1,1.0
1938-1939,2,1938-09-14,Liverpool,Middlesbrough,3,1,1.0
1938-1939,2,1938-09-14,Arsenal,Derby County,1,2,0.0
1938-1939,2,1938-09-14,Huddersfield,Sunderland,0,1,0.0
1938-1939,6,1938-09-17,Sunderland,Blackpool,1,2,0.0
1938-1939,6,1938-09-17,Charlton Ath,Leicester City,1,0,1.0
1938-1939,6,1938-09-17,Aston Villa,Brentford,5,0,1.0
1938-1939,6,1938-09-17,Wolves,Arsenal,0,1,0.0
1938-1939,6,1938-09-17,Stoke City,Manchester Utd,1,1,0.5
1938-1939,6,1938-09-17,Bolton,Liverpool,3,1,1.0
1938-1939,6,1938-09-17,Grimsby Town,Derby County,1,1,0.5
1938-1939,6,1938-09-17,Chelsea,Birmingham,2,2,0.5
1938-1939,6,1938-09-17,Everton,Portsmouth,5,1,1.0
1938-1939,6,1938-09-17,Preston,Middlesbrough,3,1,1.0
1938-1939,6,1938-09-17,Huddersfield,Leeds United,0,1,0.0
1938-1939,2,1938-09-19,Blackpool,Brentford,4,1,1.0
1938-1939,7,1938-09-24,Middlesbrough,Charlton Ath,4,0,1.0
1938-1939,7,1938-09-24,Portsmouth,Wolves,1,0,1.0
1938-1939,7,1938-09-24,Liverpool,Leeds United,3,0,1.0
1938-1939,7,1938-09-24,Leicester City,Bolton,0,0,0.5
1938-1939,7,1938-09-24,Huddersfield,Everton,3,0,1.0
1938-1939,7,1938-09-24,Blackpool,Grimsby Town,3,1,1.0
1938-1939,7,1938-09-24,Derby County,Stoke City,5,0,1.0
1938-1939,7,1938-09-24,Birmingham,Preston,1,3,0.0
1938-1939,7,1938-09-24,Brentford,Sunderland,2,3,0.0
1938-1939,7,1938-09-24,Arsenal,Aston Villa,0,0,0.5
1938-1939,7,1938-09-24,Manchester Utd,Chelsea,5,1,1.0
1938-1939,8,1938-10-01,Everton,Liverpool,2,1,1.0
1938-1939,8,1938-10-01,Chelsea,Stoke City,1,1,0.5
1938-1939,8,1938-10-01,Wolves,Huddersfield,3,0,1.0
1938-1939,8,1938-10-01,Derby County,Blackpool,2,1,1.0
1938-1939,8,1938-10-01,Sunderland,Arsenal,0,0,0.5
1938-1939,8,1938-10-01,Leeds United,Leicester City,8,2,1.0
1938-1939,8,1938-10-01,Preston,Manchester Utd,1,1,0.5
1938-1939,8,1938-10-01,Aston Villa,Portsmouth,2,0,1.0
1938-1939,8,1938-10-01,Grimsby Town,Brentford,0,0,0.5
1938-1939,8,1938-10-01,Charlton Ath,Birmingham,4,4,0.5
1938-1939,8,1938-10-01,Bolton,Middlesbrough,4,1,1.0
1938-1939,9,1938-10-08,Arsenal,Grimsby Town,2,0,1.0
1938-1939,9,1938-10-08,Birmingham,Bolton,0,2,0.0
1938-1939,9,1938-10-08,Blackpool,Chelsea,5,1,1.0
1938-1939,9,1938-10-08,Leicester City,Liverpool,2,2,0.5
1938-1939,9,1938-10-08,Brentford,Derby County,1,3,0.0
1938-1939,9,1938-10-08,Stoke City,Preston,3,1,1.0
1938-1939,9,1938-10-08,Huddersfield,Aston Villa,1,1,0.5
1938-1939,9,1938-10-08,Manchester Utd,Charlton Ath,0,2,0.0
1938-1939,9,1938-10-08,Middlesbrough,Leeds United,1,2,0.0
