Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1914-1915,1,1914-09-01,Manchester City,Bradford City,4,1,1.0
1914-1915,1,1914-09-01,The Wednesday,Middlesbrough,3,1,1.0
1914-1915,1,1914-09-02,Manchester Utd,Oldham Athletic,1,3,0.0
1914-1915,1,1914-09-02,Liverpool,Bolton,4,3,1.0
1914-1915,1,1914-09-02,Sunderland,Sheffield Utd,3,2,1.0
1914-1915,1,1914-09-02,Tottenham,Everton,1,3,0.0
1914-1915,1,1914-09-02,Aston Villa,Notts County,2,1,1.0
1914-1915,1,1914-09-02,Newcastle Utd,West Brom,1,2,0.0
1914-1915,1,1914-09-05,Bradford PA,Blackburn,1,2,0.0
1914-1915,1,1914-09-05,Burnley,Bradford City,0,1,0.0
1914-1915,2,1914-09-05,Newcastle Utd,Everton,0,1,0.0
1914-1915,2,1914-09-05,Manchester Utd,Manchester City,0,0,0.5
1914-1915,2,1914-09-05,Oldham Athletic,Bolton,5,3,1.0
1914-1915,2,1914-09-05,Sheffield Utd,The Wednesday,0,1,0.0
1914-1915,2,1914-09-05,Tottenham,Chelsea,1,1,0.5
1914-1915,2,1914-09-05,Middlesbrough,West Brom,2,0,1.0
1914-1915,2,1914-09-05,Liverpool,Notts County,1,1,0.5
1914-1915,2,1914-09-05,Aston Villa,Sunderland,1,3,0.0
1914-1915,2,1914-09-07,Burnley,Everton,1,0,1.0
1914-1915,3,1914-09-07,Bolton,Blackburn,3,2,1.0
1914-1915,3,1914-09-09,Bradford City,Chelsea,2,2,0.5
1914-1915,3,1914-09-09,Newcastle Utd,The Wednesday,0,0,0.5
1914-1915,2,1914-09-12,Notts County,Bradford PA,1,2,0.0
1914-1915,3,1914-09-12,Manchester City,Burnley,1,0,1.0
1914-1915,3,1914-09-12,Everton,Middlesbrough,2,3,0.0
1914-1915,3,1914-09-12,West Brom,Sheffield Utd,1,1,0.5
1914-1915,3,1914-09-12,Bolton,Manchester Utd,3,0,1.0
1914-1915,3,1914-09-12,Blackburn,Oldham Athletic,4,1,1.0
1914-1915,3,1914-09-12,Bradford City,Tottenham,2,2,0.5
1914-1915,3,1914-09-12,Sunderland,Liverpool,2,2,0.5
