Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1889-1890,1,1889-09-07,Wolves,Notts County,2,0,1.0
1889-1890,1,1889-09-07,Stoke,Derby County,1,1,0.5
1889-1890,1,1889-09-07,Everton,Blackburn,3,2,1.0
1889-1890,1,1889-09-07,Aston Villa,Burnley,2,2,0.5
1889-1890,1,1889-09-14,Bolton,Accrington,2,4,0.0
1889-1890,1,1889-09-14,Preston,Stoke,10,0,1.0
1889-1890,2,1889-09-14,Derby County,West Brom,3,1,1.0
1889-1890,2,1889-09-14,Blackburn,Wolves,4,3,1.0
1889-1890,2,1889-09-14,Everton,Burnley,2,1,1.0
1889-1890,2,1889-09-14,Aston Villa,Notts County,1,1,0.5
1889-1890,3,1889-09-16,Wolves,Everton,2,1,1.0
1889-1890,2,1889-09-21,Aston Villa,Preston,5,3,1.0
1889-1890,3,1889-09-21,Notts County,West Brom,1,2,0.0
1889-1890,3,1889-09-21,Blackburn,Derby County,4,2,1.0
1889-1890,3,1889-09-21,Burnley,Accrington,2,2,0.5
1889-1890,4,1889-09-21,Bolton,Everton,3,4,0.0
1889-1890,3,1889-09-28,Burnley,Preston,0,3,0.0
1889-1890,4,1889-09-28,Accrington,Blackburn,2,2,0.5
1889-1890,4,1889-09-28,West Brom,Aston Villa,3,0,1.0
1889-1890,4,1889-09-28,Derby County,Notts County,2,0,1.0
1889-1890,4,1889-09-28,Stoke,Wolves,2,1,1.0
1889-1890,5,1889-09-28,Everton,Bolton,3,0,1.0
1889-1890,5,1889-09-30,Everton,Wolves,1,1,0.5
1889-1890,4,1889-10-05,Preston,West Brom,5,0,1.0
1889-1890,5,1889-10-05,Notts County,Stoke,3,1,1.0
1889-1890,5,1889-10-05,Burnley,Aston Villa,2,6,0.0
1889-1890,6,1889-10-05,Wolves,Accrington,2,1,1.0
1889-1890,7,1889-10-05,Derby County,Everton,2,2,0.5
1889-1890,5,1889-10-12,Bolton,Preston,2,6,0.0
1889-1890,6,1889-10-12,Aston Villa,Derby County,7,1,1.0
1889-1890,6,1889-10-12,Burnley,West Brom,1,2,0.0
1889-1890,6,1889-10-12,Accrington,Notts County,1,8,0.0
1889-1890,7,1889-10-12,Wolves,Stoke,2,2,0.5
1889-1890,5,1889-10-19,Stoke,Bolton,0,1,0.0
1889-1890,6,1889-10-19,Derby County,Preston,2,1,1.0
1889-1890,7,1889-10-19,Blackburn,Aston Villa,7,0,1.0
1889-1890,7,1889-10-19,Accrington,Burnley,2,2,0.5
1889-1890,8,1889-10-19,West Brom,Wolves,1,4,0.0
1889-1890,8,1889-10-19,Notts County,Everton,4,3,1.0
1889-1890,6,1889-10-26,Blackburn,Burnley,7,1,1.0
1889-1890,6,1889-10-26,Bolton,Notts County,0,4,0.0
1889-1890,7,1889-10-26,Preston,Wolves,0,2,0.0
1889-1890,8,1889-10-26,Derby County,Stoke,2,0,1.0
