Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1924-1925,1,1924-08-30,Burnley,Cardiff City,0,0,0.5
1924-1925,1,1924-08-30,Newcastle Utd,Huddersfield,1,3,0.0
1924-1925,1,1924-08-30,Tottenham,Bolton,3,0,1.0
1924-1925,1,1924-08-30,Bury,Manchester City,0,2,0.0
1924-1925,1,1924-08-30,West Brom,Notts County,1,2,0.0
1924-1925,1,1924-08-30,Leeds United,Sunderland,1,1,0.5
1924-1925,1,1924-08-30,Birmingham,Everton,2,2,0.5
1924-1925,1,1924-08-30,Sheffield Utd,Blackburn,2,3,0.0
1924-1925,1,1924-08-30,Liverpool,Aston Villa,2,4,0.0
1924-1925,1,1924-08-30,Nott'ham Forest,Arsenal,0,2,0.0
1924-1925,1,1924-08-30,West Ham,Preston,1,0,1.0
1924-1925,2,1924-09-01,Notts County,Leeds United,1,0,1.0
1924-1925,2,1924-09-01,Blackburn,Newcastle Utd,1,1,0.5
1924-1925,2,1924-09-01,Cardiff City,Sheffield Utd,1,1,0.5
1924-1925,2,1924-09-01,Bolton,West Brom,1,1,0.5
1924-1925,2,1924-09-01,Arsenal,Manchester City,1,0,1.0
1924-1925,2,1924-09-01,Aston Villa,Bury,3,3,0.5
1924-1925,2,1924-09-02,Huddersfield,Nott'ham Forest,3,0,1.0
1924-1925,2,1924-09-03,Birmingham,Tottenham,0,2,0.0
1924-1925,2,1924-09-03,Sunderland,Preston,2,0,1.0
1924-1925,2,1924-09-06,Arsenal,Liverpool,2,0,1.0
1924-1925,2,1924-09-06,Preston,Burnley,0,2,0.0
1924-1925,2,1924-09-06,Blackburn,West Ham,0,1,0.0
1924-1925,3,1924-09-06,Huddersfield,Sheffield Utd,2,1,1.0
1924-1925,3,1924-09-06,Cardiff City,Leeds United,3,0,1.0
1924-1925,3,1924-09-06,Notts County,Tottenham,0,0,0.5
1924-1925,3,1924-09-06,Manchester City,Nott'ham Forest,4,2,1.0
1924-1925,3,1924-09-06,Sunderland,Birmingham,4,0,1.0
1924-1925,3,1924-09-06,Aston Villa,Newcastle Utd,0,0,0.5
1924-1925,3,1924-09-06,Bolton,Bury,3,3,0.5
1924-1925,3,1924-09-06,Everton,West Brom,1,0,1.0
1924-1925,3,1924-09-08,Burnley,Everton,0,0,0.5
1924-1925,4,1924-09-08,Bury,Aston Villa,4,3,1.0
1924-1925,4,1924-09-08,Sheffield Utd,Cardiff City,1,0,1.0
1924-1925,4,1924-09-08,Birmingham,Bolton,1,0,1.0
1924-1925,4,1924-09-08,Nott'ham Forest,Huddersfield,0,1,0.0
1924-1925,4,1924-09-08,West Brom,Tottenham,2,0,1.0
1924-1925,4,1924-09-08,West Ham,Newcastle Utd,0,0,0.5
1924-1925,4,1924-09-10,Leeds United,Notts County,1,1,0.5
1924-1925,5,1924-09-10,Newcastle Utd,Blackburn,4,0,1.0
1924-1925,3,1924-09-13,Liverpool,Manchester City,5,3,1.0
1924-1925,4,1924-09-13,Burnley,Blackburn,3,5,0.0
1924-1925,4,1924-09-13,West Ham,Huddersfield,0,0,0.5
1924-1925,5,1924-09-13,Birmingham,Cardiff City,2,1,1.0
1924-1925,5,1924-09-13,Leeds United,Preston,4,0,1.0
1924-1925,5,1924-09-13,Tottenham,Everton,0,0,0.5
1924-1925,5,1924-09-13,Bolton,Notts County,1,0,1.0
1924-1925,5,1924-09-13,Nott'ham Forest,Bury,2,0,1.0
1924-1925,5,1924-09-13,West Brom,Sunderland,2,1,1.0
1924-1925,5,1924-09-13,Sheffield Utd,Aston Villa,2,2,0.5
1924-1925,6,1924-09-13,Newcastle Utd,Arsenal,2,2,0.5
1924-1925,4,1924-09-15,Blackburn,Liverpool,3,1,1.0
1924-1925,6,1924-09-15,Preston,Cardiff City,1,3,0.0
1924-1925,6,1924-09-15,Birmingham,Notts County,1,0,1.0
1924-1925,5,1924-09-17,Manchester City,Arsenal,2,0,1.0
1924-1925,6,1924-09-17,Leeds United,Everton,1,0,1.0
1924-1925,7,1924-09-17,Newcastle Utd,West Ham,4,1,1.0
1924-1925,5,1924-09-20,Burnley,Leeds United,1,1,0.5
1924-1925,6,1924-09-20,Arsenal,Sheffield Utd,2,0,1.0
1924-1925,6,1924-09-20,Cardiff City,West Brom,0,1,0.0
1924-1925,6,1924-09-20,Notts County,Nott'ham Forest,0,0,0.5
1924-1925,6,1924-09-20,Bury,Liverpool,0,0,0.5
1924-1925,6,1924-09-20,Everton,Bolton,2,2,0.5
1924-1925,6,1924-09-20,Sunderland,Tottenham,4,1,1.0
1924-1925,6,1924-09-20,Aston Villa,West Ham,1,1,0.5
1924-1925,7,1924-09-20,Huddersfield,Blackburn,0,0,0.5
1924-1925,7,1924-09-20,Preston,Birmingham,1,0,1.0
1924-1925,8,1924-09-20,Manchester City,Newcastle Utd,3,1,1.0
1924-1925,7,1924-09-22,Tottenham,West Brom,0,1,0.0
1924-1925,7,1924-09-22,Sheffield Utd,West Ham,1,1,0.5
1924-1925,6,1924-09-27,Liverpool,Nott'ham Forest,3,0,1.0
1924-1925,7,1924-09-27,Bolton,Sunderland,1,2,0.0
1924-1925,7,1924-09-27,Blackburn,Aston Villa,1,1,0.5
1924-1925,7,1924-09-27,Newcastle Utd,Bury,2,2,0.5
1924-1925,8,1924-09-27,West Ham,Arsenal,1,0,1.0
1924-1925,8,1924-09-27,Sheffield Utd,Manchester City,0,5,0.0
1924-1925,8,1924-09-27,Notts County,Everton,3,1,1.0
1924-1925,8,1924-09-27,West Brom,Preston,1,1,0.5
1924-1925,8,1924-09-27,Tottenham,Cardiff City,1,1,0.5
1924-1925,8,1924-09-27,Leeds United,Huddersfield,1,1,0.5
1924-1925,8,1924-09-27,Birmingham,Burnley,1,0,1.0
1924-1925,7,1924-09-29,Burnley,Sunderland,1,2,0.0
1924-1925,8,1924-10-02,Nott'ham Forest,Aston Villa,0,2,0.0
1924-1925,7,1924-10-04,Everton,Liverpool,0,1,0.0
1924-1925,8,1924-10-04,Cardiff City,Bolton,1,2,0.0
1924-1925,8,1924-10-04,Arsenal,Blackburn,1,0,1.0
1924-1925,8,1924-10-04,Bury,Sheffield Utd,1,0,1.0
1924-1925,8,1924-10-04,Burnley,West Brom,0,1,0.0
1924-1925,9,1924-10-04,Leeds United,Birmingham,0,1,0.0
1924-1925,9,1924-10-04,Manchester City,West Ham,3,1,1.0
1924-1925,9,1924-10-04,Sunderland,Notts County,0,1,0.0
1924-1925,9,1924-10-04,Aston Villa,Huddersfield,1,1,0.5
1924-1925,9,1924-10-04,Preston,Tottenham,0,3,0.0
1924-1925,10,1924-10-04,Nott'ham Forest,Newcastle Utd,1,1,0.5
1924-1925,8,1924-10-11,Newcastle Utd,Liverpool,0,0,0.5
1924-1925,9,1924-10-11,Bolton,Preston,6,1,1.0
1924-1925,9,1924-10-11,Huddersfield,Arsenal,4,0,1.0
1924-1925,9,1924-10-11,West Ham,Bury,1,1,0.5
1924-1925,9,1924-10-11,Everton,Sunderland,0,3,0.0
1924-1925,9,1924-10-11,Tottenham,Burnley,1,1,0.5
1924-1925,10,1924-10-11,Blackburn,Manchester City,3,1,1.0
1924-1925,10,1924-10-11,Notts County,Cardiff City,3,0,1.0
1924-1925,10,1924-10-11,West Brom,Leeds United,3,1,1.0
1924-1925,10,1924-10-11,Sheffield Utd,Nott'ham Forest,1,2,0.0
1924-1925,10,1924-10-11,Birmingham,Aston Villa,1,0,1.0
1924-1925,10,1924-10-13,Arsenal,Bury,0,1,0.0
1924-1925,9,1924-10-15,Liverpool,Blackburn,0,0,0.5
