Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1906-1907,1,1906-09-01,Notts County,Bolton,0,0,0.5
1906-1907,1,1906-09-01,Preston,Birmingham,2,0,1.0
1906-1907,1,1906-09-01,Middlesbrough,Everton,2,2,0.5
1906-1907,1,1906-09-01,Aston Villa,Blackburn,4,2,1.0
1906-1907,1,1906-09-01,Sheffield Utd,Derby County,2,0,1.0
1906-1907,1,1906-09-01,Liverpool,Stoke,1,0,1.0
1906-1907,1,1906-09-01,Bristol City,Manchester Utd,1,2,0.0
1906-1907,1,1906-09-01,Bury,The Wednesday,0,0,0.5
1906-1907,1,1906-09-01,Manchester City,Arsenal,1,4,0.0
1906-1907,1,1906-09-01,Newcastle Utd,Sunderland,4,2,1.0
1906-1907,2,1906-09-03,Birmingham,Bristol City,2,2,0.5
1906-1907,2,1906-09-03,Derby County,Manchester Utd,2,2,0.5
1906-1907,2,1906-09-03,Everton,Manchester City,9,1,1.0
1906-1907,2,1906-09-03,Bury,Arsenal,4,1,1.0
1906-1907,2,1906-09-03,Stoke,Aston Villa,0,2,0.0
1906-1907,2,1906-09-03,The Wednesday,Newcastle Utd,2,2,0.5
1906-1907,2,1906-09-08,Bolton,Sheffield Utd,6,1,1.0
1906-1907,2,1906-09-08,Blackburn,Liverpool,1,1,0.5
1906-1907,2,1906-09-08,Everton,Preston,1,0,1.0
1906-1907,2,1906-09-08,Arsenal,Middlesbrough,2,0,1.0
1906-1907,2,1906-09-08,Manchester Utd,Notts County,0,0,0.5
1906-1907,3,1906-09-08,Derby County,Bury,2,1,1.0
1906-1907,3,1906-09-08,The Wednesday,Manchester City,3,1,1.0
1906-1907,3,1906-09-08,Stoke,Bristol City,0,3,0.0
1906-1907,3,1906-09-08,Sunderland,Aston Villa,2,1,1.0
1906-1907,3,1906-09-08,Birmingham,Newcastle Utd,2,4,0.0
1906-1907,4,1906-09-10,Aston Villa,Stoke,1,0,1.0
1906-1907,4,1906-09-10,Liverpool,Bury,2,2,0.5
1906-1907,3,1906-09-15,Middlesbrough,The Wednesday,1,3,0.0
1906-1907,3,1906-09-15,Sheffield Utd,Manchester Utd,0,2,0.0
1906-1907,3,1906-09-15,Notts County,Stoke,2,2,0.5
1906-1907,3,1906-09-15,Preston,Arsenal,0,3,0.0
1906-1907,4,1906-09-15,Newcastle Utd,Everton,1,0,1.0
1906-1907,4,1906-09-15,Bolton,Derby County,1,0,1.0
1906-1907,4,1906-09-15,Bristol City,Blackburn,3,0,1.0
1906-1907,4,1906-09-15,Liverpool,Sunderland,1,2,0.0
