Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1897-1898,1,1897-09-01,Aston Villa,The Wednesday,5,2,1.0
1897-1898,1,1897-09-01,Wolves,Preston,3,0,1.0
1897-1898,1,1897-09-01,Sheffield Utd,Derby County,2,1,1.0
1897-1898,1,1897-09-02,Stoke,Notts County,2,0,1.0
1897-1898,1,1897-09-04,Nott'ham Forest,Notts County,1,1,0.5
1897-1898,1,1897-09-04,Everton,Bolton,2,1,1.0
1897-1898,2,1897-09-04,Wolves,Bury,3,0,1.0
1897-1898,2,1897-09-04,Derby County,Blackburn,3,1,1.0
1897-1898,2,1897-09-04,The Wednesday,Sunderland,0,1,0.0
1897-1898,2,1897-09-04,Aston Villa,West Brom,4,3,1.0
1897-1898,2,1897-09-04,Stoke,Liverpool,2,2,0.5
1897-1898,2,1897-09-04,Preston,Sheffield Utd,1,3,0.0
1897-1898,2,1897-09-11,Blackburn,Bolton,1,3,0.0
1897-1898,2,1897-09-11,West Brom,Nott'ham Forest,2,0,1.0
1897-1898,3,1897-09-11,Derby County,Everton,5,1,1.0
1897-1898,3,1897-09-11,Sunderland,Wolves,3,2,1.0
1897-1898,3,1897-09-11,Liverpool,Preston,0,0,0.5
1897-1898,3,1897-09-11,Sheffield Utd,Stoke,4,3,1.0
1897-1898,3,1897-09-11,Bury,The Wednesday,3,0,1.0
1897-1898,3,1897-09-11,Notts County,Aston Villa,2,3,0.0
1897-1898,4,1897-09-18,The Wednesday,Liverpool,4,2,1.0
1897-1898,4,1897-09-18,Preston,Sunderland,2,0,1.0
1897-1898,4,1897-09-18,Stoke,Blackburn,2,1,1.0
1897-1898,4,1897-09-18,Aston Villa,Bury,3,1,1.0
1897-1898,4,1897-09-18,Derby County,West Brom,3,2,1.0
1897-1898,4,1897-09-18,Bolton,Notts County,1,0,1.0
1897-1898,4,1897-09-18,Nott'ham Forest,Sheffield Utd,1,1,0.5
1897-1898,4,1897-09-18,Everton,Wolves,3,0,1.0
1897-1898,4,1897-09-25,Liverpool,Everton,3,1,1.0
1897-1898,5,1897-09-25,Blackburn,Aston Villa,4,3,1.0
1897-1898,5,1897-09-25,Wolves,Nott'ham Forest,0,0,0.5
1897-1898,5,1897-09-25,Sunderland,The Wednesday,1,0,1.0
1897-1898,5,1897-09-25,Bolton,Preston,1,0,1.0
1897-1898,5,1897-09-25,West Brom,Stoke,2,0,1.0
1897-1898,5,1897-09-25,Notts County,Derby County,1,1,0.5
1897-1898,5,1897-09-25,Sheffield Utd,Bury,1,1,0.5
1897-1898,6,1897-09-27,The Wednesday,Aston Villa,3,0,1.0
1897-1898,5,1897-10-02,Nott'ham Forest,Sunderland,1,1,0.5
1897-1898,5,1897-10-02,Everton,Blackburn,1,1,0.5
1897-1898,5,1897-10-02,Bury,West Brom,3,2,1.0
1897-1898,6,1897-10-02,Preston,Liverpool,1,1,0.5
1897-1898,6,1897-10-02,Stoke,Derby County,2,1,1.0
1897-1898,6,1897-10-02,Wolves,Sheffield Utd,1,1,0.5
1897-1898,7,1897-10-02,The Wednesday,Notts County,3,1,1.0
1897-1898,7,1897-10-02,Aston Villa,Bolton,3,2,1.0
1897-1898,7,1897-10-04,Sheffield Utd,Blackburn,5,2,1.0
1897-1898,7,1897-10-07,Notts County,Preston,1,1,0.5
1897-1898,6,1897-10-09,Notts County,Nott'ham Forest,1,3,0.0
1897-1898,7,1897-10-09,Liverpool,Stoke,4,0,1.0
1897-1898,7,1897-10-09,Wolves,Everton,2,3,0.0
1897-1898,7,1897-10-09,Sunderland,Derby County,2,1,1.0
1897-1898,8,1897-10-09,West Brom,Aston Villa,1,1,0.5
