Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1933-1934,1,1933-08-26,Blackburn,Leeds United,4,2,1.0
1933-1934,1,1933-08-26,Huddersfield,Sunderland,2,1,1.0
1933-1934,1,1933-08-26,Middlesbrough,Derby County,3,1,1.0
1933-1934,1,1933-08-26,Newcastle Utd,Portsmouth,2,2,0.5
1933-1934,1,1933-08-26,Manchester City,Sheffield Weds,2,3,0.0
1933-1934,1,1933-08-26,Sheffield Utd,Tottenham,0,0,0.5
1933-1934,1,1933-08-26,Stoke City,Chelsea,1,0,1.0
1933-1934,1,1933-08-26,Aston Villa,Leicester City,2,3,0.0
1933-1934,1,1933-08-26,Everton,West Brom,1,0,1.0
1933-1934,1,1933-08-26,Wolves,Liverpool,3,2,1.0
1933-1934,1,1933-08-26,Arsenal,Birmingham,1,1,0.5
1933-1934,2,1933-08-28,Leeds United,Middlesbrough,5,2,1.0
1933-1934,2,1933-08-28,Tottenham,Wolves,4,0,1.0
1933-1934,2,1933-08-28,Leicester City,Sheffield Utd,4,0,1.0
1933-1934,2,1933-08-28,Sheffield Weds,Aston Villa,1,2,0.0
1933-1934,2,1933-08-30,Sunderland,Portsmouth,0,2,0.0
1933-1934,2,1933-08-30,Birmingham,Manchester City,0,1,0.0
1933-1934,2,1933-08-30,Derby County,Everton,1,1,0.5
1933-1934,2,1933-08-30,Liverpool,Stoke City,1,1,0.5
1933-1934,3,1933-09-02,Tottenham,Aston Villa,3,2,1.0
1933-1934,3,1933-09-02,Liverpool,Sheffield Utd,3,2,1.0
1933-1934,3,1933-09-02,West Brom,Middlesbrough,3,0,1.0
1933-1934,3,1933-09-02,Leeds United,Newcastle Utd,3,0,1.0
1933-1934,3,1933-09-02,Derby County,Blackburn,1,1,0.5
1933-1934,3,1933-09-02,Birmingham,Everton,2,2,0.5
1933-1934,3,1933-09-02,Sunderland,Stoke City,4,1,1.0
1933-1934,3,1933-09-02,Portsmouth,Huddersfield,3,0,1.0
1933-1934,3,1933-09-02,Sheffield Weds,Arsenal,1,2,0.0
1933-1934,3,1933-09-02,Leicester City,Manchester City,0,0,0.5
1933-1934,3,1933-09-02,Chelsea,Wolves,5,2,1.0
1933-1934,4,1933-09-04,Stoke City,Liverpool,1,1,0.5
1933-1934,4,1933-09-04,Sheffield Utd,Leicester City,2,1,1.0
1933-1934,4,1933-09-04,Huddersfield,Chelsea,6,1,1.0
1933-1934,4,1933-09-04,Aston Villa,Sheffield Weds,1,0,1.0
1933-1934,4,1933-09-04,Wolves,Tottenham,1,0,1.0
1933-1934,4,1933-09-06,Arsenal,West Brom,3,1,1.0
1933-1934,4,1933-09-06,Portsmouth,Sunderland,0,0,0.5
1933-1934,4,1933-09-06,Manchester City,Birmingham,1,0,1.0
1933-1934,4,1933-09-06,Newcastle Utd,Blackburn,3,1,1.0
1933-1934,5,1933-09-09,Leicester City,Tottenham,1,3,0.0
1933-1934,5,1933-09-09,Middlesbrough,Birmingham,0,3,0.0
1933-1934,5,1933-09-09,Aston Villa,Liverpool,4,2,1.0
1933-1934,5,1933-09-09,Wolves,Sunderland,1,6,0.0
1933-1934,5,1933-09-09,Everton,Sheffield Weds,2,3,0.0
1933-1934,5,1933-09-09,Sheffield Utd,Chelsea,4,1,1.0
1933-1934,5,1933-09-09,Stoke City,Portsmouth,2,1,1.0
1933-1934,5,1933-09-09,Arsenal,Manchester City,1,1,0.5
1933-1934,5,1933-09-09,Huddersfield,Leeds United,0,0,0.5
1933-1934,5,1933-09-09,Newcastle Utd,Derby County,1,1,0.5
1933-1934,5,1933-09-09,Blackburn,West Brom,4,0,1.0
1933-1934,2,1933-09-13,West Brom,Arsenal,1,0,1.0
1933-1934,2,1933-09-13,Chelsea,Huddersfield,2,3,0.0
1933-1934,6,1933-09-16,Liverpool,Leicester City,1,3,0.0
1933-1934,6,1933-09-16,Sunderland,Sheffield Utd,5,0,1.0
1933-1934,6,1933-09-16,Birmingham,Blackburn,2,0,1.0
1933-1934,6,1933-09-16,Chelsea,Aston Villa,1,0,1.0
1933-1934,6,1933-09-16,Sheffield Weds,Middlesbrough,3,0,1.0
1933-1934,6,1933-09-16,Tottenham,Arsenal,1,1,0.5
1933-1934,6,1933-09-16,Huddersfield,Stoke City,2,2,0.5
1933-1934,6,1933-09-16,Derby County,Leeds United,3,1,1.0
1933-1934,6,1933-09-16,Manchester City,Everton,2,2,0.5
1933-1934,6,1933-09-16,West Brom,Newcastle Utd,1,1,0.5
1933-1934,6,1933-09-16,Portsmouth,Wolves,1,1,0.5
1933-1934,2,1933-09-18,Blackburn,Newcastle Utd,3,2,1.0
1933-1934,7,1933-09-23,Blackburn,Sheffield Weds,3,1,1.0
1933-1934,7,1933-09-23,Leeds United,West Brom,3,0,1.0
1933-1934,7,1933-09-23,Wolves,Huddersfield,5,2,1.0
1933-1934,7,1933-09-23,Sheffield Utd,Portsmouth,0,1,0.0
1933-1934,7,1933-09-23,Newcastle Utd,Birmingham,0,0,0.5
1933-1934,7,1933-09-23,Aston Villa,Sunderland,2,1,1.0
1933-1934,7,1933-09-23,Middlesbrough,Manchester City,2,1,1.0
1933-1934,7,1933-09-23,Leicester City,Chelsea,1,1,0.5
1933-1934,7,1933-09-23,Tottenham,Liverpool,0,3,0.0
1933-1934,7,1933-09-23,Everton,Arsenal,3,1,1.0
1933-1934,7,1933-09-23,Stoke City,Derby County,0,4,0.0
1933-1934,8,1933-09-30,Liverpool,Everton,3,2,1.0
1933-1934,8,1933-09-30,Manchester City,Blackburn,3,1,1.0
1933-1934,8,1933-09-30,Arsenal,Middlesbrough,6,0,1.0
1933-1934,8,1933-09-30,Birmingham,Leeds United,4,0,1.0
1933-1934,8,1933-09-30,Sunderland,Leicester City,2,1,1.0
1933-1934,8,1933-09-30,Sheffield Weds,Newcastle Utd,3,1,1.0
1933-1934,8,1933-09-30,Stoke City,Wolves,1,1,0.5
1933-1934,8,1933-09-30,West Brom,Derby County,5,1,1.0
1933-1934,8,1933-09-30,Portsmouth,Aston Villa,3,2,1.0
1933-1934,8,1933-09-30,Chelsea,Tottenham,0,4,0.0
1933-1934,8,1933-09-30,Huddersfield,Sheffield Utd,6,1,1.0
1933-1934,9,1933-10-07,Leicester City,Portsmouth,2,1,1.0
1933-1934,9,1933-10-07,Leeds United,Sheffield Weds,2,1,1.0
1933-1934,9,1933-10-07,Liverpool,Chelsea,3,0,1.0
1933-1934,9,1933-10-07,Blackburn,Arsenal,2,2,0.5
1933-1934,9,1933-10-07,Tottenham,Sunderland,3,1,1.0
1933-1934,9,1933-10-07,Wolves,West Brom,0,0,0.5
1933-1934,9,1933-10-07,Aston Villa,Huddersfield,4,3,1.0
1933-1934,9,1933-10-07,Sheffield Utd,Stoke City,1,2,0.0
1933-1934,9,1933-10-07,Newcastle Utd,Manchester City,2,2,0.5
1933-1934,9,1933-10-07,Derby County,Birmingham,4,0,1.0
1933-1934,9,1933-10-07,Middlesbrough,Everton,2,0,1.0
1933-1934,10,1933-10-14,Huddersfield,Leicester City,5,1,1.0
1933-1934,10,1933-10-14,Manchester City,Leeds United,0,1,0.0
1933-1934,10,1933-10-14,Birmingham,West Brom,0,1,0.0
1933-1934,10,1933-10-14,Sunderland,Liverpool,4,1,1.0
1933-1934,10,1933-10-14,Chelsea,Middlesbrough,2,3,0.0
1933-1934,10,1933-10-14,Everton,Blackburn,7,1,1.0
1933-1934,10,1933-10-14,Wolves,Sheffield Utd,3,2,1.0
1933-1934,10,1933-10-14,Arsenal,Newcastle Utd,3,0,1.0
1933-1934,10,1933-10-14,Portsmouth,Tottenham,0,1,0.0
1933-1934,10,1933-10-14,Stoke City,Aston Villa,1,1,0.5
1933-1934,10,1933-10-14,Sheffield Weds,Derby County,1,1,0.5
1933-1934,11,1933-10-21,Birmingham,Wolves,0,0,0.5
1933-1934,11,1933-10-21,Middlesbrough,Liverpool,4,1,1.0
1933-1934,11,1933-10-21,Newcastle Utd,Sunderland,2,1,1.0
1933-1934,11,1933-10-21,Sheffield Weds,Sheffield Utd,0,1,0.0
1933-1934,11,1933-10-21,West Brom,Stoke City,5,1,1.0
1933-1934,11,1933-10-21,Derby County,Huddersfield,1,1,0.5
1933-1934,11,1933-10-21,Arsenal,Leicester City,2,0,1.0
1933-1934,11,1933-10-21,Blackburn,Chelsea,4,2,1.0
1933-1934,11,1933-10-21,Manchester City,Aston Villa,1,0,1.0
1933-1934,11,1933-10-21,Leeds United,Portsmouth,1,0,1.0
1933-1934,11,1933-10-21,Everton,Tottenham,1,1,0.5
1933-1934,12,1933-10-28,Sunderland,Leeds United,4,2,1.0
1933-1934,12,1933-10-28,Wolves,Sheffield Weds,6,2,1.0
1933-1934,12,1933-10-28,Liverpool,Blackburn,4,0,1.0
1933-1934,12,1933-10-28,Aston Villa,Arsenal,2,3,0.0
1933-1934,12,1933-10-28,Leicester City,Everton,3,1,1.0
