Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1904-1905,1,1904-09-01,Aston Villa,Preston,1,2,0.0
1904-1905,1,1904-09-01,Stoke,Derby County,1,2,0.0
1904-1905,1,1904-09-03,Sheffield Utd,Derby County,3,1,1.0
1904-1905,1,1904-09-03,Wolves,Nott'ham Forest,3,2,1.0
1904-1905,1,1904-09-03,Notts County,Everton,1,2,0.0
1904-1905,1,1904-09-03,Manchester City,Small Heath,2,1,1.0
1904-1905,1,1904-09-03,Middlesbrough,The Wednesday,1,3,0.0
1904-1905,1,1904-09-03,Newcastle Utd,Arsenal,3,0,1.0
1904-1905,1,1904-09-03,Bury,Blackburn,0,2,0.0
1904-1905,2,1904-09-03,Preston,Sunderland,3,1,1.0
1904-1905,2,1904-09-03,Aston Villa,Stoke,3,0,1.0
1904-1905,2,1904-09-05,Wolves,Sheffield Utd,4,2,1.0
1904-1905,2,1904-09-05,Sunderland,Notts County,5,0,1.0
1904-1905,2,1904-09-10,Sunderland,Middlesbrough,1,1,0.5
1904-1905,2,1904-09-10,Derby County,Newcastle Utd,1,1,0.5
1904-1905,2,1904-09-10,Nott'ham Forest,Bury,5,1,1.0
1904-1905,3,1904-09-10,Small Heath,Notts County,1,2,0.0
1904-1905,3,1904-09-10,Everton,Sheffield Utd,2,0,1.0
1904-1905,3,1904-09-10,Stoke,Manchester City,1,0,1.0
1904-1905,3,1904-09-10,Blackburn,Aston Villa,4,0,1.0
1904-1905,3,1904-09-10,Arsenal,Preston,0,0,0.5
1904-1905,3,1904-09-10,The Wednesday,Wolves,4,0,1.0
1904-1905,4,1904-09-12,Aston Villa,Everton,1,0,1.0
1904-1905,3,1904-09-17,Middlesbrough,Arsenal,1,0,1.0
1904-1905,3,1904-09-17,Bury,The Wednesday,1,4,0.0
1904-1905,3,1904-09-17,Newcastle Utd,Everton,3,2,1.0
1904-1905,3,1904-09-17,Notts County,Manchester City,1,1,0.5
1904-1905,4,1904-09-17,Blackburn,Stoke,4,0,1.0
1904-1905,4,1904-09-17,Wolves,Sunderland,1,0,1.0
1904-1905,4,1904-09-17,Preston,Derby County,2,0,1.0
1904-1905,4,1904-09-17,Sheffield Utd,Small Heath,2,1,1.0
