Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1909-1910,1,1909-09-01,Manchester Utd,Bradford City,1,0,1.0
1909-1910,1,1909-09-01,Sunderland,Tottenham,3,1,1.0
1909-1910,1,1909-09-01,Chelsea,Notts County,2,2,0.5
1909-1910,1,1909-09-01,Middlesbrough,Sheffield Utd,0,2,0.0
1909-1910,1,1909-09-01,Everton,The Wednesday,1,1,0.5
1909-1910,1,1909-09-01,Newcastle Utd,Bolton,1,0,1.0
1909-1910,1,1909-09-01,Preston,Nott'ham Forest,0,1,0.0
1909-1910,1,1909-09-01,Aston Villa,Arsenal,5,1,1.0
1909-1910,2,1909-09-04,Nott'ham Forest,Notts County,2,1,1.0
1909-1910,2,1909-09-04,Everton,Tottenham,4,2,1.0
1909-1910,2,1909-09-04,Bolton,Aston Villa,1,2,0.0
1909-1910,2,1909-09-04,The Wednesday,Middlesbrough,1,5,0.0
1909-1910,2,1909-09-04,Arsenal,Sheffield Utd,0,0,0.5
1909-1910,2,1909-09-04,Blackburn,Newcastle Utd,2,0,1.0
1909-1910,2,1909-09-04,Sunderland,Preston,2,1,1.0
1909-1910,2,1909-09-04,Manchester Utd,Bury,2,0,1.0
1909-1910,2,1909-09-04,Bradford City,Bristol City,3,1,1.0
1909-1910,2,1909-09-04,Chelsea,Liverpool,2,1,1.0
1909-1910,3,1909-09-06,Manchester Utd,Notts County,2,1,1.0
1909-1910,3,1909-09-06,Bolton,Liverpool,1,2,0.0
1909-1910,3,1909-09-06,Everton,Newcastle Utd,1,4,0.0
1909-1910,4,1909-09-07,Bolton,Newcastle Utd,0,4,0.0
1909-1910,2,1909-09-08,Bristol City,Bury,1,1,0.5
1909-1910,2,1909-09-11,Liverpool,Blackburn,3,1,1.0
1909-1910,3,1909-09-11,Notts County,Sunderland,1,1,0.5
1909-1910,3,1909-09-11,Bristol City,The Wednesday,1,1,0.5
1909-1910,3,1909-09-11,Middlesbrough,Arsenal,5,2,1.0
1909-1910,3,1909-09-11,Aston Villa,Chelsea,4,1,1.0
1909-1910,3,1909-09-11,Bury,Bradford City,3,4,0.0
1909-1910,4,1909-09-11,Tottenham,Manchester Utd,2,2,0.5
1909-1910,4,1909-09-11,Preston,Everton,0,1,0.0
1909-1910,5,1909-09-11,Sheffield Utd,Bolton,2,2,0.5
1909-1910,5,1909-09-11,Newcastle Utd,Nott'ham Forest,1,2,0.0
1909-1910,3,1909-09-13,Blackburn,Bristol City,5,2,1.0
1909-1910,4,1909-09-18,The Wednesday,Bury,1,4,0.0
1909-1910,4,1909-09-18,Chelsea,Sheffield Utd,2,2,0.5
1909-1910,4,1909-09-18,Bradford City,Tottenham,5,1,1.0
1909-1910,4,1909-09-18,Bristol City,Middlesbrough,4,1,1.0
1909-1910,4,1909-09-18,Blackburn,Aston Villa,3,2,1.0
1909-1910,4,1909-09-18,Bolton,Arsenal,3,0,1.0
1909-1910,4,1909-09-18,Nott'ham Forest,Liverpool,1,4,0.0
1909-1910,5,1909-09-18,Manchester Utd,Preston,1,1,0.5
1909-1910,5,1909-09-18,Everton,Notts County,2,0,1.0
1909-1910,6,1909-09-18,Sunderland,Newcastle Utd,0,2,0.0
1909-1910,6,1909-09-20,The Wednesday,Everton,1,3,0.0
1909-1910,5,1909-09-25,Arsenal,Chelsea,3,2,1.0
1909-1910,5,1909-09-25,Preston,Bradford City,2,2,0.5
1909-1910,5,1909-09-25,Liverpool,Sunderland,1,4,0.0
1909-1910,5,1909-09-25,Aston Villa,Nott'ham Forest,0,0,0.5
1909-1910,5,1909-09-25,Sheffield Utd,Blackburn,3,0,1.0
1909-1910,5,1909-09-25,Middlesbrough,Bolton,1,2,0.0
1909-1910,6,1909-09-25,Tottenham,The Wednesday,3,0,1.0
1909-1910,6,1909-09-25,Bury,Bristol City,1,2,0.0
1909-1910,6,1909-09-25,Notts County,Manchester Utd,3,2,1.0
1909-1910,7,1909-09-25,Newcastle Utd,Everton,1,2,0.0
1909-1910,6,1909-10-02,Bradford City,Notts County,2,1,1.0
1909-1910,6,1909-10-02,The Wednesday,Preston,4,1,1.0
1909-1910,6,1909-10-02,Blackburn,Arsenal,7,0,1.0
1909-1910,6,1909-10-02,Nott'ham Forest,Sheffield Utd,2,3,0.0
1909-1910,6,1909-10-02,Sunderland,Aston Villa,1,1,0.5
1909-1910,6,1909-10-02,Chelsea,Bolton,3,2,1.0
1909-1910,6,1909-10-02,Bury,Middlesbrough,2,1,1.0
1909-1910,7,1909-10-02,Bristol City,Tottenham,0,0,0.5
1909-1910,7,1909-10-02,Manchester Utd,Newcastle Utd,1,1,0.5
1909-1910,8,1909-10-02,Everton,Liverpool,2,3,0.0
1909-1910,7,1909-10-07,Notts County,Arsenal,5,1,1.0
1909-1910,7,1909-10-09,Tottenham,Bury,1,0,1.0
1909-1910,7,1909-10-09,Aston Villa,Everton,3,1,1.0
1909-1910,7,1909-10-09,Sheffield Utd,Sunderland,3,0,1.0
1909-1910,7,1909-10-09,Preston,Bristol City,3,0,1.0
1909-1910,7,1909-10-09,Middlesbrough,Chelsea,0,1,0.0
1909-1910,7,1909-10-09,Bolton,Blackburn,1,2,0.0
1909-1910,8,1909-10-09,Liverpool,Manchester Utd,3,2,1.0
1909-1910,8,1909-10-09,Notts County,The Wednesday,0,0,0.5
1909-1910,8,1909-10-09,Arsenal,Nott'ham Forest,0,1,0.0
1909-1910,9,1909-10-09,Newcastle Utd,Bradford City,1,0,1.0
1909-1910,8,1909-10-16,Tottenham,Middlesbrough,1,3,0.0
1909-1910,8,1909-10-16,Sunderland,Arsenal,6,2,1.0
1909-1910,8,1909-10-16,Bradford City,Liverpool,1,2,0.0
1909-1910,8,1909-10-16,Manchester Utd,Aston Villa,2,0,1.0
1909-1910,8,1909-10-16,Blackburn,Chelsea,1,0,1.0
1909-1910,8,1909-10-16,Bury,Preston,3,1,1.0
1909-1910,9,1909-10-16,Bristol City,Notts County,3,1,1.0
1909-1910,10,1909-10-16,The Wednesday,Newcastle Utd,3,1,1.0
1909-1910,10,1909-10-16,Nott'ham Forest,Bolton,2,0,1.0
1909-1910,10,1909-10-16,Everton,Sheffield Utd,1,2,0.0
1909-1910,11,1909-10-18,Sheffield Utd,Notts County,2,2,0.5
1909-1910,9,1909-10-23,Bolton,Sunderland,2,1,1.0
1909-1910,9,1909-10-23,Notts County,Bury,3,1,1.0
1909-1910,9,1909-10-23,Chelsea,Nott'ham Forest,0,1,0.0
