Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1896-1897,1,1896-09-01,Sunderland,Bury,0,1,0.0
1896-1897,1,1896-09-01,Blackburn,West Brom,1,2,0.0
1896-1897,1,1896-09-01,Wolves,Derby County,1,0,1.0
1896-1897,1,1896-09-01,The Wednesday,Liverpool,1,2,0.0
1896-1897,1,1896-09-02,Aston Villa,Stoke,2,1,1.0
1896-1897,1,1896-09-05,Sheffield Utd,Burnley,1,0,1.0
1896-1897,2,1896-09-05,Blackburn,Liverpool,1,0,1.0
1896-1897,2,1896-09-05,Derby County,Nott'ham Forest,1,1,0.5
1896-1897,2,1896-09-05,Stoke,Wolves,2,1,1.0
1896-1897,2,1896-09-05,Sunderland,Bolton,1,1,0.5
1896-1897,2,1896-09-05,Bury,Preston,0,0,0.5
1896-1897,2,1896-09-05,Everton,The Wednesday,2,1,1.0
1896-1897,2,1896-09-05,West Brom,Aston Villa,3,1,1.0
1896-1897,3,1896-09-07,Burnley,Sunderland,1,1,0.5
1896-1897,3,1896-09-07,Liverpool,Bolton,0,2,0.0
1896-1897,3,1896-09-12,Bolton,Blackburn,0,0,0.5
1896-1897,3,1896-09-12,Burnley,Bury,1,0,1.0
1896-1897,3,1896-09-12,Liverpool,Derby County,2,0,1.0
1896-1897,3,1896-09-12,Wolves,Everton,0,1,0.0
1896-1897,3,1896-09-12,The Wednesday,West Brom,3,1,1.0
1896-1897,3,1896-09-12,Nott'ham Forest,Stoke,4,0,1.0
1896-1897,3,1896-09-12,Aston Villa,Sheffield Utd,2,2,0.5
1896-1897,4,1896-09-12,Preston,Sunderland,5,3,1.0
1896-1897,4,1896-09-19,West Brom,Preston,1,1,0.5
1896-1897,4,1896-09-19,Burnley,Nott'ham Forest,2,2,0.5
1896-1897,4,1896-09-19,Stoke,Bolton,2,3,0.0
1896-1897,4,1896-09-19,Derby County,Wolves,4,3,1.0
1896-1897,4,1896-09-19,Everton,Aston Villa,2,3,0.0
1896-1897,4,1896-09-19,Bury,Liverpool,1,2,0.0
1896-1897,4,1896-09-19,Blackburn,The Wednesday,4,0,1.0
1896-1897,5,1896-09-19,Sheffield Utd,Sunderland,3,0,1.0
1896-1897,4,1896-09-26,Nott'ham Forest,Sheffield Utd,2,2,0.5
1896-1897,5,1896-09-26,Preston,Burnley,5,3,1.0
1896-1897,5,1896-09-26,The Wednesday,Stoke,4,3,1.0
1896-1897,5,1896-09-26,Liverpool,West Brom,0,0,0.5
1896-1897,5,1896-09-26,Wolves,Blackburn,1,1,0.5
1896-1897,5,1896-09-26,Aston Villa,Everton,1,2,0.0
1896-1897,5,1896-09-26,Derby County,Bury,7,2,1.0
1896-1897,6,1896-09-26,Bolton,Sunderland,1,0,1.0
1896-1897,5,1896-10-03,Everton,Liverpool,2,1,1.0
1896-1897,6,1896-10-03,Bolton,Preston,3,1,1.0
1896-1897,6,1896-10-03,Blackburn,Burnley,3,2,1.0
1896-1897,6,1896-10-03,Sheffield Utd,Aston Villa,0,0,0.5
