Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1948-1949,1,1948-08-21,Aston Villa,Liverpool,2,1,1.0
1948-1949,1,1948-08-21,Preston,Portsmouth,2,2,0.5
1948-1949,1,1948-08-21,Burnley,Manchester City,1,0,1.0
1948-1949,1,1948-08-21,Huddersfield,Arsenal,1,1,0.5
1948-1949,1,1948-08-21,Everton,Newcastle Utd,3,3,0.5
1948-1949,1,1948-08-21,Wolves,Birmingham City,2,2,0.5
1948-1949,1,1948-08-21,Sheffield Utd,Blackpool,3,2,1.0
1948-1949,1,1948-08-21,Sunderland,Bolton,2,0,1.0
1948-1949,1,1948-08-21,Stoke City,Charlton Ath,2,2,0.5
1948-1949,1,1948-08-21,Chelsea,Middlesbrough,1,0,1.0
1948-1949,1,1948-08-21,Manchester Utd,Derby County,1,2,0.0
1948-1949,2,1948-08-23,Blackpool,Manchester Utd,0,3,0.0
1948-1949,2,1948-08-25,Birmingham City,Middlesbrough,0,0,0.5
1948-1949,2,1948-08-25,Bolton,Aston Villa,3,0,1.0
1948-1949,2,1948-08-25,Wolves,Sunderland,0,1,0.0
1948-1949,2,1948-08-25,Portsmouth,Everton,4,0,1.0
1948-1949,2,1948-08-25,Arsenal,Stoke City,3,0,1.0
1948-1949,2,1948-08-25,Liverpool,Sheffield Utd,3,3,0.5
1948-1949,2,1948-08-25,Newcastle Utd,Chelsea,2,2,0.5
1948-1949,2,1948-08-25,Charlton Ath,Burnley,3,1,1.0
1948-1949,2,1948-08-25,Manchester City,Preston,3,2,1.0
1948-1949,2,1948-08-25,Derby County,Huddersfield,4,1,1.0
1948-1949,3,1948-08-28,Charlton Ath,Huddersfield,3,1,1.0
1948-1949,3,1948-08-28,Blackpool,Aston Villa,1,0,1.0
1948-1949,3,1948-08-28,Birmingham City,Chelsea,1,0,1.0
1948-1949,3,1948-08-28,Manchester City,Stoke City,0,0,0.5
1948-1949,3,1948-08-28,Arsenal,Manchester Utd,0,1,0.0
1948-1949,3,1948-08-28,Derby County,Sheffield Utd,2,1,1.0
1948-1949,3,1948-08-28,Newcastle Utd,Preston,2,5,0.0
1948-1949,3,1948-08-28,Bolton,Wolves,0,5,0.0
1948-1949,3,1948-08-28,Portsmouth,Burnley,1,0,1.0
1948-1949,3,1948-08-28,Middlesbrough,Everton,1,0,1.0
