Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1927-1928,1,1927-08-27,Everton,The Wednesday,4,0,1.0
1927-1928,1,1927-08-27,Derby County,West Ham,2,3,0.0
1927-1928,1,1927-08-27,Huddersfield,Newcastle Utd,1,3,0.0
1927-1928,1,1927-08-27,Tottenham,Birmingham,1,0,1.0
1927-1928,1,1927-08-27,Sheffield Utd,Liverpool,1,1,0.5
1927-1928,1,1927-08-27,Cardiff City,Bolton,2,1,1.0
1927-1928,1,1927-08-27,Aston Villa,Leicester City,0,3,0.0
1927-1928,1,1927-08-27,Bury,Arsenal,5,1,1.0
1927-1928,1,1927-08-27,Sunderland,Portsmouth,3,3,0.5
1927-1928,1,1927-08-27,Blackburn,Burnley,2,1,1.0
1927-1928,1,1927-08-27,Manchester Utd,Middlesbrough,3,0,1.0
1927-1928,2,1927-08-29,Leicester City,Sheffield Utd,3,1,1.0
1927-1928,2,1927-08-29,The Wednesday,Manchester Utd,0,2,0.0
1927-1928,2,1927-08-29,Birmingham,Huddersfield,3,1,1.0
1927-1928,2,1927-08-31,Portsmouth,Aston Villa,3,1,1.0
1927-1928,2,1927-08-31,Arsenal,Burnley,4,1,1.0
1927-1928,2,1927-08-31,Middlesbrough,Tottenham,3,1,1.0
1927-1928,2,1927-08-31,Liverpool,Bury,5,1,1.0
1927-1928,2,1927-09-01,West Ham,Sunderland,2,4,0.0
1927-1928,3,1927-09-03,The Wednesday,Cardiff City,3,3,0.5
1927-1928,3,1927-09-03,Middlesbrough,Everton,4,2,1.0
1927-1928,3,1927-09-03,Burnley,Bury,2,3,0.0
1927-1928,3,1927-09-03,Newcastle Utd,Tottenham,4,1,1.0
1927-1928,3,1927-09-03,Arsenal,Sheffield Utd,6,1,1.0
1927-1928,3,1927-09-03,Birmingham,Manchester Utd,0,0,0.5
1927-1928,3,1927-09-03,Leicester City,Sunderland,3,3,0.5
1927-1928,3,1927-09-03,Portsmouth,Derby County,2,2,0.5
1927-1928,3,1927-09-03,West Ham,Huddersfield,4,2,1.0
1927-1928,3,1927-09-03,Bolton,Blackburn,3,1,1.0
1927-1928,3,1927-09-03,Liverpool,Aston Villa,0,0,0.5
1927-1928,4,1927-09-05,Blackburn,Cardiff City,0,0,0.5
1927-1928,4,1927-09-05,Derby County,Newcastle Utd,1,1,0.5
1927-1928,4,1927-09-05,Aston Villa,Portsmouth,7,2,1.0
1927-1928,4,1927-09-05,Burnley,Arsenal,1,2,0.0
1927-1928,4,1927-09-05,Sheffield Utd,Leicester City,1,1,0.5
1927-1928,4,1927-09-05,Bolton,Everton,1,1,0.5
1927-1928,4,1927-09-07,Manchester Utd,The Wednesday,1,1,0.5
1927-1928,22,1927-09-07,Sunderland,Birmingham,4,2,1.0
1927-1928,5,1927-09-10,West Ham,Portsmouth,4,2,1.0
1927-1928,5,1927-09-10,Tottenham,Huddersfield,2,2,0.5
1927-1928,5,1927-09-10,Aston Villa,Arsenal,2,2,0.5
1927-1928,5,1927-09-10,Sunderland,Liverpool,2,1,1.0
1927-1928,5,1927-09-10,Sheffield Utd,Burnley,5,2,1.0
1927-1928,5,1927-09-10,Blackburn,The Wednesday,3,1,1.0
1927-1928,5,1927-09-10,Cardiff City,Middlesbrough,1,1,0.5
1927-1928,5,1927-09-10,Everton,Birmingham,5,2,1.0
1927-1928,5,1927-09-10,Derby County,Leicester City,2,1,1.0
1927-1928,5,1927-09-10,Bury,Bolton,1,0,1.0
1927-1928,5,1927-09-10,Manchester Utd,Newcastle Utd,1,7,0.0
1927-1928,2,1927-09-12,Cardiff City,Blackburn,1,1,0.5
1927-1928,4,1927-09-12,Tottenham,Middlesbrough,4,2,1.0
1927-1928,2,1927-09-14,Newcastle Utd,Derby County,4,3,1.0
1927-1928,2,1927-09-14,Everton,Bolton,2,2,0.5
1927-1928,6,1927-09-17,Arsenal,Sunderland,2,1,1.0
1927-1928,6,1927-09-17,Newcastle Utd,Everton,2,2,0.5
1927-1928,6,1927-09-17,Birmingham,Cardiff City,1,3,0.0
1927-1928,6,1927-09-17,Portsmouth,Tottenham,3,0,1.0
1927-1928,6,1927-09-17,Liverpool,Derby County,5,2,1.0
1927-1928,6,1927-09-17,Middlesbrough,Blackburn,2,0,1.0
1927-1928,6,1927-09-17,Bury,Sheffield Utd,1,0,1.0
1927-1928,6,1927-09-17,Leicester City,West Ham,2,3,0.0
1927-1928,6,1927-09-17,Burnley,Aston Villa,4,2,1.0
1927-1928,6,1927-09-17,The Wednesday,Bolton,3,0,1.0
1927-1928,6,1927-09-17,Huddersfield,Manchester Utd,4,2,1.0
1927-1928,4,1927-09-19,Bury,Liverpool,5,2,1.0
1927-1928,22,1927-09-19,Blackburn,Manchester Utd,3,0,1.0
1927-1928,42,1927-09-22,Tottenham,Leicester City,2,1,1.0
1927-1928,7,1927-09-24,West Ham,Liverpool,3,1,1.0
1927-1928,7,1927-09-24,Manchester Utd,Tottenham,3,0,1.0
1927-1928,7,1927-09-24,Bolton,Middlesbrough,0,0,0.5
1927-1928,7,1927-09-24,Derby County,Arsenal,4,0,1.0
1927-1928,7,1927-09-24,Blackburn,Birmingham,4,4,0.5
1927-1928,7,1927-09-24,Everton,Huddersfield,2,2,0.5
1927-1928,7,1927-09-24,Cardiff City,Newcastle Utd,3,1,1.0
1927-1928,7,1927-09-24,Sheffield Utd,The Wednesday,1,1,0.5
1927-1928,7,1927-09-24,Sunderland,Burnley,2,3,0.0
1927-1928,7,1927-09-24,Portsmouth,Leicester City,2,0,1.0
1927-1928,7,1927-09-24,Aston Villa,Bury,1,0,1.0
1927-1928,8,1927-10-01,Burnley,Derby County,4,2,1.0
1927-1928,8,1927-10-01,Tottenham,Everton,1,3,0.0
1927-1928,8,1927-10-01,Liverpool,Portsmouth,8,2,1.0
1927-1928,8,1927-10-01,Leicester City,Manchester Utd,1,0,1.0
1927-1928,8,1927-10-01,Birmingham,Bolton,1,1,0.5
1927-1928,8,1927-10-01,Arsenal,West Ham,2,2,0.5
1927-1928,8,1927-10-01,Sheffield Utd,Aston Villa,0,3,0.0
1927-1928,8,1927-10-01,Bury,Sunderland,5,3,1.0
1927-1928,8,1927-10-01,Newcastle Utd,Blackburn,0,1,0.0
1927-1928,8,1927-10-01,Huddersfield,Cardiff City,8,2,1.0
1927-1928,8,1927-10-01,Middlesbrough,The Wednesday,3,3,0.5
1927-1928,9,1927-10-08,Leicester City,Liverpool,1,1,0.5
1927-1928,9,1927-10-08,Portsmouth,Arsenal,2,3,0.0
1927-1928,9,1927-10-08,Blackburn,Huddersfield,1,1,0.5
1927-1928,9,1927-10-08,Aston Villa,Middlesbrough,5,1,1.0
1927-1928,9,1927-10-08,Bolton,Newcastle Utd,1,2,0.0
1927-1928,9,1927-10-08,Everton,Manchester Utd,5,2,1.0
1927-1928,9,1927-10-08,Sunderland,Sheffield Utd,0,1,0.0
1927-1928,9,1927-10-08,Derby County,Bury,5,2,1.0
1927-1928,9,1927-10-08,The Wednesday,Birmingham,2,3,0.0
1927-1928,9,1927-10-08,Cardiff City,Tottenham,2,1,1.0
1927-1928,9,1927-10-08,West Ham,Burnley,2,0,1.0
1927-1928,10,1927-10-15,Everton,Liverpool,1,1,0.5
1927-1928,10,1927-10-15,Sheffield Utd,Derby County,1,0,1.0
1927-1928,10,1927-10-15,Aston Villa,Sunderland,4,2,1.0
1927-1928,10,1927-10-15,Burnley,Portsmouth,2,0,1.0
1927-1928,10,1927-10-15,Manchester Utd,Cardiff City,2,2,0.5
1927-1928,10,1927-10-15,Tottenham,Blackburn,1,1,0.5
1927-1928,10,1927-10-15,Bury,West Ham,3,1,1.0
1927-1928,10,1927-10-15,Arsenal,Leicester City,2,2,0.5
