Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1958-1959,1,1958-08-23,Wolves,Nott'ham Forest,5,1,1.0
1958-1959,1,1958-08-23,Luton Town,West Brom,1,1,0.5
1958-1959,1,1958-08-23,Newcastle Utd,Blackburn,1,5,0.0
1958-1959,1,1958-08-23,Portsmouth,West Ham,1,2,0.0
1958-1959,1,1958-08-23,Manchester Utd,Chelsea,5,2,1.0
1958-1959,1,1958-08-23,Aston Villa,Birmingham City,1,1,0.5
1958-1959,1,1958-08-23,Burnley,Manchester City,3,4,0.0
1958-1959,1,1958-08-23,Tottenham,Blackpool,2,3,0.0
1958-1959,1,1958-08-23,Bolton,Leeds United,4,0,1.0
1958-1959,1,1958-08-23,Preston,Arsenal,2,1,1.0
1958-1959,1,1958-08-23,Leicester City,Everton,2,0,1.0
1958-1959,2,1958-08-25,Blackpool,Newcastle Utd,3,0,1.0
1958-1959,2,1958-08-25,West Ham,Wolves,2,0,1.0
1958-1959,2,1958-08-25,Aston Villa,Portsmouth,3,2,1.0
1958-1959,2,1958-08-25,Blackburn,Leicester City,5,0,1.0
1958-1959,2,1958-08-26,Arsenal,Burnley,3,0,1.0
1958-1959,2,1958-08-26,Leeds United,Luton Town,1,1,0.5
1958-1959,2,1958-08-27,Chelsea,Tottenham,4,2,1.0
1958-1959,2,1958-08-27,Everton,Preston,1,4,0.0
1958-1959,2,1958-08-27,West Brom,Birmingham City,2,2,0.5
1958-1959,2,1958-08-27,Nott'ham Forest,Manchester Utd,0,3,0.0
1958-1959,2,1958-08-27,Manchester City,Bolton,3,3,0.5
1958-1959,3,1958-08-30,Manchester City,Preston,1,1,0.5
1958-1959,3,1958-08-30,West Brom,Bolton,1,1,0.5
1958-1959,3,1958-08-30,Blackpool,Manchester Utd,2,1,1.0
1958-1959,3,1958-08-30,Everton,Newcastle Utd,0,2,0.0
1958-1959,3,1958-08-30,Arsenal,Leicester City,5,1,1.0
1958-1959,3,1958-08-30,Birmingham City,Luton Town,0,1,0.0
1958-1959,3,1958-08-30,West Ham,Aston Villa,7,2,1.0
1958-1959,3,1958-08-30,Chelsea,Wolves,6,2,1.0
1958-1959,3,1958-08-30,Blackburn,Tottenham,5,0,1.0
1958-1959,3,1958-08-30,Leeds United,Burnley,1,1,0.5
1958-1959,3,1958-08-30,Nott'ham Forest,Portsmouth,5,0,1.0
1958-1959,4,1958-09-01,Preston,Everton,3,1,1.0
1958-1959,4,1958-09-02,Burnley,Arsenal,3,1,1.0
1958-1959,4,1958-09-03,Portsmouth,Aston Villa,5,2,1.0
1958-1959,4,1958-09-03,Manchester Utd,Nott'ham Forest,1,1,0.5
1958-1959,4,1958-09-03,Wolves,West Ham,1,1,0.5
1958-1959,4,1958-09-03,Leicester City,Blackburn,1,1,0.5
1958-1959,4,1958-09-03,Luton Town,Leeds United,1,1,0.5
1958-1959,4,1958-09-03,Birmingham City,West Brom,0,6,0.0
