Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1975-1976,1,1975-08-16,QPR,Liverpool,2,0,1.0
1975-1976,1,1975-08-16,Sheffield Utd,Derby County,1,1,0.5
1975-1976,1,1975-08-16,Aston Villa,Leeds United,1,2,0.0
1975-1976,1,1975-08-16,Tottenham,Middlesbrough,1,0,1.0
1975-1976,1,1975-08-16,Leicester City,Birmingham City,3,3,0.5
1975-1976,1,1975-08-16,Everton,Coventry City,1,4,0.0
1975-1976,1,1975-08-16,Wolves,Manchester Utd,0,2,0.0
1975-1976,1,1975-08-16,Burnley,Arsenal,0,0,0.5
1975-1976,1,1975-08-16,Stoke City,West Ham,1,2,0.0
1975-1976,1,1975-08-16,Manchester City,Norwich City,3,0,1.0
1975-1976,1,1975-08-16,Ipswich Town,Newcastle Utd,0,3,0.0
1975-1976,2,1975-08-19,Sheffield Utd,Arsenal,1,3,0.0
1975-1976,2,1975-08-19,Liverpool,West Ham,2,2,0.5
1975-1976,2,1975-08-19,Birmingham City,Manchester Utd,0,2,0.0
1975-1976,2,1975-08-19,Coventry City,Derby County,1,1,0.5
1975-1976,2,1975-08-19,Burnley,Everton,1,1,0.5
1975-1976,2,1975-08-19,QPR,Aston Villa,1,1,0.5
1975-1976,2,1975-08-20,Tottenham,Ipswich Town,1,1,0.5
1975-1976,2,1975-08-20,Newcastle Utd,Middlesbrough,1,1,0.5
1975-1976,2,1975-08-20,Manchester City,Leicester City,1,1,0.5
1975-1976,2,1975-08-20,Stoke City,Wolves,2,2,0.5
1975-1976,2,1975-08-20,Norwich City,Leeds United,1,1,0.5
1975-1976,3,1975-08-23,Liverpool,Tottenham,3,2,1.0
1975-1976,3,1975-08-23,Newcastle Utd,Leicester City,3,0,1.0
1975-1976,3,1975-08-23,West Ham,Burnley,3,2,1.0
1975-1976,3,1975-08-23,Coventry City,Manchester City,2,0,1.0
1975-1976,3,1975-08-23,Leeds United,Ipswich Town,1,0,1.0
1975-1976,3,1975-08-23,Birmingham City,Everton,0,1,0.0
1975-1976,3,1975-08-23,Manchester Utd,Sheffield Utd,5,1,1.0
1975-1976,3,1975-08-23,Middlesbrough,Wolves,1,0,1.0
