Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1908-1909,1,1908-09-01,Chelsea,Preston,0,0,0.5
1908-1909,1,1908-09-01,Bury,Sheffield Utd,1,2,0.0
1908-1909,1,1908-09-01,Liverpool,Aston Villa,3,2,1.0
1908-1909,1,1908-09-01,Leicester City,The Wednesday,1,1,0.5
1908-1909,1,1908-09-01,Manchester City,Sunderland,1,0,1.0
1908-1909,1,1908-09-01,Blackburn,Bristol City,1,1,0.5
1908-1909,1,1908-09-02,Newcastle Utd,Bradford City,1,0,1.0
1908-1909,1,1908-09-02,Arsenal,Everton,0,4,0.0
1908-1909,1,1908-09-05,Middlesbrough,Bradford City,1,0,1.0
1908-1909,2,1908-09-05,Manchester City,Blackburn,3,3,0.5
1908-1909,2,1908-09-05,Notts County,Arsenal,2,1,1.0
1908-1909,2,1908-09-05,Bristol City,Everton,0,2,0.0
1908-1909,2,1908-09-05,Preston,Manchester Utd,0,3,0.0
1908-1909,2,1908-09-05,Aston Villa,The Wednesday,1,1,0.5
1908-1909,2,1908-09-05,Bury,Sunderland,4,2,1.0
1908-1909,2,1908-09-05,Sheffield Utd,Nott'ham Forest,1,2,0.0
1908-1909,2,1908-09-05,Liverpool,Chelsea,2,1,1.0
1908-1909,2,1908-09-05,Newcastle Utd,Leicester City,2,0,1.0
1908-1909,3,1908-09-07,Preston,Chelsea,6,0,1.0
1908-1909,3,1908-09-07,Manchester Utd,Bury,2,1,1.0
1908-1909,3,1908-09-07,Everton,Arsenal,0,3,0.0
1908-1909,2,1908-09-09,Middlesbrough,Sunderland,0,3,0.0
1908-1909,3,1908-09-09,Newcastle Utd,Bristol City,2,1,1.0
1908-1909,2,1908-09-12,The Wednesday,Notts County,2,0,1.0
1908-1909,3,1908-09-12,Leicester City,Bristol City,1,1,0.5
1908-1909,3,1908-09-12,Nott'ham Forest,Aston Villa,1,2,0.0
1908-1909,3,1908-09-12,Sunderland,Sheffield Utd,3,1,1.0
1908-1909,3,1908-09-12,Bradford City,Manchester City,0,0,0.5
1908-1909,3,1908-09-12,Blackburn,Liverpool,1,0,1.0
1908-1909,3,1908-09-12,Manchester Utd,Middlesbrough,6,3,1.0
1908-1909,4,1908-09-12,Chelsea,Bury,4,1,1.0
1908-1909,4,1908-09-12,Arsenal,Newcastle Utd,1,2,0.0
1908-1909,4,1908-09-12,Everton,Preston,0,1,0.0
1908-1909,4,1908-09-14,Sheffield Utd,Liverpool,0,2,0.0
1908-1909,3,1908-09-19,Nott'ham Forest,The Wednesday,1,2,0.0
1908-1909,4,1908-09-19,Middlesbrough,Everton,2,3,0.0
1908-1909,4,1908-09-19,Aston Villa,Sunderland,2,0,1.0
1908-1909,4,1908-09-19,Manchester City,Manchester Utd,1,2,0.0
1908-1909,4,1908-09-19,Bury,Blackburn,1,1,0.5
