Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1930-1931,1,1930-08-30,Blackpool,Arsenal,1,4,0.0
1930-1931,1,1930-08-30,Sunderland,Manchester City,3,3,0.5
1930-1931,1,1930-08-30,Liverpool,Blackburn,2,1,1.0
1930-1931,1,1930-08-30,Grimsby Town,Chelsea,0,1,0.0
1930-1931,1,1930-08-30,Leeds United,Portsmouth,2,2,0.5
1930-1931,1,1930-08-30,West Ham,Huddersfield,2,1,1.0
1930-1931,1,1930-08-30,Manchester Utd,Aston Villa,3,4,0.0
1930-1931,1,1930-08-30,Leicester City,Derby County,1,1,0.5
1930-1931,1,1930-08-30,Sheffield Weds,Newcastle Utd,2,1,1.0
1930-1931,1,1930-08-30,Bolton,Middlesbrough,3,0,1.0
1930-1931,1,1930-08-30,Birmingham,Sheffield Utd,3,1,1.0
1930-1931,2,1930-09-01,Bolton,Arsenal,1,4,0.0
1930-1931,2,1930-09-01,West Ham,Liverpool,7,0,1.0
1930-1931,2,1930-09-01,Huddersfield,Grimsby Town,2,2,0.5
1930-1931,2,1930-09-01,Blackburn,Portsmouth,1,2,0.0
1930-1931,2,1930-09-01,Leicester City,Birmingham,2,1,1.0
1930-1931,2,1930-09-01,Aston Villa,Sheffield Weds,2,0,1.0
1930-1931,2,1930-09-03,Sheffield Utd,Sunderland,3,3,0.5
1930-1931,2,1930-09-03,Manchester City,Blackpool,2,4,0.0
1930-1931,2,1930-09-03,Derby County,Leeds United,4,1,1.0
1930-1931,2,1930-09-03,Newcastle Utd,Chelsea,1,0,1.0
1930-1931,2,1930-09-03,Middlesbrough,Manchester Utd,3,1,1.0
1930-1931,3,1930-09-06,Blackburn,Blackpool,5,0,1.0
1930-1931,3,1930-09-06,Derby County,Birmingham,0,0,0.5
1930-1931,3,1930-09-06,Huddersfield,Bolton,3,2,1.0
1930-1931,3,1930-09-06,Manchester City,Leicester City,0,2,0.0
1930-1931,3,1930-09-06,Sheffield Utd,Sheffield Weds,1,1,0.5
1930-1931,3,1930-09-06,Middlesbrough,Liverpool,3,3,0.5
1930-1931,3,1930-09-06,Chelsea,Manchester Utd,6,2,1.0
1930-1931,3,1930-09-06,Arsenal,Leeds United,3,1,1.0
1930-1931,3,1930-09-06,Aston Villa,West Ham,6,1,1.0
1930-1931,3,1930-09-06,Portsmouth,Sunderland,1,1,0.5
1930-1931,3,1930-09-06,Newcastle Utd,Grimsby Town,1,2,0.0
1930-1931,4,1930-09-08,Leeds United,Manchester City,4,2,1.0
1930-1931,4,1930-09-08,Sheffield Weds,Chelsea,1,1,0.5
1930-1931,4,1930-09-08,Leicester City,Sheffield Utd,2,2,0.5
1930-1931,4,1930-09-08,West Ham,Middlesbrough,0,3,0.0
1930-1931,4,1930-09-09,Grimsby Town,Aston Villa,1,2,0.0
1930-1931,4,1930-09-10,Manchester Utd,Huddersfield,0,6,0.0
1930-1931,4,1930-09-10,Birmingham,Newcastle Utd,1,1,0.5
1930-1931,4,1930-09-10,Arsenal,Blackburn,3,2,1.0
1930-1931,4,1930-09-10,Liverpool,Bolton,7,2,1.0
1930-1931,4,1930-09-10,Sunderland,Derby County,1,3,0.0
1930-1931,4,1930-09-10,Blackpool,Portsmouth,2,2,0.5
1930-1931,5,1930-09-13,Bolton,Aston Villa,1,1,0.5
1930-1931,5,1930-09-13,Leicester City,Portsmouth,3,1,1.0
1930-1931,5,1930-09-13,Blackpool,Middlesbrough,3,2,1.0
1930-1931,5,1930-09-13,Sheffield Utd,Derby County,3,3,0.5
1930-1931,5,1930-09-13,Birmingham,Manchester City,3,2,1.0
1930-1931,5,1930-09-13,Manchester Utd,Newcastle Utd,4,7,0.0
1930-1931,5,1930-09-13,Grimsby Town,Sheffield Weds,2,3,0.0
1930-1931,5,1930-09-13,Liverpool,Huddersfield,1,4,0.0
1930-1931,5,1930-09-13,West Ham,Chelsea,4,1,1.0
1930-1931,5,1930-09-13,Leeds United,Blackburn,4,2,1.0
1930-1931,5,1930-09-13,Sunderland,Arsenal,1,4,0.0
1930-1931,6,1930-09-15,Huddersfield,Manchester Utd,3,0,1.0
1930-1931,6,1930-09-15,Aston Villa,Grimsby Town,2,0,1.0
1930-1931,6,1930-09-15,Blackburn,Arsenal,2,2,0.5
1930-1931,6,1930-09-15,Chelsea,Sheffield Weds,0,0,0.5
1930-1931,6,1930-09-17,Portsmouth,Blackpool,4,3,1.0
1930-1931,6,1930-09-17,Derby County,Sunderland,4,1,1.0
1930-1931,6,1930-09-17,Middlesbrough,West Ham,2,2,0.5
1930-1931,6,1930-09-17,Newcastle Utd,Birmingham,2,2,0.5
1930-1931,6,1930-09-17,Manchester City,Leeds United,1,0,1.0
1930-1931,7,1930-09-20,Chelsea,Bolton,0,1,0.0
1930-1931,7,1930-09-20,Blackburn,Sunderland,3,0,1.0
1930-1931,7,1930-09-20,Manchester City,Sheffield Utd,0,4,0.0
1930-1931,7,1930-09-20,Derby County,Grimsby Town,1,0,1.0
1930-1931,7,1930-09-20,Portsmouth,Birmingham,2,2,0.5
1930-1931,7,1930-09-20,Blackpool,Leeds United,3,7,0.0
1930-1931,7,1930-09-20,Aston Villa,Liverpool,4,2,1.0
1930-1931,7,1930-09-20,Newcastle Utd,West Ham,4,2,1.0
1930-1931,7,1930-09-20,Arsenal,Leicester City,4,1,1.0
1930-1931,7,1930-09-20,Sheffield Weds,Manchester Utd,3,0,1.0
1930-1931,7,1930-09-20,Huddersfield,Middlesbrough,2,2,0.5
1930-1931,6,1930-09-24,Sheffield Utd,Leicester City,0,2,0.0
1930-1931,8,1930-09-27,Derby County,Manchester City,1,1,0.5
1930-1931,8,1930-09-27,Manchester Utd,Grimsby Town,0,2,0.0
1930-1931,8,1930-09-27,Middlesbrough,Aston Villa,3,1,1.0
1930-1931,8,1930-09-27,West Ham,Sheffield Weds,3,3,0.5
1930-1931,8,1930-09-27,Bolton,Newcastle Utd,0,3,0.0
1930-1931,8,1930-09-27,Leeds United,Huddersfield,1,2,0.0
1930-1931,8,1930-09-27,Leicester City,Blackburn,3,1,1.0
1930-1931,8,1930-09-27,Sunderland,Blackpool,2,4,0.0
1930-1931,8,1930-09-27,Sheffield Utd,Portsmouth,3,1,1.0
1930-1931,8,1930-09-27,Birmingham,Arsenal,2,4,0.0
1930-1931,8,1930-09-27,Liverpool,Chelsea,3,1,1.0
1930-1931,9,1930-10-04,Grimsby Town,West Ham,4,0,1.0
1930-1931,9,1930-10-04,Arsenal,Sheffield Utd,1,1,0.5
1930-1931,9,1930-10-04,Blackburn,Birmingham,2,1,1.0
1930-1931,9,1930-10-04,Aston Villa,Huddersfield,6,1,1.0
1930-1931,9,1930-10-04,Sheffield Weds,Bolton,1,0,1.0
1930-1931,9,1930-10-04,Leeds United,Sunderland,0,3,0.0
1930-1931,9,1930-10-04,Blackpool,Leicester City,5,4,1.0
1930-1931,9,1930-10-04,Portsmouth,Derby County,2,0,1.0
1930-1931,9,1930-10-04,Chelsea,Middlesbrough,4,0,1.0
1930-1931,9,1930-10-04,Manchester City,Manchester Utd,4,1,1.0
1930-1931,9,1930-10-04,Newcastle Utd,Liverpool,0,4,0.0
1930-1931,10,1930-10-11,Manchester City,Portsmouth,1,3,0.0
1930-1931,10,1930-10-11,Bolton,Grimsby Town,4,2,1.0
1930-1931,10,1930-10-11,Huddersfield,Chelsea,1,1,0.5
1930-1931,10,1930-10-11,Sunderland,Aston Villa,1,1,0.5
1930-1931,10,1930-10-11,Sheffield Utd,Blackburn,1,1,0.5
1930-1931,10,1930-10-11,Birmingham,Blackpool,1,1,0.5
1930-1931,10,1930-10-11,West Ham,Manchester Utd,5,1,1.0
1930-1931,10,1930-10-11,Liverpool,Sheffield Weds,1,2,0.0
1930-1931,10,1930-10-11,Middlesbrough,Newcastle Utd,3,1,1.0
1930-1931,10,1930-10-11,Derby County,Arsenal,4,2,1.0
1930-1931,10,1930-10-11,Leicester City,Leeds United,4,0,1.0
1930-1931,11,1930-10-18,Manchester Utd,Arsenal,1,2,0.0
1930-1931,11,1930-10-18,Middlesbrough,Sunderland,1,0,1.0
1930-1931,11,1930-10-18,Grimsby Town,Portsmouth,0,3,0.0
1930-1931,11,1930-10-18,Bolton,Blackpool,1,0,1.0
1930-1931,11,1930-10-18,Aston Villa,Birmingham,1,1,0.5
1930-1931,11,1930-10-18,West Ham,Blackburn,4,3,1.0
1930-1931,11,1930-10-18,Newcastle Utd,Derby County,2,5,0.0
1930-1931,11,1930-10-18,Chelsea,Sheffield Utd,1,0,1.0
1930-1931,11,1930-10-18,Liverpool,Leeds United,2,0,1.0
1930-1931,11,1930-10-18,Sheffield Weds,Manchester City,1,1,0.5
1930-1931,11,1930-10-18,Huddersfield,Leicester City,4,1,1.0
1930-1931,12,1930-10-25,Arsenal,West Ham,1,1,0.5
1930-1931,12,1930-10-25,Derby County,Sheffield Weds,2,3,0.0
1930-1931,12,1930-10-25,Leicester City,Aston Villa,4,1,1.0
1930-1931,12,1930-10-25,Leeds United,Middlesbrough,7,0,1.0
1930-1931,12,1930-10-25,Sunderland,Huddersfield,4,2,1.0
1930-1931,12,1930-10-25,Manchester City,Grimsby Town,1,0,1.0
1930-1931,12,1930-10-25,Birmingham,Chelsea,6,2,1.0
1930-1931,12,1930-10-25,Blackburn,Bolton,2,2,0.5
1930-1931,12,1930-10-25,Sheffield Utd,Newcastle Utd,3,1,1.0
1930-1931,12,1930-10-25,Blackpool,Liverpool,1,3,0.0
1930-1931,12,1930-10-25,Portsmouth,Manchester Utd,4,1,1.0
1930-1931,13,1930-11-01,Sheffield Weds,Sunderland,7,2,1.0
1930-1931,13,1930-11-01,Middlesbrough,Portsmouth,0,1,0.0
1930-1931,13,1930-11-01,Chelsea,Blackpool,3,0,1.0
1930-1931,13,1930-11-01,Newcastle Utd,Leeds United,4,1,1.0
1930-1931,13,1930-11-01,West Ham,Sheffield Utd,4,1,1.0
1930-1931,13,1930-11-01,Aston Villa,Blackburn,5,2,1.0
1930-1931,13,1930-11-01,Bolton,Derby County,1,2,0.0
1930-1931,13,1930-11-01,Grimsby Town,Leicester City,8,2,1.0
1930-1931,13,1930-11-01,Huddersfield,Arsenal,1,1,0.5
1930-1931,13,1930-11-01,Manchester Utd,Birmingham,2,0,1.0
