Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2020-2021,1,2020-09-11,Rizespor,Fenerbahçe,1,2,0.0
2020-2021,1,2020-09-12,Sivasspor,Alanyaspor,0,2,0.0
2020-2021,1,2020-09-12,Fatih Karagümrük,Yeni Mal'spor,3,0,1.0
2020-2021,1,2020-09-12,Galatasaray,Gaziantep FK,3,1,1.0
2020-2021,1,2020-09-12,Göztepe,Denizlispor,5,1,1.0
2020-2021,1,2020-09-13,Ankaragücü,Erzurum BB,1,2,0.0
2020-2021,1,2020-09-13,Kayserispor,Kasımpaşa,1,0,1.0
2020-2021,1,2020-09-13,Trabzonspor,Beşiktaş,1,3,0.0
2020-2021,1,2020-09-13,Antalyaspor,Gençlerbirliği,2,0,1.0
2020-2021,1,2020-09-14,Hatayspor,Başakşehir,2,0,1.0
2020-2021,2,2020-09-18,Yeni Mal'spor,Göztepe,1,1,0.5
2020-2021,2,2020-09-19,Gençlerbirliği,Konyaspor,0,0,0.5
2020-2021,2,2020-09-19,Denizlispor,Trabzonspor,0,0,0.5
2020-2021,2,2020-09-19,Beşiktaş,Antalyaspor,1,1,0.5
2020-2021,2,2020-09-19,Alanyaspor,Kayserispor,2,0,1.0
2020-2021,2,2020-09-20,Erzurum BB,Sivasspor,1,2,0.0
2020-2021,2,2020-09-20,Kasımpaşa,Rizespor,2,0,1.0
2020-2021,2,2020-09-20,Gaziantep FK,Fatih Karagümrük,2,2,0.5
2020-2021,2,2020-09-20,Başakşehir,Galatasaray,0,2,0.0
2020-2021,2,2020-09-21,Fenerbahçe,Hatayspor,0,0,0.5
2020-2021,3,2020-09-25,Fatih Karagümrük,Başakşehir,2,0,1.0
2020-2021,3,2020-09-26,Kayserispor,Erzurum BB,1,3,0.0
2020-2021,3,2020-09-26,Göztepe,Gaziantep FK,2,2,0.5
2020-2021,3,2020-09-26,Hatayspor,Kasımpaşa,1,0,1.0
2020-2021,3,2020-09-26,Trabzonspor,Yeni Mal'spor,3,1,1.0
2020-2021,3,2020-09-27,Rizespor,Alanyaspor,1,1,0.5
2020-2021,3,2020-09-27,Konyaspor,Beşiktaş,4,1,1.0
2020-2021,3,2020-09-27,Sivasspor,Ankaragücü,0,0,0.5
2020-2021,3,2020-09-27,Galatasaray,Fenerbahçe,0,0,0.5
2020-2021,3,2020-09-28,Antalyaspor,Denizlispor,1,0,1.0
2020-2021,4,2020-10-02,Gaziantep FK,Trabzonspor,1,1,0.5
2020-2021,4,2020-10-02,Ankaragücü,Kayserispor,0,1,0.0
2020-2021,4,2020-10-03,Yeni Mal'spor,Antalyaspor,1,0,1.0
2020-2021,4,2020-10-03,Başakşehir,Göztepe,0,0,0.5
2020-2021,4,2020-10-03,Erzurum BB,Rizespor,0,0,0.5
2020-2021,4,2020-10-03,Fenerbahçe,Fatih Karagümrük,2,1,1.0
2020-2021,4,2020-10-04,Denizlispor,Konyaspor,0,0,0.5
2020-2021,4,2020-10-04,Beşiktaş,Gençlerbirliği,0,1,0.0
2020-2021,4,2020-10-04,Alanyaspor,Hatayspor,6,0,1.0
2020-2021,4,2020-10-04,Kasımpaşa,Galatasaray,1,0,1.0
2020-2021,5,2020-10-17,Rizespor,Ankaragücü,5,3,1.0
2020-2021,5,2020-10-17,Konyaspor,Yeni Mal'spor,1,1,0.5
2020-2021,5,2020-10-17,Kayserispor,Sivasspor,1,3,0.0
2020-2021,5,2020-10-17,Trabzonspor,Başakşehir,0,2,0.0
2020-2021,5,2020-10-18,Fatih Karagümrük,Kasımpaşa,1,1,0.5
2020-2021,5,2020-10-18,Antalyaspor,Gaziantep FK,1,1,0.5
2020-2021,5,2020-10-18,Göztepe,Fenerbahçe,2,3,0.0
2020-2021,5,2020-10-19,Galatasaray,Alanyaspor,1,2,0.0
2020-2021,5,2020-10-19,Gençlerbirliği,Denizlispor,1,2,0.0
2020-2021,6,2020-10-23,Kasımpaşa,Göztepe,0,0,0.5
2020-2021,6,2020-10-24,Gaziantep FK,Konyaspor,1,0,1.0
2020-2021,6,2020-10-24,Erzurum BB,Galatasaray,1,2,0.0
2020-2021,6,2020-10-24,Başakşehir,Antalyaspor,5,1,1.0
2020-2021,6,2020-10-25,Yeni Mal'spor,Gençlerbirliği,2,1,1.0
2020-2021,6,2020-10-25,Alanyaspor,Fatih Karagümrük,2,0,1.0
2020-2021,6,2020-10-25,Fenerbahçe,Trabzonspor,3,1,1.0
2020-2021,6,2020-10-26,Sivasspor,Rizespor,0,2,0.0
2020-2021,6,2020-10-26,Denizlispor,Beşiktaş,2,3,0.0
2020-2021,7,2020-10-30,Fatih Karagümrük,Erzurum BB,5,1,1.0
2020-2021,7,2020-10-30,Trabzonspor,Kasımpaşa,3,4,0.0
2020-2021,7,2020-10-31,Gençlerbirliği,Gaziantep FK,1,1,0.5
2020-2021,7,2020-10-31,Galatasaray,Ankaragücü,1,0,1.0
2020-2021,7,2020-11-01,Rizespor,Kayserispor,1,0,1.0
2020-2021,7,2020-11-01,Konyaspor,Başakşehir,1,2,0.0
2020-2021,7,2020-11-01,Beşiktaş,Yeni Mal'spor,1,0,1.0
2020-2021,7,2020-11-02,Hatayspor,Sivasspor,1,1,0.5
2020-2021,7,2020-11-02,Antalyaspor,Fenerbahçe,1,2,0.0
2020-2021,8,2020-11-06,Gaziantep FK,Beşiktaş,3,1,1.0
2020-2021,8,2020-11-07,Kasımpaşa,Antalyaspor,2,2,0.5
