Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2015-2016,1,2015-08-14,Fenerbahçe,Eskişehirspor,2,0,1.0
2015-2016,1,2015-08-15,Trabzonspor,Bursaspor,1,0,1.0
2015-2016,1,2015-08-15,Başakşehir,Antalyaspor,2,3,0.0
2015-2016,1,2015-08-15,Sivasspor,Galatasaray,2,2,0.5
2015-2016,1,2015-08-16,Konyaspor,Akhisarspor,1,1,0.5
2015-2016,1,2015-08-16,Osmanlıspor,Kayserispor,1,1,0.5
2015-2016,1,2015-08-16,Gaziantepspor,Kasımpaşa,0,3,0.0
2015-2016,1,2015-08-16,Mersin İY,Beşiktaş,2,5,0.0
2015-2016,1,2015-08-17,Gençlerbirliği,Rizespor,2,3,0.0
2015-2016,2,2015-08-21,Kasımpaşa,Başakşehir,1,0,1.0
2015-2016,2,2015-08-22,Kayserispor,Konyaspor,1,1,0.5
2015-2016,2,2015-08-22,Beşiktaş,Trabzonspor,1,2,0.0
2015-2016,2,2015-08-22,Akhisarspor,Mersin İY,2,0,1.0
2015-2016,2,2015-08-23,Eskişehirspor,Sivasspor,4,2,1.0
2015-2016,2,2015-08-23,Bursaspor,Gaziantepspor,0,1,0.0
2015-2016,2,2015-08-23,Antalyaspor,Gençlerbirliği,3,1,1.0
2015-2016,2,2015-08-23,Rizespor,Fenerbahçe,1,1,0.5
2015-2016,2,2015-08-24,Galatasaray,Osmanlıspor,1,2,0.0
2015-2016,3,2015-08-28,Gaziantepspor,Beşiktaş,0,4,0.0
2015-2016,3,2015-08-29,Gençlerbirliği,Kasımpaşa,1,0,1.0
2015-2016,3,2015-08-29,Başakşehir,Bursaspor,2,1,1.0
2015-2016,3,2015-08-29,Konyaspor,Galatasaray,1,4,0.0
2015-2016,3,2015-08-29,Mersin İY,Kayserispor,1,2,0.0
2015-2016,3,2015-08-30,Eskişehirspor,Rizespor,1,1,0.5
2015-2016,3,2015-08-30,Trabzonspor,Akhisarspor,2,2,0.5
2015-2016,3,2015-08-30,Sivasspor,Osmanlıspor,1,1,0.5
2015-2016,3,2015-08-30,Fenerbahçe,Antalyaspor,2,1,1.0
2015-2016,4,2015-09-12,Bursaspor,Gençlerbirliği,3,2,1.0
2015-2016,4,2015-09-12,Akhisarspor,Gaziantepspor,0,0,0.5
2015-2016,4,2015-09-12,Galatasaray,Mersin İY,1,1,0.5
2015-2016,4,2015-09-12,Antalyaspor,Eskişehirspor,2,0,1.0
2015-2016,4,2015-09-13,Beşiktaş,Başakşehir,2,0,1.0
2015-2016,4,2015-09-13,Rizespor,Sivasspor,1,1,0.5
2015-2016,4,2015-09-13,Osmanlıspor,Konyaspor,1,2,0.0
2015-2016,4,2015-09-13,Kasımpaşa,Fenerbahçe,0,1,0.0
