Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2014-2015,1,2014-08-29,Rizespor,Gençlerbirliği,1,1,0.5
2014-2015,1,2014-08-29,Balıkesirspor,Akhisarspor,1,2,0.0
2014-2015,1,2014-08-30,Eskişehirspor,Konyaspor,2,1,1.0
2014-2015,1,2014-08-30,Bursaspor,Galatasaray,0,2,0.0
2014-2015,1,2014-08-30,Başakşehir,Kasımpaşa,1,1,0.5
2014-2015,1,2014-08-30,Mersin İY,Beşiktaş,0,1,0.0
2014-2015,1,2014-08-31,Kayseri Erciyes,Trabzonspor,0,0,0.5
2014-2015,1,2014-08-31,Sivasspor,Gaziantepspor,1,2,0.0
2014-2015,1,2014-08-31,Fenerbahçe,Karabükspor,3,2,1.0
2014-2015,2,2014-09-13,Gençlerbirliği,Bursaspor,1,2,0.0
2014-2015,2,2014-09-13,Karabükspor,Başakşehir,0,0,0.5
2014-2015,2,2014-09-13,Konyaspor,Balıkesirspor,2,0,1.0
2014-2015,2,2014-09-13,Galatasaray,Eskişehirspor,0,0,0.5
2014-2015,2,2014-09-14,Kasımpaşa,Mersin İY,2,2,0.5
2014-2015,2,2014-09-14,Trabzonspor,Fenerbahçe,0,0,0.5
2014-2015,2,2014-09-14,Gaziantepspor,Kayseri Erciyes,2,2,0.5
2014-2015,2,2014-09-15,Akhisarspor,Sivasspor,2,2,0.5
2014-2015,2,2014-09-15,Beşiktaş,Rizespor,1,1,0.5
2014-2015,3,2014-09-19,Eskişehirspor,Gençlerbirliği,0,2,0.0
2014-2015,3,2014-09-20,Kayseri Erciyes,Akhisarspor,1,2,0.0
2014-2015,3,2014-09-20,Mersin İY,Rizespor,2,0,1.0
2014-2015,3,2014-09-20,Balıkesirspor,Galatasaray,2,0,1.0
2014-2015,3,2014-09-21,Kasımpaşa,Karabükspor,2,1,1.0
2014-2015,3,2014-09-21,Sivasspor,Konyaspor,0,0,0.5
2014-2015,3,2014-09-21,Fenerbahçe,Gaziantepspor,1,0,1.0
2014-2015,3,2014-09-22,Başakşehir,Trabzonspor,1,1,0.5
2014-2015,3,2014-09-22,Bursaspor,Beşiktaş,0,1,0.0
2014-2015,4,2014-09-26,Galatasaray,Sivasspor,2,1,1.0
2014-2015,4,2014-09-27,Trabzonspor,Kasımpaşa,1,1,0.5
2014-2015,4,2014-09-27,Beşiktaş,Eskişehirspor,1,1,0.5
2014-2015,4,2014-09-28,Rizespor,Bursaspor,0,1,0.0
2014-2015,4,2014-09-28,Gençlerbirliği,Balıkesirspor,3,1,1.0
2014-2015,4,2014-09-28,Konyaspor,Kayseri Erciyes,1,1,0.5
2014-2015,4,2014-09-28,Akhisarspor,Fenerbahçe,2,0,1.0
2014-2015,4,2014-09-29,Karabükspor,Mersin İY,0,2,0.0
2014-2015,4,2014-09-29,Gaziantepspor,Başakşehir,0,0,0.5
2014-2015,5,2014-10-03,Mersin İY,Bursaspor,2,1,1.0
2014-2015,5,2014-10-04,Kasımpaşa,Gaziantepspor,4,2,1.0
2014-2015,5,2014-10-04,Sivasspor,Gençlerbirliği,1,0,1.0
2014-2015,5,2014-10-04,Kayseri Erciyes,Galatasaray,1,2,0.0
2014-2015,5,2014-10-04,Fenerbahçe,Konyaspor,2,1,1.0
2014-2015,5,2014-10-05,Başakşehir,Akhisarspor,4,0,1.0
2014-2015,5,2014-10-05,Eskişehirspor,Rizespor,1,2,0.0
2014-2015,5,2014-10-05,Karabükspor,Trabzonspor,3,0,1.0
2014-2015,5,2014-10-05,Balıkesirspor,Beşiktaş,0,1,0.0
2014-2015,6,2014-10-18,Konyaspor,Başakşehir,0,0,0.5
2014-2015,6,2014-10-18,Gaziantepspor,Karabükspor,1,0,1.0
2014-2015,6,2014-10-18,Galatasaray,Fenerbahçe,2,1,1.0
2014-2015,6,2014-10-19,Bursaspor,Eskişehirspor,2,2,0.5
2014-2015,6,2014-10-19,Trabzonspor,Mersin İY,3,1,1.0
2014-2015,6,2014-10-19,Akhisarspor,Kasımpaşa,2,0,1.0
2014-2015,6,2014-10-19,Beşiktaş,Sivasspor,3,2,1.0
2014-2015,6,2014-10-20,Gençlerbirliği,Kayseri Erciyes,0,0,0.5
2014-2015,6,2014-10-20,Rizespor,Balıkesirspor,2,2,0.5
2014-2015,7,2014-10-24,Karabükspor,Akhisarspor,2,1,1.0
2014-2015,7,2014-10-24,Kasımpaşa,Konyaspor,2,0,1.0
2014-2015,7,2014-10-25,Sivasspor,Rizespor,0,1,0.0
2014-2015,7,2014-10-25,Balıkesirspor,Bursaspor,0,5,0.0
2014-2015,7,2014-10-25,Fenerbahçe,Gençlerbirliği,2,1,1.0
2014-2015,7,2014-10-26,Mersin İY,Eskişehirspor,4,2,1.0
2014-2015,7,2014-10-26,Trabzonspor,Gaziantepspor,4,4,0.5
2014-2015,7,2014-10-26,Başakşehir,Galatasaray,4,0,1.0
2014-2015,7,2014-10-27,Kayseri Erciyes,Beşiktaş,3,2,1.0
2014-2015,8,2014-10-31,Galatasaray,Kasımpaşa,2,1,1.0
2014-2015,8,2014-11-01,Gençlerbirliği,Başakşehir,1,0,1.0
2014-2015,8,2014-11-01,Bursaspor,Sivasspor,3,0,1.0
2014-2015,8,2014-11-01,Akhisarspor,Trabzonspor,1,1,0.5
2014-2015,8,2014-11-02,Rizespor,Kayseri Erciyes,1,1,0.5
2014-2015,8,2014-11-02,Gaziantepspor,Mersin İY,1,0,1.0
2014-2015,8,2014-11-02,Beşiktaş,Fenerbahçe,0,2,0.0
2014-2015,8,2014-11-03,Eskişehirspor,Balıkesirspor,2,2,0.5
2014-2015,8,2014-11-03,Konyaspor,Karabükspor,1,0,1.0
2014-2015,9,2014-11-07,Sivasspor,Eskişehirspor,1,1,0.5
2014-2015,9,2014-11-07,Gaziantepspor,Akhisarspor,1,0,1.0
2014-2015,9,2014-11-08,Mersin İY,Balıkesirspor,2,1,1.0
2014-2015,9,2014-11-08,Karabükspor,Galatasaray,1,2,0.0
2014-2015,9,2014-11-08,Fenerbahçe,Rizespor,2,1,1.0
2014-2015,9,2014-11-09,Kayseri Erciyes,Bursaspor,1,1,0.5
2014-2015,9,2014-11-09,Kasımpaşa,Gençlerbirliği,2,2,0.5
2014-2015,9,2014-11-09,Trabzonspor,Konyaspor,3,2,1.0
2014-2015,9,2014-11-09,Başakşehir,Beşiktaş,1,2,0.0
2014-2015,10,2014-11-22,Rizespor,Başakşehir,0,2,0.0
2014-2015,10,2014-11-22,Akhisarspor,Mersin İY,1,1,0.5
2014-2015,10,2014-11-22,Galatasaray,Trabzonspor,0,3,0.0
2014-2015,10,2014-11-23,Gençlerbirliği,Karabükspor,2,2,0.5
2014-2015,10,2014-11-23,Konyaspor,Gaziantepspor,2,0,1.0
2014-2015,10,2014-11-23,Eskişehirspor,Kayseri Erciyes,2,1,1.0
2014-2015,10,2014-11-23,Beşiktaş,Kasımpaşa,2,0,1.0
2014-2015,10,2014-11-24,Balıkesirspor,Sivasspor,1,3,0.0
2014-2015,10,2014-11-24,Bursaspor,Fenerbahçe,1,1,0.5
2014-2015,11,2014-11-28,Akhisarspor,Konyaspor,0,0,0.5
2014-2015,11,2014-11-28,Başakşehir,Bursaspor,0,0,0.5
2014-2015,11,2014-11-29,Kasımpaşa,Rizespor,3,1,1.0
2014-2015,11,2014-11-29,Kayseri Erciyes,Balıkesirspor,4,0,1.0
2014-2015,11,2014-11-29,Gaziantepspor,Galatasaray,0,1,0.0
2014-2015,11,2014-11-30,Mersin İY,Sivasspor,2,0,1.0
2014-2015,11,2014-11-30,Fenerbahçe,Eskişehirspor,2,2,0.5
2014-2015,11,2014-12-01,Karabükspor,Beşiktaş,1,2,0.0
2014-2015,11,2014-12-01,Trabzonspor,Gençlerbirliği,4,1,1.0
2014-2015,12,2014-12-06,Konyaspor,Mersin İY,2,0,1.0
2014-2015,12,2014-12-06,Gençlerbirliği,Gaziantepspor,2,0,1.0
2014-2015,12,2014-12-06,Balıkesirspor,Fenerbahçe,0,1,0.0
2014-2015,12,2014-12-06,Galatasaray,Akhisarspor,2,1,1.0
2014-2015,12,2014-12-07,Bursaspor,Kasımpaşa,5,1,1.0
2014-2015,12,2014-12-07,Rizespor,Karabükspor,0,3,0.0
2014-2015,12,2014-12-07,Eskişehirspor,Başakşehir,0,1,0.0
2014-2015,12,2014-12-07,Beşiktaş,Trabzonspor,3,0,1.0
2014-2015,12,2014-12-08,Sivasspor,Kayseri Erciyes,1,1,0.5
2014-2015,13,2014-12-12,Fenerbahçe,Sivasspor,4,1,1.0
2014-2015,13,2014-12-13,Başakşehir,Balıkesirspor,1,0,1.0
2014-2015,13,2014-12-13,Akhisarspor,Gençlerbirliği,1,1,0.5
2014-2015,13,2014-12-13,Kasımpaşa,Eskişehirspor,1,0,1.0
2014-2015,13,2014-12-13,Konyaspor,Galatasaray,0,5,0.0
2014-2015,13,2014-12-14,Karabükspor,Bursaspor,3,2,1.0
2014-2015,13,2014-12-14,Mersin İY,Kayseri Erciyes,1,1,0.5
2014-2015,13,2014-12-14,Gaziantepspor,Beşiktaş,0,1,0.0
2014-2015,13,2014-12-15,Trabzonspor,Rizespor,3,2,1.0
2014-2015,14,2014-12-19,Kayseri Erciyes,Fenerbahçe,0,1,0.0
2014-2015,14,2014-12-20,Gençlerbirliği,Konyaspor,5,0,1.0
2014-2015,14,2014-12-20,Sivasspor,Başakşehir,0,2,0.0
2014-2015,14,2014-12-20,Eskişehirspor,Karabükspor,1,1,0.5
2014-2015,14,2014-12-20,Galatasaray,Mersin İY,3,2,1.0
2014-2015,14,2014-12-21,Balıkesirspor,Kasımpaşa,5,3,1.0
2014-2015,14,2014-12-21,Bursaspor,Trabzonspor,3,3,0.5
2014-2015,14,2014-12-21,Beşiktaş,Akhisarspor,3,1,1.0
2014-2015,14,2014-12-22,Rizespor,Gaziantepspor,0,1,0.0
2014-2015,15,2014-12-26,Gençlerbirliği,Galatasaray,1,1,0.5
2014-2015,15,2014-12-27,Karabükspor,Balıkesirspor,0,1,0.0
2014-2015,15,2014-12-27,Başakşehir,Kayseri Erciyes,3,1,1.0
2014-2015,15,2014-12-27,Fenerbahçe,Mersin İY,1,0,1.0
2014-2015,15,2014-12-28,Kasımpaşa,Sivasspor,0,0,0.5
2014-2015,15,2014-12-28,Gaziantepspor,Bursaspor,1,2,0.0
2014-2015,15,2014-12-28,Akhisarspor,Rizespor,0,4,0.0
2014-2015,15,2014-12-28,Konyaspor,Beşiktaş,1,2,0.0
2014-2015,15,2014-12-29,Trabzonspor,Eskişehirspor,1,4,0.0
2014-2015,16,2015-01-03,Rizespor,Konyaspor,1,1,0.5
2014-2015,16,2015-01-03,Bursaspor,Akhisarspor,3,1,1.0
2014-2015,16,2015-01-03,Fenerbahçe,Başakşehir,2,0,1.0
