Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2023-2024,1,2023-08-11,Trabzonspor,Antalyaspor,1,0,1.0
2023-2024,1,2023-08-12,Kasımpaşa,Ankaragücü,3,2,1.0
2023-2024,1,2023-08-12,Konyaspor,İstanbulspor,1,1,0.5
2023-2024,1,2023-08-12,Pendikspor,Hatayspor,1,5,0.0
2023-2024,1,2023-08-12,Kayserispor,Galatasaray,0,0,0.5
2023-2024,1,2023-08-13,Sivasspor,Samsunspor,1,1,0.5
2023-2024,1,2023-08-13,Fenerbahçe,Gaziantep FK,2,1,1.0
2023-2024,1,2023-08-13,Adana Demirspor,Rizespor,2,1,1.0
2023-2024,1,2023-08-14,Alanyaspor,Başakşehir,2,0,1.0
2023-2024,1,2023-08-14,Fatih Karagümrük,Beşiktaş,0,1,0.0
2023-2024,2,2023-08-18,İstanbulspor,Kayserispor,1,1,0.5
2023-2024,2,2023-08-18,Antalyaspor,Konyaspor,1,1,0.5
2023-2024,2,2023-08-19,Rizespor,Alanyaspor,0,0,0.5
2023-2024,2,2023-08-19,Galatasaray,Trabzonspor,2,0,1.0
2023-2024,2,2023-08-19,Hatayspor,Kasımpaşa,0,0,0.5
2023-2024,2,2023-08-20,Başakşehir,Fatih Karagümrük,0,2,0.0
2023-2024,2,2023-08-20,Gaziantep FK,Sivasspor,1,3,0.0
2023-2024,2,2023-08-20,Beşiktaş,Pendikspor,1,1,0.5
2023-2024,2,2023-08-21,Samsunspor,Fenerbahçe,0,2,0.0
2023-2024,2,2023-08-21,Ankaragücü,Adana Demirspor,1,1,0.5
2023-2024,3,2023-08-25,Konyaspor,Gaziantep FK,2,0,1.0
2023-2024,3,2023-08-26,Trabzonspor,Rizespor,2,3,0.0
2023-2024,3,2023-08-26,Kasımpaşa,Pendikspor,1,1,0.5
2023-2024,3,2023-08-26,Sivasspor,Antalyaspor,1,1,0.5
2023-2024,3,2023-08-27,Fatih Karagümrük,Ankaragücü,1,1,0.5
2023-2024,3,2023-08-27,Kayserispor,Samsunspor,2,1,1.0
