Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017-2018,1,2017-08-11,Başakşehir,Bursaspor,1,0,1.0
2017-2018,1,2017-08-12,Gençlerbirliği,Karabükspor,1,1,0.5
2017-2018,1,2017-08-12,Akhisarspor,Sivasspor,1,0,1.0
2017-2018,1,2017-08-12,Alanyaspor,Kasımpaşa,1,3,0.0
2017-2018,1,2017-08-12,Göztepe,Fenerbahçe,2,2,0.5
2017-2018,1,2017-08-13,Trabzonspor,Konyaspor,2,1,1.0
2017-2018,1,2017-08-13,Yeni Mal'spor,Osmanlıspor,3,1,1.0
2017-2018,1,2017-08-13,Beşiktaş,Antalyaspor,2,0,1.0
2017-2018,1,2017-08-14,Galatasaray,Kayserispor,4,1,1.0
2017-2018,2,2017-08-18,Kasımpaşa,Beşiktaş,2,2,0.5
2017-2018,2,2017-08-19,Karabükspor,Başakşehir,3,1,1.0
2017-2018,2,2017-08-19,Bursaspor,Alanyaspor,3,2,1.0
2017-2018,2,2017-08-19,Osmanlıspor,Galatasaray,1,3,0.0
2017-2018,2,2017-08-19,Sivasspor,Yeni Mal'spor,2,0,1.0
2017-2018,2,2017-08-20,Kayserispor,Göztepe,1,0,1.0
2017-2018,2,2017-08-20,Fenerbahçe,Trabzonspor,2,2,0.5
2017-2018,2,2017-08-20,Antalyaspor,Akhisarspor,2,2,0.5
2017-2018,2,2017-08-21,Konyaspor,Gençlerbirliği,3,0,1.0
2017-2018,3,2017-08-25,Galatasaray,Sivasspor,3,0,1.0
2017-2018,3,2017-08-25,Alanyaspor,Karabükspor,1,1,0.5
2017-2018,3,2017-08-26,Yeni Mal'spor,Antalyaspor,1,1,0.5
2017-2018,3,2017-08-26,Beşiktaş,Bursaspor,2,1,1.0
2017-2018,3,2017-08-26,Göztepe,Trabzonspor,3,2,1.0
2017-2018,3,2017-08-26,Kayserispor,Osmanlıspor,2,2,0.5
2017-2018,3,2017-08-27,Başakşehir,Konyaspor,2,1,1.0
2017-2018,3,2017-08-27,Akhisarspor,Kasımpaşa,2,1,1.0
2017-2018,3,2017-08-27,Gençlerbirliği,Fenerbahçe,1,2,0.0
2017-2018,4,2017-09-09,Karabükspor,Beşiktaş,0,1,0.0
2017-2018,4,2017-09-09,Sivasspor,Kayserispor,0,2,0.0
2017-2018,4,2017-09-09,Konyaspor,Alanyaspor,0,2,0.0
2017-2018,4,2017-09-09,Fenerbahçe,Başakşehir,2,3,0.0
2017-2018,4,2017-09-10,Trabzonspor,Gençlerbirliği,3,1,1.0
2017-2018,4,2017-09-10,Osmanlıspor,Göztepe,0,2,0.0
2017-2018,4,2017-09-10,Antalyaspor,Galatasaray,1,1,0.5
2017-2018,4,2017-09-10,Bursaspor,Akhisarspor,3,0,1.0
2017-2018,4,2017-09-11,Kasımpaşa,Yeni Mal'spor,3,2,1.0
2017-2018,5,2017-09-15,Kayserispor,Antalyaspor,2,0,1.0
2017-2018,5,2017-09-16,Yeni Mal'spor,Bursaspor,2,4,0.0
2017-2018,5,2017-09-16,Galatasaray,Kasımpaşa,2,0,1.0
2017-2018,5,2017-09-16,Akhisarspor,Karabükspor,2,1,1.0
2017-2018,5,2017-09-17,Başakşehir,Trabzonspor,2,2,0.5
2017-2018,5,2017-09-17,Osmanlıspor,Sivasspor,2,4,0.0
2017-2018,5,2017-09-17,Göztepe,Gençlerbirliği,3,2,1.0
2017-2018,5,2017-09-17,Alanyaspor,Fenerbahçe,1,4,0.0
2017-2018,5,2017-09-18,Beşiktaş,Konyaspor,2,0,1.0
2017-2018,6,2017-09-22,Trabzonspor,Alanyaspor,3,4,0.0
2017-2018,6,2017-09-23,Konyaspor,Akhisarspor,2,0,1.0
2017-2018,6,2017-09-23,Gençlerbirliği,Başakşehir,1,0,1.0
2017-2018,6,2017-09-23,Fenerbahçe,Beşiktaş,2,1,1.0
2017-2018,6,2017-09-24,Sivasspor,Göztepe,2,3,0.0
2017-2018,6,2017-09-24,Karabükspor,Yeni Mal'spor,2,4,0.0
2017-2018,6,2017-09-24,Kasımpaşa,Kayserispor,1,1,0.5
2017-2018,6,2017-09-24,Bursaspor,Galatasaray,1,2,0.0
2017-2018,6,2017-09-25,Antalyaspor,Osmanlıspor,3,0,1.0
2017-2018,7,2017-09-29,Akhisarspor,Fenerbahçe,1,0,1.0
2017-2018,7,2017-09-30,Sivasspor,Antalyaspor,3,1,1.0
2017-2018,7,2017-09-30,Osmanlıspor,Kasımpaşa,3,0,1.0
2017-2018,7,2017-09-30,Kayserispor,Bursaspor,3,1,1.0
2017-2018,7,2017-09-30,Galatasaray,Karabükspor,3,2,1.0
2017-2018,7,2017-10-01,Yeni Mal'spor,Konyaspor,1,1,0.5
2017-2018,7,2017-10-01,Alanyaspor,Gençlerbirliği,4,1,1.0
2017-2018,7,2017-10-01,Beşiktaş,Trabzonspor,2,2,0.5
2017-2018,7,2017-10-01,Göztepe,Başakşehir,1,2,0.0
2017-2018,8,2017-10-13,Gençlerbirliği,Beşiktaş,2,1,1.0
2017-2018,8,2017-10-14,Karabükspor,Kayserispor,1,0,1.0
2017-2018,8,2017-10-14,Başakşehir,Alanyaspor,2,1,1.0
2017-2018,8,2017-10-14,Antalyaspor,Göztepe,1,3,0.0
2017-2018,8,2017-10-14,Konyaspor,Galatasaray,0,2,0.0
2017-2018,8,2017-10-15,Kasımpaşa,Sivasspor,2,3,0.0
2017-2018,8,2017-10-15,Trabzonspor,Akhisarspor,1,6,0.0
2017-2018,8,2017-10-15,Fenerbahçe,Yeni Mal'spor,3,1,1.0
2017-2018,8,2017-10-16,Bursaspor,Osmanlıspor,3,1,1.0
2017-2018,9,2017-10-20,Göztepe,Alanyaspor,3,3,0.5
2017-2018,9,2017-10-20,Antalyaspor,Kasımpaşa,2,1,1.0
2017-2018,9,2017-10-21,Osmanlıspor,Karabükspor,3,0,1.0
2017-2018,9,2017-10-21,Akhisarspor,Gençlerbirliği,3,3,0.5
2017-2018,9,2017-10-21,Yeni Mal'spor,Trabzonspor,1,0,1.0
2017-2018,9,2017-10-22,Sivasspor,Bursaspor,0,0,0.5
2017-2018,9,2017-10-22,Kayserispor,Konyaspor,2,1,1.0
2017-2018,9,2017-10-22,Galatasaray,Fenerbahçe,0,0,0.5
2017-2018,9,2017-10-23,Beşiktaş,Başakşehir,1,1,0.5
2017-2018,10,2017-10-27,Kasımpaşa,Göztepe,3,1,1.0
2017-2018,10,2017-10-28,Gençlerbirliği,Yeni Mal'spor,0,1,0.0
2017-2018,10,2017-10-28,Başakşehir,Akhisarspor,2,1,1.0
2017-2018,10,2017-10-28,Alanyaspor,Beşiktaş,1,2,0.0
2017-2018,10,2017-10-29,Karabükspor,Sivasspor,0,1,0.0
2017-2018,10,2017-10-29,Konyaspor,Osmanlıspor,1,0,1.0
2017-2018,10,2017-10-29,Bursaspor,Antalyaspor,4,0,1.0
2017-2018,10,2017-10-29,Trabzonspor,Galatasaray,2,1,1.0
2017-2018,10,2017-10-30,Fenerbahçe,Kayserispor,3,3,0.5
2017-2018,11,2017-11-03,Galatasaray,Gençlerbirliği,5,1,1.0
2017-2018,11,2017-11-04,Kayserispor,Trabzonspor,0,0,0.5
2017-2018,11,2017-11-04,Kasımpaşa,Bursaspor,2,2,0.5
2017-2018,11,2017-11-04,Antalyaspor,Karabükspor,2,1,1.0
2017-2018,11,2017-11-04,Osmanlıspor,Fenerbahçe,1,1,0.5
2017-2018,11,2017-11-05,Akhisarspor,Alanyaspor,0,4,0.0
2017-2018,11,2017-11-05,Yeni Mal'spor,Başakşehir,0,2,0.0
2017-2018,11,2017-11-05,Göztepe,Beşiktaş,1,3,0.0
2017-2018,11,2017-11-05,Sivasspor,Konyaspor,2,1,1.0
2017-2018,12,2017-11-17,Beşiktaş,Akhisarspor,0,0,0.5
2017-2018,12,2017-11-18,Bursaspor,Göztepe,0,0,0.5
2017-2018,12,2017-11-18,Konyaspor,Antalyaspor,1,1,0.5
2017-2018,12,2017-11-18,Başakşehir,Galatasaray,5,1,1.0
2017-2018,12,2017-11-19,Alanyaspor,Yeni Mal'spor,1,0,1.0
2017-2018,12,2017-11-19,Gençlerbirliği,Kayserispor,1,2,0.0
2017-2018,12,2017-11-19,Trabzonspor,Osmanlıspor,4,3,1.0
2017-2018,12,2017-11-19,Fenerbahçe,Sivasspor,4,1,1.0
2017-2018,12,2017-11-20,Karabükspor,Kasımpaşa,0,2,0.0
2017-2018,13,2017-11-24,Osmanlıspor,Gençlerbirliği,2,0,1.0
2017-2018,13,2017-11-25,Göztepe,Akhisarspor,2,0,1.0
2017-2018,13,2017-11-25,Yeni Mal'spor,Beşiktaş,0,0,0.5
2017-2018,13,2017-11-25,Galatasaray,Alanyaspor,2,0,1.0
2017-2018,13,2017-11-26,Bursaspor,Karabükspor,2,1,1.0
2017-2018,13,2017-11-26,Sivasspor,Trabzonspor,1,2,0.0
2017-2018,13,2017-11-26,Kasımpaşa,Konyaspor,2,1,1.0
2017-2018,13,2017-11-26,Antalyaspor,Fenerbahçe,0,1,0.0
2017-2018,13,2017-11-27,Kayserispor,Başakşehir,1,1,0.5
2017-2018,14,2017-12-02,Akhisarspor,Yeni Mal'spor,0,0,0.5
2017-2018,14,2017-12-02,Karabükspor,Göztepe,0,1,0.0
2017-2018,14,2017-12-02,Beşiktaş,Galatasaray,3,0,1.0
2017-2018,14,2017-12-03,Konyaspor,Bursaspor,0,3,0.0
2017-2018,14,2017-12-03,Gençlerbirliği,Sivasspor,4,0,1.0
2017-2018,14,2017-12-03,Başakşehir,Osmanlıspor,1,0,1.0
2017-2018,14,2017-12-03,Fenerbahçe,Kasımpaşa,4,2,1.0
2017-2018,14,2017-12-04,Trabzonspor,Antalyaspor,3,0,1.0
2017-2018,14,2017-12-04,Alanyaspor,Kayserispor,1,2,0.0
2017-2018,15,2017-12-08,Bursaspor,Fenerbahçe,0,1,0.0
2017-2018,15,2017-12-09,Yeni Mal'spor,Göztepe,2,3,0.0
2017-2018,15,2017-12-09,Kasımpaşa,Trabzonspor,0,3,0.0
