Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2013-2014,1,2013-08-16,Antalyaspor,Kayseri Erciyes,0,0,0.5
2013-2014,1,2013-08-17,Karabükspor,Kasımpaşa,2,0,1.0
2013-2014,1,2013-08-17,Rizespor,Gençlerbirliği,1,0,1.0
2013-2014,1,2013-08-17,Konyaspor,Fenerbahçe,3,2,1.0
2013-2014,1,2013-08-18,Eskişehirspor,Bursaspor,2,0,1.0
2013-2014,1,2013-08-18,Akhisarspor,Elazığspor,3,1,1.0
2013-2014,1,2013-08-18,Beşiktaş,Trabzonspor,2,0,1.0
2013-2014,1,2013-08-19,Kayserispor,Sivasspor,1,0,1.0
2013-2014,1,2013-08-19,Galatasaray,Gaziantepspor,2,1,1.0
2013-2014,2,2013-08-23,Gençlerbirliği,Akhisarspor,3,0,1.0
2013-2014,2,2013-08-24,Kasımpaşa,Kayserispor,3,1,1.0
2013-2014,2,2013-08-24,Fenerbahçe,Eskişehirspor,1,0,1.0
2013-2014,2,2013-08-24,Gaziantepspor,Antalyaspor,0,0,0.5
2013-2014,2,2013-08-25,Elazığspor,Karabükspor,2,2,0.5
2013-2014,2,2013-08-25,Sivasspor,Konyaspor,2,0,1.0
2013-2014,2,2013-08-25,Bursaspor,Galatasaray,1,1,0.5
2013-2014,2,2013-08-26,Trabzonspor,Rizespor,2,1,1.0
2013-2014,2,2013-08-26,Kayseri Erciyes,Beşiktaş,2,4,0.0
2013-2014,3,2013-08-30,Konyaspor,Kasımpaşa,1,2,0.0
2013-2014,3,2013-08-30,Eskişehirspor,Galatasaray,0,0,0.5
2013-2014,3,2013-08-31,Kayserispor,Elazığspor,1,3,0.0
2013-2014,3,2013-08-31,Fenerbahçe,Sivasspor,5,2,1.0
2013-2014,3,2013-08-31,Antalyaspor,Bursaspor,1,2,0.0
2013-2014,3,2013-09-01,Beşiktaş,Gaziantepspor,2,0,1.0
2013-2014,3,2013-09-01,Karabükspor,Gençlerbirliği,1,0,1.0
2013-2014,3,2013-09-01,Rizespor,Kayseri Erciyes,2,1,1.0
2013-2014,3,2013-09-01,Akhisarspor,Trabzonspor,3,0,1.0
2013-2014,4,2013-09-13,Galatasaray,Antalyaspor,1,1,0.5
2013-2014,4,2013-09-14,Kayseri Erciyes,Akhisarspor,1,0,1.0
2013-2014,4,2013-09-14,Trabzonspor,Karabükspor,1,0,1.0
2013-2014,4,2013-09-14,Gaziantepspor,Rizespor,2,5,0.0
2013-2014,4,2013-09-15,Sivasspor,Eskişehirspor,3,2,1.0
2013-2014,4,2013-09-15,Gençlerbirliği,Kayserispor,1,1,0.5
2013-2014,4,2013-09-15,Bursaspor,Beşiktaş,0,3,0.0
2013-2014,4,2013-09-15,Elazığspor,Konyaspor,2,0,1.0
2013-2014,4,2013-09-16,Kasımpaşa,Fenerbahçe,2,3,0.0
2013-2014,5,2013-09-20,Karabükspor,Kayseri Erciyes,0,0,0.5
2013-2014,5,2013-09-20,Akhisarspor,Gaziantepspor,2,0,1.0
2013-2014,5,2013-09-21,Sivasspor,Kasımpaşa,1,2,0.0
2013-2014,5,2013-09-21,Konyaspor,Gençlerbirliği,1,0,1.0
2013-2014,5,2013-09-21,Fenerbahçe,Elazığspor,4,0,1.0
2013-2014,5,2013-09-21,Eskişehirspor,Antalyaspor,2,1,1.0
2013-2014,5,2013-09-22,Rizespor,Bursaspor,2,1,1.0
2013-2014,5,2013-09-22,Beşiktaş,Galatasaray,0,3,0.0
2013-2014,5,2013-09-23,Kayserispor,Trabzonspor,0,1,0.0
2013-2014,6,2013-09-27,Bursaspor,Akhisarspor,0,0,0.5
2013-2014,6,2013-09-28,Gaziantepspor,Karabükspor,3,0,1.0
2013-2014,6,2013-09-28,Galatasaray,Rizespor,1,1,0.5
