Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017-2018,Regular season,12,2017-10-16,Cracovia,Pogoń Szczecin,3,0,1.0
2017-2018,Regular season,13,2017-10-20,Zagłębie Lubin,Piast Gliwice,2,2,0.5
2017-2018,Regular season,13,2017-10-20,Górnik Zabrze,Korona Kielce,3,3,0.5
2017-2018,Regular season,13,2017-10-21,Nowy Sącz,Cracovia,1,1,0.5
2017-2018,Regular season,13,2017-10-21,Pogoń Szczecin,Nieciecza,2,3,0.0
2017-2018,Regular season,13,2017-10-21,Lechia Gdańsk,Lech Poznań,3,3,0.5
2017-2018,Regular season,13,2017-10-22,Arka Gdynia,Jagiellonia,4,1,1.0
2017-2018,Regular season,13,2017-10-22,Wisła Kraków,Legia Warsaw,0,1,0.0
2017-2018,Regular season,13,2017-10-23,Wisła Płock,Śląsk Wrocław,4,1,1.0
2017-2018,Regular season,14,2017-10-27,Śląsk Wrocław,Pogoń Szczecin,3,0,1.0
2017-2018,Regular season,14,2017-10-27,Lech Poznań,Wisła Kraków,1,1,0.5
2017-2018,Regular season,14,2017-10-28,Piast Gliwice,Wisła Płock,2,1,1.0
2017-2018,Regular season,14,2017-10-28,Cracovia,Nieciecza,1,1,0.5
2017-2018,Regular season,14,2017-10-28,Nowy Sącz,Górnik Zabrze,1,2,0.0
2017-2018,Regular season,14,2017-10-29,Jagiellonia,Zagłębie Lubin,3,1,1.0
2017-2018,Regular season,14,2017-10-29,Legia Warsaw,Arka Gdynia,2,0,1.0
2017-2018,Regular season,14,2017-10-30,Lechia Gdańsk,Korona Kielce,0,5,0.0
2017-2018,Regular season,15,2017-11-03,Korona Kielce,Śląsk Wrocław,3,0,1.0
2017-2018,Regular season,15,2017-11-03,Arka Gdynia,Lechia Gdańsk,0,1,0.0
2017-2018,Regular season,15,2017-11-04,Wisła Płock,Jagiellonia,1,2,0.0
2017-2018,Regular season,15,2017-11-04,Wisła Kraków,Nowy Sącz,3,0,1.0
2017-2018,Regular season,15,2017-11-04,Górnik Zabrze,Lech Poznań,3,1,1.0
2017-2018,Regular season,15,2017-11-05,Zagłębie Lubin,Cracovia,1,2,0.0
2017-2018,Regular season,15,2017-11-05,Nieciecza,Piast Gliwice,2,1,1.0
2017-2018,Regular season,15,2017-11-05,Pogoń Szczecin,Legia Warsaw,1,3,0.0
2017-2018,Regular season,16,2017-11-17,Jagiellonia,Nieciecza,0,0,0.5
2017-2018,Regular season,16,2017-11-17,Wisła Kraków,Pogoń Szczecin,1,0,1.0
2017-2018,Regular season,16,2017-11-18,Piast Gliwice,Cracovia,1,0,1.0
2017-2018,Regular season,16,2017-11-18,Nowy Sącz,Lech Poznań,0,0,0.5
2017-2018,Regular season,16,2017-11-18,Lechia Gdańsk,Wisła Płock,3,0,1.0
2017-2018,Regular season,16,2017-11-19,Śląsk Wrocław,Arka Gdynia,1,2,0.0
2017-2018,Regular season,16,2017-11-19,Legia Warsaw,Górnik Zabrze,1,0,1.0
2017-2018,Regular season,16,2017-11-20,Zagłębie Lubin,Korona Kielce,0,0,0.5
2017-2018,Regular season,17,2017-11-24,Cracovia,Lechia Gdańsk,2,1,1.0
2017-2018,Regular season,17,2017-11-24,Górnik Zabrze,Jagiellonia,3,1,1.0
2017-2018,Regular season,17,2017-11-25,Pogoń Szczecin,Piast Gliwice,2,2,0.5
2017-2018,Regular season,17,2017-11-25,Arka Gdynia,Nowy Sącz,5,0,1.0
2017-2018,Regular season,17,2017-11-25,Korona Kielce,Legia Warsaw,3,2,1.0
2017-2018,Regular season,17,2017-11-26,Lech Poznań,Wisła Płock,2,1,1.0
2017-2018,Regular season,17,2017-11-26,Śląsk Wrocław,Zagłębie Lubin,1,0,1.0
2017-2018,Regular season,17,2017-11-27,Nieciecza,Wisła Kraków,3,3,0.5
2017-2018,Regular season,18,2017-12-01,Jagiellonia,Pogoń Szczecin,1,0,1.0
2017-2018,Regular season,18,2017-12-01,Lechia Gdańsk,Śląsk Wrocław,3,1,1.0
2017-2018,Regular season,18,2017-12-02,Wisła Płock,Arka Gdynia,2,0,1.0
2017-2018,Regular season,18,2017-12-02,Zagłębie Lubin,Nieciecza,4,2,1.0
2017-2018,Regular season,18,2017-12-02,Nowy Sącz,Legia Warsaw,2,2,0.5
2017-2018,Regular season,18,2017-12-03,Piast Gliwice,Lech Poznań,0,0,0.5
2017-2018,Regular season,18,2017-12-03,Wisła Kraków,Górnik Zabrze,2,3,0.0
2017-2018,Regular season,18,2017-12-04,Cracovia,Korona Kielce,2,2,0.5
2017-2018,Regular season,19,2017-12-08,Nowy Sącz,Jagiellonia,0,1,0.0
2017-2018,Regular season,19,2017-12-08,Górnik Zabrze,Lechia Gdańsk,1,1,0.5
2017-2018,Regular season,19,2017-12-09,Śląsk Wrocław,Piast Gliwice,2,2,0.5
2017-2018,Regular season,19,2017-12-09,Korona Kielce,Arka Gdynia,0,3,0.0
2017-2018,Regular season,19,2017-12-09,Legia Warsaw,Nieciecza,3,0,1.0
2017-2018,Regular season,19,2017-12-10,Wisła Kraków,Wisła Płock,0,1,0.0
2017-2018,Regular season,19,2017-12-10,Pogoń Szczecin,Zagłębie Lubin,3,3,0.5
2017-2018,Regular season,19,2017-12-10,Lech Poznań,Cracovia,1,0,1.0
2017-2018,Regular season,20,2017-12-12,Jagiellonia,Korona Kielce,5,1,1.0
2017-2018,Regular season,20,2017-12-12,Piast Gliwice,Legia Warsaw,0,1,0.0
2017-2018,Regular season,20,2017-12-12,Nieciecza,Śląsk Wrocław,2,1,1.0
2017-2018,Regular season,20,2017-12-12,Arka Gdynia,Górnik Zabrze,1,0,1.0
2017-2018,Regular season,20,2017-12-13,Zagłębie Lubin,Lech Poznań,0,0,0.5
2017-2018,Regular season,20,2017-12-13,Lechia Gdańsk,Pogoń Szczecin,1,3,0.0
2017-2018,Regular season,20,2017-12-13,Wisła Płock,Nowy Sącz,2,2,0.5
2017-2018,Regular season,20,2017-12-13,Cracovia,Wisła Kraków,1,4,0.0
2017-2018,Regular season,21,2017-12-15,Korona Kielce,Piast Gliwice,1,1,0.5
2017-2018,Regular season,21,2017-12-15,Śląsk Wrocław,Jagiellonia,1,0,1.0
2017-2018,Regular season,21,2017-12-16,Pogoń Szczecin,Arka Gdynia,1,0,1.0
2017-2018,Regular season,21,2017-12-16,Nowy Sącz,Lechia Gdańsk,2,2,0.5
2017-2018,Regular season,21,2017-12-16,Legia Warsaw,Wisła Płock,0,2,0.0
2017-2018,Regular season,21,2017-12-17,Lech Poznań,Nieciecza,3,1,1.0
2017-2018,Regular season,21,2017-12-17,Wisła Kraków,Zagłębie Lubin,1,2,0.0
2017-2018,Regular season,21,2017-12-18,Górnik Zabrze,Cracovia,0,4,0.0
2017-2018,Regular season,22,2018-02-09,Wisła Płock,Górnik Zabrze,4,2,1.0
2017-2018,Regular season,22,2018-02-09,Zagłębie Lubin,Legia Warsaw,2,3,0.0
2017-2018,Regular season,22,2018-02-10,Pogoń Szczecin,Nowy Sącz,4,1,1.0
2017-2018,Regular season,22,2018-02-10,Cracovia,Śląsk Wrocław,2,1,1.0
2017-2018,Regular season,22,2018-02-10,Lechia Gdańsk,Wisła Kraków,1,1,0.5
2017-2018,Regular season,22,2018-02-11,Nieciecza,Korona Kielce,0,3,0.0
2017-2018,Regular season,22,2018-02-11,Arka Gdynia,Lech Poznań,0,0,0.5
2017-2018,Regular season,22,2018-02-12,Piast Gliwice,Jagiellonia,0,2,0.0
2017-2018,Regular season,23,2018-02-16,Nowy Sącz,Korona Kielce,3,3,0.5
2017-2018,Regular season,23,2018-02-16,Legia Warsaw,Śląsk Wrocław,4,1,1.0
2017-2018,Regular season,23,2018-02-17,Wisła Płock,Zagłębie Lubin,2,0,1.0
2017-2018,Regular season,23,2018-02-17,Jagiellonia,Cracovia,1,0,1.0
2017-2018,Regular season,23,2018-02-17,Wisła Kraków,Arka Gdynia,3,2,1.0
2017-2018,Regular season,23,2018-02-18,Lechia Gdańsk,Piast Gliwice,0,2,0.0
2017-2018,Regular season,23,2018-02-18,Lech Poznań,Pogoń Szczecin,2,0,1.0
2017-2018,Regular season,23,2018-02-19,Górnik Zabrze,Nieciecza,3,0,1.0
2017-2018,Regular season,24,2018-02-23,Zagłębie Lubin,Arka Gdynia,0,0,0.5
2017-2018,Regular season,24,2018-02-23,Jagiellonia,Lechia Gdańsk,4,1,1.0
2017-2018,Regular season,24,2018-02-24,Nieciecza,Nowy Sącz,1,0,1.0
2017-2018,Regular season,24,2018-02-24,Pogoń Szczecin,Wisła Płock,2,1,1.0
2017-2018,Regular season,24,2018-02-24,Cracovia,Legia Warsaw,0,0,0.5
2017-2018,Regular season,24,2018-02-25,Śląsk Wrocław,Górnik Zabrze,1,1,0.5
2017-2018,Regular season,24,2018-02-25,Piast Gliwice,Wisła Kraków,0,0,0.5
2017-2018,Regular season,24,2018-02-25,Korona Kielce,Lech Poznań,1,0,1.0
2017-2018,Regular season,25,2018-02-27,Wisła Płock,Cracovia,0,1,0.0
2017-2018,Regular season,25,2018-02-27,Lechia Gdańsk,Nieciecza,2,2,0.5
2017-2018,Regular season,25,2018-02-27,Legia Warsaw,Jagiellonia,0,2,0.0
2017-2018,Regular season,25,2018-02-27,Nowy Sącz,Zagłębie Lubin,0,1,0.0
2017-2018,Regular season,25,2018-02-28,Wisła Kraków,Korona Kielce,1,1,0.5
2017-2018,Regular season,25,2018-02-28,Górnik Zabrze,Pogoń Szczecin,0,0,0.5
2017-2018,Regular season,25,2018-02-28,Lech Poznań,Śląsk Wrocław,2,1,1.0
2017-2018,Regular season,25,2018-02-28,Arka Gdynia,Piast Gliwice,0,0,0.5
2017-2018,Regular season,26,2018-03-02,Nieciecza,Wisła Płock,1,2,0.0
2017-2018,Regular season,26,2018-03-02,Zagłębie Lubin,Lechia Gdańsk,0,0,0.5
2017-2018,Regular season,26,2018-03-03,Śląsk Wrocław,Nowy Sącz,0,0,0.5
2017-2018,Regular season,26,2018-03-03,Korona Kielce,Pogoń Szczecin,0,0,0.5
2017-2018,Regular season,26,2018-03-03,Piast Gliwice,Górnik Zabrze,0,3,0.0
2017-2018,Regular season,26,2018-03-04,Cracovia,Arka Gdynia,2,1,1.0
2017-2018,Regular season,26,2018-03-04,Legia Warsaw,Lech Poznań,2,1,1.0
2017-2018,Regular season,26,2018-03-05,Jagiellonia,Wisła Kraków,2,0,1.0
2017-2018,Regular season,27,2018-03-09,Górnik Zabrze,Zagłębie Lubin,2,2,0.5
2017-2018,Regular season,27,2018-03-09,Wisła Kraków,Śląsk Wrocław,3,1,1.0
2017-2018,Regular season,27,2018-03-10,Nowy Sącz,Piast Gliwice,0,3,0.0
2017-2018,Regular season,27,2018-03-10,Pogoń Szczecin,Cracovia,0,3,0.0
2017-2018,Regular season,27,2018-03-10,Wisła Płock,Korona Kielce,2,0,1.0
2017-2018,Regular season,27,2018-03-11,Lech Poznań,Jagiellonia,5,1,1.0
2017-2018,Regular season,27,2018-03-11,Lechia Gdańsk,Legia Warsaw,1,3,0.0
2017-2018,Regular season,27,2018-03-12,Arka Gdynia,Nieciecza,4,0,1.0
2017-2018,Regular season,28,2018-03-16,Piast Gliwice,Zagłębie Lubin,0,0,0.5
2017-2018,Regular season,28,2018-03-16,Lech Poznań,Lechia Gdańsk,3,0,1.0
2017-2018,Regular season,28,2018-03-17,Nieciecza,Pogoń Szczecin,2,4,0.0
2017-2018,Regular season,28,2018-03-17,Jagiellonia,Arka Gdynia,3,2,1.0
2017-2018,Regular season,28,2018-03-17,Korona Kielce,Górnik Zabrze,2,2,0.5
2017-2018,Regular season,28,2018-03-18,Śląsk Wrocław,Wisła Płock,1,1,0.5
2017-2018,Regular season,28,2018-03-18,Cracovia,Nowy Sącz,2,1,1.0
2017-2018,Regular season,28,2018-03-18,Legia Warsaw,Wisła Kraków,0,2,0.0
2017-2018,Regular season,29,2018-03-31,Górnik Zabrze,Nowy Sącz,2,2,0.5
2017-2018,Regular season,29,2018-03-31,Nieciecza,Cracovia,2,0,1.0
2017-2018,Regular season,29,2018-03-31,Korona Kielce,Lechia Gdańsk,1,0,1.0
2017-2018,Regular season,29,2018-03-31,Arka Gdynia,Legia Warsaw,1,0,1.0
2017-2018,Regular season,29,2018-04-02,Zagłębie Lubin,Jagiellonia,1,0,1.0
2017-2018,Regular season,29,2018-04-02,Wisła Płock,Piast Gliwice,1,0,1.0
2017-2018,Regular season,29,2018-04-02,Pogoń Szczecin,Śląsk Wrocław,3,2,1.0
2017-2018,Regular season,29,2018-04-02,Wisła Kraków,Lech Poznań,1,3,0.0
2017-2018,Regular season,30,2018-04-07,Jagiellonia,Wisła Płock,1,3,0.0
2017-2018,Regular season,30,2018-04-07,Piast Gliwice,Nieciecza,1,1,0.5
2017-2018,Regular season,30,2018-04-07,Legia Warsaw,Pogoń Szczecin,3,0,1.0
2017-2018,Regular season,30,2018-04-07,Nowy Sącz,Wisła Kraków,0,0,0.5
2017-2018,Regular season,30,2018-04-07,Cracovia,Zagłębie Lubin,2,2,0.5
2017-2018,Regular season,30,2018-04-07,Lechia Gdańsk,Arka Gdynia,4,2,1.0
2017-2018,Regular season,30,2018-04-07,Lech Poznań,Górnik Zabrze,3,1,1.0
2017-2018,Regular season,30,2018-04-07,Śląsk Wrocław,Korona Kielce,1,1,0.5
2017-2018,Relegation round,1,2018-04-13,Arka Gdynia,Lechia Gdańsk,1,2,0.0
2017-2018,Championship round,1,2018-04-13,Lech Poznań,Korona Kielce,0,1,0.0
2017-2018,Relegation round,1,2018-04-14,Cracovia,Piast Gliwice,2,1,1.0
2017-2018,Championship round,1,2018-04-14,Jagiellonia,Górnik Zabrze,1,2,0.0
2017-2018,Championship round,1,2018-04-14,Legia Warsaw,Zagłębie Lubin,0,1,0.0
2017-2018,Relegation round,1,2018-04-15,Pogoń Szczecin,Nieciecza,2,0,1.0
2017-2018,Relegation round,1,2018-04-15,Śląsk Wrocław,Nowy Sącz,1,0,1.0
2017-2018,Championship round,1,2018-04-16,Wisła Płock,Wisła Kraków,2,2,0.5
2017-2018,Relegation round,2,2018-04-20,Nieciecza,Śląsk Wrocław,1,2,0.0
2017-2018,Championship round,2,2018-04-20,Zagłębie Lubin,Lech Poznań,0,1,0.0
2017-2018,Relegation round,2,2018-04-21,Piast Gliwice,Pogoń Szczecin,0,0,0.5
2017-2018,Championship round,2,2018-04-21,Górnik Zabrze,Wisła Płock,0,1,0.0
2017-2018,Championship round,2,2018-04-21,Korona Kielce,Jagiellonia,0,3,0.0
2017-2018,Relegation round,2,2018-04-22,Nowy Sącz,Arka Gdynia,3,1,1.0
2017-2018,Championship round,2,2018-04-22,Wisła Kraków,Legia Warsaw,0,1,0.0
2017-2018,Relegation round,2,2018-04-23,Lechia Gdańsk,Cracovia,0,0,0.5
2017-2018,Relegation round,3,2018-04-27,Arka Gdynia,Piast Gliwice,1,5,0.0
2017-2018,Championship round,3,2018-04-27,Legia Warsaw,Korona Kielce,3,1,1.0
2017-2018,Championship round,3,2018-04-28,Wisła Płock,Zagłębie Lubin,1,2,0.0
2017-2018,Relegation round,3,2018-04-28,Pogoń Szczecin,Nowy Sącz,2,0,1.0
2017-2018,Championship round,3,2018-04-28,Lech Poznań,Górnik Zabrze,2,4,0.0
2017-2018,Relegation round,3,2018-04-29,Cracovia,Nieciecza,4,2,1.0
2017-2018,Championship round,3,2018-04-29,Jagiellonia,Wisła Kraków,0,1,0.0
2017-2018,Relegation round,3,2018-04-30,Śląsk Wrocław,Lechia Gdańsk,3,1,1.0
2017-2018,Relegation round,4,2018-05-04,Cracovia,Śląsk Wrocław,3,3,0.5
2017-2018,Relegation round,4,2018-05-04,Lechia Gdańsk,Nieciecza,0,1,0.0
2017-2018,Relegation round,4,2018-05-05,Nowy Sącz,Piast Gliwice,2,1,1.0
2017-2018,Relegation round,4,2018-05-05,Pogoń Szczecin,Arka Gdynia,3,2,1.0
2017-2018,Championship round,4,2018-05-05,Wisła Płock,Lech Poznań,0,0,0.5
2017-2018,Championship round,4,2018-05-06,Zagłębie Lubin,Górnik Zabrze,0,2,0.0
2017-2018,Championship round,4,2018-05-06,Korona Kielce,Wisła Kraków,0,3,0.0
2017-2018,Championship round,4,2018-05-06,Jagiellonia,Legia Warsaw,0,0,0.5
2017-2018,Relegation round,5,2018-05-08,Piast Gliwice,Lechia Gdańsk,0,2,0.0
2017-2018,Relegation round,5,2018-05-08,Nieciecza,Nowy Sącz,1,1,0.5
2017-2018,Relegation round,5,2018-05-08,Arka Gdynia,Cracovia,2,0,1.0
2017-2018,Relegation round,5,2018-05-08,Śląsk Wrocław,Pogoń Szczecin,2,0,1.0
2017-2018,Championship round,5,2018-05-09,Górnik Zabrze,Korona Kielce,2,2,0.5
2017-2018,Championship round,5,2018-05-09,Legia Warsaw,Wisła Płock,3,2,1.0
2017-2018,Championship round,5,2018-05-09,Wisła Kraków,Zagłębie Lubin,3,0,1.0
2017-2018,Championship round,5,2018-05-09,Lech Poznań,Jagiellonia,0,2,0.0
2017-2018,Relegation round,6,2018-05-12,Nieciecza,Arka Gdynia,2,1,1.0
2017-2018,Relegation round,6,2018-05-12,Pogoń Szczecin,Lechia Gdańsk,1,1,0.5
2017-2018,Relegation round,6,2018-05-12,Śląsk Wrocław,Piast Gliwice,3,1,1.0
2017-2018,Relegation round,6,2018-05-12,Nowy Sącz,Cracovia,0,1,0.0
2017-2018,Championship round,6,2018-05-13,Zagłębie Lubin,Jagiellonia,1,2,0.0
2017-2018,Championship round,6,2018-05-13,Legia Warsaw,Górnik Zabrze,2,0,1.0
2017-2018,Championship round,6,2018-05-13,Wisła Kraków,Lech Poznań,1,1,0.5
2017-2018,Championship round,6,2018-05-13,Wisła Płock,Korona Kielce,4,1,1.0
2017-2018,Relegation round,7,2018-05-19,Piast Gliwice,Nieciecza,4,0,1.0
2017-2018,Relegation round,7,2018-05-19,Cracovia,Pogoń Szczecin,1,4,0.0
2017-2018,Relegation round,7,2018-05-19,Lechia Gdańsk,Nowy Sącz,1,1,0.5
2017-2018,Relegation round,7,2018-05-19,Arka Gdynia,Śląsk Wrocław,0,1,0.0
2017-2018,Championship round,7,2018-05-20,Lech Poznań,Legia Warsaw,0,3,0.0
2017-2018,Championship round,7,2018-05-20,Górnik Zabrze,Wisła Kraków,2,0,1.0
2017-2018,Championship round,7,2018-05-20,Jagiellonia,Wisła Płock,2,1,1.0
2017-2018,Championship round,7,2018-05-20,Korona Kielce,Zagłębie Lubin,0,2,0.0
