Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2022-2023,1,2022-07-15,RKS Raków,Warta Poznań,1,0,1.0
2022-2023,1,2022-07-15,Zagłębie Lubin,Śląsk Wrocław,0,0,0.5
2022-2023,1,2022-07-16,Lech Poznań,Stal Mielec,0,2,0.0
2022-2023,1,2022-07-16,Jagiellonia,Piast Gliwice,2,0,1.0
2022-2023,1,2022-07-16,Korona Kielce,Legia Warsaw,1,1,0.5
2022-2023,1,2022-07-17,Radomiak Radom,Miedź Legnica,1,1,0.5
2022-2023,1,2022-07-17,Wisła Płock,Lechia Gdańsk,3,0,1.0
2022-2023,1,2022-07-17,Pogoń Szczecin,Widzew Łódź,2,1,1.0
2022-2023,1,2022-07-18,Górnik Zabrze,Cracovia,0,2,0.0
2022-2023,2,2022-07-22,Warta Poznań,Wisła Płock,0,4,0.0
2022-2023,2,2022-07-22,Jagiellonia,Widzew Łódź,0,2,0.0
2022-2023,2,2022-07-23,Cracovia,Korona Kielce,2,0,1.0
2022-2023,2,2022-07-23,Legia Warsaw,Zagłębie Lubin,2,0,1.0
2022-2023,2,2022-07-24,Śląsk Wrocław,Pogoń Szczecin,2,1,1.0
2022-2023,2,2022-07-25,Stal Mielec,Radomiak Radom,1,1,0.5
2022-2023,3,2022-07-29,Piast Gliwice,Zagłębie Lubin,0,1,0.0
2022-2023,3,2022-07-29,Cracovia,Legia Warsaw,3,0,1.0
2022-2023,3,2022-07-30,Radomiak Radom,Górnik Zabrze,0,3,0.0
2022-2023,3,2022-07-30,Miedź Legnica,Warta Poznań,1,2,0.0
2022-2023,3,2022-07-31,Pogoń Szczecin,Jagiellonia,1,0,1.0
2022-2023,3,2022-07-31,RKS Raków,Stal Mielec,3,2,1.0
2022-2023,3,2022-07-31,Lech Poznań,Wisła Płock,1,3,0.0
2022-2023,3,2022-07-31,Widzew Łódź,Lechia Gdańsk,2,3,0.0
2022-2023,3,2022-08-01,Korona Kielce,Śląsk Wrocław,3,1,1.0
2022-2023,4,2022-08-05,Stal Mielec,Cracovia,2,0,1.0
2022-2023,4,2022-08-05,Legia Warsaw,Piast Gliwice,2,0,1.0
2022-2023,4,2022-08-06,Lechia Gdańsk,Korona Kielce,0,1,0.0
