Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2019-2020,1,2019-08-02,Zwolle,Willem II,1.0,3.0,0.0
2019-2020,1,2019-08-03,Vitesse,Ajax,2.0,2.0,0.5
2019-2020,1,2019-08-03,Emmen,Groningen,0.0,1.0,0.0
2019-2020,1,2019-08-03,VVV-Venlo,RKC Waalwijk,3.0,1.0,1.0
2019-2020,1,2019-08-03,Twente,PSV Eindhoven,1.0,1.0,0.5
2019-2020,1,2019-08-04,Heracles Almelo,Heerenveen,0.0,4.0,0.0
2019-2020,1,2019-08-04,Feyenoord,Sparta R'dam,2.0,2.0,0.5
2019-2020,1,2019-08-04,ADO Den Haag,Utrecht,2.0,4.0,0.0
2019-2020,1,2019-08-04,AZ Alkmaar,Fortuna Sittard,4.0,0.0,1.0
2019-2020,2,2019-08-09,Sparta R'dam,VVV-Venlo,4.0,1.0,1.0
2019-2020,2,2019-08-10,Groningen,Twente,1.0,3.0,0.0
2019-2020,2,2019-08-10,Ajax,Emmen,5.0,0.0,1.0
2019-2020,2,2019-08-10,Willem II,Vitesse,0.0,2.0,0.0
2019-2020,2,2019-08-11,Fortuna Sittard,Heracles Almelo,1.0,1.0,0.5
2019-2020,2,2019-08-11,RKC Waalwijk,AZ Alkmaar,0.0,2.0,0.0
2019-2020,2,2019-08-11,Heerenveen,Feyenoord,1.0,1.0,0.5
2019-2020,2,2019-08-11,Utrecht,Zwolle,3.0,1.0,1.0
2019-2020,2,2019-08-11,PSV Eindhoven,ADO Den Haag,3.0,1.0,1.0
2019-2020,3,2019-08-16,Vitesse,Zwolle,3.0,0.0,1.0
2019-2020,3,2019-08-17,VVV-Venlo,Ajax,1.0,4.0,0.0
2019-2020,3,2019-08-17,ADO Den Haag,Sparta R'dam,1.0,2.0,0.0
2019-2020,3,2019-08-17,Emmen,Heerenveen,2.0,0.0,1.0
2019-2020,3,2019-08-18,Fortuna Sittard,Willem II,2.0,3.0,0.0
2019-2020,3,2019-08-18,Twente,RKC Waalwijk,3.0,3.0,0.5
