Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2003-2004,1,2003-08-15,Roda JC,PSV Eindhoven,2,2,0.5
2003-2004,1,2003-08-16,Twente,RBC Roosendaal,3,1,1.0
2003-2004,1,2003-08-16,Willem II,AZ Alkmaar,1,0,1.0
2003-2004,1,2003-08-16,RKC Waalwijk,ADO Den Haag,1,0,1.0
2003-2004,1,2003-08-17,Vitesse,Ajax,1,2,0.0
2003-2004,1,2003-08-17,Groningen,NAC Breda,1,0,1.0
2003-2004,1,2003-08-17,Feyenoord,NEC Nijmegen,2,1,1.0
2003-2004,1,2003-08-17,Volendam,Heerenveen,0,1,0.0
2003-2004,1,2003-08-17,Utrecht,Zwolle,1,0,1.0
2003-2004,2,2003-08-22,AZ Alkmaar,Twente,3,0,1.0
2003-2004,2,2003-08-23,PSV Eindhoven,Willem II,6,1,1.0
2003-2004,2,2003-08-23,NAC Breda,Vitesse,2,0,1.0
2003-2004,2,2003-08-23,RBC Roosendaal,Ajax,0,1,0.0
2003-2004,2,2003-08-23,Heerenveen,Feyenoord,1,0,1.0
2003-2004,2,2003-08-23,ADO Den Haag,Utrecht,1,1,0.5
2003-2004,2,2003-08-24,NEC Nijmegen,Roda JC,1,3,0.0
2003-2004,2,2003-08-24,Zwolle,RKC Waalwijk,0,3,0.0
2003-2004,2,2003-08-24,Volendam,Groningen,3,0,1.0
2003-2004,3,2003-08-29,Vitesse,AZ Alkmaar,1,2,0.0
2003-2004,3,2003-08-29,Willem II,Heerenveen,2,0,1.0
2003-2004,3,2003-08-30,Twente,PSV Eindhoven,0,2,0.0
2003-2004,3,2003-08-30,Roda JC,RBC Roosendaal,0,2,0.0
2003-2004,3,2003-08-31,Utrecht,NEC Nijmegen,0,1,0.0
2003-2004,3,2003-08-31,Groningen,ADO Den Haag,2,0,1.0
2003-2004,3,2003-08-31,RKC Waalwijk,Volendam,3,0,1.0
2003-2004,3,2003-08-31,Feyenoord,NAC Breda,2,1,1.0
2003-2004,3,2003-08-31,Ajax,Zwolle,1,0,1.0
2003-2004,4,2003-09-12,ADO Den Haag,Volendam,1,1,0.5
2003-2004,4,2003-09-13,Heerenveen,Groningen,1,0,1.0
2003-2004,4,2003-09-13,Ajax,RKC Waalwijk,4,1,1.0
2003-2004,4,2003-09-13,RBC Roosendaal,Vitesse,1,1,0.5
2003-2004,4,2003-09-13,PSV Eindhoven,Utrecht,2,1,1.0
2003-2004,4,2003-09-13,Zwolle,Roda JC,0,0,0.5
2003-2004,4,2003-09-14,NAC Breda,Willem II,1,1,0.5
2003-2004,4,2003-09-14,AZ Alkmaar,Feyenoord,2,2,0.5
2003-2004,4,2003-09-14,NEC Nijmegen,Twente,2,1,1.0
2003-2004,5,2003-09-19,Volendam,NEC Nijmegen,2,3,0.0
2003-2004,5,2003-09-20,ADO Den Haag,RBC Roosendaal,1,2,0.0
2003-2004,5,2003-09-20,Twente,RKC Waalwijk,2,1,1.0
2003-2004,5,2003-09-20,Willem II,Zwolle,2,1,1.0
2003-2004,5,2003-09-20,Vitesse,Roda JC,1,1,0.5
2003-2004,5,2003-09-20,AZ Alkmaar,Heerenveen,3,1,1.0
2003-2004,5,2003-09-21,NAC Breda,Ajax,4,2,1.0
2003-2004,5,2003-09-21,Feyenoord,PSV Eindhoven,1,3,0.0
2003-2004,5,2003-09-21,Groningen,Utrecht,1,1,0.5
2003-2004,6,2003-09-27,Heerenveen,Twente,3,0,1.0
2003-2004,6,2003-09-27,RBC Roosendaal,Volendam,1,1,0.5
2003-2004,6,2003-09-27,PSV Eindhoven,AZ Alkmaar,0,1,0.0
2003-2004,6,2003-09-28,NEC Nijmegen,ADO Den Haag,1,2,0.0
2003-2004,6,2003-09-28,Ajax,Willem II,6,0,1.0
2003-2004,6,2003-09-28,Zwolle,Feyenoord,0,3,0.0
2003-2004,6,2003-09-28,Roda JC,Groningen,0,0,0.5
2003-2004,6,2003-09-28,RKC Waalwijk,NAC Breda,2,0,1.0
2003-2004,6,2003-09-28,Utrecht,Vitesse,1,3,0.0
2003-2004,7,2003-10-03,Vitesse,Twente,3,5,0.0
2003-2004,7,2003-10-04,Willem II,Roda JC,0,2,0.0
2003-2004,7,2003-10-04,AZ Alkmaar,NEC Nijmegen,2,0,1.0
2003-2004,7,2003-10-04,Heerenveen,RKC Waalwijk,1,0,1.0
2003-2004,7,2003-10-04,ADO Den Haag,PSV Eindhoven,0,4,0.0
2003-2004,7,2003-10-04,NAC Breda,Utrecht,1,2,0.0
2003-2004,7,2003-10-05,Feyenoord,RBC Roosendaal,2,0,1.0
2003-2004,7,2003-10-05,Volendam,Zwolle,2,2,0.5
2003-2004,7,2003-10-05,Groningen,Ajax,1,3,0.0
2003-2004,8,2003-10-17,Ajax,Volendam,5,1,1.0
2003-2004,8,2003-10-18,PSV Eindhoven,Heerenveen,2,0,1.0
2003-2004,8,2003-10-18,RKC Waalwijk,Vitesse,2,2,0.5
2003-2004,8,2003-10-18,RBC Roosendaal,Willem II,0,0,0.5
2003-2004,8,2003-10-19,NEC Nijmegen,NAC Breda,0,3,0.0
2003-2004,8,2003-10-19,Roda JC,Feyenoord,1,1,0.5
2003-2004,8,2003-10-19,Twente,Groningen,5,3,1.0
2003-2004,8,2003-10-19,Utrecht,AZ Alkmaar,0,3,0.0
2003-2004,8,2003-10-19,Zwolle,ADO Den Haag,1,2,0.0
2003-2004,9,2003-10-24,Volendam,Roda JC,2,1,1.0
2003-2004,9,2003-10-25,AZ Alkmaar,Zwolle,4,0,1.0
2003-2004,9,2003-10-25,RKC Waalwijk,RBC Roosendaal,1,2,0.0
2003-2004,9,2003-10-25,Heerenveen,NEC Nijmegen,1,2,0.0
2003-2004,9,2003-10-25,ADO Den Haag,NAC Breda,1,1,0.5
2003-2004,9,2003-10-25,Groningen,Vitesse,2,1,1.0
2003-2004,9,2003-10-26,PSV Eindhoven,Ajax,2,2,0.5
2003-2004,9,2003-10-26,Twente,Utrecht,2,2,0.5
2003-2004,9,2003-10-26,Feyenoord,Willem II,2,1,1.0
2003-2004,10,2003-10-31,Roda JC,ADO Den Haag,5,1,1.0
2003-2004,10,2003-11-01,Ajax,AZ Alkmaar,3,2,1.0
2003-2004,10,2003-11-01,Vitesse,Volendam,2,2,0.5
2003-2004,10,2003-11-01,NAC Breda,PSV Eindhoven,1,3,0.0
2003-2004,10,2003-11-01,RBC Roosendaal,NEC Nijmegen,1,0,1.0
2003-2004,10,2003-11-02,Zwolle,Twente,1,0,1.0
2003-2004,10,2003-11-02,Utrecht,Heerenveen,2,1,1.0
2003-2004,10,2003-11-02,Willem II,RKC Waalwijk,4,1,1.0
2003-2004,10,2003-11-02,Groningen,Feyenoord,3,3,0.5
2003-2004,11,2003-11-07,Vitesse,Willem II,2,2,0.5
2003-2004,11,2003-11-08,Heerenveen,Zwolle,1,1,0.5
2003-2004,11,2003-11-08,PSV Eindhoven,RBC Roosendaal,1,1,0.5
2003-2004,11,2003-11-08,NAC Breda,AZ Alkmaar,1,2,0.0
2003-2004,11,2003-11-08,Roda JC,Twente,2,1,1.0
2003-2004,11,2003-11-09,Utrecht,RKC Waalwijk,1,0,1.0
2003-2004,11,2003-11-09,Volendam,Feyenoord,1,3,0.0
2003-2004,11,2003-11-09,NEC Nijmegen,Groningen,2,3,0.0
2003-2004,11,2003-11-09,ADO Den Haag,Ajax,1,4,0.0
