Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2010-2011,1,2010-08-06,Roda JC,Twente,0,0,0.5
2010-2011,1,2010-08-07,NEC Nijmegen,VVV-Venlo,1,0,1.0
2010-2011,1,2010-08-07,De Graafschap,Excelsior,3,0,1.0
2010-2011,1,2010-08-07,Heerenveen,PSV Eindhoven,1,3,0.0
2010-2011,1,2010-08-07,Heracles Almelo,Willem II,3,0,1.0
2010-2011,1,2010-08-08,Feyenoord,Utrecht,3,1,1.0
2010-2011,1,2010-08-08,Vitesse,ADO Den Haag,3,1,1.0
2010-2011,1,2010-08-08,NAC Breda,AZ Alkmaar,1,1,0.5
2010-2011,1,2010-08-08,Groningen,Ajax,2,2,0.5
2010-2011,2,2010-08-14,Twente,Heerenveen,0,0,0.5
2010-2011,2,2010-08-14,AZ Alkmaar,Groningen,1,1,0.5
2010-2011,2,2010-08-14,PSV Eindhoven,De Graafschap,6,0,1.0
2010-2011,2,2010-08-14,VVV-Venlo,Heracles Almelo,1,0,1.0
2010-2011,2,2010-08-14,Ajax,Vitesse,4,2,1.0
2010-2011,2,2010-08-15,Utrecht,NAC Breda,3,1,1.0
2010-2011,2,2010-08-15,Excelsior,Feyenoord,3,2,1.0
2010-2011,2,2010-08-15,Willem II,NEC Nijmegen,3,5,0.0
2010-2011,2,2010-08-15,ADO Den Haag,Roda JC,1,3,0.0
2010-2011,3,2010-08-20,Excelsior,NEC Nijmegen,4,2,1.0
2010-2011,3,2010-08-21,Groningen,De Graafschap,2,1,1.0
2010-2011,3,2010-08-21,Heerenveen,NAC Breda,3,1,1.0
2010-2011,3,2010-08-21,Ajax,Roda JC,3,0,1.0
2010-2011,3,2010-08-21,Vitesse,Twente,0,3,0.0
2010-2011,3,2010-08-22,Utrecht,Willem II,3,0,1.0
2010-2011,3,2010-08-22,Heracles Almelo,Feyenoord,1,1,0.5
2010-2011,3,2010-08-22,PSV Eindhoven,AZ Alkmaar,3,1,1.0
2010-2011,3,2010-08-22,VVV-Venlo,ADO Den Haag,2,3,0.0
2010-2011,4,2010-08-27,Willem II,Groningen,0,3,0.0
2010-2011,4,2010-08-28,NAC Breda,VVV-Venlo,2,0,1.0
2010-2011,4,2010-08-28,NEC Nijmegen,Heerenveen,2,2,0.5
2010-2011,4,2010-08-28,Roda JC,Heracles Almelo,4,2,1.0
2010-2011,4,2010-08-29,De Graafschap,Ajax,0,5,0.0
2010-2011,4,2010-08-29,ADO Den Haag,PSV Eindhoven,2,2,0.5
2010-2011,4,2010-08-29,AZ Alkmaar,Excelsior,1,1,0.5
2010-2011,4,2010-08-29,Twente,Utrecht,4,0,1.0
2010-2011,4,2010-08-29,Feyenoord,Vitesse,4,0,1.0
2010-2011,5,2010-09-11,VVV-Venlo,Twente,1,2,0.0
2010-2011,5,2010-09-11,Heerenveen,Vitesse,2,1,1.0
2010-2011,5,2010-09-11,Ajax,Willem II,2,0,1.0
2010-2011,5,2010-09-11,PSV Eindhoven,NEC Nijmegen,3,1,1.0
2010-2011,5,2010-09-11,Excelsior,Heracles Almelo,2,1,1.0
2010-2011,5,2010-09-11,AZ Alkmaar,Roda JC,1,2,0.0
2010-2011,5,2010-09-12,ADO Den Haag,De Graafschap,2,2,0.5
2010-2011,5,2010-09-12,NAC Breda,Feyenoord,2,0,1.0
2010-2011,5,2010-09-12,Groningen,Utrecht,1,0,1.0
2010-2011,6,2010-09-17,De Graafschap,Heerenveen,3,2,1.0
2010-2011,6,2010-09-18,Willem II,ADO Den Haag,2,4,0.0
2010-2011,6,2010-09-18,Vitesse,NAC Breda,0,0,0.5
2010-2011,6,2010-09-18,Groningen,Excelsior,2,0,1.0
2010-2011,6,2010-09-19,Feyenoord,Ajax,1,2,0.0
2010-2011,6,2010-09-19,Roda JC,PSV Eindhoven,0,0,0.5
2010-2011,6,2010-09-19,Heracles Almelo,Twente,0,0,0.5
2010-2011,6,2010-09-19,Utrecht,VVV-Venlo,3,2,1.0
2010-2011,6,2010-09-19,NEC Nijmegen,AZ Alkmaar,0,1,0.0
2010-2011,7,2010-09-25,Twente,Ajax,2,2,0.5
2010-2011,7,2010-09-25,AZ Alkmaar,Utrecht,1,0,1.0
2010-2011,7,2010-09-25,ADO Den Haag,Heracles Almelo,3,2,1.0
2010-2011,7,2010-09-25,PSV Eindhoven,Groningen,1,1,0.5
2010-2011,7,2010-09-25,Heerenveen,Roda JC,2,2,0.5
2010-2011,7,2010-09-26,NEC Nijmegen,Feyenoord,3,0,1.0
2010-2011,7,2010-09-26,VVV-Venlo,De Graafschap,1,0,1.0
2010-2011,7,2010-09-26,NAC Breda,Willem II,2,1,1.0
2010-2011,7,2010-09-26,Excelsior,Vitesse,0,2,0.0
2010-2011,8,2010-10-01,Vitesse,Willem II,0,0,0.5
2010-2011,8,2010-10-02,NAC Breda,NEC Nijmegen,2,0,1.0
2010-2011,8,2010-10-02,Excelsior,Roda JC,1,2,0.0
2010-2011,8,2010-10-03,Twente,Groningen,4,2,1.0
2010-2011,8,2010-10-03,AZ Alkmaar,Heracles Almelo,2,1,1.0
2010-2011,8,2010-10-03,De Graafschap,Feyenoord,1,1,0.5
2010-2011,8,2010-10-03,Ajax,Utrecht,1,2,0.0
2010-2011,8,2010-10-03,Heerenveen,ADO Den Haag,0,0,0.5
2010-2011,8,2010-10-03,PSV Eindhoven,VVV-Venlo,3,0,1.0
2010-2011,9,2010-10-16,VVV-Venlo,AZ Alkmaar,0,1,0.0
2010-2011,9,2010-10-16,Ajax,NAC Breda,3,0,1.0
2010-2011,9,2010-10-16,Feyenoord,Twente,0,1,0.0
2010-2011,9,2010-10-16,Utrecht,De Graafschap,2,2,0.5
2010-2011,9,2010-10-16,ADO Den Haag,Excelsior,2,1,1.0
2010-2011,9,2010-10-17,Willem II,PSV Eindhoven,2,4,0.0
2010-2011,9,2010-10-17,Groningen,Heerenveen,1,0,1.0
2010-2011,9,2010-10-17,Heracles Almelo,NEC Nijmegen,3,2,1.0
2010-2011,9,2010-10-17,Roda JC,Vitesse,4,1,1.0
2010-2011,10,2010-10-22,NAC Breda,Roda JC,1,2,0.0
2010-2011,10,2010-10-23,NEC Nijmegen,Groningen,3,2,1.0
2010-2011,10,2010-10-23,Heerenveen,VVV-Venlo,2,0,1.0
2010-2011,10,2010-10-23,De Graafschap,Heracles Almelo,1,1,0.5
2010-2011,10,2010-10-24,Vitesse,Utrecht,1,4,0.0
2010-2011,10,2010-10-24,PSV Eindhoven,Feyenoord,10,0,1.0
2010-2011,10,2010-10-24,Excelsior,Ajax,2,2,0.5
2010-2011,10,2010-10-24,AZ Alkmaar,Willem II,3,0,1.0
2010-2011,10,2010-10-24,Twente,ADO Den Haag,3,2,1.0
2010-2011,11,2010-10-26,Roda JC,NEC Nijmegen,1,1,0.5
2010-2011,11,2010-10-26,Heracles Almelo,NAC Breda,4,1,1.0
2010-2011,11,2010-10-27,Groningen,ADO Den Haag,3,1,1.0
2010-2011,11,2010-10-27,Ajax,Heerenveen,3,1,1.0
2010-2011,11,2010-10-27,De Graafschap,AZ Alkmaar,2,1,1.0
2010-2011,11,2010-10-27,Willem II,Twente,1,3,0.0
2010-2011,11,2010-10-27,Feyenoord,VVV-Venlo,3,0,1.0
2010-2011,11,2010-10-27,Utrecht,Excelsior,2,0,1.0
2010-2011,11,2010-10-27,Vitesse,PSV Eindhoven,0,2,0.0
2010-2011,12,2010-10-30,VVV-Venlo,Groningen,3,5,0.0
2010-2011,12,2010-10-30,PSV Eindhoven,Twente,0,1,0.0
2010-2011,12,2010-10-30,Excelsior,Heerenveen,0,2,0.0
2010-2011,12,2010-10-30,Heracles Almelo,Ajax,1,4,0.0
2010-2011,12,2010-10-30,NAC Breda,De Graafschap,2,0,1.0
2010-2011,12,2010-10-31,AZ Alkmaar,Feyenoord,2,1,1.0
2010-2011,12,2010-10-31,Roda JC,Willem II,2,2,0.5
2010-2011,12,2010-10-31,NEC Nijmegen,Vitesse,0,0,0.5
2010-2011,12,2010-10-31,ADO Den Haag,Utrecht,1,0,1.0
2010-2011,13,2010-11-05,Willem II,VVV-Venlo,1,4,0.0
2010-2011,13,2010-11-06,De Graafschap,NEC Nijmegen,1,4,0.0
2010-2011,13,2010-11-06,Twente,Excelsior,2,1,1.0
2010-2011,13,2010-11-06,Heerenveen,Heracles Almelo,3,2,1.0
2010-2011,13,2010-11-06,Groningen,NAC Breda,2,1,1.0
2010-2011,13,2010-11-07,Ajax,ADO Den Haag,0,1,0.0
2010-2011,13,2010-11-07,Feyenoord,Roda JC,1,1,0.5
2010-2011,13,2010-11-07,Utrecht,PSV Eindhoven,1,2,0.0
2010-2011,13,2010-11-07,Vitesse,AZ Alkmaar,1,1,0.5
2010-2011,14,2010-11-13,NAC Breda,Twente,2,1,1.0
2010-2011,14,2010-11-13,PSV Eindhoven,Excelsior,4,2,1.0
2010-2011,14,2010-11-14,VVV-Venlo,Vitesse,1,5,0.0
2010-2011,14,2010-11-14,NEC Nijmegen,ADO Den Haag,1,1,0.5
2010-2011,14,2010-11-14,Heracles Almelo,Groningen,3,0,1.0
2010-2011,14,2010-11-14,AZ Alkmaar,Ajax,2,0,1.0
2010-2011,14,2010-11-14,Feyenoord,Heerenveen,2,2,0.5
2010-2011,15,2010-11-20,Ajax,PSV Eindhoven,0,0,0.5
2010-2011,15,2010-11-20,Twente,AZ Alkmaar,1,2,0.0
2010-2011,15,2010-11-20,Excelsior,VVV-Venlo,1,0,1.0
2010-2011,15,2010-11-20,De Graafschap,Roda JC,3,1,1.0
2010-2011,15,2010-11-20,Vitesse,Heracles Almelo,2,0,1.0
2010-2011,15,2010-11-21,Utrecht,NEC Nijmegen,4,0,1.0
2010-2011,15,2010-11-21,Groningen,Feyenoord,2,0,1.0
2010-2011,15,2010-11-21,ADO Den Haag,NAC Breda,3,0,1.0
2010-2011,15,2010-11-21,Heerenveen,Willem II,5,0,1.0
2010-2011,14,2010-11-24,Willem II,De Graafschap,0,1,0.0
