Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2009-2010,1,2009-07-31,Heerenveen,Roda JC,0,0,0.5
2009-2010,1,2009-08-01,Willem II,Vitesse,3,1,1.0
2009-2010,1,2009-08-01,Sparta R'dam,Twente,0,2,0.0
2009-2010,1,2009-08-01,Heracles Almelo,AZ Alkmaar,3,2,1.0
2009-2010,1,2009-08-01,RKC Waalwijk,Utrecht,0,1,0.0
2009-2010,1,2009-08-02,ADO Den Haag,NAC Breda,1,2,0.0
2009-2010,1,2009-08-02,Feyenoord,NEC Nijmegen,2,0,1.0
2009-2010,1,2009-08-02,PSV Eindhoven,VVV-Venlo,3,3,0.5
2009-2010,1,2009-08-02,Groningen,Ajax,0,2,0.0
2009-2010,2,2009-08-07,AZ Alkmaar,Sparta R'dam,2,0,1.0
2009-2010,2,2009-08-07,NEC Nijmegen,Heerenveen,4,1,1.0
2009-2010,2,2009-08-08,Ajax,RKC Waalwijk,4,1,1.0
2009-2010,2,2009-08-08,Roda JC,Groningen,1,1,0.5
2009-2010,2,2009-08-09,Twente,PSV Eindhoven,1,1,0.5
2009-2010,2,2009-08-09,NAC Breda,Heracles Almelo,0,0,0.5
2009-2010,2,2009-08-09,Vitesse,Feyenoord,0,0,0.5
2009-2010,2,2009-08-09,Utrecht,Willem II,1,0,1.0
2009-2010,2,2009-08-09,VVV-Venlo,ADO Den Haag,2,2,0.5
2009-2010,3,2009-08-15,RKC Waalwijk,AZ Alkmaar,0,6,0.0
2009-2010,3,2009-08-15,ADO Den Haag,Twente,0,1,0.0
2009-2010,3,2009-08-15,Sparta R'dam,Willem II,2,1,1.0
2009-2010,3,2009-08-15,Heerenveen,Vitesse,1,0,1.0
2009-2010,3,2009-08-16,Utrecht,VVV-Venlo,2,2,0.5
2009-2010,3,2009-08-16,Roda JC,NEC Nijmegen,1,0,1.0
2009-2010,3,2009-08-16,PSV Eindhoven,Ajax,4,3,1.0
2009-2010,3,2009-08-16,Heracles Almelo,Feyenoord,0,1,0.0
2009-2010,3,2009-08-16,Groningen,NAC Breda,1,2,0.0
2009-2010,4,2009-08-22,VVV-Venlo,Groningen,2,2,0.5
2009-2010,4,2009-08-22,Vitesse,ADO Den Haag,1,3,0.0
2009-2010,4,2009-08-22,Willem II,Heracles Almelo,0,1,0.0
2009-2010,4,2009-08-23,PSV Eindhoven,NAC Breda,3,1,1.0
2009-2010,4,2009-08-23,Twente,RKC Waalwijk,2,1,1.0
2009-2010,4,2009-08-23,Feyenoord,Roda JC,4,0,1.0
2009-2010,4,2009-08-23,Heerenveen,AZ Alkmaar,0,2,0.0
2009-2010,4,2009-08-23,Ajax,Sparta R'dam,0,0,0.5
