Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2015-2016,Eredivisie,1,2015-08-08,Roda JC,Heracles Almelo,3,1,1.0
2015-2016,Eredivisie,1,2015-08-08,Feyenoord,Utrecht,3,2,1.0
2015-2016,Eredivisie,1,2015-08-09,AZ Alkmaar,Ajax,0,3,0.0
2015-2016,Eredivisie,1,2015-08-09,Willem II,Vitesse,1,1,0.5
2015-2016,Eredivisie,1,2015-08-11,ADO Den Haag,PSV Eindhoven,2,2,0.5
2015-2016,Eredivisie,1,2015-08-11,Heerenveen,De Graafschap,3,1,1.0
2015-2016,Eredivisie,1,2015-08-12,Groningen,Twente,1,1,0.5
2015-2016,Eredivisie,1,2015-08-12,Zwolle,Cambuur,2,2,0.5
2015-2016,Eredivisie,1,2015-08-12,NEC Nijmegen,Excelsior,1,0,1.0
2015-2016,Eredivisie,2,2015-08-14,Vitesse,Roda JC,3,0,1.0
2015-2016,Eredivisie,2,2015-08-15,De Graafschap,Zwolle,0,3,0.0
2015-2016,Eredivisie,2,2015-08-15,Ajax,Willem II,3,0,1.0
2015-2016,Eredivisie,2,2015-08-15,Twente,ADO Den Haag,1,4,0.0
2015-2016,Eredivisie,2,2015-08-15,Excelsior,AZ Alkmaar,2,2,0.5
2015-2016,Eredivisie,2,2015-08-16,PSV Eindhoven,Groningen,2,0,1.0
2015-2016,Eredivisie,2,2015-08-16,Cambuur,Feyenoord,0,2,0.0
2015-2016,Eredivisie,2,2015-08-16,Utrecht,Heerenveen,1,1,0.5
2015-2016,Eredivisie,2,2015-08-16,Heracles Almelo,NEC Nijmegen,3,0,1.0
2015-2016,Eredivisie,3,2015-08-21,Groningen,Excelsior,2,0,1.0
2015-2016,Eredivisie,3,2015-08-22,Roda JC,De Graafschap,1,0,1.0
2015-2016,Eredivisie,3,2015-08-22,Heerenveen,PSV Eindhoven,1,1,0.5
2015-2016,Eredivisie,3,2015-08-22,Cambuur,Heracles Almelo,1,6,0.0
2015-2016,Eredivisie,3,2015-08-23,Zwolle,Twente,2,1,1.0
2015-2016,Eredivisie,3,2015-08-23,ADO Den Haag,Utrecht,1,1,0.5
2015-2016,Eredivisie,3,2015-08-23,AZ Alkmaar,Willem II,0,0,0.5
2015-2016,Eredivisie,3,2015-08-23,NEC Nijmegen,Ajax,0,2,0.0
2015-2016,Eredivisie,3,2015-08-23,Feyenoord,Vitesse,2,0,1.0
2015-2016,Eredivisie,4,2015-08-28,Willem II,NEC Nijmegen,0,1,0.0
2015-2016,Eredivisie,4,2015-08-29,Utrecht,Groningen,2,0,1.0
2015-2016,Eredivisie,4,2015-08-29,Heerenveen,Zwolle,1,1,0.5
2015-2016,Eredivisie,4,2015-08-29,Excelsior,De Graafschap,3,0,1.0
2015-2016,Eredivisie,4,2015-08-29,Heracles Almelo,Twente,2,0,1.0
2015-2016,Eredivisie,4,2015-08-30,Ajax,ADO Den Haag,4,0,1.0
2015-2016,Eredivisie,4,2015-08-30,AZ Alkmaar,Roda JC,0,1,0.0
2015-2016,Eredivisie,4,2015-08-30,Vitesse,Cambuur,4,1,1.0
2015-2016,Eredivisie,4,2015-08-30,PSV Eindhoven,Feyenoord,3,1,1.0
2015-2016,Eredivisie,5,2015-09-12,De Graafschap,AZ Alkmaar,1,3,0.0
2015-2016,Eredivisie,5,2015-09-12,Roda JC,NEC Nijmegen,0,0,0.5
2015-2016,Eredivisie,5,2015-09-12,Twente,Ajax,2,2,0.5
2015-2016,Eredivisie,5,2015-09-12,Zwolle,Excelsior,3,0,1.0
2015-2016,Eredivisie,5,2015-09-12,Cambuur,PSV Eindhoven,0,6,0.0
2015-2016,Eredivisie,5,2015-09-13,Groningen,Heerenveen,3,1,1.0
2015-2016,Eredivisie,5,2015-09-13,Feyenoord,Willem II,1,0,1.0
2015-2016,Eredivisie,5,2015-09-13,ADO Den Haag,Heracles Almelo,0,1,0.0
2015-2016,Eredivisie,5,2015-09-13,Utrecht,Vitesse,2,1,1.0
2015-2016,Eredivisie,6,2015-09-18,NEC Nijmegen,Heerenveen,2,0,1.0
2015-2016,Eredivisie,6,2015-09-19,Cambuur,Twente,0,0,0.5
2015-2016,Eredivisie,6,2015-09-19,Zwolle,ADO Den Haag,2,1,1.0
