Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2016-2017,Eredivisie,1,2016-08-05,NEC Nijmegen,Zwolle,1,1,0.5
2016-2017,Eredivisie,1,2016-08-06,ADO Den Haag,Go Ahead Eag,3,0,1.0
2016-2017,Eredivisie,1,2016-08-06,Utrecht,PSV Eindhoven,1,2,0.0
2016-2017,Eredivisie,1,2016-08-06,Twente,Excelsior,1,2,0.0
2016-2017,Eredivisie,1,2016-08-06,Willem II,Vitesse,1,4,0.0
2016-2017,Eredivisie,1,2016-08-07,Groningen,Feyenoord,0,5,0.0
2016-2017,Eredivisie,1,2016-08-07,AZ Alkmaar,Heerenveen,2,2,0.5
2016-2017,Eredivisie,1,2016-08-07,Sparta R'dam,Ajax,1,3,0.0
2016-2017,Eredivisie,1,2016-08-07,Roda JC,Heracles Almelo,1,1,0.5
2016-2017,Eredivisie,2,2016-08-12,Heerenveen,Utrecht,2,2,0.5
2016-2017,Eredivisie,2,2016-08-13,Excelsior,Groningen,2,0,1.0
2016-2017,Eredivisie,2,2016-08-13,Vitesse,ADO Den Haag,1,2,0.0
2016-2017,Eredivisie,2,2016-08-13,Ajax,Roda JC,2,2,0.5
2016-2017,Eredivisie,2,2016-08-13,Zwolle,Sparta R'dam,0,3,0.0
2016-2017,Eredivisie,2,2016-08-14,Heracles Almelo,Willem II,3,1,1.0
2016-2017,Eredivisie,2,2016-08-14,Feyenoord,Twente,2,0,1.0
2016-2017,Eredivisie,2,2016-08-14,Go Ahead Eag,NEC Nijmegen,2,2,0.5
2016-2017,Eredivisie,2,2016-08-14,PSV Eindhoven,AZ Alkmaar,1,0,1.0
2016-2017,Eredivisie,3,2016-08-19,Excelsior,ADO Den Haag,1,2,0.0
2016-2017,Eredivisie,3,2016-08-20,Roda JC,Vitesse,0,1,0.0
2016-2017,Eredivisie,3,2016-08-20,Ajax,Willem II,1,2,0.0
2016-2017,Eredivisie,3,2016-08-20,Zwolle,PSV Eindhoven,0,4,0.0
2016-2017,Eredivisie,3,2016-08-20,NEC Nijmegen,Heerenveen,2,1,1.0
2016-2017,Eredivisie,3,2016-08-21,Groningen,Twente,3,4,0.0
2016-2017,Eredivisie,3,2016-08-21,Sparta R'dam,Go Ahead Eag,1,0,1.0
2016-2017,Eredivisie,3,2016-08-21,Utrecht,AZ Alkmaar,1,2,0.0
