Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2006-2007,1,2006-08-18,Sparta R'dam,Vitesse,1,2,0.0
2006-2007,1,2006-08-19,ADO Den Haag,Heerenveen,2,3,0.0
2006-2007,1,2006-08-19,Excelsior,Roda JC,0,1,0.0
2006-2007,1,2006-08-19,Willem II,Utrecht,2,1,1.0
2006-2007,1,2006-08-19,AZ Alkmaar,NAC Breda,8,1,1.0
2006-2007,1,2006-08-20,PSV Eindhoven,NEC Nijmegen,3,1,1.0
2006-2007,1,2006-08-20,Heracles Almelo,Twente,3,0,1.0
2006-2007,1,2006-08-20,Groningen,Feyenoord,3,0,1.0
2006-2007,1,2006-08-20,Ajax,RKC Waalwijk,5,0,1.0
2006-2007,2,2006-08-25,Roda JC,ADO Den Haag,1,0,1.0
2006-2007,2,2006-08-26,Vitesse,AZ Alkmaar,1,3,0.0
2006-2007,2,2006-08-26,RKC Waalwijk,Excelsior,1,1,0.5
2006-2007,2,2006-08-26,Utrecht,Sparta R'dam,2,2,0.5
2006-2007,2,2006-08-26,Heerenveen,Willem II,5,0,1.0
2006-2007,2,2006-08-27,Twente,PSV Eindhoven,1,0,1.0
2006-2007,2,2006-08-27,Feyenoord,Heracles Almelo,0,0,0.5
2006-2007,2,2006-08-27,NEC Nijmegen,Groningen,1,1,0.5
2006-2007,2,2006-08-27,NAC Breda,Ajax,1,2,0.0
2006-2007,3,2006-09-08,ADO Den Haag,NAC Breda,0,2,0.0
2006-2007,3,2006-09-08,Twente,Roda JC,2,2,0.5
2006-2007,3,2006-09-09,Excelsior,Heerenveen,3,1,1.0
2006-2007,3,2006-09-09,Willem II,PSV Eindhoven,1,3,0.0
2006-2007,3,2006-09-10,Groningen,Heracles Almelo,2,1,1.0
2006-2007,3,2006-09-10,Utrecht,RKC Waalwijk,5,0,1.0
2006-2007,3,2006-09-10,NEC Nijmegen,AZ Alkmaar,0,2,0.0
2006-2007,3,2006-09-10,Sparta R'dam,Feyenoord,1,4,0.0
2006-2007,3,2006-09-10,Ajax,Vitesse,3,0,1.0
2006-2007,4,2006-09-15,RKC Waalwijk,ADO Den Haag,1,0,1.0
2006-2007,4,2006-09-16,Excelsior,Willem II,3,2,1.0
2006-2007,4,2006-09-16,Heracles Almelo,Utrecht,3,0,1.0
2006-2007,4,2006-09-16,Vitesse,NAC Breda,0,1,0.0
2006-2007,4,2006-09-17,AZ Alkmaar,Twente,2,2,0.5
2006-2007,4,2006-09-17,Heerenveen,NEC Nijmegen,3,0,1.0
2006-2007,4,2006-09-17,PSV Eindhoven,Feyenoord,2,1,1.0
2006-2007,4,2006-09-17,Sparta R'dam,Groningen,0,1,0.0
2006-2007,4,2006-09-17,Roda JC,Ajax,2,0,1.0
2006-2007,5,2006-09-22,NAC Breda,Willem II,0,0,0.5
2006-2007,5,2006-09-23,ADO Den Haag,PSV Eindhoven,0,2,0.0
2006-2007,5,2006-09-23,Twente,Sparta R'dam,2,0,1.0
2006-2007,5,2006-09-23,Vitesse,Heracles Almelo,4,0,1.0
2006-2007,5,2006-09-24,Roda JC,AZ Alkmaar,0,2,0.0
2006-2007,5,2006-09-24,Ajax,NEC Nijmegen,2,0,1.0
2006-2007,5,2006-09-24,Groningen,RKC Waalwijk,1,1,0.5
2006-2007,5,2006-09-24,Feyenoord,Excelsior,1,0,1.0
2006-2007,5,2006-09-24,Utrecht,Heerenveen,1,0,1.0
2006-2007,6,2006-09-29,NEC Nijmegen,Heracles Almelo,2,0,1.0
2006-2007,6,2006-09-30,Excelsior,Sparta R'dam,3,1,1.0
2006-2007,6,2006-09-30,Willem II,Roda JC,0,1,0.0
2006-2007,6,2006-09-30,Twente,RKC Waalwijk,4,3,1.0
2006-2007,6,2006-10-01,Groningen,Vitesse,4,3,1.0
2006-2007,6,2006-10-01,Utrecht,Ajax,2,3,0.0
2006-2007,6,2006-10-01,Feyenoord,NAC Breda,3,2,1.0
2006-2007,6,2006-10-01,AZ Alkmaar,ADO Den Haag,2,2,0.5
2006-2007,6,2006-10-01,Heerenveen,PSV Eindhoven,0,0,0.5
2006-2007,7,2006-10-13,ADO Den Haag,Twente,1,2,0.0
2006-2007,7,2006-10-14,Sparta R'dam,AZ Alkmaar,0,2,0.0
2006-2007,7,2006-10-14,Ajax,Groningen,3,2,1.0
2006-2007,7,2006-10-14,Vitesse,Willem II,1,0,1.0
2006-2007,7,2006-10-14,NAC Breda,NEC Nijmegen,0,2,0.0
2006-2007,7,2006-10-15,RKC Waalwijk,Feyenoord,2,2,0.5
2006-2007,7,2006-10-15,Excelsior,Utrecht,0,1,0.0
2006-2007,7,2006-10-15,PSV Eindhoven,Roda JC,4,1,1.0
2006-2007,7,2006-10-15,Heracles Almelo,Heerenveen,1,0,1.0
2006-2007,8,2006-10-20,Willem II,Heracles Almelo,2,0,1.0
2006-2007,8,2006-10-21,Roda JC,Sparta R'dam,2,1,1.0
2006-2007,8,2006-10-21,Twente,Excelsior,4,1,1.0
2006-2007,8,2006-10-21,RKC Waalwijk,NAC Breda,0,1,0.0
2006-2007,8,2006-10-22,Feyenoord,Ajax,0,4,0.0
2006-2007,8,2006-10-22,AZ Alkmaar,PSV Eindhoven,1,3,0.0
2006-2007,8,2006-10-22,Heerenveen,Groningen,4,2,1.0
2006-2007,8,2006-10-22,Utrecht,ADO Den Haag,2,0,1.0
2006-2007,8,2006-10-22,NEC Nijmegen,Vitesse,1,0,1.0
2006-2007,9,2006-10-25,NEC Nijmegen,Roda JC,0,0,0.5
2006-2007,9,2006-10-25,Ajax,ADO Den Haag,2,0,1.0
2006-2007,9,2006-10-25,Heracles Almelo,RKC Waalwijk,1,1,0.5
2006-2007,9,2006-10-25,Groningen,Excelsior,2,1,1.0
2006-2007,9,2006-10-25,PSV Eindhoven,Sparta R'dam,7,0,1.0
2006-2007,9,2006-10-26,Willem II,AZ Alkmaar,0,4,0.0
2006-2007,9,2006-10-26,NAC Breda,Utrecht,2,1,1.0
2006-2007,9,2006-10-26,Feyenoord,Twente,2,1,1.0
2006-2007,10,2006-10-28,Heerenveen,Ajax,0,2,0.0
2006-2007,10,2006-10-28,Excelsior,Vitesse,2,2,0.5
2006-2007,10,2006-10-28,RKC Waalwijk,PSV Eindhoven,0,3,0.0
2006-2007,10,2006-10-28,ADO Den Haag,Heracles Almelo,2,0,1.0
2006-2007,10,2006-10-29,Twente,NEC Nijmegen,4,0,1.0
2006-2007,10,2006-10-29,AZ Alkmaar,Utrecht,5,1,1.0
2006-2007,10,2006-10-29,Roda JC,Feyenoord,1,2,0.0
2006-2007,10,2006-10-29,Sparta R'dam,Willem II,1,0,1.0
2006-2007,10,2006-10-29,NAC Breda,Groningen,0,0,0.5
2006-2007,11,2006-11-03,NEC Nijmegen,Willem II,1,2,0.0
2006-2007,11,2006-11-04,PSV Eindhoven,NAC Breda,3,0,1.0
2006-2007,11,2006-11-04,ADO Den Haag,Excelsior,2,2,0.5
2006-2007,11,2006-11-04,Groningen,Roda JC,2,1,1.0
2006-2007,11,2006-11-05,Feyenoord,Vitesse,2,1,1.0
2006-2007,11,2006-11-05,RKC Waalwijk,AZ Alkmaar,0,2,0.0
2006-2007,11,2006-11-05,Heracles Almelo,Ajax,0,3,0.0
2006-2007,11,2006-11-05,Heerenveen,Sparta R'dam,2,0,1.0
2006-2007,11,2006-11-05,Utrecht,Twente,0,0,0.5
2006-2007,12,2006-11-10,NAC Breda,Heerenveen,1,1,0.5
2006-2007,12,2006-11-11,AZ Alkmaar,Heracles Almelo,5,0,1.0
2006-2007,12,2006-11-11,Roda JC,RKC Waalwijk,1,1,0.5
2006-2007,12,2006-11-11,Excelsior,NEC Nijmegen,1,1,0.5
2006-2007,12,2006-11-12,Vitesse,Utrecht,4,2,1.0
2006-2007,12,2006-11-12,Sparta R'dam,ADO Den Haag,2,1,1.0
2006-2007,12,2006-11-12,Ajax,PSV Eindhoven,0,1,0.0
2006-2007,12,2006-11-12,Willem II,Feyenoord,3,5,0.0
2006-2007,12,2006-11-12,Twente,Groningen,7,1,1.0
2006-2007,13,2006-11-17,Heracles Almelo,NAC Breda,2,0,1.0
2006-2007,13,2006-11-18,RKC Waalwijk,Heerenveen,0,2,0.0
2006-2007,13,2006-11-18,PSV Eindhoven,Excelsior,4,0,1.0
2006-2007,13,2006-11-18,Feyenoord,AZ Alkmaar,3,2,1.0
2006-2007,13,2006-11-18,NEC Nijmegen,Sparta R'dam,1,2,0.0
2006-2007,13,2006-11-19,Ajax,Twente,1,1,0.5
2006-2007,13,2006-11-19,Groningen,Willem II,4,1,1.0
2006-2007,13,2006-11-19,ADO Den Haag,Vitesse,0,3,0.0
2006-2007,13,2006-11-19,Utrecht,Roda JC,2,0,1.0
2006-2007,14,2006-11-24,Twente,Vitesse,2,0,1.0
2006-2007,14,2006-11-25,Excelsior,Heracles Almelo,6,1,1.0
2006-2007,14,2006-11-25,Willem II,RKC Waalwijk,3,1,1.0
2006-2007,14,2006-11-25,PSV Eindhoven,Utrecht,5,0,1.0
2006-2007,14,2006-11-26,Roda JC,NAC Breda,3,2,1.0
2006-2007,14,2006-11-26,Sparta R'dam,Ajax,3,0,1.0
2006-2007,14,2006-11-26,Groningen,ADO Den Haag,2,5,0.0
2006-2007,14,2006-11-26,Heerenveen,AZ Alkmaar,1,3,0.0
2006-2007,14,2006-11-26,NEC Nijmegen,Feyenoord,4,1,1.0
2006-2007,9,2006-11-29,Vitesse,Heerenveen,1,3,0.0
2006-2007,15,2006-12-01,RKC Waalwijk,Sparta R'dam,2,1,1.0
