Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2011-2012,1,2011-08-05,Excelsior,Feyenoord,0,2,0.0
2011-2012,1,2011-08-06,VVV-Venlo,Utrecht,0,0,0.5
2011-2012,1,2011-08-06,Roda JC,Groningen,2,1,1.0
2011-2012,1,2011-08-06,RKC Waalwijk,Heracles Almelo,2,2,0.5
2011-2012,1,2011-08-06,Heerenveen,NEC Nijmegen,2,2,0.5
2011-2012,1,2011-08-07,AZ Alkmaar,PSV Eindhoven,3,1,1.0
2011-2012,1,2011-08-07,NAC Breda,Twente,0,1,0.0
2011-2012,1,2011-08-07,De Graafschap,Ajax,1,4,0.0
2011-2012,1,2011-08-07,ADO Den Haag,Vitesse,0,0,0.5
2011-2012,2,2011-08-13,PSV Eindhoven,RKC Waalwijk,1,0,1.0
2011-2012,2,2011-08-13,Feyenoord,Roda JC,3,0,1.0
2011-2012,2,2011-08-13,Twente,AZ Alkmaar,2,0,1.0
2011-2012,2,2011-08-13,Vitesse,VVV-Venlo,4,0,1.0
2011-2012,2,2011-08-14,Ajax,Heerenveen,5,1,1.0
2011-2012,2,2011-08-14,Heracles Almelo,NAC Breda,2,1,1.0
2011-2012,2,2011-08-14,Utrecht,De Graafschap,2,2,0.5
2011-2012,2,2011-08-14,Groningen,ADO Den Haag,4,2,1.0
2011-2012,2,2011-08-15,NEC Nijmegen,Excelsior,2,0,1.0
2011-2012,3,2011-08-19,Roda JC,RKC Waalwijk,0,2,0.0
2011-2012,3,2011-08-20,Heerenveen,Twente,1,5,0.0
2011-2012,3,2011-08-20,Vitesse,Utrecht,2,1,1.0
2011-2012,3,2011-08-20,Excelsior,De Graafschap,1,1,0.5
2011-2012,3,2011-08-20,NAC Breda,Groningen,2,2,0.5
2011-2012,3,2011-08-21,Heracles Almelo,Feyenoord,1,1,0.5
2011-2012,3,2011-08-21,VVV-Venlo,Ajax,2,2,0.5
2011-2012,3,2011-08-21,AZ Alkmaar,NEC Nijmegen,4,0,1.0
2011-2012,3,2011-08-21,ADO Den Haag,PSV Eindhoven,0,3,0.0
2011-2012,4,2011-08-26,Ajax,Vitesse,4,1,1.0
2011-2012,4,2011-08-27,Twente,VVV-Venlo,4,1,1.0
2011-2012,4,2011-08-27,Utrecht,Roda JC,3,1,1.0
2011-2012,4,2011-08-27,NEC Nijmegen,Heracles Almelo,2,1,1.0
2011-2012,4,2011-08-27,RKC Waalwijk,NAC Breda,2,1,1.0
2011-2012,4,2011-08-28,Groningen,AZ Alkmaar,0,3,0.0
2011-2012,4,2011-08-28,PSV Eindhoven,Excelsior,6,1,1.0
2011-2012,4,2011-08-28,De Graafschap,ADO Den Haag,0,3,0.0
2011-2012,4,2011-08-28,Feyenoord,Heerenveen,2,2,0.5
2011-2012,5,2011-09-10,De Graafschap,NEC Nijmegen,1,0,1.0
2011-2012,5,2011-09-10,ADO Den Haag,RKC Waalwijk,0,1,0.0
2011-2012,5,2011-09-10,Roda JC,Twente,2,1,1.0
2011-2012,5,2011-09-10,AZ Alkmaar,Vitesse,4,0,1.0
2011-2012,5,2011-09-10,Heracles Almelo,Ajax,2,3,0.0
2011-2012,5,2011-09-11,Heerenveen,Groningen,3,0,1.0
2011-2012,5,2011-09-11,VVV-Venlo,PSV Eindhoven,3,3,0.5
2011-2012,5,2011-09-11,NAC Breda,Feyenoord,1,3,0.0
2011-2012,5,2011-09-11,Excelsior,Utrecht,2,3,0.0
2011-2012,6,2011-09-16,NEC Nijmegen,NAC Breda,1,2,0.0
2011-2012,6,2011-09-17,Feyenoord,De Graafschap,4,0,1.0
2011-2012,6,2011-09-17,VVV-Venlo,Heerenveen,0,3,0.0
2011-2012,6,2011-09-17,Groningen,Excelsior,2,0,1.0
2011-2012,6,2011-09-17,Vitesse,Roda JC,5,0,1.0
2011-2012,6,2011-09-18,RKC Waalwijk,AZ Alkmaar,1,2,0.0
2011-2012,6,2011-09-18,Utrecht,Heracles Almelo,2,2,0.5
2011-2012,6,2011-09-18,Twente,ADO Den Haag,5,2,1.0
2011-2012,6,2011-09-18,PSV Eindhoven,Ajax,2,2,0.5
2011-2012,7,2011-09-24,Ajax,Twente,1,1,0.5
2011-2012,7,2011-09-24,PSV Eindhoven,Roda JC,7,1,1.0
2011-2012,7,2011-09-24,ADO Den Haag,VVV-Venlo,2,0,1.0
2011-2012,7,2011-09-24,Heerenveen,Heracles Almelo,1,1,0.5
2011-2012,7,2011-09-24,NAC Breda,Utrecht,1,0,1.0
2011-2012,7,2011-09-25,Excelsior,Vitesse,0,2,0.0
2011-2012,7,2011-09-25,De Graafschap,Groningen,2,3,0.0
2011-2012,7,2011-09-25,AZ Alkmaar,Feyenoord,2,1,1.0
2011-2012,7,2011-09-25,RKC Waalwijk,NEC Nijmegen,2,0,1.0
2011-2012,8,2011-09-30,Heracles Almelo,De Graafschap,2,0,1.0
2011-2012,8,2011-10-01,Utrecht,RKC Waalwijk,3,0,1.0
2011-2012,8,2011-10-01,Roda JC,NAC Breda,4,3,1.0
2011-2012,8,2011-10-01,Vitesse,Heerenveen,1,1,0.5
2011-2012,8,2011-10-02,Groningen,Ajax,1,0,1.0
2011-2012,8,2011-10-02,NEC Nijmegen,PSV Eindhoven,0,2,0.0
2011-2012,8,2011-10-02,Twente,Excelsior,2,2,0.5
2011-2012,8,2011-10-02,Feyenoord,ADO Den Haag,0,3,0.0
2011-2012,8,2011-10-02,VVV-Venlo,AZ Alkmaar,1,3,0.0
2011-2012,9,2011-10-15,Heerenveen,De Graafschap,1,1,0.5
2011-2012,9,2011-10-15,Heracles Almelo,Groningen,2,1,1.0
2011-2012,9,2011-10-15,Ajax,AZ Alkmaar,2,2,0.5
2011-2012,9,2011-10-15,RKC Waalwijk,Twente,0,4,0.0
2011-2012,9,2011-10-15,PSV Eindhoven,Utrecht,1,0,1.0
2011-2012,9,2011-10-16,Feyenoord,VVV-Venlo,4,0,1.0
2011-2012,9,2011-10-16,Roda JC,ADO Den Haag,4,1,1.0
2011-2012,9,2011-10-16,NEC Nijmegen,Vitesse,0,1,0.0
2011-2012,9,2011-10-16,NAC Breda,Excelsior,2,0,1.0
2011-2012,10,2011-10-21,De Graafschap,NAC Breda,3,1,1.0
2011-2012,10,2011-10-22,VVV-Venlo,RKC Waalwijk,4,1,1.0
2011-2012,10,2011-10-22,Utrecht,Heerenveen,1,4,0.0
2011-2012,10,2011-10-22,ADO Den Haag,NEC Nijmegen,1,0,1.0
2011-2012,10,2011-10-22,Excelsior,Heracles Almelo,0,2,0.0
2011-2012,10,2011-10-23,Ajax,Feyenoord,1,1,0.5
2011-2012,10,2011-10-23,Groningen,Twente,1,1,0.5
2011-2012,10,2011-10-23,Vitesse,PSV Eindhoven,1,1,0.5
2011-2012,10,2011-10-23,AZ Alkmaar,Roda JC,1,0,1.0
2011-2012,11,2011-10-28,NAC Breda,VVV-Venlo,3,1,1.0
2011-2012,11,2011-10-29,Twente,PSV Eindhoven,2,2,0.5
2011-2012,11,2011-10-29,Excelsior,RKC Waalwijk,1,0,1.0
2011-2012,11,2011-10-29,Roda JC,Ajax,0,4,0.0
2011-2012,11,2011-10-29,Heerenveen,ADO Den Haag,4,0,1.0
2011-2012,11,2011-10-30,Groningen,Feyenoord,6,0,1.0
2011-2012,11,2011-10-30,De Graafschap,Vitesse,0,1,0.0
2011-2012,11,2011-10-30,Heracles Almelo,AZ Alkmaar,0,1,0.0
2011-2012,11,2011-10-30,NEC Nijmegen,Utrecht,3,1,1.0
2011-2012,12,2011-11-04,VVV-Venlo,Excelsior,0,0,0.5
2011-2012,12,2011-11-05,RKC Waalwijk,Groningen,1,1,0.5
2011-2012,12,2011-11-05,Roda JC,Heerenveen,1,2,0.0
2011-2012,12,2011-11-05,Feyenoord,NEC Nijmegen,0,1,0.0
2011-2012,12,2011-11-05,NAC Breda,Vitesse,1,0,1.0
2011-2012,12,2011-11-06,PSV Eindhoven,Heracles Almelo,4,1,1.0
2011-2012,12,2011-11-06,Twente,De Graafschap,4,0,1.0
2011-2012,12,2011-11-06,Utrecht,Ajax,6,4,1.0
2011-2012,12,2011-11-06,AZ Alkmaar,ADO Den Haag,3,0,1.0
