Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2013-2014,1,2013-08-02,Ajax,Roda JC,3,0,1.0
2013-2014,1,2013-08-03,Heerenveen,AZ Alkmaar,4,2,1.0
2013-2014,1,2013-08-03,ADO Den Haag,PSV Eindhoven,2,3,0.0
2013-2014,1,2013-08-03,Twente,RKC Waalwijk,0,0,0.5
2013-2014,1,2013-08-03,NEC Nijmegen,Groningen,1,4,0.0
2013-2014,1,2013-08-04,Vitesse,Heracles Almelo,3,1,1.0
2013-2014,1,2013-08-04,Utrecht,Go Ahead Eag,1,1,0.5
2013-2014,1,2013-08-04,Zwolle,Feyenoord,2,1,1.0
2013-2014,1,2013-08-04,Cambuur,NAC Breda,0,0,0.5
2013-2014,2,2013-08-09,Roda JC,Cambuur,2,0,1.0
2013-2014,2,2013-08-10,NAC Breda,Heerenveen,0,2,0.0
2013-2014,2,2013-08-10,PSV Eindhoven,NEC Nijmegen,5,0,1.0
2013-2014,2,2013-08-10,Heracles Almelo,Zwolle,1,3,0.0
2013-2014,2,2013-08-10,Go Ahead Eag,ADO Den Haag,2,1,1.0
2013-2014,2,2013-08-11,Groningen,Utrecht,2,0,1.0
2013-2014,2,2013-08-11,AZ Alkmaar,Ajax,3,2,1.0
2013-2014,2,2013-08-11,RKC Waalwijk,Vitesse,4,2,1.0
2013-2014,2,2013-08-11,Feyenoord,Twente,1,4,0.0
2013-2014,3,2013-08-17,Cambuur,Groningen,4,1,1.0
2013-2014,3,2013-08-17,PSV Eindhoven,Go Ahead Eag,3,0,1.0
2013-2014,3,2013-08-17,RKC Waalwijk,AZ Alkmaar,1,2,0.0
2013-2014,3,2013-08-17,NEC Nijmegen,Zwolle,1,5,0.0
2013-2014,3,2013-08-17,Roda JC,Vitesse,1,1,0.5
2013-2014,3,2013-08-18,Twente,Utrecht,6,0,1.0
2013-2014,3,2013-08-18,NAC Breda,ADO Den Haag,1,2,0.0
2013-2014,3,2013-08-18,Ajax,Feyenoord,2,1,1.0
2013-2014,3,2013-08-18,Heerenveen,Heracles Almelo,2,4,0.0
2013-2014,4,2013-08-23,Heerenveen,Ajax,3,3,0.5
2013-2014,4,2013-08-24,Heracles Almelo,PSV Eindhoven,1,1,0.5
2013-2014,4,2013-08-24,NEC Nijmegen,RKC Waalwijk,2,2,0.5
2013-2014,4,2013-08-24,ADO Den Haag,Roda JC,0,4,0.0
2013-2014,4,2013-08-24,Zwolle,Cambuur,2,0,1.0
