Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2020-2021,Eredivisie,1,2020-09-12,Heerenveen,Willem II,2,0,1.0
2020-2021,Eredivisie,1,2020-09-12,Zwolle,Feyenoord,0,2,0.0
2020-2021,Eredivisie,1,2020-09-12,Twente,Fortuna Sittard,2,0,1.0
2020-2021,Eredivisie,1,2020-09-13,Emmen,VVV-Venlo,3,5,0.0
2020-2021,Eredivisie,1,2020-09-13,Heracles Almelo,ADO Den Haag,2,0,1.0
2020-2021,Eredivisie,1,2020-09-13,Sparta R'dam,Ajax,0,1,0.0
2020-2021,Eredivisie,1,2020-09-13,RKC Waalwijk,Vitesse,0,1,0.0
2020-2021,Eredivisie,1,2020-09-13,Groningen,PSV Eindhoven,1,3,0.0
2020-2021,Eredivisie,2,2020-09-18,VVV-Venlo,Utrecht,1,1,0.5
2020-2021,Eredivisie,2,2020-09-19,AZ Alkmaar,Zwolle,1,1,0.5
2020-2021,Eredivisie,2,2020-09-19,Vitesse,Sparta R'dam,2,0,1.0
2020-2021,Eredivisie,2,2020-09-19,PSV Eindhoven,Emmen,2,1,1.0
2020-2021,Eredivisie,2,2020-09-19,Fortuna Sittard,Heerenveen,1,3,0.0
2020-2021,Eredivisie,2,2020-09-20,ADO Den Haag,Groningen,0,1,0.0
2020-2021,Eredivisie,2,2020-09-20,Feyenoord,Twente,1,1,0.5
2020-2021,Eredivisie,2,2020-09-20,Willem II,Heracles Almelo,4,0,1.0
2020-2021,Eredivisie,2,2020-09-20,Ajax,RKC Waalwijk,3,0,1.0
2020-2021,Eredivisie,3,2020-09-25,Twente,Groningen,3,1,1.0
2020-2021,Eredivisie,3,2020-09-26,Zwolle,Sparta R'dam,4,0,1.0
2020-2021,Eredivisie,3,2020-09-26,Fortuna Sittard,AZ Alkmaar,3,3,0.5
2020-2021,Eredivisie,3,2020-09-26,Heerenveen,VVV-Venlo,1,0,1.0
2020-2021,Eredivisie,3,2020-09-26,Ajax,Vitesse,2,1,1.0
2020-2021,Eredivisie,3,2020-09-27,Feyenoord,ADO Den Haag,4,2,1.0
2020-2021,Eredivisie,3,2020-09-27,Utrecht,RKC Waalwijk,3,1,1.0
2020-2021,Eredivisie,3,2020-09-27,Emmen,Willem II,1,1,0.5
2020-2021,Eredivisie,3,2020-09-27,Heracles Almelo,PSV Eindhoven,1,1,0.5
2020-2021,Eredivisie,4,2020-10-02,Utrecht,Heerenveen,1,1,0.5
2020-2021,Eredivisie,4,2020-10-03,Vitesse,Heracles Almelo,3,0,1.0
2020-2021,Eredivisie,4,2020-10-03,VVV-Venlo,ADO Den Haag,1,2,0.0
2020-2021,Eredivisie,4,2020-10-03,Twente,Emmen,1,1,0.5
2020-2021,Eredivisie,4,2020-10-04,Groningen,Ajax,1,0,1.0
2020-2021,Eredivisie,4,2020-10-04,Sparta R'dam,AZ Alkmaar,4,4,0.5
