Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2020-2021,Regular season,1,2020-08-01,Aberdeen,Rangers,0,1,0.0
2020-2021,Regular season,1,2020-08-01,Hibernian,Kilmarnock,2,1,1.0
2020-2021,Regular season,1,2020-08-01,Dundee United,St Johnstone,1,1,0.5
2020-2021,Regular season,1,2020-08-01,St Mirren,Livingston,1,0,1.0
2020-2021,Regular season,1,2020-08-02,Celtic,Hamilton,5,1,1.0
2020-2021,Regular season,1,2020-08-03,Ross County,Motherwell,1,0,1.0
2020-2021,Regular season,2,2020-08-08,Motherwell,Dundee United,0,1,0.0
2020-2021,Regular season,2,2020-08-08,Hamilton,Ross County,0,1,0.0
2020-2021,Regular season,2,2020-08-08,Livingston,Hibernian,1,4,0.0
2020-2021,Regular season,2,2020-08-09,Rangers,St Mirren,3,0,1.0
2020-2021,Regular season,2,2020-08-09,Kilmarnock,Celtic,1,1,0.5
2020-2021,Regular season,3,2020-08-11,Dundee United,Hibernian,0,1,0.0
2020-2021,Regular season,3,2020-08-12,Ross County,Kilmarnock,2,2,0.5
2020-2021,Regular season,3,2020-08-12,Rangers,St Johnstone,3,0,1.0
2020-2021,Regular season,3,2020-08-12,Motherwell,Livingston,2,2,0.5
2020-2021,Regular season,4,2020-08-15,Ross County,Dundee United,1,2,0.0
2020-2021,Regular season,4,2020-08-15,Kilmarnock,St Johnstone,1,2,0.0
2020-2021,Regular season,4,2020-08-15,Hamilton,St Mirren,0,1,0.0
2020-2021,Regular season,4,2020-08-15,Hibernian,Motherwell,0,0,0.5
2020-2021,Regular season,4,2020-08-16,Livingston,Rangers,0,0,0.5
2020-2021,Regular season,2,2020-08-20,St Johnstone,Aberdeen,0,1,0.0
2020-2021,Regular season,5,2020-08-22,Rangers,Kilmarnock,2,0,1.0
2020-2021,Regular season,5,2020-08-22,St Mirren,Ross County,1,1,0.5
2020-2021,Regular season,5,2020-08-22,Motherwell,Hamilton,0,1,0.0
2020-2021,Regular season,5,2020-08-22,Dundee United,Celtic,0,1,0.0
2020-2021,Regular season,5,2020-08-23,Aberdeen,Livingston,2,1,1.0
2020-2021,Regular season,5,2020-08-23,St Johnstone,Hibernian,0,1,0.0
2020-2021,Regular season,6,2020-08-29,Livingston,Ross County,1,0,1.0
