Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017-2018,Regular season,1,2017-08-05,Celtic,Hearts,4,1,1.0
2017-2018,Regular season,1,2017-08-05,Hibernian,Partick Thistle,3,1,1.0
2017-2018,Regular season,1,2017-08-05,Kilmarnock,St Johnstone,1,2,0.0
2017-2018,Regular season,1,2017-08-05,Dundee,Ross County,1,2,0.0
2017-2018,Regular season,1,2017-08-06,Motherwell,Rangers,1,2,0.0
2017-2018,Regular season,1,2017-08-06,Aberdeen,Hamilton,2,0,1.0
2017-2018,Regular season,2,2017-08-11,Partick Thistle,Celtic,0,1,0.0
2017-2018,Regular season,2,2017-08-12,Ross County,Aberdeen,1,2,0.0
2017-2018,Regular season,2,2017-08-12,Rangers,Hibernian,2,3,0.0
2017-2018,Regular season,2,2017-08-12,Hamilton,Dundee,3,0,1.0
2017-2018,Regular season,2,2017-08-12,St Johnstone,Motherwell,4,1,1.0
2017-2018,Regular season,13,2017-08-12,Kilmarnock,Hearts,0,1,0.0
2017-2018,Regular season,3,2017-08-19,Kilmarnock,Celtic,0,2,0.0
2017-2018,Regular season,3,2017-08-19,St Johnstone,Partick Thistle,1,0,1.0
2017-2018,Regular season,3,2017-08-19,Rangers,Hearts,0,0,0.5
2017-2018,Regular season,3,2017-08-19,Hibernian,Hamilton,1,3,0.0
2017-2018,Regular season,3,2017-08-19,Aberdeen,Dundee,2,1,1.0
2017-2018,Regular season,3,2017-08-19,Motherwell,Ross County,2,0,1.0
2017-2018,Regular season,4,2017-08-26,Motherwell,Hearts,2,1,1.0
2017-2018,Regular season,4,2017-08-26,Kilmarnock,Hamilton,2,2,0.5
2017-2018,Regular season,4,2017-08-26,Celtic,St Johnstone,1,1,0.5
2017-2018,Regular season,4,2017-08-26,Partick Thistle,Aberdeen,3,4,0.0
2017-2018,Regular season,4,2017-08-27,Dundee,Hibernian,1,1,0.5
2017-2018,Regular season,4,2017-08-27,Ross County,Rangers,1,3,0.0
2017-2018,Regular season,5,2017-09-08,Hamilton,Celtic,1,4,0.0
2017-2018,Regular season,5,2017-09-09,Ross County,Partick Thistle,1,1,0.5
2017-2018,Regular season,5,2017-09-09,Motherwell,Kilmarnock,2,0,1.0
2017-2018,Regular season,5,2017-09-09,St Johnstone,Hibernian,1,1,0.5
2017-2018,Regular season,5,2017-09-09,Rangers,Dundee,4,1,1.0
2017-2018,Regular season,5,2017-09-09,Hearts,Aberdeen,0,0,0.5
2017-2018,Regular season,6,2017-09-15,Partick Thistle,Rangers,2,2,0.5
2017-2018,Regular season,6,2017-09-16,Celtic,Ross County,4,0,1.0
2017-2018,Regular season,6,2017-09-16,Aberdeen,Kilmarnock,1,1,0.5
2017-2018,Regular season,6,2017-09-16,Hamilton,Hearts,1,2,0.0
2017-2018,Regular season,6,2017-09-16,Dundee,St Johnstone,3,2,1.0
2017-2018,Regular season,6,2017-09-16,Hibernian,Motherwell,2,2,0.5
2017-2018,Regular season,7,2017-09-23,Rangers,Celtic,0,2,0.0
2017-2018,Regular season,7,2017-09-23,St Johnstone,Hamilton,2,1,1.0
2017-2018,Regular season,7,2017-09-23,Ross County,Hibernian,0,1,0.0
2017-2018,Regular season,7,2017-09-23,Kilmarnock,Dundee,1,1,0.5
2017-2018,Regular season,7,2017-09-23,Partick Thistle,Hearts,1,1,0.5
2017-2018,Regular season,7,2017-09-24,Motherwell,Aberdeen,0,1,0.0
2017-2018,Regular season,8,2017-09-29,Hamilton,Rangers,1,4,0.0
2017-2018,Regular season,8,2017-09-30,Aberdeen,St Johnstone,3,0,1.0
2017-2018,Regular season,8,2017-09-30,Motherwell,Partick Thistle,3,0,1.0
2017-2018,Regular season,8,2017-09-30,Celtic,Hibernian,2,2,0.5
2017-2018,Regular season,8,2017-09-30,Kilmarnock,Ross County,0,2,0.0
2017-2018,Regular season,8,2017-09-30,Dundee,Hearts,2,1,1.0
2017-2018,Regular season,9,2017-10-13,St Johnstone,Rangers,0,3,0.0
2017-2018,Regular season,9,2017-10-14,Hamilton,Motherwell,1,2,0.0
2017-2018,Regular season,9,2017-10-14,Partick Thistle,Kilmarnock,0,2,0.0
2017-2018,Regular season,9,2017-10-14,Ross County,Hearts,1,2,0.0
2017-2018,Regular season,9,2017-10-14,Hibernian,Aberdeen,0,1,0.0
