Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2014-2015,Regular season,1,2014-08-09,Motherwell,St Mirren,1,0,1.0
2014-2015,Regular season,1,2014-08-09,Hamilton,Inverness CT,0,2,0.0
2014-2015,Regular season,1,2014-08-09,Dundee,Kilmarnock,1,1,0.5
2014-2015,Regular season,1,2014-08-10,Ross County,St Johnstone,1,2,0.0
2014-2015,Regular season,1,2014-08-10,Aberdeen,Dundee United,0,3,0.0
2014-2015,Regular season,2,2014-08-13,St Johnstone,Celtic,0,3,0.0
2014-2015,Regular season,2,2014-08-13,Inverness CT,Dundee,0,0,0.5
2014-2015,Regular season,2,2014-08-13,Partick Thistle,Ross County,4,0,1.0
2014-2015,Regular season,2,2014-08-13,Kilmarnock,Aberdeen,0,2,0.0
2014-2015,Regular season,2,2014-08-13,St Mirren,Hamilton,0,2,0.0
2014-2015,Regular season,2,2014-08-13,Dundee United,Motherwell,1,0,1.0
2014-2015,Regular season,3,2014-08-16,Celtic,Dundee United,6,1,1.0
2014-2015,Regular season,3,2014-08-16,Ross County,Kilmarnock,1,2,0.0
2014-2015,Regular season,3,2014-08-16,Hamilton,St Johnstone,1,0,1.0
2014-2015,Regular season,3,2014-08-16,Dundee,Partick Thistle,1,1,0.5
2014-2015,Regular season,3,2014-08-16,Motherwell,Inverness CT,0,2,0.0
2014-2015,Regular season,4,2014-08-23,Inverness CT,Celtic,1,0,1.0
2014-2015,Regular season,4,2014-08-23,Kilmarnock,Motherwell,2,0,1.0
2014-2015,Regular season,4,2014-08-23,Dundee United,Ross County,2,1,1.0
2014-2015,Regular season,4,2014-08-23,St Johnstone,Aberdeen,1,0,1.0
2014-2015,Regular season,4,2014-08-23,Partick Thistle,Hamilton,1,2,0.0
2014-2015,Regular season,4,2014-08-23,St Mirren,Dundee,0,1,0.0
2014-2015,Regular season,5,2014-08-30,Inverness CT,Kilmarnock,2,0,1.0
2014-2015,Regular season,5,2014-08-30,Hamilton,Ross County,4,0,1.0
2014-2015,Regular season,5,2014-08-30,St Mirren,Dundee United,0,3,0.0
2014-2015,Regular season,5,2014-08-30,Aberdeen,Partick Thistle,2,0,1.0
2014-2015,Regular season,5,2014-08-30,Motherwell,St Johnstone,0,1,0.0
2014-2015,Regular season,5,2014-08-31,Dundee,Celtic,1,1,0.5
2014-2015,Regular season,6,2014-09-13,Celtic,Aberdeen,2,1,1.0
2014-2015,Regular season,6,2014-09-13,Partick Thistle,Inverness CT,3,1,1.0
2014-2015,Regular season,6,2014-09-13,Kilmarnock,St Mirren,2,1,1.0
2014-2015,Regular season,6,2014-09-13,Dundee United,Hamilton,2,2,0.5
2014-2015,Regular season,6,2014-09-13,Ross County,Motherwell,1,2,0.0
2014-2015,Regular season,6,2014-09-13,St Johnstone,Dundee,0,1,0.0
2014-2015,Regular season,7,2014-09-19,Partick Thistle,St Mirren,1,2,0.0
2014-2015,Regular season,7,2014-09-20,Hamilton,Kilmarnock,0,0,0.5
2014-2015,Regular season,7,2014-09-20,Aberdeen,Ross County,3,0,1.0
2014-2015,Regular season,7,2014-09-20,Inverness CT,St Johnstone,2,1,1.0
2014-2015,Regular season,7,2014-09-21,Dundee,Dundee United,1,4,0.0
2014-2015,Regular season,7,2014-09-21,Celtic,Motherwell,1,1,0.5
2014-2015,Regular season,8,2014-09-27,St Mirren,Celtic,1,2,0.0
2014-2015,Regular season,8,2014-09-27,Kilmarnock,Partick Thistle,3,0,1.0
2014-2015,Regular season,8,2014-09-27,Dundee United,St Johnstone,2,0,1.0
2014-2015,Regular season,8,2014-09-27,Ross County,Dundee,2,1,1.0
2014-2015,Regular season,8,2014-09-27,Aberdeen,Inverness CT,3,2,1.0
2014-2015,Regular season,8,2014-09-27,Motherwell,Hamilton,0,4,0.0
2014-2015,Regular season,3,2014-09-30,Aberdeen,St Mirren,2,2,0.5
2014-2015,Regular season,9,2014-10-03,Kilmarnock,Dundee United,2,0,1.0
2014-2015,Regular season,9,2014-10-04,St Johnstone,St Mirren,1,2,0.0
2014-2015,Regular season,9,2014-10-04,Dundee,Aberdeen,2,3,0.0
2014-2015,Regular season,9,2014-10-04,Partick Thistle,Motherwell,3,1,1.0
2014-2015,Regular season,9,2014-10-05,Inverness CT,Ross County,1,1,0.5
