Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2021-2022,Regular season,1,2021-07-16,Čukarički,Voždovac,2,1,1.0
2021-2022,Regular season,1,2021-07-16,Red Star,Vojvodina,0,0,0.5
2021-2022,Regular season,1,2021-07-17,TSC Bačka Top,Novi Pazar,2,0,1.0
2021-2022,Regular season,1,2021-07-17,Proleter NS,Partizan,0,4,0.0
2021-2022,Regular season,1,2021-07-18,Spartak Subotic,Radnički Niš,1,1,0.5
2021-2022,Regular season,1,2021-07-18,Mladost Lučani,Radnički Kragujevac,0,1,0.0
2021-2022,Regular season,1,2021-07-19,Radnik Surdulica,Metalac GM,0,0,0.5
2021-2022,Regular season,1,2021-07-19,Napredak Kruš,FK Kolubara,3,0,1.0
2021-2022,Regular season,2,2021-07-23,Radnički Kragujevac,Spartak Subotic,3,2,1.0
2021-2022,Regular season,2,2021-07-23,Voždovac,Proleter NS,2,1,1.0
2021-2022,Regular season,2,2021-07-24,Radnički Niš,Napredak Kruš,4,2,1.0
2021-2022,Regular season,2,2021-07-24,Red Star,Mladost Lučani,1,0,1.0
2021-2022,Regular season,2,2021-07-25,Metalac GM,TSC Bačka Top,2,4,0.0
2021-2022,Regular season,2,2021-07-25,Vojvodina,Partizan,0,2,0.0
2021-2022,Regular season,2,2021-07-26,FK Kolubara,Radnik Surdulica,1,1,0.5
2021-2022,Regular season,3,2021-07-30,Proleter NS,Novi Pazar,2,2,0.5
2021-2022,Regular season,3,2021-07-30,Napredak Kruš,Radnički Kragujevac,1,0,1.0
2021-2022,Regular season,3,2021-07-31,Spartak Subotic,Red Star,1,3,0.0
2021-2022,Regular season,3,2021-07-31,Radnik Surdulica,Radnički Niš,1,1,0.5
2021-2022,Regular season,3,2021-08-01,Čukarički,Metalac GM,2,1,1.0
2021-2022,Regular season,3,2021-08-01,Partizan,Voždovac,4,0,1.0
2021-2022,Regular season,3,2021-08-02,TSC Bačka Top,FK Kolubara,4,0,1.0
2021-2022,Regular season,4,2021-08-06,Radnički Kragujevac,Radnik Surdulica,0,1,0.0
2021-2022,Regular season,4,2021-08-06,Red Star,Napredak Kruš,1,0,1.0
2021-2022,Regular season,4,2021-08-07,Mladost Lučani,Spartak Subotic,1,2,0.0
2021-2022,Regular season,4,2021-08-07,Metalac GM,Proleter NS,3,0,1.0
2021-2022,Regular season,4,2021-08-08,FK Kolubara,Čukarički,3,1,1.0
2021-2022,Regular season,4,2021-08-08,Vojvodina,Voždovac,2,0,1.0
2021-2022,Regular season,4,2021-08-08,Novi Pazar,Partizan,1,4,0.0
2021-2022,Regular season,4,2021-08-09,Radnički Niš,TSC Bačka Top,1,2,0.0
2021-2022,Regular season,5,2021-08-14,TSC Bačka Top,Radnički Kragujevac,4,4,0.5
2021-2022,Regular season,5,2021-08-14,Napredak Kruš,Mladost Lučani,2,1,1.0
2021-2022,Regular season,5,2021-08-15,Čukarički,Radnički Niš,0,0,0.5
2021-2022,Regular season,5,2021-08-15,Voždovac,Novi Pazar,3,2,1.0
2021-2022,Regular season,5,2021-08-16,Proleter NS,FK Kolubara,0,1,0.0
2021-2022,Regular season,5,2021-08-16,Spartak Subotic,Vojvodina,2,2,0.5
2021-2022,Regular season,6,2021-08-20,Mladost Lučani,Radnik Surdulica,0,2,0.0
2021-2022,Regular season,6,2021-08-20,Metalac GM,Voždovac,0,1,0.0
2021-2022,Regular season,6,2021-08-21,Radnički Kragujevac,Čukarički,0,3,0.0
2021-2022,Regular season,6,2021-08-21,Red Star,TSC Bačka Top,3,1,1.0
2021-2022,Regular season,6,2021-08-22,Vojvodina,Novi Pazar,2,1,1.0
2021-2022,Regular season,6,2021-08-22,Spartak Subotic,Napredak Kruš,3,2,1.0
2021-2022,Regular season,6,2021-08-22,FK Kolubara,Partizan,0,4,0.0
2021-2022,Regular season,6,2021-08-23,Radnički Niš,Proleter NS,0,1,0.0
2021-2022,Regular season,7,2021-08-27,TSC Bačka Top,Mladost Lučani,2,1,1.0
2021-2022,Regular season,7,2021-08-28,Novi Pazar,Metalac GM,2,0,1.0
2021-2022,Regular season,7,2021-08-28,Radnik Surdulica,Spartak Subotic,1,2,0.0
2021-2022,Regular season,7,2021-08-29,Napredak Kruš,Vojvodina,2,0,1.0
2021-2022,Regular season,7,2021-08-29,Čukarički,Red Star,1,2,0.0
2021-2022,Regular season,7,2021-08-29,Partizan,Radnički Niš,4,0,1.0
2021-2022,Regular season,7,2021-08-30,Proleter NS,Radnički Kragujevac,1,1,0.5
2021-2022,Regular season,7,2021-08-30,Voždovac,FK Kolubara,2,0,1.0
2021-2022,Regular season,8,2021-09-10,Napredak Kruš,Radnik Surdulica,1,0,1.0
2021-2022,Regular season,8,2021-09-10,Spartak Subotic,TSC Bačka Top,0,0,0.5
2021-2022,Regular season,8,2021-09-11,Vojvodina,Metalac GM,2,2,0.5
2021-2022,Regular season,8,2021-09-11,Radnički Kragujevac,Partizan,1,3,0.0
2021-2022,Regular season,8,2021-09-11,Red Star,Proleter NS,3,0,1.0
2021-2022,Regular season,8,2021-09-12,FK Kolubara,Novi Pazar,3,0,1.0
2021-2022,Regular season,8,2021-09-12,Radnički Niš,Voždovac,1,0,1.0
2021-2022,Regular season,8,2021-09-12,Mladost Lučani,Čukarički,0,0,0.5
2021-2022,Regular season,9,2021-09-16,TSC Bačka Top,Napredak Kruš,1,2,0.0
2021-2022,Regular season,9,2021-09-17,Novi Pazar,Radnički Niš,2,1,1.0
2021-2022,Regular season,9,2021-09-17,Radnik Surdulica,Vojvodina,0,2,0.0
2021-2022,Regular season,9,2021-09-17,Metalac GM,FK Kolubara,3,1,1.0
2021-2022,Regular season,9,2021-09-18,Proleter NS,Mladost Lučani,2,3,0.0
2021-2022,Regular season,9,2021-09-18,Čukarički,Spartak Subotic,2,1,1.0
2021-2022,Regular season,9,2021-09-18,Voždovac,Radnički Kragujevac,1,2,0.0
2021-2022,Regular season,9,2021-09-19,Partizan,Red Star,1,1,0.5
2021-2022,Regular season,10,2021-09-21,Vojvodina,FK Kolubara,2,1,1.0
2021-2022,Regular season,10,2021-09-22,Radnički Kragujevac,Novi Pazar,2,1,1.0
2021-2022,Regular season,10,2021-09-22,Napredak Kruš,Čukarički,1,2,0.0
2021-2022,Regular season,10,2021-09-22,Spartak Subotic,Proleter NS,1,2,0.0
2021-2022,Regular season,10,2021-09-23,Mladost Lučani,Partizan,0,2,0.0
2021-2022,Regular season,11,2021-09-25,TSC Bačka Top,Vojvodina,1,0,1.0
2021-2022,Regular season,11,2021-09-25,FK Kolubara,Radnički Niš,2,3,0.0
2021-2022,Regular season,11,2021-09-26,Novi Pazar,Red Star,0,4,0.0
2021-2022,Regular season,11,2021-09-26,Metalac GM,Radnički Kragujevac,4,1,1.0
2021-2022,Regular season,11,2021-09-26,Partizan,Spartak Subotic,5,0,1.0
2021-2022,Regular season,11,2021-09-27,Voždovac,Mladost Lučani,1,1,0.5
2021-2022,Regular season,11,2021-09-27,Proleter NS,Napredak Kruš,1,0,1.0
2021-2022,Regular season,11,2021-09-27,Čukarički,Radnik Surdulica,1,1,0.5
2021-2022,Regular season,10,2021-09-30,Radnički Niš,Metalac GM,1,1,0.5
2021-2022,Regular season,12,2021-10-01,Radnički Kragujevac,FK Kolubara,0,2,0.0
2021-2022,Regular season,12,2021-10-02,TSC Bačka Top,Čukarički,1,2,0.0
2021-2022,Regular season,12,2021-10-02,Radnik Surdulica,Proleter NS,0,1,0.0
2021-2022,Regular season,12,2021-10-02,Spartak Subotic,Voždovac,0,4,0.0
2021-2022,Regular season,12,2021-10-03,Napredak Kruš,Partizan,0,1,0.0
2021-2022,Regular season,12,2021-10-03,Mladost Lučani,Novi Pazar,3,0,1.0
2021-2022,Regular season,12,2021-10-03,Red Star,Metalac GM,3,1,1.0
2021-2022,Regular season,12,2021-10-03,Vojvodina,Radnički Niš,1,1,0.5
2021-2022,Regular season,13,2021-10-15,Novi Pazar,Spartak Subotic,0,1,0.0
2021-2022,Regular season,13,2021-10-15,Voždovac,Napredak Kruš,0,0,0.5
2021-2022,Regular season,13,2021-10-16,FK Kolubara,Red Star,1,7,0.0
2021-2022,Regular season,13,2021-10-16,Čukarički,Vojvodina,1,1,0.5
2021-2022,Regular season,13,2021-10-17,Partizan,Radnik Surdulica,2,0,1.0
2021-2022,Regular season,13,2021-10-17,Proleter NS,TSC Bačka Top,1,0,1.0
2021-2022,Regular season,13,2021-10-18,Metalac GM,Mladost Lučani,0,2,0.0
2021-2022,Regular season,14,2021-10-21,Napredak Kruš,Novi Pazar,1,1,0.5
2021-2022,Regular season,14,2021-10-22,Radnik Surdulica,Voždovac,1,3,0.0
2021-2022,Regular season,14,2021-10-22,Čukarički,Proleter NS,6,1,1.0
2021-2022,Regular season,14,2021-10-23,Mladost Lučani,FK Kolubara,3,1,1.0
2021-2022,Regular season,14,2021-10-23,Spartak Subotic,Metalac GM,2,0,1.0
2021-2022,Regular season,14,2021-10-24,TSC Bačka Top,Partizan,1,3,0.0
2021-2022,Regular season,14,2021-10-24,Vojvodina,Radnički Kragujevac,3,1,1.0
