Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2018-2019,Regular season,11,2018-10-06,Radnik Surdulica,Spartak Subotic,0,0,0.5
2018-2019,Regular season,11,2018-10-06,Mačva Šabac,Bačka Palanka,2,0,1.0
2018-2019,Regular season,11,2018-10-06,Vojvodina,Napredak Kruš,0,1,0.0
2018-2019,Regular season,11,2018-10-06,Rad,Proleter NS,1,3,0.0
2018-2019,Regular season,11,2018-10-06,Čukarički,Dinamo Vranje,6,1,1.0
2018-2019,Regular season,11,2018-10-07,Zemun,Red Star,1,2,0.0
2018-2019,Regular season,12,2018-10-19,Čukarički,Vojvodina,1,0,1.0
2018-2019,Regular season,12,2018-10-20,Voždovac,Mladost Lučani,1,1,0.5
2018-2019,Regular season,12,2018-10-20,Red Star,Rad,3,1,1.0
2018-2019,Regular season,12,2018-10-20,Proleter NS,Mačva Šabac,1,0,1.0
2018-2019,Regular season,12,2018-10-20,Napredak Kruš,Radnik Surdulica,1,1,0.5
2018-2019,Regular season,12,2018-10-20,Radnički Niš,Zemun,2,0,1.0
2018-2019,Regular season,12,2018-10-21,Spartak Subotic,Partizan,0,0,0.5
2018-2019,Regular season,12,2018-10-21,Dinamo Vranje,Bačka Palanka,1,1,0.5
2018-2019,Regular season,13,2018-10-27,Zemun,Voždovac,2,1,1.0
2018-2019,Regular season,13,2018-10-27,Radnik Surdulica,Čukarički,1,0,1.0
2018-2019,Regular season,13,2018-10-27,Rad,Radnički Niš,0,0,0.5
2018-2019,Regular season,13,2018-10-27,Partizan,Napredak Kruš,1,1,0.5
2018-2019,Regular season,13,2018-10-27,Vojvodina,Dinamo Vranje,2,0,1.0
2018-2019,Regular season,13,2018-10-27,Bačka Palanka,Proleter NS,0,1,0.0
2018-2019,Regular season,13,2018-10-28,Mačva Šabac,Red Star,0,2,0.0
2018-2019,Regular season,13,2018-10-28,Mladost Lučani,Spartak Subotic,2,1,1.0
2018-2019,Regular season,14,2018-10-31,Spartak Subotic,Zemun,2,2,0.5
2018-2019,Regular season,14,2018-10-31,Dinamo Vranje,Proleter NS,2,4,0.0
2018-2019,Regular season,14,2018-10-31,Voždovac,Rad,2,0,1.0
2018-2019,Regular season,14,2018-10-31,Vojvodina,Radnik Surdulica,1,0,1.0
2018-2019,Regular season,14,2018-10-31,Napredak Kruš,Mladost Lučani,4,1,1.0
2018-2019,Regular season,14,2018-10-31,Radnički Niš,Mačva Šabac,3,0,1.0
2018-2019,Regular season,14,2018-10-31,Čukarički,Partizan,1,1,0.5
2018-2019,Regular season,14,2018-10-31,Red Star,Bačka Palanka,3,1,1.0
2018-2019,Regular season,15,2018-11-03,Proleter NS,Red Star,0,2,0.0
2018-2019,Regular season,15,2018-11-03,Radnik Surdulica,Dinamo Vranje,2,0,1.0
2018-2019,Regular season,15,2018-11-03,Mladost Lučani,Čukarički,3,4,0.0
2018-2019,Regular season,15,2018-11-03,Bačka Palanka,Radnički Niš,0,2,0.0
2018-2019,Regular season,15,2018-11-04,Zemun,Napredak Kruš,0,2,0.0
2018-2019,Regular season,15,2018-11-04,Mačva Šabac,Voždovac,2,0,1.0
2018-2019,Regular season,15,2018-11-04,Rad,Spartak Subotic,1,1,0.5
2018-2019,Regular season,15,2018-11-04,Partizan,Vojvodina,2,0,1.0
2018-2019,Regular season,16,2018-11-09,Proleter NS,Radnički Niš,1,2,0.0
2018-2019,Regular season,16,2018-11-10,Zemun,Čukarički,0,3,0.0
2018-2019,Regular season,16,2018-11-10,Partizan,Radnik Surdulica,2,0,1.0
2018-2019,Regular season,16,2018-11-10,Mačva Šabac,Spartak Subotic,0,0,0.5
2018-2019,Regular season,16,2018-11-10,Bačka Palanka,Voždovac,1,0,1.0
2018-2019,Regular season,16,2018-11-10,Dinamo Vranje,Red Star,0,3,0.0
2018-2019,Regular season,16,2018-11-10,Mladost Lučani,Vojvodina,1,0,1.0
2018-2019,Regular season,16,2018-11-10,Rad,Napredak Kruš,0,2,0.0
2018-2019,Regular season,17,2018-11-23,Čukarički,Rad,2,1,1.0
2018-2019,Regular season,17,2018-11-24,Napredak Kruš,Mačva Šabac,2,0,1.0
2018-2019,Regular season,17,2018-11-24,Spartak Subotic,Bačka Palanka,3,0,1.0
2018-2019,Regular season,17,2018-11-24,Radnik Surdulica,Mladost Lučani,1,0,1.0
2018-2019,Regular season,17,2018-11-24,Vojvodina,Zemun,0,0,0.5
2018-2019,Regular season,17,2018-11-24,Voždovac,Proleter NS,0,0,0.5
2018-2019,Regular season,17,2018-11-24,Radnički Niš,Red Star,2,2,0.5
2018-2019,Regular season,17,2018-11-25,Partizan,Dinamo Vranje,6,0,1.0
2018-2019,Regular season,18,2018-11-30,Bačka Palanka,Napredak Kruš,3,3,0.5
2018-2019,Regular season,18,2018-12-01,Zemun,Radnik Surdulica,0,0,0.5
2018-2019,Regular season,18,2018-12-01,Rad,Vojvodina,0,1,0.0
2018-2019,Regular season,18,2018-12-01,Mačva Šabac,Čukarički,1,0,1.0
2018-2019,Regular season,18,2018-12-01,Mladost Lučani,Partizan,1,1,0.5
2018-2019,Regular season,18,2018-12-01,Proleter NS,Spartak Subotic,2,2,0.5
2018-2019,Regular season,18,2018-12-01,Dinamo Vranje,Radnički Niš,0,4,0.0
2018-2019,Regular season,18,2018-12-02,Red Star,Voždovac,2,0,1.0
2018-2019,Regular season,19,2018-12-05,Vojvodina,Mačva Šabac,1,1,0.5
2018-2019,Regular season,19,2018-12-05,Spartak Subotic,Red Star,1,3,0.0
2018-2019,Regular season,19,2018-12-05,Radnik Surdulica,Rad,1,0,1.0
2018-2019,Regular season,19,2018-12-05,Napredak Kruš,Proleter NS,1,1,0.5
2018-2019,Regular season,19,2018-12-05,Čukarički,Bačka Palanka,3,0,1.0
2018-2019,Regular season,19,2018-12-05,Voždovac,Radnički Niš,0,1,0.0
2018-2019,Regular season,19,2018-12-05,Mladost Lučani,Dinamo Vranje,2,0,1.0
2018-2019,Regular season,19,2018-12-05,Partizan,Zemun,1,0,1.0
2018-2019,Regular season,20,2018-12-08,Red Star,Napredak Kruš,3,0,1.0
2018-2019,Regular season,20,2018-12-09,Zemun,Mladost Lučani,0,3,0.0
2018-2019,Regular season,20,2018-12-09,Mačva Šabac,Radnik Surdulica,1,2,0.0
2018-2019,Regular season,20,2018-12-09,Radnički Niš,Spartak Subotic,3,0,1.0
2018-2019,Regular season,20,2018-12-09,Dinamo Vranje,Voždovac,1,2,0.0
2018-2019,Regular season,20,2018-12-09,Bačka Palanka,Vojvodina,0,0,0.5
2018-2019,Regular season,20,2018-12-09,Proleter NS,Čukarički,0,0,0.5
2018-2019,Regular season,20,2018-12-09,Rad,Partizan,0,3,0.0
2018-2019,Regular season,21,2018-12-14,Partizan,Mačva Šabac,0,0,0.5
2018-2019,Regular season,21,2018-12-15,Radnik Surdulica,Bačka Palanka,3,2,1.0
2018-2019,Regular season,21,2018-12-16,Spartak Subotic,Voždovac,3,2,1.0
2018-2019,Regular season,21,2018-12-16,Vojvodina,Proleter NS,0,0,0.5
2018-2019,Regular season,21,2018-12-16,Čukarički,Red Star,1,2,0.0
2018-2019,Regular season,21,2018-12-17,Zemun,Dinamo Vranje,1,2,0.0
2018-2019,Regular season,21,2018-12-17,Mladost Lučani,Rad,0,0,0.5
2018-2019,Regular season,21,2018-12-17,Napredak Kruš,Radnički Niš,1,2,0.0
2018-2019,Regular season,22,2019-02-15,Voždovac,Napredak Kruš,4,0,1.0
2018-2019,Regular season,22,2019-02-16,Bačka Palanka,Partizan,0,3,0.0
2018-2019,Regular season,22,2019-02-16,Proleter NS,Radnik Surdulica,0,0,0.5
2018-2019,Regular season,22,2019-02-16,Mačva Šabac,Mladost Lučani,0,1,0.0
2018-2019,Regular season,22,2019-02-16,Radnički Niš,Čukarički,2,0,1.0
2018-2019,Regular season,22,2019-02-16,Red Star,Vojvodina,4,0,1.0
2018-2019,Regular season,22,2019-02-17,Dinamo Vranje,Spartak Subotic,1,0,1.0
2018-2019,Regular season,22,2019-02-17,Rad,Zemun,2,2,0.5
2018-2019,Regular season,23,2019-02-22,Vojvodina,Radnički Niš,0,1,0.0
2018-2019,Regular season,23,2019-02-23,Zemun,Mačva Šabac,0,0,0.5
2018-2019,Regular season,23,2019-02-23,Mladost Lučani,Bačka Palanka,5,0,1.0
2018-2019,Regular season,23,2019-02-23,Napredak Kruš,Spartak Subotic,0,0,0.5
2018-2019,Regular season,23,2019-02-23,Radnik Surdulica,Red Star,0,1,0.0
2018-2019,Regular season,23,2019-02-23,Partizan,Proleter NS,3,0,1.0
2018-2019,Regular season,23,2019-02-24,Čukarički,Voždovac,3,0,1.0
2018-2019,Regular season,23,2019-02-24,Rad,Dinamo Vranje,1,1,0.5
2018-2019,Regular season,24,2019-03-01,Mačva Šabac,Rad,0,0,0.5
2018-2019,Regular season,24,2019-03-02,Voždovac,Vojvodina,1,0,1.0
2018-2019,Regular season,24,2019-03-02,Spartak Subotic,Čukarički,1,2,0.0
2018-2019,Regular season,24,2019-03-02,Radnički Niš,Radnik Surdulica,4,1,1.0
2018-2019,Regular season,24,2019-03-02,Proleter NS,Mladost Lučani,2,0,1.0
2018-2019,Regular season,24,2019-03-02,Dinamo Vranje,Napredak Kruš,4,0,1.0
2018-2019,Regular season,24,2019-03-02,Red Star,Partizan,1,1,0.5
2018-2019,Regular season,24,2019-03-03,Bačka Palanka,Zemun,2,0,1.0
2018-2019,Regular season,25,2019-03-06,Zemun,Proleter NS,0,0,0.5
2018-2019,Regular season,25,2019-03-06,Rad,Bačka Palanka,1,1,0.5
2018-2019,Regular season,25,2019-03-06,Radnik Surdulica,Voždovac,2,1,1.0
2018-2019,Regular season,25,2019-03-06,Mačva Šabac,Dinamo Vranje,0,0,0.5
2018-2019,Regular season,25,2019-03-06,Čukarički,Napredak Kruš,2,1,1.0
2018-2019,Regular season,25,2019-03-06,Mladost Lučani,Red Star,1,3,0.0
2018-2019,Regular season,25,2019-03-06,Partizan,Radnički Niš,0,1,0.0
2018-2019,Regular season,25,2019-03-06,Vojvodina,Spartak Subotic,1,2,0.0
2018-2019,Regular season,26,2019-03-09,Radnički Niš,Mladost Lučani,1,0,1.0
2018-2019,Regular season,26,2019-03-09,Napredak Kruš,Vojvodina,0,0,0.5
2018-2019,Regular season,26,2019-03-09,Red Star,Zemun,4,0,1.0
2018-2019,Regular season,26,2019-03-10,Dinamo Vranje,Čukarički,0,0,0.5
2018-2019,Regular season,26,2019-03-10,Spartak Subotic,Radnik Surdulica,3,2,1.0
2018-2019,Regular season,26,2019-03-10,Voždovac,Partizan,1,0,1.0
2018-2019,Regular season,26,2019-03-10,Proleter NS,Rad,0,0,0.5
2018-2019,Regular season,26,2019-03-10,Bačka Palanka,Mačva Šabac,0,1,0.0
2018-2019,Regular season,27,2019-03-15,Bačka Palanka,Dinamo Vranje,5,1,1.0
2018-2019,Regular season,27,2019-03-16,Partizan,Spartak Subotic,1,3,0.0
2018-2019,Regular season,27,2019-03-16,Zemun,Radnički Niš,0,1,0.0
2018-2019,Regular season,27,2019-03-16,Radnik Surdulica,Napredak Kruš,1,0,1.0
2018-2019,Regular season,27,2019-03-16,Mačva Šabac,Proleter NS,2,1,1.0
2018-2019,Regular season,27,2019-03-17,Rad,Red Star,0,3,0.0
2018-2019,Regular season,27,2019-03-17,Mladost Lučani,Voždovac,3,1,1.0
2018-2019,Regular season,27,2019-03-17,Vojvodina,Čukarički,0,0,0.5
2018-2019,Regular season,28,2019-03-29,Proleter NS,Bačka Palanka,3,0,1.0
2018-2019,Regular season,28,2019-03-30,Spartak Subotic,Mladost Lučani,1,0,1.0
2018-2019,Regular season,28,2019-03-30,Dinamo Vranje,Vojvodina,1,3,0.0
2018-2019,Regular season,28,2019-03-30,Radnički Niš,Rad,2,0,1.0
2018-2019,Regular season,28,2019-03-30,Čukarički,Radnik Surdulica,2,0,1.0
2018-2019,Regular season,28,2019-03-30,Red Star,Mačva Šabac,2,1,1.0
2018-2019,Regular season,28,2019-03-31,Napredak Kruš,Partizan,1,0,1.0
2018-2019,Regular season,28,2019-03-31,Voždovac,Zemun,3,1,1.0
2018-2019,Regular season,29,2019-04-03,Rad,Voždovac,0,1,0.0
2018-2019,Regular season,29,2019-04-03,Zemun,Spartak Subotic,0,2,0.0
2018-2019,Regular season,29,2019-04-03,Bačka Palanka,Red Star,1,3,0.0
2018-2019,Regular season,29,2019-04-03,Proleter NS,Dinamo Vranje,0,0,0.5
2018-2019,Regular season,29,2019-04-03,Mačva Šabac,Radnički Niš,0,0,0.5
2018-2019,Regular season,29,2019-04-03,Mladost Lučani,Napredak Kruš,2,0,1.0
2018-2019,Regular season,29,2019-04-03,Radnik Surdulica,Vojvodina,0,1,0.0
2018-2019,Regular season,29,2019-04-03,Partizan,Čukarički,3,2,1.0
2018-2019,Regular season,30,2019-04-07,Vojvodina,Partizan,3,2,1.0
2018-2019,Regular season,30,2019-04-07,Spartak Subotic,Rad,1,0,1.0
2018-2019,Regular season,30,2019-04-07,Voždovac,Mačva Šabac,1,0,1.0
2018-2019,Regular season,30,2019-04-07,Čukarički,Mladost Lučani,0,0,0.5
2018-2019,Regular season,30,2019-04-07,Napredak Kruš,Zemun,1,0,1.0
2018-2019,Regular season,30,2019-04-07,Radnički Niš,Bačka Palanka,5,1,1.0
2018-2019,Regular season,30,2019-04-07,Dinamo Vranje,Radnik Surdulica,0,3,0.0
2018-2019,Regular season,30,2019-04-07,Red Star,Proleter NS,4,0,1.0
2018-2019,Relegation round,1,2019-04-12,Spartak Subotic,Rad,2,0,1.0
2018-2019,Championship round,1,2019-04-13,Red Star,Radnički Niš,3,0,1.0
2018-2019,Championship round,1,2019-04-13,Mladost Lučani,Napredak Kruš,2,1,1.0
2018-2019,Relegation round,1,2019-04-13,Radnik Surdulica,Bačka Palanka,1,1,0.5
2018-2019,Championship round,1,2019-04-13,Partizan,Čukarički,3,0,1.0
2018-2019,Championship round,1,2019-04-13,Vojvodina,Proleter NS,0,1,0.0
2018-2019,Relegation round,1,2019-04-13,Mačva Šabac,Dinamo Vranje,2,0,1.0
2018-2019,Relegation round,1,2019-04-13,Voždovac,Zemun,2,2,0.5
2018-2019,Relegation round,2,2019-04-19,Zemun,Spartak Subotic,0,0,0.5
2018-2019,Relegation round,2,2019-04-20,Dinamo Vranje,Voždovac,1,0,1.0
2018-2019,Championship round,2,2019-04-20,Čukarički,Red Star,3,2,1.0
2018-2019,Championship round,2,2019-04-20,Napredak Kruš,Vojvodina,5,0,1.0
2018-2019,Relegation round,2,2019-04-20,Bačka Palanka,Mačva Šabac,2,2,0.5
2018-2019,Relegation round,2,2019-04-20,Rad,Radnik Surdulica,1,0,1.0
2018-2019,Championship round,2,2019-04-21,Proleter NS,Mladost Lučani,0,1,0.0
2018-2019,Championship round,2,2019-04-21,Radnički Niš,Partizan,3,1,1.0
2018-2019,Championship round,3,2019-04-25,Radnički Niš,Čukarički,2,2,0.5
2018-2019,Championship round,3,2019-04-25,Mladost Lučani,Vojvodina,3,1,1.0
2018-2019,Championship round,3,2019-04-25,Napredak Kruš,Proleter NS,2,0,1.0
2018-2019,Relegation round,3,2019-04-25,Voždovac,Rad,1,1,0.5
2018-2019,Relegation round,3,2019-04-25,Spartak Subotic,Bačka Palanka,0,1,0.0
2018-2019,Relegation round,3,2019-04-25,Mačva Šabac,Zemun,1,5,0.0
2018-2019,Relegation round,3,2019-04-25,Radnik Surdulica,Dinamo Vranje,1,1,0.5
2018-2019,Championship round,3,2019-04-25,Red Star,Partizan,2,1,1.0
2018-2019,Championship round,4,2019-04-30,Proleter NS,Radnički Niš,2,3,0.0
2018-2019,Championship round,4,2019-05-01,Vojvodina,Red Star,0,5,0.0
2018-2019,Relegation round,4,2019-05-01,Zemun,Bačka Palanka,7,0,1.0
2018-2019,Relegation round,4,2019-05-01,Radnik Surdulica,Voždovac,4,2,1.0
2018-2019,Relegation round,4,2019-05-01,Rad,Dinamo Vranje,1,0,1.0
2018-2019,Championship round,4,2019-05-01,Čukarički,Napredak Kruš,5,2,1.0
2018-2019,Championship round,4,2019-05-01,Partizan,Mladost Lučani,2,1,1.0
2018-2019,Relegation round,4,2019-05-01,Mačva Šabac,Spartak Subotic,2,1,1.0
2018-2019,Relegation round,5,2019-05-05,Bačka Palanka,Rad,1,2,0.0
2018-2019,Relegation round,5,2019-05-05,Dinamo Vranje,Zemun,1,0,1.0
2018-2019,Relegation round,5,2019-05-05,Voždovac,Mačva Šabac,1,1,0.5
2018-2019,Relegation round,5,2019-05-05,Spartak Subotic,Radnik Surdulica,3,3,0.5
2018-2019,Championship round,5,2019-05-05,Čukarički,Proleter NS,3,0,1.0
2018-2019,Championship round,5,2019-05-05,Red Star,Mladost Lučani,1,0,1.0
2018-2019,Championship round,5,2019-05-05,Radnički Niš,Vojvodina,0,0,0.5
2018-2019,Championship round,5,2019-05-05,Partizan,Napredak Kruš,2,1,1.0
2018-2019,Championship round,6,2019-05-10,Proleter NS,Red Star,0,1,0.0
2018-2019,Championship round,6,2019-05-11,Vojvodina,Partizan,1,2,0.0
2018-2019,Championship round,6,2019-05-11,Mladost Lučani,Čukarički,1,1,0.5
2018-2019,Championship round,6,2019-05-11,Napredak Kruš,Radnički Niš,3,3,0.5
2018-2019,Relegation round,6,2019-05-11,Zemun,Radnik Surdulica,2,1,1.0
2018-2019,Relegation round,6,2019-05-11,Dinamo Vranje,Spartak Subotic,2,1,1.0
2018-2019,Relegation round,6,2019-05-11,Voždovac,Bačka Palanka,1,0,1.0
2018-2019,Relegation round,6,2019-05-11,Mačva Šabac,Rad,0,0,0.5
2018-2019,Championship round,7,2019-05-19,Red Star,Napredak Kruš,3,0,1.0
2018-2019,Championship round,7,2019-05-19,Partizan,Proleter NS,2,0,1.0
2018-2019,Championship round,7,2019-05-19,Radnički Niš,Mladost Lučani,2,2,0.5
2018-2019,Championship round,7,2019-05-19,Čukarički,Vojvodina,1,1,0.5
2018-2019,Relegation round,7,2019-05-19,Spartak Subotic,Voždovac,2,1,1.0
2018-2019,Relegation round,7,2019-05-19,Bačka Palanka,Dinamo Vranje,0,1,0.0
2018-2019,Relegation round,7,2019-05-19,Radnik Surdulica,Mačva Šabac,3,0,1.0
2018-2019,Relegation round,7,2019-05-19,Rad,Zemun,1,1,0.5
2018-2019,Serbian 1/2 Relegation/Promotion Playoff,,2019-05-22,Inđija,Dinamo Vranje,3,0,1.0
2018-2019,Serbian 1/2 Relegation/Promotion Playoff,,2019-05-26,Dinamo Vranje,Inđija,2,0,1.0
