Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2024-2025,1,2024-07-19,Radnički Kragujevac,FK Železničar Pančevo,2.0,3.0,0.0
2024-2025,1,2024-07-19,Napredak Kruš,Partizan,0.0,1.0,0.0
2024-2025,1,2024-07-20,Čukarički,Radnički Niš,2.0,0.0,1.0
2024-2025,1,2024-07-20,Mladost Lučani,OFK Beograd,1.0,2.0,0.0
2024-2025,1,2024-07-20,Red Star,FK Jedinstvo Ub,4.0,0.0,1.0
2024-2025,1,2024-07-21,Novi Pazar,Spartak Subotic,3.0,2.0,1.0
2024-2025,1,2024-07-21,Tekstilac Odžaci,Vojvodina,1.0,3.0,0.0
2024-2025,1,2024-07-21,TSC Bačka Top,FK IMT Novi Beograd,1.0,0.0,1.0
2024-2025,2,2024-07-27,FK Jedinstvo Ub,Partizan,0.0,4.0,0.0
2024-2025,2,2024-07-27,Red Star,Mladost Lučani,2.0,2.0,0.5
2024-2025,2,2024-07-27,FK Železničar Pančevo,Napredak Kruš,1.0,1.0,0.5
2024-2025,2,2024-07-28,Radnički Niš,TSC Bačka Top,1.0,0.0,1.0
2024-2025,2,2024-07-28,Spartak Subotic,Čukarički,1.0,1.0,0.5
2024-2025,2,2024-07-29,OFK Beograd,Tekstilac Odžaci,1.0,0.0,1.0
2024-2025,3,2024-08-02,Napredak Kruš,FK IMT Novi Beograd,1.0,1.0,0.5
2024-2025,3,2024-08-03,Novi Pazar,OFK Beograd,0.0,0.0,0.5
2024-2025,3,2024-08-03,Tekstilac Odžaci,Red Star,0.0,4.0,0.0
2024-2025,3,2024-08-03,Mladost Lučani,FK Jedinstvo Ub,2.0,1.0,1.0
2024-2025,3,2024-08-04,TSC Bačka Top,Spartak Subotic,0.0,0.0,0.5
2024-2025,3,2024-08-04,Čukarički,Vojvodina,3.0,1.0,1.0
2024-2025,3,2024-08-04,Partizan,FK Železničar Pančevo,2.0,0.0,1.0
2024-2025,3,2024-08-04,Radnički Kragujevac,Radnički Niš,4.0,0.0,1.0
2024-2025,4,2024-08-09,OFK Beograd,Čukarički,1.0,2.0,0.0
2024-2025,4,2024-08-09,Radnički Niš,Napredak Kruš,3.0,1.0,1.0
2024-2025,4,2024-08-10,Spartak Subotic,Radnički Kragujevac,1.0,0.0,1.0
2024-2025,4,2024-08-10,Mladost Lučani,Tekstilac Odžaci,1.0,2.0,0.0
2024-2025,4,2024-08-10,Red Star,Novi Pazar,4.0,1.0,1.0
2024-2025,4,2024-08-11,FK Jedinstvo Ub,FK Železničar Pančevo,0.0,1.0,0.0
2024-2025,4,2024-08-11,Vojvodina,TSC Bačka Top,1.0,3.0,0.0
2024-2025,4,2024-08-11,FK IMT Novi Beograd,Partizan,0.0,0.0,0.5
2024-2025,5,2024-08-15,Čukarički,Red Star,1.0,4.0,0.0
2024-2025,5,2024-08-16,TSC Bačka Top,OFK Beograd,0.0,1.0,0.0
2024-2025,5,2024-08-17,Novi Pazar,Mladost Lučani,0.0,1.0,0.0
2024-2025,5,2024-08-17,Napredak Kruš,Spartak Subotic,2.0,0.0,1.0
2024-2025,5,2024-08-17,Tekstilac Odžaci,FK Jedinstvo Ub,1.0,1.0,0.5
2024-2025,5,2024-08-18,FK Železničar Pančevo,FK IMT Novi Beograd,2.0,1.0,1.0
2024-2025,5,2024-08-19,Radnički Kragujevac,Vojvodina,2.0,2.0,0.5
2024-2025,6,2024-08-23,Mladost Lučani,Čukarički,3.0,1.0,1.0
2024-2025,6,2024-08-24,Radnički Niš,FK Železničar Pančevo,2.0,1.0,1.0
2024-2025,6,2024-08-24,Tekstilac Odžaci,Novi Pazar,2.0,1.0,1.0
2024-2025,6,2024-08-24,FK Jedinstvo Ub,FK IMT Novi Beograd,2.0,3.0,0.0
2024-2025,6,2024-08-25,OFK Beograd,Radnički Kragujevac,3.0,5.0,0.0
2024-2025,6,2024-08-25,Vojvodina,Napredak Kruš,1.0,2.0,0.0
2024-2025,7,2024-08-30,FK IMT Novi Beograd,Radnički Niš,3.0,1.0,1.0
2024-2025,7,2024-08-30,Čukarički,Tekstilac Odžaci,3.0,0.0,1.0
