Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2023-2024,Regular season,1,2023-07-29,Spartak Subotic,FK IMT Novi Beograd,2,1,1.0
2023-2024,Regular season,1,2023-07-29,Čukarički,Radnički Niš,2,0,1.0
2023-2024,Regular season,1,2023-07-29,TSC Bačka Top,Partizan,3,3,0.5
2023-2024,Regular season,1,2023-07-29,Voždovac,Javor Ivanjica,0,0,0.5
2023-2024,Regular season,1,2023-07-30,Novi Pazar,Radnički Kragujevac,2,0,1.0
2023-2024,Regular season,1,2023-07-30,Red Star,Vojvodina,5,0,1.0
2023-2024,Regular season,1,2023-07-30,Napredak Kruš,FK Železničar Pančevo,0,1,0.0
2023-2024,Regular season,1,2023-07-31,Mladost Lučani,Radnik Surdulica,0,0,0.5
2023-2024,Regular season,2,2023-08-03,Radnički Niš,TSC Bačka Top,0,3,0.0
2023-2024,Regular season,2,2023-08-05,Javor Ivanjica,Novi Pazar,3,1,1.0
2023-2024,Regular season,2,2023-08-05,FK Železničar Pančevo,Mladost Lučani,0,2,0.0
2023-2024,Regular season,2,2023-08-06,Red Star,Napredak Kruš,4,0,1.0
2023-2024,Regular season,2,2023-08-06,Radnički Kragujevac,Čukarički,1,2,0.0
2023-2024,Regular season,2,2023-08-06,Vojvodina,Partizan,0,2,0.0
2023-2024,Regular season,2,2023-08-06,FK IMT Novi Beograd,Voždovac,2,2,0.5
2023-2024,Regular season,2,2023-08-07,Radnik Surdulica,Spartak Subotic,2,0,1.0
2023-2024,Regular season,3,2023-08-11,Mladost Lučani,Red Star,1,4,0.0
2023-2024,Regular season,3,2023-08-12,Voždovac,Radnik Surdulica,1,1,0.5
2023-2024,Regular season,3,2023-08-12,TSC Bačka Top,Radnički Kragujevac,1,0,1.0
2023-2024,Regular season,3,2023-08-12,Čukarički,Javor Ivanjica,2,2,0.5
2023-2024,Regular season,3,2023-08-13,Napredak Kruš,Vojvodina,0,0,0.5
2023-2024,Regular season,3,2023-08-13,Partizan,Radnički Niš,2,1,1.0
2023-2024,Regular season,3,2023-08-13,Spartak Subotic,FK Železničar Pančevo,3,0,1.0
2023-2024,Regular season,3,2023-08-14,Novi Pazar,FK IMT Novi Beograd,3,4,0.0
2023-2024,Regular season,4,2023-08-18,FK IMT Novi Beograd,Čukarički,3,0,1.0
2023-2024,Regular season,4,2023-08-19,Vojvodina,Radnički Niš,3,2,1.0
2023-2024,Regular season,4,2023-08-19,Red Star,Spartak Subotic,3,0,1.0
2023-2024,Regular season,4,2023-08-19,FK Železničar Pančevo,Voždovac,0,1,0.0
2023-2024,Regular season,4,2023-08-20,Radnik Surdulica,Novi Pazar,0,0,0.5
2023-2024,Regular season,4,2023-08-20,Napredak Kruš,Mladost Lučani,0,1,0.0
2023-2024,Regular season,4,2023-08-20,Javor Ivanjica,TSC Bačka Top,0,3,0.0
2023-2024,Regular season,5,2023-08-25,Radnički Niš,Radnički Kragujevac,4,1,1.0
2023-2024,Regular season,5,2023-08-26,TSC Bačka Top,FK IMT Novi Beograd,1,0,1.0
2023-2024,Regular season,5,2023-08-26,Voždovac,Red Star,3,2,1.0
2023-2024,Regular season,5,2023-08-26,Mladost Lučani,Vojvodina,2,2,0.5
2023-2024,Regular season,5,2023-08-27,Novi Pazar,FK Železničar Pančevo,1,0,1.0
2023-2024,Regular season,5,2023-08-27,Spartak Subotic,Napredak Kruš,1,3,0.0
2023-2024,Regular season,5,2023-08-27,Čukarički,Radnik Surdulica,0,0,0.5
2023-2024,Regular season,5,2023-08-27,Partizan,Javor Ivanjica,3,1,1.0
2023-2024,Regular season,6,2023-09-01,Radnik Surdulica,TSC Bačka Top,0,1,0.0
2023-2024,Regular season,6,2023-09-02,Napredak Kruš,Voždovac,2,1,1.0
2023-2024,Regular season,6,2023-09-02,Javor Ivanjica,Radnički Niš,1,0,1.0
2023-2024,Regular season,6,2023-09-02,Red Star,Novi Pazar,2,1,1.0
2023-2024,Regular season,6,2023-09-02,Vojvodina,Radnički Kragujevac,2,1,1.0
2023-2024,Regular season,6,2023-09-03,Mladost Lučani,Spartak Subotic,2,1,1.0
2023-2024,Regular season,6,2023-09-03,FK IMT Novi Beograd,Partizan,2,3,0.0
2023-2024,Regular season,6,2023-09-04,FK Železničar Pančevo,Čukarički,2,2,0.5
2023-2024,Regular season,7,2023-09-16,Čukarički,Red Star,2,1,1.0
2023-2024,Regular season,7,2023-09-16,TSC Bačka Top,FK Železničar Pančevo,6,3,1.0
2023-2024,Regular season,7,2023-09-16,Voždovac,Mladost Lučani,3,1,1.0
2023-2024,Regular season,7,2023-09-16,Spartak Subotic,Vojvodina,2,0,1.0
2023-2024,Regular season,7,2023-09-17,Radnički Kragujevac,Javor Ivanjica,2,0,1.0
2023-2024,Regular season,7,2023-09-17,Novi Pazar,Napredak Kruš,2,1,1.0
2023-2024,Regular season,7,2023-09-17,Radnički Niš,FK IMT Novi Beograd,1,0,1.0
2023-2024,Regular season,7,2023-09-17,Partizan,Radnik Surdulica,3,2,1.0
2023-2024,Regular season,8,2023-09-21,FK IMT Novi Beograd,Radnički Kragujevac,1,0,1.0
2023-2024,Regular season,8,2023-09-22,Radnik Surdulica,Radnički Niš,0,0,0.5
2023-2024,Regular season,8,2023-09-22,Spartak Subotic,Voždovac,1,0,1.0
2023-2024,Regular season,8,2023-09-22,FK Železničar Pančevo,Partizan,1,2,0.0
2023-2024,Regular season,8,2023-09-23,Vojvodina,Javor Ivanjica,2,1,1.0
2023-2024,Regular season,8,2023-09-23,Mladost Lučani,Novi Pazar,2,0,1.0
2023-2024,Regular season,10,2023-09-29,Vojvodina,FK IMT Novi Beograd,2,1,1.0
2023-2024,Regular season,10,2023-09-30,Spartak Subotic,Čukarički,0,3,0.0
2023-2024,Regular season,10,2023-09-30,Red Star,Radnički Niš,1,0,1.0
2023-2024,Regular season,10,2023-09-30,Mladost Lučani,TSC Bačka Top,1,1,0.5
2023-2024,Regular season,10,2023-10-01,Radnik Surdulica,Javor Ivanjica,0,1,0.0
2023-2024,Regular season,10,2023-10-01,Napredak Kruš,Partizan,0,2,0.0
