Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2020-2021,1,2020-07-31,Spartak Subotic,Zlatibor Čajetina,3,0,1.0
2020-2021,1,2020-07-31,TSC Bačka Top,Vojvodina,2,2,0.5
2020-2021,1,2020-07-31,Mladost Lučani,Javor Ivanjica,2,1,1.0
2020-2021,1,2020-08-01,Napredak Kruš,Partizan,1,3,0.0
2020-2021,1,2020-08-01,Proleter NS,Rad,2,0,1.0
2020-2021,1,2020-08-01,Voždovac,Radnik Surdulica,1,3,0.0
2020-2021,1,2020-08-01,Mačva Šabac,OFK Bačka,1,0,1.0
2020-2021,1,2020-08-01,Radnički Niš,Metalac GM,3,0,1.0
2020-2021,1,2020-08-01,Čukarički,Inđija,3,0,1.0
2020-2021,1,2020-08-01,Red Star,Novi Pazar,3,0,1.0
2020-2021,2,2020-08-05,Inđija,Voždovac,0,1,0.0
2020-2021,2,2020-08-05,Novi Pazar,Partizan,3,2,1.0
2020-2021,2,2020-08-05,Metalac GM,Mačva Šabac,2,1,1.0
2020-2021,2,2020-08-05,Radnik Surdulica,Mladost Lučani,2,3,0.0
2020-2021,2,2020-08-05,Rad,TSC Bačka Top,1,3,0.0
2020-2021,2,2020-08-05,Zlatibor Čajetina,Proleter NS,0,2,0.0
2020-2021,2,2020-08-05,OFK Bačka,Spartak Subotic,1,3,0.0
2020-2021,2,2020-08-05,Red Star,Radnički Niš,3,0,1.0
2020-2021,2,2020-08-05,Javor Ivanjica,Napredak Kruš,3,0,1.0
2020-2021,2,2020-08-05,Vojvodina,Čukarički,2,2,0.5
2020-2021,3,2020-08-09,Mačva Šabac,Red Star,0,3,0.0
2020-2021,3,2020-08-09,Radnički Niš,Novi Pazar,2,1,1.0
2020-2021,3,2020-08-09,Napredak Kruš,Radnik Surdulica,2,1,1.0
2020-2021,3,2020-08-09,Mladost Lučani,Inđija,2,0,1.0
2020-2021,3,2020-08-09,Spartak Subotic,Metalac GM,4,1,1.0
2020-2021,3,2020-08-09,TSC Bačka Top,Zlatibor Čajetina,5,1,1.0
2020-2021,3,2020-08-09,Proleter NS,OFK Bačka,1,1,0.5
2020-2021,3,2020-08-09,Čukarički,Rad,3,0,1.0
2020-2021,3,2020-08-09,Partizan,Javor Ivanjica,4,0,1.0
2020-2021,3,2020-08-09,Voždovac,Vojvodina,1,3,0.0
2020-2021,4,2020-08-14,Red Star,Spartak Subotic,3,2,1.0
2020-2021,4,2020-08-15,Inđija,Napredak Kruš,1,0,1.0
2020-2021,4,2020-08-15,Radnik Surdulica,Partizan,0,2,0.0
2020-2021,4,2020-08-15,Radnički Niš,Mačva Šabac,1,0,1.0
2020-2021,4,2020-08-15,Zlatibor Čajetina,Čukarički,1,5,0.0
2020-2021,4,2020-08-15,Novi Pazar,Javor Ivanjica,2,3,0.0
2020-2021,4,2020-08-16,OFK Bačka,TSC Bačka Top,1,1,0.5
2020-2021,4,2020-08-16,Vojvodina,Mladost Lučani,3,0,1.0
2020-2021,4,2020-08-16,Rad,Voždovac,1,3,0.0
2020-2021,4,2020-08-16,Metalac GM,Proleter NS,1,1,0.5
2020-2021,5,2020-08-21,Proleter NS,Red Star,0,1,0.0
2020-2021,5,2020-08-21,TSC Bačka Top,Metalac GM,2,3,0.0
2020-2021,5,2020-08-22,Čukarički,OFK Bačka,1,0,1.0
2020-2021,5,2020-08-22,Javor Ivanjica,Radnik Surdulica,2,1,1.0
2020-2021,5,2020-08-22,Spartak Subotic,Radnički Niš,2,0,1.0
2020-2021,5,2020-08-22,Partizan,Inđija,5,0,1.0
2020-2021,5,2020-08-23,Napredak Kruš,Vojvodina,0,1,0.0
2020-2021,5,2020-08-23,Mladost Lučani,Rad,1,0,1.0
2020-2021,5,2020-08-23,Mačva Šabac,Novi Pazar,1,1,0.5
2020-2021,5,2020-08-23,Voždovac,Zlatibor Čajetina,1,1,0.5
2020-2021,6,2020-08-28,Inđija,Javor Ivanjica,3,2,1.0
2020-2021,6,2020-08-28,Metalac GM,Čukarički,0,0,0.5
2020-2021,6,2020-08-29,Rad,Napredak Kruš,3,1,1.0
2020-2021,6,2020-08-29,OFK Bačka,Voždovac,2,1,1.0
2020-2021,6,2020-08-29,Novi Pazar,Radnik Surdulica,0,0,0.5
2020-2021,6,2020-08-29,Zlatibor Čajetina,Mladost Lučani,1,0,1.0
2020-2021,6,2020-08-29,Radnički Niš,Proleter NS,3,0,1.0
2020-2021,6,2020-08-30,Vojvodina,Partizan,3,2,1.0
2020-2021,6,2020-08-30,Mačva Šabac,Spartak Subotic,0,4,0.0
2020-2021,6,2020-08-30,Red Star,TSC Bačka Top,5,0,1.0
2020-2021,7,2020-09-11,Čukarički,Red Star,1,3,0.0
2020-2021,7,2020-09-12,Voždovac,Metalac GM,4,0,1.0
2020-2021,7,2020-09-12,Spartak Subotic,Novi Pazar,1,1,0.5
2020-2021,7,2020-09-12,Radnik Surdulica,Inđija,0,2,0.0
2020-2021,7,2020-09-12,TSC Bačka Top,Radnički Niš,1,3,0.0
2020-2021,7,2020-09-12,Partizan,Rad,3,0,1.0
2020-2021,7,2020-09-13,Napredak Kruš,Zlatibor Čajetina,1,1,0.5
2020-2021,7,2020-09-13,Proleter NS,Mačva Šabac,0,0,0.5
2020-2021,7,2020-09-13,Javor Ivanjica,Vojvodina,2,1,1.0
2020-2021,7,2020-09-13,Mladost Lučani,OFK Bačka,2,1,1.0
2020-2021,8,2020-09-18,Vojvodina,Radnik Surdulica,2,0,1.0
2020-2021,8,2020-09-19,OFK Bačka,Napredak Kruš,0,0,0.5
2020-2021,8,2020-09-19,Radnički Niš,Čukarički,0,0,0.5
2020-2021,8,2020-09-19,Metalac GM,Mladost Lučani,1,1,0.5
2020-2021,8,2020-09-20,Rad,Javor Ivanjica,1,0,1.0
2020-2021,8,2020-09-20,Novi Pazar,Inđija,1,0,1.0
2020-2021,8,2020-09-20,Spartak Subotic,Proleter NS,1,2,0.0
2020-2021,8,2020-09-20,Zlatibor Čajetina,Partizan,0,1,0.0
2020-2021,8,2020-09-20,Red Star,Voždovac,6,0,1.0
2020-2021,8,2020-09-21,Mačva Šabac,TSC Bačka Top,1,4,0.0
2020-2021,9,2020-09-25,Voždovac,Radnički Niš,5,0,1.0
2020-2021,9,2020-09-26,Čukarički,Mačva Šabac,4,0,1.0
2020-2021,9,2020-09-26,Javor Ivanjica,Zlatibor Čajetina,1,1,0.5
2020-2021,9,2020-09-26,TSC Bačka Top,Spartak Subotic,3,0,1.0
