Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017-2018,Regular season,1,2017-07-28,Antwerp,Anderlecht,0,0,0.5
2017-2018,Regular season,1,2017-07-29,Lokeren,Club Brugge,0,4,0.0
2017-2018,Regular season,1,2017-07-29,Eupen,Zulte Waregem,0,5,0.0
2017-2018,Regular season,1,2017-07-29,Genk,Waasland-Bev,3,3,0.5
2017-2018,Regular season,1,2017-07-29,Charleroi,Kortrijk,1,0,1.0
2017-2018,Regular season,1,2017-07-30,Mechelen,Standard Liège,1,1,0.5
2017-2018,Regular season,1,2017-07-30,Sint-Truiden,Gent,3,2,1.0
2017-2018,Regular season,1,2017-07-30,Oostende,Excel Mouscron,0,1,0.0
2017-2018,Regular season,2,2017-08-04,Standard Liège,Genk,2,1,1.0
2017-2018,Regular season,2,2017-08-05,Excel Mouscron,Charleroi,2,5,0.0
2017-2018,Regular season,2,2017-08-05,Waasland-Bev,Mechelen,2,2,0.5
2017-2018,Regular season,2,2017-08-05,Kortrijk,Lokeren,1,0,1.0
2017-2018,Regular season,2,2017-08-05,Zulte Waregem,Sint-Truiden,2,0,1.0
2017-2018,Regular season,2,2017-08-06,Gent,Antwerp,0,1,0.0
2017-2018,Regular season,2,2017-08-06,Anderlecht,Oostende,1,0,1.0
2017-2018,Regular season,2,2017-08-06,Club Brugge,Eupen,3,1,1.0
2017-2018,Regular season,3,2017-08-11,Zulte Waregem,Club Brugge,1,2,0.0
2017-2018,Regular season,3,2017-08-12,Mechelen,Gent,1,1,0.5
2017-2018,Regular season,3,2017-08-12,Lokeren,Excel Mouscron,0,2,0.0
2017-2018,Regular season,3,2017-08-12,Eupen,Kortrijk,1,2,0.0
2017-2018,Regular season,3,2017-08-12,Oostende,Waasland-Bev,0,3,0.0
2017-2018,Regular season,3,2017-08-13,Antwerp,Genk,3,5,0.0
2017-2018,Regular season,3,2017-08-13,Charleroi,Anderlecht,2,0,1.0
2017-2018,Regular season,3,2017-08-13,Sint-Truiden,Standard Liège,1,0,1.0
2017-2018,Regular season,4,2017-08-18,Standard Liège,Zulte Waregem,0,4,0.0
2017-2018,Regular season,4,2017-08-19,Genk,Charleroi,0,1,0.0
2017-2018,Regular season,4,2017-08-19,Waasland-Bev,Lokeren,2,3,0.0
2017-2018,Regular season,4,2017-08-19,Eupen,Oostende,2,1,1.0
2017-2018,Regular season,4,2017-08-19,Mechelen,Antwerp,1,2,0.0
2017-2018,Regular season,4,2017-08-20,Anderlecht,Sint-Truiden,2,3,0.0
2017-2018,Regular season,4,2017-08-20,Kortrijk,Club Brugge,1,2,0.0
2017-2018,Regular season,4,2017-08-20,Excel Mouscron,Gent,3,2,1.0
2017-2018,Regular season,5,2017-08-25,Kortrijk,Excel Mouscron,1,1,0.5
2017-2018,Regular season,5,2017-08-26,Charleroi,Zulte Waregem,3,2,1.0
2017-2018,Regular season,5,2017-08-26,Lokeren,Eupen,3,0,1.0
2017-2018,Regular season,5,2017-08-26,Sint-Truiden,Waasland-Bev,1,0,1.0
2017-2018,Regular season,5,2017-08-26,Genk,Mechelen,1,0,1.0
2017-2018,Regular season,5,2017-08-27,Club Brugge,Standard Liège,4,0,1.0
2017-2018,Regular season,5,2017-08-27,Gent,Anderlecht,0,0,0.5
2017-2018,Regular season,5,2017-08-27,Oostende,Antwerp,3,4,0.0
2017-2018,Regular season,6,2017-09-08,Anderlecht,Lokeren,3,2,1.0
2017-2018,Regular season,6,2017-09-09,Excel Mouscron,Club Brugge,2,1,1.0
2017-2018,Regular season,6,2017-09-09,Waasland-Bev,Eupen,5,1,1.0
2017-2018,Regular season,6,2017-09-09,Antwerp,Sint-Truiden,1,1,0.5
2017-2018,Regular season,6,2017-09-09,Zulte Waregem,Kortrijk,2,2,0.5
2017-2018,Regular season,6,2017-09-10,Gent,Genk,1,1,0.5
2017-2018,Regular season,6,2017-09-10,Standard Liège,Charleroi,0,0,0.5
2017-2018,Regular season,6,2017-09-10,Mechelen,Oostende,1,1,0.5
2017-2018,Regular season,7,2017-09-15,Club Brugge,Mechelen,2,0,1.0
2017-2018,Regular season,7,2017-09-16,Kortrijk,Anderlecht,2,2,0.5
2017-2018,Regular season,7,2017-09-16,Charleroi,Waasland-Bev,2,2,0.5
2017-2018,Regular season,7,2017-09-16,Lokeren,Antwerp,1,1,0.5
