Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2022-2023,Regular season,1,2022-07-22,Standard Liège,Gent,2,2,0.5
2022-2023,Regular season,1,2022-07-23,Charleroi,Eupen,3,1,1.0
2022-2023,Regular season,1,2022-07-23,Kortrijk,OH Leuven,0,2,0.0
2022-2023,Regular season,1,2022-07-23,Zulte Waregem,R.F.C. Seraing,2,0,1.0
2022-2023,Regular season,1,2022-07-23,Sint-Truiden,Union SG,1,1,0.5
2022-2023,Regular season,1,2022-07-24,Club Brugge,Genk,3,2,1.0
2022-2023,Regular season,1,2022-07-24,Mechelen,Antwerp,0,2,0.0
2022-2023,Regular season,1,2022-07-24,Anderlecht,Oostende,2,0,1.0
2022-2023,Regular season,1,2022-07-24,Westerlo,Cercle Brugge,2,0,1.0
2022-2023,Regular season,2,2022-07-29,Union SG,Charleroi,1,0,1.0
2022-2023,Regular season,2,2022-07-30,Cercle Brugge,Anderlecht,1,0,1.0
2022-2023,Regular season,2,2022-07-30,OH Leuven,Westerlo,2,0,1.0
2022-2023,Regular season,2,2022-07-30,Oostende,Mechelen,2,1,1.0
2022-2023,Regular season,2,2022-07-30,Gent,Sint-Truiden,1,1,0.5
2022-2023,Regular season,2,2022-07-31,Genk,Standard Liège,3,1,1.0
2022-2023,Regular season,2,2022-07-31,Eupen,Club Brugge,2,1,1.0
2022-2023,Regular season,2,2022-07-31,R.F.C. Seraing,Kortrijk,0,1,0.0
2022-2023,Regular season,2,2022-07-31,Antwerp,Zulte Waregem,1,0,1.0
2022-2023,Regular season,3,2022-08-05,Club Brugge,Zulte Waregem,1,1,0.5
2022-2023,Regular season,3,2022-08-06,Genk,Eupen,4,2,1.0
2022-2023,Regular season,3,2022-08-06,Kortrijk,Sint-Truiden,0,0,0.5
2022-2023,Regular season,3,2022-08-06,Charleroi,Oostende,1,3,0.0
2022-2023,Regular season,3,2022-08-06,Mechelen,Union SG,3,0,1.0
2022-2023,Regular season,3,2022-08-07,Standard Liège,Cercle Brugge,2,0,1.0
2022-2023,Regular season,3,2022-08-07,Gent,Westerlo,2,1,1.0
