Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2016-2017,Regular season,1,2016-07-29,Mechelen,Club Brugge,0,2,0.0
2016-2017,Regular season,1,2016-07-30,Excel Mouscron,Anderlecht,1,2,0.0
2016-2017,Regular season,1,2016-07-30,Sint-Truiden,Lokeren,1,0,1.0
2016-2017,Regular season,1,2016-07-30,Zulte Waregem,Eupen,3,0,1.0
2016-2017,Regular season,1,2016-07-30,Charleroi,Waasland-Bev,1,0,1.0
2016-2017,Regular season,1,2016-07-31,Westerlo,Standard Liège,2,2,0.5
2016-2017,Regular season,1,2016-07-31,Genk,Oostende,2,1,1.0
2016-2017,Regular season,1,2016-07-31,Kortrijk,Gent,1,1,0.5
2016-2017,Regular season,2,2016-08-05,Oostende,Club Brugge,1,0,1.0
2016-2017,Regular season,2,2016-08-06,Excel Mouscron,Charleroi,0,1,0.0
2016-2017,Regular season,2,2016-08-06,Waasland-Bev,Zulte Waregem,0,2,0.0
2016-2017,Regular season,2,2016-08-06,Eupen,Mechelen,0,2,0.0
2016-2017,Regular season,2,2016-08-06,Standard Liège,Sint-Truiden,2,0,1.0
2016-2017,Regular season,2,2016-08-07,Lokeren,Westerlo,3,0,1.0
2016-2017,Regular season,2,2016-08-07,Anderlecht,Kortrijk,5,1,1.0
2016-2017,Regular season,2,2016-08-07,Gent,Genk,1,0,1.0
2016-2017,Regular season,3,2016-08-12,Sint-Truiden,Anderlecht,0,0,0.5
2016-2017,Regular season,3,2016-08-13,Charleroi,Gent,1,1,0.5
2016-2017,Regular season,3,2016-08-13,Westerlo,Eupen,1,2,0.0
2016-2017,Regular season,3,2016-08-13,Mechelen,Kortrijk,0,0,0.5
2016-2017,Regular season,3,2016-08-13,Genk,Waasland-Bev,2,2,0.5
2016-2017,Regular season,3,2016-08-14,Zulte Waregem,Standard Liège,1,0,1.0
2016-2017,Regular season,3,2016-08-14,Club Brugge,Lokeren,1,0,1.0
2016-2017,Regular season,3,2016-08-14,Oostende,Excel Mouscron,2,1,1.0
2016-2017,Regular season,4,2016-08-19,Standard Liège,Charleroi,0,0,0.5
2016-2017,Regular season,4,2016-08-20,Kortrijk,Club Brugge,2,1,1.0
2016-2017,Regular season,4,2016-08-20,Excel Mouscron,Sint-Truiden,2,1,1.0
2016-2017,Regular season,4,2016-08-20,Waasland-Bev,Mechelen,2,2,0.5
2016-2017,Regular season,4,2016-08-20,Zulte Waregem,Oostende,1,1,0.5
2016-2017,Regular season,4,2016-08-21,Eupen,Anderlecht,2,2,0.5
2016-2017,Regular season,4,2016-08-21,Lokeren,Genk,0,3,0.0
2016-2017,Regular season,4,2016-08-21,Gent,Westerlo,4,2,1.0
