Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2011-2012,1,2011-08-05,Dortmund,Hamburger SV,3,1,1.0
2011-2012,1,2011-08-06,Hertha BSC,Nürnberg,0,1,0.0
2011-2012,1,2011-08-06,Augsburg,Freiburg,2,2,0.5
2011-2012,1,2011-08-06,Werder Bremen,Kaiserslautern,2,0,1.0
2011-2012,1,2011-08-06,Köln,Wolfsburg,0,3,0.0
2011-2012,1,2011-08-06,Stuttgart,Schalke 04,3,0,1.0
2011-2012,1,2011-08-06,Hannover 96,Hoffenheim,2,1,1.0
2011-2012,1,2011-08-07,Mainz 05,Leverkusen,2,0,1.0
2011-2012,1,2011-08-07,Bayern Munich,Gladbach,0,1,0.0
2011-2012,2,2011-08-13,Nürnberg,Hannover 96,1,2,0.0
2011-2012,2,2011-08-13,Wolfsburg,Bayern Munich,0,1,0.0
2011-2012,2,2011-08-13,Hoffenheim,Dortmund,1,0,1.0
2011-2012,2,2011-08-13,Freiburg,Mainz 05,1,2,0.0
2011-2012,2,2011-08-13,Schalke 04,Köln,5,1,1.0
2011-2012,2,2011-08-13,Gladbach,Stuttgart,1,1,0.5
2011-2012,2,2011-08-13,Hamburger SV,Hertha BSC,2,2,0.5
2011-2012,2,2011-08-14,Kaiserslautern,Augsburg,1,1,0.5
2011-2012,2,2011-08-14,Leverkusen,Werder Bremen,1,0,1.0
2011-2012,3,2011-08-19,Gladbach,Wolfsburg,4,1,1.0
2011-2012,3,2011-08-20,Werder Bremen,Freiburg,5,3,1.0
2011-2012,3,2011-08-20,Augsburg,Hoffenheim,0,2,0.0
2011-2012,3,2011-08-20,Dortmund,Nürnberg,2,0,1.0
2011-2012,3,2011-08-20,Stuttgart,Leverkusen,0,1,0.0
2011-2012,3,2011-08-20,Bayern Munich,Hamburger SV,5,0,1.0
2011-2012,3,2011-08-20,Köln,Kaiserslautern,1,1,0.5
2011-2012,3,2011-08-21,Mainz 05,Schalke 04,2,4,0.0
2011-2012,3,2011-08-21,Hannover 96,Hertha BSC,1,1,0.5
2011-2012,4,2011-08-26,Hertha BSC,Stuttgart,1,0,1.0
2011-2012,4,2011-08-27,Leverkusen,Dortmund,0,0,0.5
2011-2012,4,2011-08-27,Hamburger SV,Köln,3,4,0.0
2011-2012,4,2011-08-27,Hoffenheim,Werder Bremen,1,2,0.0
2011-2012,4,2011-08-27,Freiburg,Wolfsburg,3,0,1.0
2011-2012,4,2011-08-27,Nürnberg,Augsburg,1,0,1.0
2011-2012,4,2011-08-27,Kaiserslautern,Bayern Munich,0,3,0.0
2011-2012,4,2011-08-28,Hannover 96,Mainz 05,1,1,0.5
2011-2012,4,2011-08-28,Schalke 04,Gladbach,1,0,1.0
2011-2012,5,2011-09-09,Augsburg,Leverkusen,1,4,0.0
2011-2012,5,2011-09-10,Werder Bremen,Hamburger SV,2,0,1.0
2011-2012,5,2011-09-10,Stuttgart,Hannover 96,3,0,1.0
2011-2012,5,2011-09-10,Gladbach,Kaiserslautern,1,0,1.0
2011-2012,5,2011-09-10,Dortmund,Hertha BSC,1,2,0.0
2011-2012,5,2011-09-10,Bayern Munich,Freiburg,7,0,1.0
2011-2012,5,2011-09-10,Mainz 05,Hoffenheim,0,4,0.0
2011-2012,5,2011-09-11,Wolfsburg,Schalke 04,2,1,1.0
2011-2012,5,2011-09-11,Köln,Nürnberg,1,2,0.0
2011-2012,6,2011-09-16,Freiburg,Stuttgart,1,2,0.0
2011-2012,6,2011-09-17,Hertha BSC,Augsburg,2,2,0.5
2011-2012,6,2011-09-17,Nürnberg,Werder Bremen,1,1,0.5
2011-2012,6,2011-09-17,Hamburger SV,Gladbach,0,1,0.0
2011-2012,6,2011-09-17,Hoffenheim,Wolfsburg,3,1,1.0
2011-2012,6,2011-09-17,Leverkusen,Köln,1,4,0.0
2011-2012,6,2011-09-17,Kaiserslautern,Mainz 05,3,1,1.0
2011-2012,6,2011-09-18,Hannover 96,Dortmund,2,1,1.0
2011-2012,6,2011-09-18,Schalke 04,Bayern Munich,0,2,0.0
2011-2012,7,2011-09-23,Stuttgart,Hamburger SV,1,2,0.0
2011-2012,7,2011-09-24,Bayern Munich,Leverkusen,3,0,1.0
2011-2012,7,2011-09-24,Gladbach,Nürnberg,1,0,1.0
2011-2012,7,2011-09-24,Wolfsburg,Kaiserslautern,1,0,1.0
2011-2012,7,2011-09-24,Augsburg,Hannover 96,0,0,0.5
2011-2012,7,2011-09-24,Mainz 05,Dortmund,1,2,0.0
2011-2012,7,2011-09-24,Schalke 04,Freiburg,4,2,1.0
2011-2012,7,2011-09-25,Werder Bremen,Hertha BSC,2,1,1.0
2011-2012,7,2011-09-25,Köln,Hoffenheim,2,0,1.0
2011-2012,8,2011-09-30,Kaiserslautern,Stuttgart,0,2,0.0
2011-2012,8,2011-10-01,Nürnberg,Mainz 05,3,3,0.5
2011-2012,8,2011-10-01,Dortmund,Augsburg,4,0,1.0
2011-2012,8,2011-10-01,Freiburg,Gladbach,1,0,1.0
2011-2012,8,2011-10-01,Hoffenheim,Bayern Munich,0,0,0.5
2011-2012,8,2011-10-01,Hertha BSC,Köln,3,0,1.0
2011-2012,8,2011-10-01,Leverkusen,Wolfsburg,3,1,1.0
2011-2012,8,2011-10-02,Hannover 96,Werder Bremen,3,2,1.0
2011-2012,8,2011-10-02,Hamburger SV,Schalke 04,1,2,0.0
2011-2012,9,2011-10-14,Werder Bremen,Dortmund,0,2,0.0
2011-2012,9,2011-10-15,Schalke 04,Kaiserslautern,1,2,0.0
2011-2012,9,2011-10-15,Wolfsburg,Nürnberg,2,1,1.0
2011-2012,9,2011-10-15,Mainz 05,Augsburg,0,1,0.0
2011-2012,9,2011-10-15,Stuttgart,Hoffenheim,2,0,1.0
2011-2012,9,2011-10-15,Gladbach,Leverkusen,2,2,0.5
2011-2012,9,2011-10-15,Bayern Munich,Hertha BSC,4,0,1.0
2011-2012,9,2011-10-16,Köln,Hannover 96,2,0,1.0
2011-2012,9,2011-10-16,Freiburg,Hamburger SV,1,2,0.0
2011-2012,10,2011-10-21,Augsburg,Werder Bremen,1,1,0.5
2011-2012,10,2011-10-22,Kaiserslautern,Freiburg,1,0,1.0
2011-2012,10,2011-10-22,Hertha BSC,Mainz 05,0,0,0.5
